code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.280.101,Introduction to Public Health,4,"This course provides an overview of the field of public health. Topics include the major causes of morbidity and mortality; the socioeconomic, behavioral, and environmental factors that affect health; the analytical methods used in the field; the role of government in protecting the public’s health; key features of the U.S. health care system; and current challenges in the field. The course also introduces students to the basic conceptual models and approaches that are central to public health practice. This course is restricted to rising Sophomores who are declared Public Health Studies majors, and incoming Freshman only.","FA1, FA4, FA5",Social and Behavioral Sciences,,,"This course is restricted to rising Sophomores who are declared Public Health Studies majors, and incoming Freshman only. | Writing Intensive","AS.280.101.
Introduction to Public Health.
4 Credits.
This course provides an overview of the field of public health. Topics include the major causes of morbidity and mortality; the socioeconomic, behavioral, and environmental factors that affect health; the analytical methods used in the field; the role of government in protecting the public’s health; key features of the U.S. health care system; and current challenges in the field. The course also introduces students to the basic conceptual models and approaches that are central to public health practice. This course is restricted to rising Sophomores who are declared Public Health Studies majors, and incoming Freshman only.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.280.120,Lectures on Public Health and Wellbeing in Baltimore,1,"An introduction to Urban Health with Baltimore as a case study: wellbeing, nutrition, education, violence and city-wide geographic variation. Lectures by JH Faculty, local government/service providers and advocates.",FA4,Social and Behavioral Sciences,"AS.280.320, AS.280.120","Students who have taken
AS.280.320
are not eligible to take
AS.280.120
.",,"AS.280.120.
Lectures on Public Health and Wellbeing in Baltimore.
1 Credit.
An introduction to Urban Health with Baltimore as a case study: wellbeing, nutrition, education, violence and city-wide geographic variation. Lectures by JH Faculty, local government/service providers and advocates.
Prerequisite(s):
Students who have taken
AS.280.320
are not eligible to take
AS.280.120
.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.280.140,Social Inequality and the Public's Health,1,"In epidemiology, public health scientists use quantitative and analytic tools examine to the distribution of disease across the population and to identify the various factors that shape these patterns. This course will explore how epidemiologic tools can be used to interrogate the social and structural factors that create health disparities in society. Students will learn about key social determinants of health (including class, race, and gender), the various pathways by which social experiences “get under the skin” to impact physiologic disease states, and how epidemiologists investigate these processes through population-based research. Students will leave the course with an understanding of the ways public health professionals and community members alike can use this public health research to develop policies and programs that protect the health of vulnerable groups and reduce inequality.","FA4, FA5","Quantitative and Mathematical Sciences, Social and Behavioral Sciences",,,,"AS.280.140.
Social Inequality and the Public's Health.
1 Credit.
In epidemiology, public health scientists use quantitative and analytic tools examine to the distribution of disease across the population and to identify the various factors that shape these patterns. This course will explore how epidemiologic tools can be used to interrogate the social and structural factors that create health disparities in society. Students will learn about key social determinants of health (including class, race, and gender), the various pathways by which social experiences “get under the skin” to impact physiologic disease states, and how epidemiologists investigate these processes through population-based research. Students will leave the course with an understanding of the ways public health professionals and community members alike can use this public health research to develop policies and programs that protect the health of vulnerable groups and reduce inequality.
Distribution Area: Quantitative and Mathematical Sciences, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.280.161,Biodiversity and Public Health,3,"This course explores the intersection of biodiversity and public health.  A combination of readings, documentaries, case studies, classroom discussions and in-class projects will be used to deepen our understanding of the role that the natural world plays in our emotional, social, physical and mental well-being. This course was designed for public health students who are not intending to pursue a career in natural sciences or medicine. This course satisfies the Public Health Studies Biology requirement but does not satisfy Pre-Med requirements. All first-year students must have taken or be currently enrolled in
AS.280.101
to register. Instructor Approval Required.","FA1, FA2, FA6",Natural Sciences,AS.020.151,AS.020.151,,"AS.280.161.
Biodiversity and Public Health.
3 Credits.
This course explores the intersection of biodiversity and public health.  A combination of readings, documentaries, case studies, classroom discussions and in-class projects will be used to deepen our understanding of the role that the natural world plays in our emotional, social, physical and mental well-being. This course was designed for public health students who are not intending to pursue a career in natural sciences or medicine. This course satisfies the Public Health Studies Biology requirement but does not satisfy Pre-Med requirements. All first-year students must have taken or be currently enrolled in
AS.280.101
to register. Instructor Approval Required.
Prerequisite(s):
AS.020.151
Distribution Area: Natural Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Projects and Methods (FA6)"
AS.280.225,"Population, Health and Development",3,"This course will cover the major world population changes in the past century as well as the contemporary situation and projections for this century. Topics include rapid population growth, the historical and continuing decline of death and birth rates, contraceptive methods as well as family planning and child survival programs, population aging, urbanization, population and the environment and the demographic effects of HIV/AIDS and Covid.","FA4, FA5",Social and Behavioral Sciences,,,,"AS.280.225.
Population, Health and Development.
3 Credits.
This course will cover the major world population changes in the past century as well as the contemporary situation and projections for this century. Topics include rapid population growth, the historical and continuing decline of death and birth rates, contraceptive methods as well as family planning and child survival programs, population aging, urbanization, population and the environment and the demographic effects of HIV/AIDS and Covid.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.280.240,Research Methods in Public Health,4,"This course examines the research process, with an emphasis on formulating research questions, critically evaluating published research, and drawing objective conclusions from a body of scientific literature.  Students conduct a systematic review of the scientific literature related to a public health issue. Labs focus on developing and documenting a sound review methodology and communicating the review findings effectively in writing.","FA1, FA2, FA6",Social and Behavioral Sciences,"AS.280.101, AS.280.345, AS.200.314, EN.553.230, EN.553.310, EN.553.311, EN.553.420, EN.553.421, EN.553.430, EN.560.348, EN.553.211, EN.553.111, EN.553.112","AS.280.101
AND (
AS.280.345
OR AS.200.314 OR EN.553.230 OR
EN.553.310
OR
EN.553.311
OR
EN.553.420
OR
EN.553.421
OR
EN.553.430
OR EN.560.348 OR
EN.553.211
) OR (
EN.553.111
AND
EN.553.112
)",Writing Intensive,"AS.280.240.
Research Methods in Public Health.
4 Credits.
This course examines the research process, with an emphasis on formulating research questions, critically evaluating published research, and drawing objective conclusions from a body of scientific literature.  Students conduct a systematic review of the scientific literature related to a public health issue. Labs focus on developing and documenting a sound review methodology and communicating the review findings effectively in writing.
Prerequisite(s):
AS.280.101
AND (
AS.280.345
OR AS.200.314 OR EN.553.230 OR
EN.553.310
OR
EN.553.311
OR
EN.553.420
OR
EN.553.421
OR
EN.553.430
OR EN.560.348 OR
EN.553.211
) OR (
EN.553.111
AND
EN.553.112
)
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Projects and Methods (FA6)
Writing Intensive"
AS.280.314,"Truth, Evidence, and Influence: Case Studies in Public Health",3,"This course examines the roles of science, media, politics and business in our society and explores how these spheres interact to influence our health. We will develop a conceptual framework that illustrates these relationships by analyzing historical and current case studies in public health, including HIV/AIDS, COVID-19, gun violence, climate change, and the opioid epidemic. We will discuss the nature of “evidence” and how it is used by various entities and actors to advance their interests, sometimes obscuring the truth. Students will write reflections on course materials, participate in classroom discussion, and undertake independent and group projects.","FA4, FA5",Social and Behavioral Sciences,"AS.280.101, AS.280.350","AS.280.101
;
AS.280.350",,"AS.280.314.
Truth, Evidence, and Influence: Case Studies in Public Health.
3 Credits.
This course examines the roles of science, media, politics and business in our society and explores how these spheres interact to influence our health. We will develop a conceptual framework that illustrates these relationships by analyzing historical and current case studies in public health, including HIV/AIDS, COVID-19, gun violence, climate change, and the opioid epidemic. We will discuss the nature of “evidence” and how it is used by various entities and actors to advance their interests, sometimes obscuring the truth. Students will write reflections on course materials, participate in classroom discussion, and undertake independent and group projects.
Prerequisite(s):
AS.280.101
;
AS.280.350
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.280.320,Seminar on Public Health and Well-being in Baltimore,3,"This course presents a perspective on changing the health and wellbeing of residents of Baltimore and those who work in Baltimore. Seminar combines lectures from?
AS.280.120
?with additional readings and discussion to more deeply address urban health issues. The course will allow students to develop fellowship or project proposals and/or to fucus course reports on work they are doing or would like to do related to health and wellbeing. If you register for this course do NOT register for?
AS.280.120
.","FA4, FA6",Social and Behavioral Sciences,"AS.280.120, AS.280.320","Students who have taken
AS.280.120
are not eligible to take
AS.280.320
.",,"AS.280.320.
Seminar on Public Health and Well-being in Baltimore.
3 Credits.
This course presents a perspective on changing the health and wellbeing of residents of Baltimore and those who work in Baltimore. Seminar combines lectures from?
AS.280.120
?with additional readings and discussion to more deeply address urban health issues. The course will allow students to develop fellowship or project proposals and/or to fucus course reports on work they are doing or would like to do related to health and wellbeing. If you register for this course do NOT register for?
AS.280.120
.
Prerequisite(s):
Students who have taken
AS.280.120
are not eligible to take
AS.280.320
.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.280.330,Mind-Body Practices and Public Health,3,"This course will focus on mind-body practices and their place in public health. We will learn about different mind-body practices and talk about if/how mind-body practices can help amerliorate the national burden of disease. We will also learn how to identify evidence based practices (EBPs) in public health and learn the core components of designing EBPs. We will then combine what we learned about mind-body practices and designing EBPs to create programs that lessen the burden of disease. The mind-body portion of this course is experiential and will include the practice of meditation, yoga, other mindfulness exercises.  You will also be asked to reflect on these practices through journaling.","FA4, FA5, FA6",Social and Behavioral Sciences,AS.280.101,AS.280.101,,"AS.280.330.
Mind-Body Practices and Public Health.
3 Credits.
This course will focus on mind-body practices and their place in public health. We will learn about different mind-body practices and talk about if/how mind-body practices can help amerliorate the national burden of disease. We will also learn how to identify evidence based practices (EBPs) in public health and learn the core components of designing EBPs. We will then combine what we learned about mind-body practices and designing EBPs to create programs that lessen the burden of disease. The mind-body portion of this course is experiential and will include the practice of meditation, yoga, other mindfulness exercises.  You will also be asked to reflect on these practices through journaling.
Prerequisite(s):
AS.280.101
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.280.331,Preparing to Engage with Public Health in Costa Rica,1,Must be registered by GEO and have been accepted to the Costa Rica Intersession Study Abroad Program,FA4,Social and Behavioral Sciences,,,,"AS.280.331.
Preparing to Engage with Public Health in Costa Rica.
1 Credit.
Must be registered by GEO and have been accepted to the Costa Rica Intersession Study Abroad Program
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
