course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.110.105.88.SP24,Precalculus,"Gaines, Alexa","Gaines, Alexa",2024 Spring,Mathematics,3.50,3.75,4.38
AS.110.105.01.FA24,Precalculus,"Ahmed, Mikail","Ahmed, Mikail",2024 Fall,Mathematics,3.39,3.58,4.11
AS.110.105.01.FA25,Precalculus,"Sun, Yitong","Sun, Yitong",2025 Fall,Mathematics,2.89,3.44,4.33
AS.110.105.88.FA25,Precalculus,"Gaines, Alexa","Gaines, Alexa",2025 Fall,Mathematics,3.25,4.55,4.80
AS.110.106.03.SP24,Calculus I (Biology and Social Sciences),"Lu, Fei","Lu, Fei",2024 Spring,Mathematics,3.05,2.45,3.59
AS.110.106.02.SP24,Calculus I (Biology and Social Sciences),"Lu, Fei","Lu, Fei",2024 Spring,Mathematics,3.19,2.62,3.85
AS.110.106.01.SP24,Calculus I (Biology and Social Sciences),"Lu, Fei","Lu, Fei",2024 Spring,Mathematics,3.55,2.57,4.00
AS.110.106.11.FA24,Calculus I (Biology and Social Sciences),"Wentworth-Nice, Prairie","Wentworth-Nice, Prairie",2024 Fall,Mathematics,3.40,3.53,3.60
AS.110.106.03.FA24,Calculus I (Biology and Social Sciences),"Wentworth-Nice, Prairie","Wentworth-Nice, Prairie",2024 Fall,Mathematics,3.50,3.67,3.78
AS.110.106.10.FA24,Calculus I (Biology and Social Sciences),"Wentworth-Nice, Prairie","Wentworth-Nice, Prairie",2024 Fall,Mathematics,3.50,3.58,3.80
AS.110.106.02.FA24,Calculus I (Biology and Social Sciences),"Wentworth-Nice, Prairie","Wentworth-Nice, Prairie",2024 Fall,Mathematics,3.35,3.92,3.88
AS.110.106.01.FA24,Calculus I (Biology and Social Sciences),"Wentworth-Nice, Prairie","Wentworth-Nice, Prairie",2024 Fall,Mathematics,3.70,3.54,4.00
