code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.100.102,The Medieval World,3,"This course explores selected topics in the political, economic, social, and intellectual history of Western Europe in the wider world in the period between the fall of the Roman Empire and the fourteenth century. Special emphasis will be given to understanding the ways in which medieval society functioned as it reorganized itself after the almost total collapse of the ancient world. Topics include: religious plurality, sovereignty and subjecthood, flourishing of learning, chivalric culture, crusading, and the plague and its effects. We will follow the interplay between material and cultural forces in the processes of social organization.","FA1, FA3, FA4","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.100.102.
The Medieval World.
3 Credits.
This course explores selected topics in the political, economic, social, and intellectual history of Western Europe in the wider world in the period between the fall of the Roman Empire and the fourteenth century. Special emphasis will be given to understanding the ways in which medieval society functioned as it reorganized itself after the almost total collapse of the ancient world. Topics include: religious plurality, sovereignty and subjecthood, flourishing of learning, chivalric culture, crusading, and the plague and its effects. We will follow the interplay between material and cultural forces in the processes of social organization.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.100.103,Early Modern Europe & the Wider World,3,"This survey course examines the history of Europe from the early sixteenth to the late eighteenth centuries. Topics to be examined include the Reformations and religious wars, curiosity, contact and conquest of non-European lands, the rise of modern bureaucratic states, the emergence of popular sovereignty as a political criterion, the new science, as well as expanding literacy and consumption.","FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.100.103.
Early Modern Europe & the Wider World.
3 Credits.
This survey course examines the history of Europe from the early sixteenth to the late eighteenth centuries. Topics to be examined include the Reformations and religious wars, curiosity, contact and conquest of non-European lands, the rise of modern bureaucratic states, the emergence of popular sovereignty as a political criterion, the new science, as well as expanding literacy and consumption.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.100.104,"Modern Europe in a global context, 1789-Present",3,"Modern Europe familiarizes students with key moments, ideas, communities, individuals, and movements which have defined European experiences in global encounters since the Revolutionary era. We will particularly focus on European imperial expansion, the formation of the modern nation-state, the history of political ideas and their global ramifications, and popular culture and social change.","FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.100.104.
Modern Europe in a global context, 1789-Present.
3 Credits.
Modern Europe familiarizes students with key moments, ideas, communities, individuals, and movements which have defined European experiences in global encounters since the Revolutionary era. We will particularly focus on European imperial expansion, the formation of the modern nation-state, the history of political ideas and their global ramifications, and popular culture and social change.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.100.106,History of the Global Cold War,3,"The Cold War was a defining event of the 20th century. But what was it? Where did it take place? Who were the major contenders? And what were the consequences? This introductory course will examine the Cold War in a global context, looking beyond the United States and Europe. Students will learn about how the Cold War unfolded in Latin America, Africa, and Asia, in relation to the fall of European empires, the process of decolonization, and the rise of U.S. global power. This course will introduce students to key themes and primary sources in the study of the Global Cold War, as a foundation for further courses in History, Critical Diaspora Studies, International Studies, Political Science, etc.",FA4,"Humanities, Social and Behavioral Sciences",,,,"AS.100.106.
History of the Global Cold War.
3 Credits.
The Cold War was a defining event of the 20th century. But what was it? Where did it take place? Who were the major contenders? And what were the consequences? This introductory course will examine the Cold War in a global context, looking beyond the United States and Europe. Students will learn about how the Cold War unfolded in Latin America, Africa, and Asia, in relation to the fall of European empires, the process of decolonization, and the rise of U.S. global power. This course will introduce students to key themes and primary sources in the study of the Global Cold War, as a foundation for further courses in History, Critical Diaspora Studies, International Studies, Political Science, etc.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.100.115,Modern Latin America,3,"A class combining Latin American history since independence and digital humanities. Students will build guided research projects while thinking about questions of republicanism, freedom and unfreedom, migration, and development.","FA4, FA6","Humanities, Social and Behavioral Sciences",,,,"AS.100.115.
Modern Latin America.
3 Credits.
A class combining Latin American history since independence and digital humanities. Students will build guided research projects while thinking about questions of republicanism, freedom and unfreedom, migration, and development.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Democracy (FA4.1),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.100.117,Introduction to Native North America,3,This course provides an overview of Native American History in North America. We will investigate the diverse Indigenous cultures and political systems that have called the continent home from large and historically well-documented polities such as Cherokee nation and the Haudenosaunee to the crucial yet often-overlooked role of smaller polities such as those of the Abenakis and the Petites Nations of the Gulf Coast. Along the way we will ask: how have geography (and displacement) shaped culture and politics? how have Indigenous histories shaped the history of the United States (as well as Mexico and Canada)? what are the unique challenges of studying and writing Native American History today?,"FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.100.117.
Introduction to Native North America.
3 Credits.
This course provides an overview of Native American History in North America. We will investigate the diverse Indigenous cultures and political systems that have called the continent home from large and historically well-documented polities such as Cherokee nation and the Haudenosaunee to the crucial yet often-overlooked role of smaller polities such as those of the Abenakis and the Petites Nations of the Gulf Coast. Along the way we will ask: how have geography (and displacement) shaped culture and politics? how have Indigenous histories shaped the history of the United States (as well as Mexico and Canada)? what are the unique challenges of studying and writing Native American History today?
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.100.118,Introduction to the Middle East,3,"Where is the Middle East? What is it exactly in the Middle of? What, if anything, defines it, and who gets to do the defining? This introductory course poses such questions. Whilst promising no easy answers, it will nevertheless introduce students who have no prior knowledge of the Middle East to the region. Emphasis will be placed on the history, geography, languages, religions, and culture of the pre-modern and modern Middle East. Students will also be exposed to different methods and approaches to the academic study of the region. The course, while at the introductory level, is reading and writing intensive.","FA1, FA3, FA4","Humanities, Social and Behavioral Sciences",,,writing intensive | Writing Intensive,"AS.100.118.
Introduction to the Middle East.
3 Credits.
Where is the Middle East? What is it exactly in the Middle of? What, if anything, defines it, and who gets to do the defining? This introductory course poses such questions. Whilst promising no easy answers, it will nevertheless introduce students who have no prior knowledge of the Middle East to the region. Emphasis will be placed on the history, geography, languages, religions, and culture of the pre-modern and modern Middle East. Students will also be exposed to different methods and approaches to the academic study of the region. The course, while at the introductory level, is reading and writing intensive.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.100.119,Introduction to U.S. Immigration History and Law,3,"Many Americans celebrate the United States as a “nation of immigrants,” but defining which immigrants to include and exclude in the nation has always been a contentious process. This course will put some of today’s immigration debates in historical perspective, examining how past Americans debated questions about the “fitness” of immigrants for freedom and citizenship, and how those debates in turn shaped immigrant experiences, the law, and American identity. Topics that we will cover include colonialism and slavery; immigrant labor; families; gender, race, ethnicity, class, and sexuality; immigration law; borders and deportation; refugees and asylum seekers; and citizenship and belonging.",FA4,"Humanities, Social and Behavioral Sciences",,,,"AS.100.119.
Introduction to U.S. Immigration History and Law.
3 Credits.
Many Americans celebrate the United States as a “nation of immigrants,” but defining which immigrants to include and exclude in the nation has always been a contentious process.  This course will put some of today’s immigration debates in historical perspective, examining how past Americans debated questions about the “fitness” of immigrants for freedom and citizenship, and how those debates in turn shaped immigrant experiences, the law, and American identity.  Topics that we will cover include colonialism and slavery; immigrant labor; families; gender, race, ethnicity, class, and sexuality; immigration law; borders and deportation; refugees and asylum seekers; and citizenship and belonging.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.100.122,Introduction to History of Africa (since 1880),3,"Explore the social and political changes that have transformed the African continent in the modern era, with a focus on the rise and fall of colonialism, the relation between Africa and the world in the post-colonial era, and effect of colonialism and its aftermath on African household structures and gender roles.",FA4,"Humanities, Social and Behavioral Sciences",,,,"AS.100.122.
Introduction to History of Africa (since 1880).
3 Credits.
Explore the social and political changes that have transformed the African continent in the modern era, with a focus on the rise and fall of colonialism, the relation between Africa and the world in the post-colonial era, and effect of colonialism and its aftermath on African household structures and gender roles.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.100.123,"Introduction to African History: Diversity, Mobility, Innovation",3,"Introduction to three major themes in African history, from the precolonial era to the present.","FA1, FA3, FA4","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.100.123.
Introduction to African History: Diversity, Mobility, Innovation.
3 Credits.
Introduction to three major themes in African history, from the precolonial era to the present.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.100.125,The History of Gender and Sexuality on the Internet,3,"The growth of the internet and social media since the 1990s has been associated with an explosion of identities and a perception that younger generations have redefined gender and sexuality online. This course will introduce students to critically examining that premise. Topics will include the transgender history of Silicon Valley, the Tumblr era, the rise of queer and nonbinary influencers, and the redefinition of political engagement on social media.","FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.100.125.
The History of Gender and Sexuality on the Internet.
3 Credits.
The growth of the internet and social media since the 1990s has been associated with an explosion of identities and a perception that younger generations have redefined gender and sexuality online. This course will introduce students to critically examining that premise. Topics will include the transgender history of Silicon Valley, the Tumblr era, the rise of queer and nonbinary influencers, and the redefinition of political engagement on social media.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.100.128,Approaches to Jewish History,3,The course will provide an introduction to the study of Jewish History.,"FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.100.128.
Approaches to Jewish History.
3 Credits.
The course will provide an introduction to the study of Jewish History.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.100.129,Introduction to Modern Jewish History,3,"Jewish history 1750-present in Europe, the Near East, the US, Israel; the challenges of modernity and new forms of Jewish life and conflict from Enlightenment and emancipation, Hasidism, Reform and Orthodox Judaism to capitalism and socialism; empire, nationalism and Zionism; the Holocaust. Extensive attention to US Jewry and State of Israel.","FA4, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.100.129.
Introduction to Modern Jewish History.
3 Credits.
Jewish history 1750-present in Europe, the Near East, the US, Israel; the challenges of modernity and new forms of Jewish life and conflict from Enlightenment and emancipation, Hasidism, Reform and Orthodox Judaism to capitalism and socialism; empire, nationalism and Zionism; the Holocaust. Extensive attention to US Jewry and State of Israel.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.100.141,Error and Chaos in Military History,3,"What does the aphorism that “war is hell” mean in practical terms? The course will serve as a deconstructive introduction to military history, overviewing soldiers’ and generals’ experiences of historically significant military disasters. Students will also be guided through the creation of a research paper on a conflict of their own choosing.",FA4,"Humanities, Social and Behavioral Sciences",,,,"AS.100.141.
Error and Chaos in Military History.
3 Credits.
What does the aphorism that “war is hell” mean in practical terms? The course will serve as a deconstructive introduction to military history, overviewing soldiers’ and generals’ experiences of historically significant military disasters. Students will also be guided through the creation of a research paper on a conflict of their own choosing.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.100.144,"Shopaholics: Consumer Revolution and the Material World, 1600-1850",3,"We live in a world of global consumption. This course introduces students to the birth of global consumer culture in the period from the 1600s through to the American, French and Haitian revolutions. These revolutions were themselves sold to consumers through “revolutionary things”, and this period witnessed the first major consumer boycotts against slave-produced goods. Students will examine the histories of many key commodities involved in the “consumer revolution”, including fashion items such as shoes, wigs, clothing and accessories. A significant portion of the course will examine addictive stimulants like sugar, coffee, tea and tobacco, globalized and imperial goods which became common for the first time in this period. We shall see how production of these goods involved new forms of racialized exploitation; simultaneously, we shall explore the diversity of people involved in the consumer revolution, studying the consumption of important new goods by people living in Europe, the Americas, Africa and Asia. By the end of the class, students will understand how the emergence of mass consumption affected the global politics of race, gender and class, with especially important consequences for women and non-elite men. Students will examine objects lauded for their politeness, decorative appeal, and cultural importance such as porcelain tea sets, snuffboxes, and fans. Students will choose their own objects for a student presentation and research project.","FA1, FA3","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.100.144.
Shopaholics: Consumer Revolution and the Material World, 1600-1850.
3 Credits.
We live in a world of global consumption. This course introduces students to the birth of global consumer culture in the period from the 1600s through to the American, French and Haitian revolutions. These revolutions were themselves sold to consumers through “revolutionary things”, and this period witnessed the first major consumer boycotts against slave-produced goods. Students will examine the histories of many key commodities involved in the “consumer revolution”, including fashion items such as shoes, wigs, clothing and accessories. A significant portion of the course will examine addictive stimulants like sugar, coffee, tea and tobacco, globalized and imperial goods which became common for the first time in this period. We shall see how production of these goods involved new forms of racialized exploitation; simultaneously, we shall explore the diversity of people involved in the consumer revolution, studying the consumption of important new goods by people living in Europe, the Americas, Africa and Asia. By the end of the class, students will understand how the emergence of mass consumption affected the global politics of race, gender and class, with especially important consequences for women and non-elite men. Students will examine objects lauded for their politeness, decorative appeal, and cultural importance such as porcelain tea sets, snuffboxes, and fans. Students will choose their own objects for a student presentation and research project.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.100.170,Chinese Cultural Revolution,3,"The Cultural Revolution was Mao Zedong’s last attempt to transform Chinese society spiritually and structurally. The events of this period were marked by social upheaval, personal vendettas, violence, massive youth movements, and extreme ideological pressure. What were the causes of the Cultural Revolution? How was it experienced and how is it remembered? To what extent are its reverberations felt in contemporary Chinese society, politics, and literature? How have subsequent events affected our understanding of the Cultural Revolution decade? This course will explore the Cultural Revolution from a variety of perspectives, focusing on the relationship between events in China from 1966-1976, and their subsequent interpretation as history and in historical memory in China and beyond.","FA1, FA4, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.100.170.
Chinese Cultural Revolution.
3 Credits.
The Cultural Revolution was Mao Zedong’s last attempt to transform Chinese society spiritually and structurally. The events of this period were marked by social upheaval, personal vendettas, violence, massive youth movements, and extreme ideological pressure. What were the causes of the Cultural Revolution? How was it experienced and how is it remembered? To what extent are its reverberations felt in contemporary Chinese society, politics, and literature? How have subsequent events affected our understanding of the Cultural Revolution decade? This course will explore the Cultural Revolution from a variety of perspectives, focusing on the relationship between events in China from 1966-1976, and their subsequent interpretation as history and in historical memory in China and beyond.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.100.190,"Modern African American History, 1896 – present",3,"This course introduces students to the defining social, political, and cultural moments that reflect the experience of African Americans in the United States, 1896 – present. Topics include the Great Migration, the Harlem Renaissance, the Black Freedom Struggle, African American politics, urban rebellion, mass incarceration, Hip Hop culture, the current movement for Black Lives, and more.","FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.100.190.
Modern African American History, 1896 – present.
3 Credits.
This course introduces students to the defining social, political, and cultural moments that reflect the experience of African Americans in the United States, 1896 – present. Topics include the Great Migration, the Harlem Renaissance, the Black Freedom Struggle, African American politics, urban rebellion, mass incarceration, Hip Hop culture, the current movement for Black Lives, and more.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.100.203,The American Revolution in History and Memory,3,"As we approach the 250th anniversary of the American Revolution questions about the legacy and meaning of the revolutionary era circulate among both professional historians and the American public: How revolutionary was the American Revolution, and for whom? What did the diverse population of North America in the 1770s—including free and enslaved people of African descent, Native Americans, as well white women and men in the thirteen colonies—make of the political rupture between Britain and America? What type of nation did the founders envision and how does that continue to shape the United States today? How has the American Revolution been remembered and memorialized at different times in American history? In this course we will read current scholarship on the American Revolution and also visit museum and cultural sites to explore both the events of the American Revolution and their ongoing memorialization while exploring answers to these questions.","FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.100.203.
The American Revolution in History and Memory.
3 Credits.
As we approach the 250th anniversary of the American Revolution questions about the legacy and meaning of the revolutionary era circulate among both professional historians and the American public: How revolutionary was the American Revolution, and for whom? What did the diverse population of North America in the 1770s—including free and enslaved people of African descent, Native Americans, as well white women and men in the thirteen colonies—make of the political rupture between Britain and America? What type of nation did the founders envision and how does that continue to shape the United States today? How has the American Revolution been remembered and memorialized at different times in American history? In this course we will read current scholarship on the American Revolution and also visit museum and cultural sites to explore both the events of the American Revolution and their ongoing memorialization while exploring answers to these questions.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.100.220,"""Bad Feminism"": Exclusion and Essentialism",3,"This course introduces students to major debates and controversies within the feminist movement in the United Kingdom and the United States from 1850 to the present. From colonial and eugenic women’s movements to anti-trans and carceral feminism, the contents and assessments of this course ask you to consider a pressing question in contemporary feminism: how do we reckon with the reality that many feminists have excluded and continue to exclude people from the liberatory futures they imagine? Together we will analyze the value and limits of historical context and evaluate the relationship between past and present controversies within the feminist movement. Employing critical feminist concepts such as intersectionality and positionality, we will consider what it means for people (including ourselves) to be “products of their time.” By doing historical research in newspaper databases, we will evaluate how feminist claims about “sisterhood” have changed over time.","FA4, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.100.220.
""Bad Feminism"": Exclusion and Essentialism.
3 Credits.
This course introduces students to major debates and controversies within the feminist movement in the United Kingdom and the United States from 1850 to the present. From colonial and eugenic women’s movements to anti-trans and carceral feminism, the contents and assessments of this course ask you to consider a pressing question in contemporary feminism: how do we reckon with the reality that many feminists have excluded and continue to exclude people from the liberatory futures they imagine? Together we will analyze the value and limits of historical context and evaluate the relationship between past and present controversies within the feminist movement. Employing critical feminist concepts such as intersectionality and positionality, we will consider what it means for people (including ourselves) to be “products of their time.” By doing historical research in newspaper databases, we will evaluate how feminist claims about “sisterhood” have changed over time.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
