code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.145.104,"Science, Medicine, Media",3,"Much of our understanding of science and medicine is filtered through what we casually refer to as “the media”: newspapers, magazines, television shows, films, and electronic social media. But the scientific world relies on its own media to produce and circulate knowledge: from scientific journals and conferences, to agar plates and petri dishes, cloud chambers and electrophoresis gels. Medical technologies from the stethoscope to the echocardiogram likewise mediate the perception of the body in health and disease, and increasingly our own understanding and perception of our bodies and our health is mediated via screens, scans, and images — without which we can hardly imagine ourselves anymore. Students will learn theoretical tools to critically assess the technologies that mediate our knowledge of our own bodies and the broader world, as well as practical tools in media production and visual storytelling (video, podcast, website etc.) to bring these analytics to bear on our broader understandings of science and medicine.",FA1,"Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.145.104.
Science, Medicine, Media.
3 Credits.
Much of our understanding of science and medicine is filtered through what we casually refer to as “the media”: newspapers, magazines, television shows, films, and electronic social media.  But the scientific world relies on its own media to produce and circulate knowledge: from scientific journals and conferences, to agar plates and petri dishes, cloud chambers and electrophoresis gels.  Medical technologies from the stethoscope to the echocardiogram likewise mediate the perception of the body in health and disease, and increasingly our own understanding and perception of our bodies and our health is mediated via screens, scans, and images — without which we can hardly imagine ourselves anymore. Students will learn theoretical tools to critically assess the technologies that mediate our knowledge of our own bodies and the broader world, as well as practical tools in media production and visual storytelling (video, podcast, website etc.) to bring these analytics to bear on our broader understandings of science and medicine.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1)
Writing Intensive"
AS.145.106,"Health, Science, Environment",3,"Environment has an inexorable effect on human health, and certain human activities have had outsized impacts on the natural world and the ability of forms of life to thrive. This course brings medical humanities, history of science, and science & technology studies into conversation with environmental humanities to ask: how have our conceptions of the natural world emerged, and how have these shaped our understandings of bodies, ecologies, and health outcomes? How do we know and measure the environment and health, and to what effects? How have human and ecological health affected environmental politics? How have writers and artists understood and depicted their environments and environmental questions? Can works of fiction shape ecological transformations? What can we learn from case studies of health and environment in Baltimore and the Chesapeake Bay as well as in global contexts? Course topics will include ecology, epigenetics, toxicity, agriculture and food, radiation, air quality, and more-than-human entanglements.",,"Humanities, Social and Behavioral Sciences",,,,"AS.145.106.
Health, Science, Environment.
3 Credits.
Environment has an inexorable effect on human health, and certain human activities have had outsized impacts on the natural world and the ability of forms of life to thrive. This course brings medical humanities, history of science, and science & technology studies into conversation with environmental humanities to ask: how have our conceptions of the natural world emerged, and how have these shaped our understandings of bodies, ecologies, and health outcomes? How do we know and measure the environment and health, and to what effects? How have human and ecological health affected environmental politics? How have writers and artists understood and depicted their environments and environmental questions? Can works of fiction shape ecological transformations? What can we learn from case studies of health and environment in Baltimore and the Chesapeake Bay as well as in global contexts? Course topics will include ecology, epigenetics, toxicity, agriculture and food, radiation, air quality, and more-than-human entanglements.
Distribution Area: Humanities, Social and Behavioral Sciences"
AS.145.107,"Visual Cultures of Medicine, Science, and Technology",3,"This course explores the ways in which science, technology, and medicine rely on visual techniques to produce, communicate, and represent knowledge. It brings tools from Cultural Studies, Critical Visual Studies, and Art History into conversation with the medical humanities and Science and Technology Studies (STS), exploring topics such as technologies of visualization, medical imagery, anatomical illustrations, plastic surgery, forensic science, data visualization, and aerial photography among others. Through a convergence of theory and case studies, the course investigates how race and gender play critical roles in the visual cultures of science and traces the ways in which power and expertise are (re)produced through visual representations","FA3, FA5",,,,,"AS.145.107.
Visual Cultures of Medicine, Science, and Technology.
3 Credits.
This course explores the ways in which science, technology, and medicine rely on visual techniques to produce, communicate, and represent knowledge. It brings tools from Cultural Studies, Critical Visual Studies, and Art History into conversation with the medical humanities and Science and Technology Studies (STS), exploring topics such as technologies of visualization, medical imagery, anatomical illustrations, plastic surgery, forensic science, data visualization, and aerial photography among others. Through a convergence of theory and case studies, the course investigates how race and gender play critical roles in the visual cultures of science and traces the ways in which power and expertise are (re)produced through visual representations
AS Foundational Abilities: Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)"
AS.145.108,"Disability Futures: An Introduction to Medicine, Science, and the Humanities",3,"Disability Futures investigates the role of science and medicine in defining “normal” bodies and minds, and the processes of social change through which we can imagine and build an accessible future. Too often, technologists envision a future where disability has been “cured.” In reality, disability has always been an important part of human life; a world where disabled people thrive is a better world for everyone. This course surveys the field of disability studies with a focus on how disability has shaped, and been shaped by, science, medicine, and technology. We combine approaches from science and technology studies (STS), public health, and the medical humanities, covering topics such as art and speculative fiction, eugenics, technoableism, intersectionality, disability politics, structural determinants of health, and disability justice. Throughout the course, we center creative reimaginings by disabled people in science and the arts.","FA1, FA4, FA5",Humanities,,,,"AS.145.108.
Disability Futures: An Introduction to Medicine, Science, and the Humanities.
3 Credits.
Disability Futures investigates the role of science and medicine in defining “normal” bodies and minds, and the processes of social change through which we can imagine and build an accessible future. Too often, technologists envision a future where disability has been “cured.” In reality, disability has always been an important part of human life; a world where disabled people thrive is a better world for everyone. This course surveys the field of disability studies with a focus on how disability has shaped, and been shaped by, science, medicine, and technology. We combine approaches from science and technology studies (STS), public health, and the medical humanities, covering topics such as art and speculative fiction, eugenics, technoableism, intersectionality, disability politics, structural determinants of health, and disability justice. Throughout the course, we center creative reimaginings by disabled people in science and the arts.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.145.112,"Wired Worlds: Computation, Medicine, and Humanities",3,"This semester’s MSH Introductory Course, ""Wired Worlds: Computation, Medicine, and Humanities,"" combines STS, media theory, and fiction to ask: How does the 'net' structure (or fracture) connections between bodies, institutions, and even planets? Engaging with speculative fiction—such as Jules Verne’s Around the World in Eighty Days and Alexander Bogdanov’s Red Star (a socialist utopian vision of Mars)—alongside foundational and contemporary network studies, the course investigates how material and imagined networks structure labor, embodiment, and care. Students will critically analyze the intersection of fiction with historical and contemporary debates on automation, surveillance, and medical governance, asking: Who designs these systems? Who maintains them—and how? Who is excluded?""","FA3, FA4",,,,,"AS.145.112.
Wired Worlds: Computation, Medicine, and Humanities.
3 Credits.
This semester’s MSH Introductory Course, ""Wired Worlds: Computation, Medicine, and Humanities,"" combines STS, media theory, and fiction to ask: How does the 'net' structure (or fracture) connections between bodies, institutions, and even planets? Engaging with speculative fiction—such as Jules Verne’s Around the World in Eighty Days and Alexander Bogdanov’s Red Star (a socialist utopian vision of Mars)—alongside foundational and contemporary network studies, the course investigates how material and imagined networks structure labor, embodiment, and care. Students will critically analyze the intersection of fiction with historical and contemporary debates on automation, surveillance, and medical governance, asking: Who designs these systems? Who maintains them—and how? Who is excluded?""
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.145.202,Health Care Activism in Baltimore and Beyond,3,"National struggles over the right to health care, and over the health needs of marginalized groups, have taken distinctive forms in Baltimore City during the past century. The renowned Johns Hopkins University came to symbolize, for many residents, the power of medicine both to heal and to harm – and the need for community action. This course delves into the archives of local institutions to understand the work of activists and advocates who connected health, medicine, and social justice. We focus on specific sites, from the segregated wards of Johns Hopkins to the People’s Free Medical Clinic on Greenmount Avenue, where demands for equity changed the city's health care landscape. Through interdisciplinary readings and conversations with local organizers, we consider how historical memory can serve as a creative resource for the art and politics of the present.","FA1, FA4, FA5",Humanities,,,Writing Intensive,"AS.145.202.
Health Care Activism in Baltimore and Beyond.
3 Credits.
National struggles over the right to health care, and over the health needs of marginalized groups, have taken distinctive forms in Baltimore City during the past century. The renowned Johns Hopkins University came to symbolize, for many residents, the power of medicine both to heal and to harm – and the need for community action. This course delves into the archives of local institutions to understand the work of activists and advocates who connected health, medicine, and social justice. We focus on specific sites, from the segregated wards of Johns Hopkins to the People’s Free Medical Clinic on Greenmount Avenue, where demands for equity changed the city's health care landscape. Through interdisciplinary readings and conversations with local organizers, we consider how historical memory can serve as a creative resource for the art and politics of the present.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.145.204,Graphic! Visualizing Medicine from Textbooks to Comics,3,"Visuals play an important role in the history and practice of medicine, from medical textbooks to medical imaging, and from hospital signage and public health posters to comics and graphic novels. This course will examine the visual aspects of the history and practice of medicine by focusing on the rising genre of medical comics and graphic novels, known as “graphic medicine.” The course will embed this examination of “graphic medicine” in a wider examination of the various uses of visuals in medicine, the complicated history of class, race and gender in those uses, and how visuals have served different functions in the history and practice of medicine, from assisting medical diagnosis to enabling new forms of medical consumerism, and from facilitating doctor-patient communication to practicing art therapy, as well as presenting visual pathographies and documenting patients’ and caregivers’ experiences of disease. Through an assortment of primary sources that include medical comics and graphic novels, aided by a variety of secondary sources that embed these narratives in larger issues in the history of medicine, medical anthropology, and the medical humanities, the course will aim to introduce students to some of the most important themes in the field of “graphic medicine.”","FA1, FA3, FA5",Humanities,,,Writing Intensive,"AS.145.204.
Graphic! Visualizing Medicine from Textbooks to Comics.
3 Credits.
Visuals play an important role in the history and practice of medicine, from medical textbooks to medical imaging, and from hospital signage and public health posters to comics and graphic novels. This course will examine the visual aspects of the history and practice of medicine by focusing on the rising genre of medical comics and graphic novels, known as “graphic medicine.” The course will embed this examination of “graphic medicine” in a wider examination of the various uses of visuals in medicine, the complicated history of class, race and gender in those uses, and how visuals have served different functions in the history and practice of medicine, from assisting medical diagnosis to enabling new forms of medical consumerism, and from facilitating doctor-patient communication to practicing art therapy, as well as presenting visual pathographies and documenting patients’ and caregivers’ experiences of disease. Through an assortment of primary sources that include medical comics and graphic novels, aided by a variety of secondary sources that embed these narratives in larger issues in the history of medicine, medical anthropology, and the medical humanities, the course will aim to introduce students to some of the most important themes in the field of “graphic medicine.”
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.145.219,Science Studies and Medical Humanities: Theory and Methods,3,"The knowledge and practices of science and medicine are not as self-evident as they may appear. When we observe, what do we see? What counts as evidence? How does evidence become fact? How do facts circulate and what are their effects? Who is included in and excluded from our common-sense notions of science, medicine, and technology? This course will introduce students to central theoretical concerns in Science and Technology Studies and the Medical Humanities, focusing on enduring problematics that animate scholars. In conjunction with examinations of theoretical bases, students will learn to evaluate the methodological tools used in different fields in the humanities to study the production and circulation of scientific knowledge and the structures of medical care and public health. This problem-centered approach will help students understand and apply key concepts and approaches in critical studies of science, technology, and medicine.","FA1, FA4, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.145.219.
Science Studies and Medical Humanities: Theory and Methods.
3 Credits.
The knowledge and practices of science and medicine are not as self-evident as they may appear. When we observe, what do we see? What counts as evidence? How does evidence become fact? How do facts circulate and what are their effects? Who is included in and excluded from our common-sense notions of science, medicine, and technology? This course will introduce students to central theoretical concerns in Science and Technology Studies and the Medical Humanities, focusing on enduring problematics that animate scholars. In conjunction with examinations of theoretical bases, students will learn to evaluate the methodological tools used in different fields in the humanities to study the production and circulation of scientific knowledge and the structures of medical care and public health. This problem-centered approach will help students understand and apply key concepts and approaches in critical studies of science, technology, and medicine.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.145.220,"Health, Medicine, Gender, and Sexuality",3,"This course invites students to take the perspective of gender and sexuality on health and medicine. In this course, we do not see gender and sexuality as a separate domain of health. Instead, we will learn how a gender perspective is in fact crucial for critically exposing the ways in which medicine is interpenetrated by social life and by law. For example, what technologies and discourses constitute “the normal”? How is sexuality braided into disease surveillance? How do we understand the lawfare on the terrain of reproductive rights? What aspects of disease are suppressed in dominant forms of knowledge production, due to the undervaluation of gendered forms of experience? We will take cases involving HIV/AIDS; reproductive justice and rights; poverty, marginality and queer kinship; and household patterns of care.","FA2, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.145.220.
Health, Medicine, Gender, and Sexuality.
3 Credits.
This course invites students to take the perspective of gender and sexuality on health and medicine. In this course, we do not see gender and sexuality as a separate domain of health. Instead, we will learn how a gender perspective is in fact crucial for critically exposing the ways in which medicine is interpenetrated by social life and by law. For example, what technologies and discourses constitute “the normal”? How is sexuality braided into disease surveillance? How do we understand the lawfare on the terrain of reproductive rights? What aspects of disease are suppressed in dominant forms of knowledge production, due to the undervaluation of gendered forms of experience? We will take cases involving HIV/AIDS; reproductive justice and rights; poverty, marginality and queer kinship; and household patterns of care.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5)"
AS.145.300,Medicine and Conflict: The History and Ethics of Healing in Political Turmoil,3,"“War is the only proper school for surgeons,” the Ancient Greek physician, Hippocrates, is quoted to have said. This saying has been used to show how medicine and war have been thought for millennia to shape each other. Medicine has played a major role in situations of political conflict ever since human societies engaged in war and started elaborating “just war doctrines” that determine how belligerent parties should conduct war as an attempt to “civilize” war and mitigate its scourges.Through an investigation of case studies from the modern and contemporary world, this course will examine the role played by medicine in situations of political conflict, as well as the role played by war and humanitarian crises in the history of medical thought and practice. It will explore how medical knowledge and expertise have been deployed in situations of political violence or tumult and will ponder some of the ethical dilemmas faced by medical professionals in those contexts. Covering cases ranging from surgery in the American Civil War to the provision of medical care in the Syrian refugee crisis, some of the themes discussed will include biomedical ethics in armed conflict, torture, trauma, contagion, and medical innovation in conflict contexts.","FA1, FA4, FA5",,,,Writing Intensive,"AS.145.300.
Medicine and Conflict: The History and Ethics of Healing in Political Turmoil.
3 Credits.
“War is the only proper school for surgeons,” the Ancient Greek physician, Hippocrates, is quoted to have said. This saying has been used to show how medicine and war have been thought for millennia to shape each other. Medicine has played a major role in situations of political conflict ever since human societies engaged in war and started elaborating “just war doctrines” that determine how belligerent parties should conduct war as an attempt to “civilize” war and mitigate its scourges.Through an investigation of case studies from the modern and contemporary world, this course will examine the role played by medicine in situations of political conflict, as well as the role played by war and humanitarian crises in the history of medical thought and practice. It will explore how medical knowledge and expertise have been deployed in situations of political violence or tumult and will ponder some of the ethical dilemmas faced by medical professionals in those contexts. Covering cases ranging from surgery in the American Civil War to the provision of medical care in the Syrian refugee crisis, some of the themes discussed will include biomedical ethics in armed conflict, torture, trauma, contagion, and medical innovation in conflict contexts.
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
