course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.145.108.03.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Puglionesi, Alicia","Puglionesi, Alicia",2024 Fall,"Medicine, Science and the Humanities",3.06,3.94,3.69
AS.145.108.03.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Lu, Stacy","Lu, Stacy",2024 Fall,"Medicine, Science and the Humanities",3.06,4.13,3.69
AS.145.108.03.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Castro Sanchez, Franz","Castro Sanchez, Franz",2024 Fall,"Medicine, Science and the Humanities",3.06,3.94,3.69
AS.145.108.02.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Puglionesi, Alicia","Puglionesi, Alicia",2024 Fall,"Medicine, Science and the Humanities",3.19,4.19,4.00
AS.145.108.02.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Lu, Stacy","Lu, Stacy",2024 Fall,"Medicine, Science and the Humanities",3.19,3.71,4.00
AS.145.108.02.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Castro Sanchez, Franz","Castro Sanchez, Franz",2024 Fall,"Medicine, Science and the Humanities",3.19,4.06,4.00
AS.145.108.04.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Puglionesi, Alicia","Puglionesi, Alicia",2024 Fall,"Medicine, Science and the Humanities",2.67,4.58,4.33
AS.145.108.04.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Lu, Stacy","Lu, Stacy",2024 Fall,"Medicine, Science and the Humanities",2.67,4.83,4.33
AS.145.108.04.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Castro Sanchez, Franz","Castro Sanchez, Franz",2024 Fall,"Medicine, Science and the Humanities",2.67,4.50,4.33
AS.145.108.01.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Puglionesi, Alicia","Puglionesi, Alicia",2024 Fall,"Medicine, Science and the Humanities",2.87,4.31,4.13
AS.145.108.01.FA24,"Disability Futures: An Introduction to Medicine, Science, and the Humanities","Lu, Stacy","Lu, Stacy",2024 Fall,"Medicine, Science and the Humanities",2.87,4.31,4.13
