course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.220.105.21.SP24,Introduction to Fiction & Poetry I,"Cox, Josiah","Cox, Josiah",2024 Spring,Writing Seminars,3.29,4.38,4.15
AS.220.105.17.SP24,Introduction to Fiction & Poetry I,"Cox, Josiah","Cox, Josiah",2024 Spring,Writing Seminars,3.50,4.57,4.50
AS.220.105.13.SP24,Introduction to Fiction & Poetry I,"Wray, Caroline","Wray, Caroline",2024 Spring,Writing Seminars,3.31,4.31,3.77
AS.220.105.09.SP24,Introduction to Fiction & Poetry I,"Garced-Rosa, Giovannai","Garced-Rosa, Giovannai",2024 Spring,Writing Seminars,2.07,4.79,4.29
AS.220.105.05.SP24,Introduction to Fiction & Poetry I,"Yuan, Jess","Yuan, Jess",2024 Spring,Writing Seminars,2.18,3.75,3.50
AS.220.105.01.SP24,Introduction to Fiction & Poetry I,"Pham, Alexander","Pham, Alexander",2024 Spring,Writing Seminars,2.62,4.69,4.08
AS.220.105.04.SP24,Introduction to Fiction & Poetry I,"Scott, Kat","Scott, Kat",2024 Spring,Writing Seminars,3.00,4.33,4.00
AS.220.105.20.SP24,Introduction to Fiction & Poetry I,"Choi, Hye Ji","Choi, Hye Ji",2024 Spring,Writing Seminars,3.14,4.57,4.31
AS.220.105.12.SP24,Introduction to Fiction & Poetry I,"Steidle, Brianna","Steidle, Brianna",2024 Spring,Writing Seminars,3.08,4.67,4.17
AS.220.105.16.SP24,Introduction to Fiction & Poetry I,"Wray, Caroline","Wray, Caroline",2024 Spring,Writing Seminars,2.83,4.75,4.08
AS.220.105.08.SP24,Introduction to Fiction & Poetry I,"Singh, Vanessa","Singh, Vanessa",2024 Spring,Writing Seminars,2.33,4.80,4.20
AS.220.105.03.SP24,Introduction to Fiction & Poetry I,"Lucero, Alejandro","Lucero, Alejandro",2024 Spring,Writing Seminars,3.54,2.92,3.31
AS.220.105.19.SP24,Introduction to Fiction & Poetry I,"Cox, Josiah","Cox, Josiah",2024 Spring,Writing Seminars,3.08,4.77,4.08
AS.220.105.11.SP24,Introduction to Fiction & Poetry I,"Choi, Hye Ji","Choi, Hye Ji",2024 Spring,Writing Seminars,3.27,4.87,4.80
AS.220.105.07.SP24,Introduction to Fiction & Poetry I,"Tsuno, Nicole","Tsuno, Nicole",2024 Spring,Writing Seminars,2.79,5.00,4.36
AS.220.105.02.SP24,Introduction to Fiction & Poetry I,"Fletcher, Zachary","Fletcher, Zachary",2024 Spring,Writing Seminars,2.69,4.50,4.21
AS.220.105.18.SP24,Introduction to Fiction & Poetry I,"Steidle, Brianna","Steidle, Brianna",2024 Spring,Writing Seminars,2.91,4.50,4.42
AS.220.105.06.SP24,Introduction to Fiction & Poetry I,"Kim, Jane","Kim, Jane",2024 Spring,Writing Seminars,3.36,4.50,4.07
AS.220.105.10.SP24,Introduction to Fiction & Poetry I,"Wray, Caroline","Wray, Caroline",2024 Spring,Writing Seminars,2.79,4.21,3.93
AS.220.105.15.SP24,Introduction to Fiction & Poetry I,"Steidle, Brianna","Steidle, Brianna",2024 Spring,Writing Seminars,2.64,4.64,4.21
AS.220.105.27.FA24,Introduction to Fiction & Poetry I,"Lewty, Jane","Lewty, Jane",2024 Fall,Writing Seminars,2.53,4.73,4.20
AS.220.105.25.FA24,Introduction to Fiction & Poetry I,"Lewty, Jane","Lewty, Jane",2024 Fall,Writing Seminars,2.63,5.00,4.38
AS.220.105.23.FA24,Introduction to Fiction & Poetry I,"Danklin, Deirdre","Danklin, Deirdre",2024 Fall,Writing Seminars,2.25,4.92,4.23
AS.220.105.21.FA24,Introduction to Fiction & Poetry I,"Yuan, Jess","Yuan, Jess",2024 Fall,Writing Seminars,2.36,4.43,3.71
AS.220.105.17.FA24,Introduction to Fiction & Poetry I,"Pham, Alexander","Pham, Alexander",2024 Fall,Writing Seminars,3.07,4.64,4.00
AS.220.105.15.FA24,Introduction to Fiction & Poetry I,"Niven, Sam","Niven, Sam",2024 Fall,Writing Seminars,3.07,4.80,4.47
