code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.220.105,Introduction to Fiction & Poetry I,3,"An introduction to basic strategies in the writing of poetry and fiction, with readings by Baldwin, Joyce, Lahiri, Garcia Marquez, Munro, Woolf, Donne, Bishop, Brooks, Komunyakaa, Tretheway, and others. Students will learn the elements of the short story and try their hand at a variety of forms: realist, fantastical, experimental. They’ll also study the basic poetic forms and meters, from the ballad to the sonnet, iambic pentameter to free verse. Students will compose short stories and poems and workshop them in class. This course is a prerequisite for most upper-level courses. This course is part one of the year-long Introduction to Fiction and Poetry and must be taken before
AS.220.106","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.220.105.
Introduction to Fiction & Poetry I.
3 Credits.
An introduction to basic strategies in the writing of poetry and fiction, with readings by Baldwin, Joyce, Lahiri, Garcia Marquez, Munro, Woolf, Donne, Bishop, Brooks, Komunyakaa, Tretheway, and others. Students will learn the elements of the short story and try their hand at a variety of forms: realist, fantastical, experimental. They’ll also study the basic poetic forms and meters, from the ballad to the sonnet, iambic pentameter to free verse. Students will compose short stories and poems and workshop them in class. This course is a prerequisite for most upper-level courses. This course is part one of the year-long Introduction to Fiction and Poetry and must be taken before
AS.220.106
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.220.106,Introduction to Fiction & Poetry II,3,"The second half of IFP, this course delves deeper into the finer points of fiction writing, including tone, description, and point of view; students will also enrich their knowledge of poetic forms and devices, such as figurative language, verse rhythm, and the poetic line. Readings include work by Achebe, Atwood, Calvino, Ishiguro, Maria Machado, Zadie Smith, Auden, Keats, Ada Limón, Li-Young Lee, Rankine, and others. Students will write and workshop their own stories and poems, and they will complete a final portfolio. This course is a prerequisite for most upper-level courses.","FA1, FA3, FA4",Humanities,"AS.220.105, AS.220.108","AS.220.105
or
AS.220.108",Writing Intensive,"AS.220.106.
Introduction to Fiction & Poetry II.
3 Credits.
The second half of IFP, this course delves deeper into the finer points of fiction writing, including tone, description, and point of view; students will also enrich their knowledge of poetic forms and devices, such as figurative language, verse rhythm, and the poetic line. Readings include work by Achebe, Atwood, Calvino, Ishiguro, Maria Machado, Zadie Smith, Auden, Keats, Ada Limón, Li-Young Lee, Rankine, and others. Students will write and workshop their own stories and poems, and they will complete a final portfolio. This course is a prerequisite for most upper-level courses.
Prerequisite(s):
AS.220.105
or
AS.220.108
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.220.107,Podcasting:  Telling Stories in Sound,3,"In this introductory course, students will ultimately create their own short podcasts around stories that are meaningful to them and their intended audiences. Students will enact principles of listener-centered design, they’ll work to find stories worth telling, and they’ll learn to tell those stories powerfully.  This course will build competency in recording and editing techniques, interviewing skills, creating story structure, and understanding the potential social impact of documentary work. Students will also study current monetization strategies in the booming podcast market and learn how to find, keep, and grow an audience.","FA1, FA4, FA6",Humanities,,,Writing Intensive,"AS.220.107.
Podcasting:  Telling Stories in Sound.
3 Credits.
In this introductory course, students will ultimately create their own short podcasts around stories that are meaningful to them and their intended audiences. Students will enact principles of listener-centered design, they’ll work to find stories worth telling, and they’ll learn to tell those stories powerfully.  This course will build competency in recording and editing techniques, interviewing skills, creating story structure, and understanding the potential social impact of documentary work. Students will also study current monetization strategies in the booming podcast market and learn how to find, keep, and grow an audience.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.220.108,Introduction to Fiction & Nonfiction,3,"This course introduces the foundational strategies for writing literary fiction and nonfiction. Drawing on a diverse selection of literary models, students will engage in “creative experiments,” eventually submitting a short story or literary essay for class discussion and feedback.
AS.220.105
can be substituted for
AS.220.108
.","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.220.108.
Introduction to Fiction & Nonfiction.
3 Credits.
This course introduces the foundational strategies for writing literary fiction and nonfiction. Drawing on a diverse selection of literary models, students will engage in “creative experiments,” eventually submitting a short story or literary essay for class discussion and feedback.
AS.220.105
can be substituted for
AS.220.108
.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.220.138,Creative Writing,1,"Enjoy the opportunity to develop your creative writing skills. You will work in both fiction and poetry. Through a combination of robust discussion, writing exercises, and substantial feedback, you will learn about imagery, voice, narrative structure, and other aspects of the writer’s craft. The reading list will include a diverse range of contemporary authors. There will be a strong emphasis on collaborative workshopping, during which you will discuss one another’s works in progress.","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.220.138.
Creative Writing.
1 Credit.
Enjoy the opportunity to develop your creative writing skills. You will work in both fiction and poetry. Through a combination of robust discussion, writing exercises, and substantial feedback, you will learn about imagery, voice, narrative structure, and other aspects of the writer’s craft. The reading list will include a diverse range of contemporary authors. There will be a strong emphasis on collaborative workshopping, during which you will discuss one another’s works in progress.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.220.200,The Craft of Fiction,3,"Study in the reading and writing of short fiction with focus on basic technique: subject, narrative voice, character, sense of an ending, etc. The analysis and discussion of published stories, both classic and modern, will be paired with weekly fiction exercises.  In the second half of the semester, students will write and workshop one finished story.","FA1, FA3, FA4",Humanities,"AS.220.106, AS.220.200","AS.220.106
can be taken prior to enrolling in or at the same time as
AS.220.200
.",Writing Intensive,"AS.220.200.
The Craft of Fiction.
3 Credits.
Study in the reading and writing of short fiction with focus on basic technique: subject, narrative voice, character, sense of an ending, etc. The analysis and discussion of published stories, both classic and modern, will be paired with weekly fiction exercises.  In the second half of the semester, students will write and workshop one finished story.
Prerequisite(s):
AS.220.106
can be taken prior to enrolling in or at the same time as
AS.220.200
.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.220.201,The Craft of Poetry,3,"In this course, we’ll examine a variety of structures found in contemporary poetry, framing structure as strategy, a primary means by which a poet’s vision is expressed. We’ll review a range of structures including narrative, rhetorical, meditative, digressive, hybrid structures, and more. We’ll also consider structure’s relationship to both prescribed and discovered forms, discussing the possible temperamental differences between closed and open form poets, what Denise Levertov calls, “people who need a tight schedule to get anything done, and people who need to have a free hand.” We’ll analyze the effects of line and stanza, and experiment with the techniques of juxtaposition, fragment, and collage. We’ll also consider the challenges of managing poetic turns, beginnings and endings, as well as structure’s relationship to broader aesthetic issues such as poetic process, readership, and accessibility/difficulty.","FA1, FA3, FA4",Humanities,"AS.220.106, AS.220.201","AS.220.106
can be taken prior to or at the same time as
AS.220.201
.",Writing Intensive,"AS.220.201.
The Craft of Poetry.
3 Credits.
In this course, we’ll examine a variety of structures found in contemporary poetry, framing structure as strategy, a primary means by which a poet’s vision is expressed. We’ll review a range of structures including narrative, rhetorical, meditative, digressive, hybrid structures, and more. We’ll also consider structure’s relationship to both prescribed and discovered forms, discussing the possible temperamental differences between closed and open form poets, what Denise Levertov calls, “people who need a tight schedule to get anything done, and people who need to have a free hand.” We’ll analyze the effects of line and stanza, and experiment with the techniques of juxtaposition, fragment, and collage. We’ll also consider the challenges of managing poetic turns, beginnings and endings, as well as structure’s relationship to broader aesthetic issues such as poetic process, readership, and accessibility/difficulty.
Prerequisite(s):
AS.220.106
can be taken prior to or at the same time as
AS.220.201
.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.220.202,Readings in Poetry: The Poet as a Storyteller,3,"In this class, we'll explore various strategies that poets have used when writing longer verse narratives. Readings will include contemporary work by Anne Carson, Christopher Logue, and Claudia Rankine, as well as historical epics such as Gilgamesh, Beowulf, and Gawain and the Green Knight. Although this class is a readings course, not a workshop, students will have the opportunity to develop narrative poems of their own.","FA1, FA3, FA4",Humanities,AS.220.201,AS.220.201,Writing Intensive,"AS.220.202.
Readings in Poetry: The Poet as a Storyteller.
3 Credits.
In this class, we'll explore various strategies that poets have used when writing longer verse narratives. Readings will include contemporary work by Anne Carson, Christopher Logue, and Claudia Rankine, as well as historical epics such as Gilgamesh, Beowulf, and Gawain and the Green Knight. Although this class is a readings course, not a workshop, students will have the opportunity to develop narrative poems of their own.
Prerequisite(s):
AS.220.201
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.220.203,Considering Ourselves:  Adventures in Autobiography,3,"The aim of the course is twofold: to give a sketch of the history of English-language autobiographical writing, and to encourage students to work on their own autobiographical projects. To this end, the weekly meetings will be divided into two parts: in the first part, I’ll be allocating three extracts from existing autobiographies for discussion (some relatively ancient, some modern), and in the second part we'll discuss extracts from the on-going work of two class members. In other words, applicants to the course should expect to read and comment on several pieces of existing work each week, as well as undertaking a semester-long autobiographical project of their own devising.","FA1, FA3, FA6",Humanities,"AS.220.105, AS.220.108","AS.220.105
OR
AS.220.108",Writing Intensive,"AS.220.203.
Considering Ourselves:  Adventures in Autobiography.
3 Credits.
The aim of the course is twofold: to give a sketch of the history of English-language autobiographical writing, and to encourage students to work on their own autobiographical projects. To this end, the weekly meetings will be divided into two parts: in the first part, I’ll be allocating three extracts from existing autobiographies for discussion (some relatively ancient, some modern), and in the second part we'll discuss extracts from the on-going work of two class members. In other words, applicants to the course should expect to read and comment on several pieces of existing work each week, as well as undertaking a semester-long autobiographical project of their own devising.
Prerequisite(s):
AS.220.105
OR
AS.220.108
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.220.207,Writing the Unreal,3,"""We left what we felt at what we saw,” the poet Wallace Stevens once wrote, suggesting writing involves a direct response to our experiences of reality. In this class, we’ll look exclusively at writing which takes on what hasn’t been seen, and hasn’t been felt. Through reading works of science fiction, magical realism, gothic literature, and speculative fiction, students will investigate how the unreal can still speak to our experiences and perceptions of the real. Additionally, students will get the chance to craft their own fantastical worlds through regular writing assignments. Tales of time travelers, haunted houses, unreal languages, and reimagined cities will be covered. Readings will include selections from Paul Beatty, Octavia Butler, Italo Calvino, Ursula K. Le Guin, Yoko Ogawa, and Mary Shelley.","FA1, FA3",Humanities,,,Writing Intensive,"AS.220.207.
Writing the Unreal.
3 Credits.
""We left what we felt at what we saw,” the poet Wallace Stevens once wrote, suggesting writing involves a direct response to our experiences of reality. In this class, we’ll look exclusively at writing which takes on what hasn’t been seen, and hasn’t been felt. Through reading works of science fiction, magical realism, gothic literature, and speculative fiction, students will investigate how the unreal can still speak to our experiences and perceptions of the real. Additionally, students will get the chance to craft their own fantastical worlds through regular writing assignments. Tales of time travelers, haunted houses, unreal languages, and reimagined cities will be covered. Readings will include selections from Paul Beatty, Octavia Butler, Italo Calvino, Ursula K. Le Guin, Yoko Ogawa, and Mary Shelley.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
