course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.225.100.01.SP24,Introduction to Theatre,"Stoll, Abraham","Stoll, Abraham",2024 Spring,Theatre Arts and Studies,2.78,4.78,4.38
AS.225.100.01.FA24,Theatre Histories,"Stoll, Abraham","Stoll, Abraham",2024 Fall,Theatre Arts and Studies,3.00,4.71,4.14
AS.225.100.01.FA25,Theatre Histories,"Stoll, Abraham","Stoll, Abraham",2025 Fall,Theatre Arts and Studies,2.80,4.50,4.70
AS.225.101.01.SP24,Acting I,"Gruenhut, Johanna","Gruenhut, Johanna",2024 Spring,Theatre Arts and Studies,2.20,4.70,4.10
AS.225.101.01.FA24,Acting Foundations,"Gruenhut, Johanna","Gruenhut, Johanna",2024 Fall,Theatre Arts and Studies,2.10,4.64,4.27
AS.225.101.02.FA24,Acting Foundations,"Rome, Susan","Rome, Susan",2024 Fall,Theatre Arts and Studies,1.83,5.00,4.83
AS.225.101.01.SP25,Acting Foundations,"McClendon, Forrest","McClendon, Forrest",2025 Spring,Theatre Arts and Studies,2.20,4.91,4.45
AS.225.101.02.SP25,Acting Foundations,"Moores, Molly","Moores, Molly",2025 Spring,Theatre Arts and Studies,2.50,4.80,4.30
AS.225.101.02.FA25,Acting Foundations,"Moores, Molly","Moores, Molly",2025 Fall,Theatre Arts and Studies,1.82,4.75,4.17
AS.225.101.01.FA25,Acting Foundations,"McClendon, Forrest","McClendon, Forrest",2025 Fall,Theatre Arts and Studies,1.42,5.00,4.33
AS.225.215.01.FA24,Performing Musical Theatre,"Denithorne, Margaret","Denithorne, Margaret",2024 Fall,Theatre Arts and Studies,3.00,4.67,4.33
AS.225.215.01.FA25,Performing Musical Theatre,"McClendon, Forrest","McClendon, Forrest",2025 Fall,Theatre Arts and Studies,2.43,5.00,4.63
AS.225.250.01.SP24,Elements of Theatrical Design,"Vincent, Michael","Vincent, Michael",2024 Spring,Theatre Arts and Studies,2.67,5.00,4.33
AS.225.250.01.SP25,Elements of Theatrical Design,"Vincent, Michael","Vincent, Michael",2025 Spring,Theatre Arts and Studies,2.33,4.67,4.11
AS.225.308.01.SP24,Shakespeare in Performance,"Glossman, James","Glossman, James",2024 Spring,Theatre Arts and Studies,2.50,5.00,4.67
AS.225.310.01.FA24,Stagecraft,"Roche, William","Roche, William",2024 Fall,Theatre Arts and Studies,1.57,4.86,4.14
AS.225.310.01.SP25,Stagecraft,"Roche, William","Roche, William",2025 Spring,Theatre Arts and Studies,1.71,5.00,4.57
AS.225.310.01.FA25,Stagecraft,"Roche, William","Roche, William",2025 Fall,Theatre Arts and Studies,1.25,4.71,4.50
AS.225.311.01.SP24,Scene Study,"McClendon, Forrest","McClendon, Forrest",2024 Spring,Theatre Arts and Studies,2.40,5.00,4.60
AS.225.314.01.FA24,Theatre: Tech Direction,"Roche, William","Roche, William",2024 Fall,Theatre Arts and Studies,2.00,4.33,3.67
AS.225.314.01.FA25,Theatre: Tech Direction,"Roche, William","Roche, William",2025 Fall,Theatre Arts and Studies,1.67,4.58,3.75
AS.225.318.01.SP24,21st Century Female Playwrights,"Denithorne, Margaret","Denithorne, Margaret",2024 Spring,Theatre Arts and Studies,3.00,4.83,4.17
AS.225.321.01.SP25,The Lab - The Actor/Director/Playwright Lab,"Denithorne, Margaret","Denithorne, Margaret",2025 Spring,Theatre Arts and Studies,3.23,4.29,4.14
AS.225.325.01.SP24,"Shakespeare: Page, Stage, Screen","Stoll, Abraham","Stoll, Abraham",2024 Spring,Theatre Arts and Studies,3.33,5.00,4.67
AS.225.325.01.FA25,"Shakespeare: Page, Stage, Screen","Stoll, Abraham","Stoll, Abraham",2025 Fall,Theatre Arts and Studies,2.57,5.00,4.86
AS.225.328.01.SP24,The Existential Drama: Philosophy and Theatre of the Absurd,"Martin, Joe","Martin, Joe",2024 Spring,Theatre Arts and Studies,3.25,4.25,4.50
AS.225.330.01.FA24,Playwriting Strategies,"Martin, Joe","Martin, Joe",2024 Fall,Theatre Arts and Studies,2.40,3.80,3.80
AS.225.330.01.FA25,Playwriting Strategies,"Wilder, Joshua","Wilder, Joshua",2025 Fall,Theatre Arts and Studies,2.40,3.00,3.17
AS.225.335.01.FA24,Comedy Tonight,"Glossman, James","Glossman, James",2024 Fall,Theatre Arts and Studies,3.00,4.80,4.60
AS.225.345.01.SP25,History of Modern Theatre & Drama,"Stoll, Abraham","Stoll, Abraham",2025 Spring,Theatre Arts and Studies,3.40,5.00,5.00
AS.225.346.01.SP24,Creative Improvisation: For Theatre and for Life,"Denithorne, Margaret","Denithorne, Margaret",2024 Spring,Theatre Arts and Studies,2.13,4.93,4.53
AS.225.346.01.SP25,Creative Improvisation: For Theatre and for Life,"Moores, Molly","Moores, Molly",2025 Spring,Theatre Arts and Studies,2.58,4.75,4.00
AS.225.350.01.SP25,Acting for Doctors,"Rome, Susan","Rome, Susan",2025 Spring,Theatre Arts and Studies,1.64,4.91,4.36
AS.225.350.01.FA25,Acting for Doctors,"Rome, Susan","Rome, Susan",2025 Fall,Theatre Arts and Studies,2.09,5.00,4.58
AS.225.370.01.SP25,Creativity in Arts Management,"Willson, Nicoleen","Willson, Nicoleen",2025 Spring,Theatre Arts and Studies,3.00,4.67,4.25
