code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.225.100,Theatre Histories,3,"Investigations into some of the many histories in the development of the drama, from Greek origins to today's global theatre. An introduction to interpretive concepts, as well as to practical elements of playmaking. This course is a good way to explore and appreciate the art of theatre, and is required for the minor.",FA3,Humanities,,,,"AS.225.100.
Theatre Histories.
3 Credits.
Investigations into some of the many histories in the development of the drama, from Greek origins to today's global theatre. An introduction to interpretive concepts, as well as to practical elements of playmaking.  This course is a good way to explore and appreciate the art of theatre, and is required for the minor.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.225.101,Acting Foundations,3,"An exploration of foundational exercises and techniques in the art of acting. Practice in voice, movement, listening, and improvisation. Students will read plays and develop interpretive and storytelling skills, building toward scene work. This class is for both new and experienced actors, and offers preparation for advanced acting and performance classes.",FA3,Humanities,,,,"AS.225.101.
Acting Foundations.
3 Credits.
An exploration of foundational exercises and techniques in the art of acting.  Practice in voice, movement, listening, and improvisation.  Students will read plays and develop interpretive and storytelling skills, building toward scene work.  This class is for both new and experienced actors, and offers preparation for advanced acting and performance classes.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.225.212,Voice and Speech for the Actor,3,"It has been said that 90% of what an actor does onstage is dependent on being effortlessly heard and understood by their audiences. This course is designed to establish the tools for the actor to begin to create this foundation. Using a combination of both the benchmark texts by Edith Skinner and Kristin Linklater, along with in-class exercises and monologues, we will begin the process of exploring both vocal power through breathing and breath control, and the fundamental tools of clarity in the speaking of a dramatic text onstage. Prerequisite(s): AS.225.101",FA3,Humanities,AS.225.101,AS.225.101,,"AS.225.212.
Voice and Speech for the Actor.
3 Credits.
It has been said that 90% of what an actor does onstage is dependent on being effortlessly heard and understood by their audiences. This course is designed to establish the tools for the actor to begin to create this foundation.  Using a combination of both the benchmark texts by Edith Skinner and Kristin Linklater, along with in-class exercises and monologues, we will begin the process of exploring both vocal power through breathing and breath control, and the fundamental tools of clarity in the speaking of a dramatic text onstage.
Prerequisite(s):
AS.225.101
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.225.215,Performing Musical Theatre,3,"Effective performance in musical theatre demands a committed analysis of the musical and dramatic values of the song and the libretto from which it springs, in order to develop a fresh, organic interpretation. This course will provide you with the training to both analyze and interpret musical theatre scenes and songs and to make the most of them in performance.Instructor Permission Only.",FA3,Humanities,,,,"AS.225.215.
Performing Musical Theatre.
3 Credits.
Effective performance in musical theatre demands a committed analysis of the musical and dramatic values of the song and the libretto from which it springs, in order to develop a fresh, organic interpretation.   This course will provide you with the training to both analyze and interpret musical theatre scenes and songs and to make the most of them in performance.Instructor Permission Only.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.225.220,Script and Stage,3,"An exploration of the complex relationship between the text of a play and its full realization as a production. We will go to see several plays in the Baltimore and DC area. Based on these, we will develop case studies, first examining the play as text and its historical and theoretical contexts, and then experiencing it as performance. Writing Intensive. This course can fulfill the Theatre Minor requirement for an Introductory Theatre Course.","FA1, FA3",Humanities,,,Writing Intensive,"AS.225.220.
Script and Stage.
3 Credits.
An exploration of the complex relationship between the text of a play and its full realization as a production.  We will go to see several plays in the Baltimore and DC area.  Based on these, we will develop case studies, first examining the play as text and its historical and theoretical contexts, and then experiencing it as performance.  Writing Intensive.  This course can fulfill the Theatre Minor requirement for an Introductory Theatre Course.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.225.240,Living Playwrights: Contemporary Plays by Contemporary Writers,3,"Learn about contemporary theater through contemporary plays; learn about contemporary plays through contemporary theater. We will read amazing, current plays about life today by some of today's most vibrant playwrights. For each play class will start with a table-read, followed by a discussion that simulates how actors and directors work together. The goal is to approximate the first week of a rehearsal process. In this way the class teaches a theater artist's approach to reading, analyzing and understanding dramatic text.","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.225.240.
Living Playwrights: Contemporary Plays by Contemporary Writers.
3 Credits.
Learn about contemporary theater through contemporary plays; learn about contemporary plays through contemporary theater.  We will read amazing, current plays about life today by some of today's most vibrant playwrights.  For each play class will start with a table-read, followed by a discussion that simulates how actors and directors work together.  The goal is to approximate the first week of a rehearsal process.  In this way the class teaches a theater artist's approach to reading, analyzing and understanding dramatic text.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.225.250,Elements of Theatrical Design,3,"Students will survey theatrical design through various projects. We will develop moments based on sound, costume, space, and light, focusing on how these elements help to tell a story. Students will develop artistic statements and arguments that justify their creative choices, while practicing constructive criticism in an environment that encourages exploration and play.","FA3, FA6",Humanities,,,,"AS.225.250.
Elements of Theatrical Design.
3 Credits.
Students will survey theatrical design through various projects. We will develop moments based on sound, costume, space, and light, focusing on how these elements help to tell a story. Students will develop artistic statements and arguments that justify their creative choices, while practicing constructive criticism in an environment that encourages exploration and play.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
AS.225.300,Contemporary Theatre & Film,3,"An introduction to the performing arts, including an overview of theatre history, acting styles and the interaction of art and society. A personal view from inside.",FA3,Humanities,,,,"AS.225.300.
Contemporary Theatre & Film.
3 Credits.
An introduction to the performing arts, including an overview of theatre history, acting styles and the interaction of art and society. A personal view from inside.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.225.305,A History of Black Performance and Drama,3,"A survey of the history of the Black Performer and Performance. In exploring the art of storytelling from ancient African civilizations, students will critically engage and discuss the origins, aesthetics, characteristics, and practices of Black performers, and their often-unacknowledged contributions and influence upon mainstream performance throughout the history of the world.",FA3,Humanities,,,,"AS.225.305.
A History of Black Performance and Drama.
3 Credits.
A survey of the history of the Black Performer and Performance. In exploring the art of storytelling from ancient African civilizations, students will critically engage and discuss the origins, aesthetics, characteristics, and practices of Black performers, and their often-unacknowledged contributions and influence upon mainstream performance throughout the history of the world.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.225.308,Shakespeare in Performance,3,"Students will work with a selection of Shakespeare's plays --- TWELFTH NIGHT, RICHARD III, and CYMBELINE--- in exploring specific ways in which the power of the lines can be translated dynamically and immediately into vocal and physical performance. This course can be repeated for credit, because it covers different topics. (Some background in the acting sequence is encouraged). Prerequisite(s): AS.225.101",FA3,Humanities,AS.225.101,AS.225.101,,"AS.225.308.
Shakespeare in Performance.
3 Credits.
Students will work with a selection of Shakespeare's plays --- TWELFTH NIGHT, RICHARD III, and CYMBELINE--- in exploring specific ways in which the power of the lines can be translated dynamically and immediately into vocal and physical performance. This course can be repeated for credit, because it covers different topics. (Some background in the acting sequence is encouraged).
Prerequisite(s):
AS.225.101
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
