code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.150.112,Philosophical Problems,3,"An introduction to philosophy through several central problems. This year’s topics are free will, death, time, and race.","FA1, FA5",Humanities,,,Writing Intensive,"AS.150.112.
Philosophical Problems.
3 Credits.
An introduction to philosophy through several central problems. This year’s topics are free will, death, time, and race.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Ethics and Foundations (FA5)
Writing Intensive"
AS.150.114,Introduction to Environmental Ethics,3,"Some of the most pressing moral issues of our time arise from our impact on the environment. We will explore questions such as: What obligations, if any, do we have to future generations, other species, or ecosystems? What does it mean for something to be natural, and is being natural desirable? What is sustainability, and is it desirable? What does justice look like in a world where alleviating poverty may require worsening climate change? What kinds of actions (if any) are ethically required of us as individuals: should we leave action on environmental issues to the state, billionaires, and corporations, or ought we to make drastic changes in our own lifestyles? Is violent or destructive action appropriate to avert disasters that could kill millions? How can ordinary individuals determine which experts to listen to on complex issues, and can we deal with such issues within a liberal democratic society?",FA5,Humanities,,,,"AS.150.114.
Introduction to Environmental Ethics.
3 Credits.
Some of the most pressing moral issues of our time arise from our impact on the environment. We will explore questions such as: What obligations, if any, do we have to future generations, other species, or ecosystems? What does it mean for something to be natural, and is being natural desirable? What is sustainability, and is it desirable? What does justice look like in a world where alleviating poverty may require worsening climate change? What kinds of actions (if any) are ethically required of us as individuals: should we leave action on environmental issues to the state, billionaires, and corporations, or ought we to make drastic changes in our own lifestyles? Is violent or destructive action appropriate to avert disasters that could kill millions? How can ordinary individuals determine which experts to listen to on complex issues, and can we deal with such issues within a liberal democratic society?
Distribution Area: Humanities
AS Foundational Abilities: Ethics and Foundations (FA5)"
AS.150.118,Introduction to Formal Logic,3,"An introduction to symbolic logic and probability. In the first two parts of the course we study formal ways of determining whether a conclusion of an argument follows from its premises. Included are truth-functional logic and predicate logic. In the third part we study the basic rules of probability, and learn how to make probability calculations and decisions in life.","FA2, FA5","Humanities, Quantitative and Mathematical Sciences",,,,"AS.150.118.
Introduction to Formal Logic.
3 Credits.
An introduction to symbolic logic and probability.  In the first two parts of the course we study formal ways of determining whether a conclusion of an argument follows from its premises.  Included are truth-functional logic and predicate logic.  In the third part we study the basic rules of probability,  and learn how to make probability calculations and decisions in life.
Distribution Area: Humanities, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5)"
AS.150.125,Life and Death,3,"This course will address some of the Big Picture questions about human life using the methods of analytic philosophy. These questions include: What am I, and what kinds of things could happen to me before I'd no longer be me? Should I be afraid of death? Is it better to be than to never have been anything at all? When is it permissible to end a life? To what extent do I live my life freely?",FA5,Humanities,,,,"AS.150.125.
Life and Death.
3 Credits.
This course will address some of the Big Picture questions about human life using the methods of analytic philosophy. These questions include: What am I, and what kinds of things could happen to me before I'd no longer be me? Should I be afraid of death? Is it better to be than to never have been anything at all? When is it permissible to end a life? To what extent do I live my life freely?
Distribution Area: Humanities
AS Foundational Abilities: Ethics and Foundations (FA5)"
AS.150.136,Philosophy & Science: An Introduction to Both,3,"Philosophers and scientists raise important questions about the nature of the physical world, the mental world, the relationship between them, and the right methods to use in their investigations of these worlds. The answers they present are very different. Scientists are usually empiricists, and want to answer questions by experiment and observation. Philosophers don’t want to do this, but defend their views a priori. Why? Can both be right? Readings will present philosophical and scientific views about the world and our knowledge of it. They will include selections from major historical and contemporary figures in philosophy and science. The course has no prerequisites in philosophy or science.","FA2, FA5","Humanities, Natural Sciences",,,,"AS.150.136.
Philosophy & Science: An Introduction to Both.
3 Credits.
Philosophers and scientists raise important questions about the nature of the physical world, the mental world, the relationship between them, and the right methods to use in their investigations of these worlds.  The answers they present are very different.  Scientists are usually empiricists, and want to answer questions by experiment and observation.  Philosophers don’t want to do this, but defend their views a priori.  Why? Can both be right?  Readings will present philosophical and scientific views about the world and our knowledge of it.  They will include selections from major historical and contemporary figures in philosophy and science.  The course has no prerequisites in philosophy or science.
Distribution Area: Humanities, Natural Sciences
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5)"
AS.150.139,Introduction to Philosophy of Mind,3,"Introduction to the philosophy of mind with special emphasis on the relationship between human minds and artificial machines. Questions to be discussed include: Is the mind the brain, or something over and above it? Can computers think, and if so, do they think the way we do? How do our thoughts get to be about things in the external world? What is the nature of conscious experience?","FA1, FA5",Humanities,,,Writing Intensive,"AS.150.139.
Introduction to Philosophy of Mind.
3 Credits.
Introduction to the philosophy of mind with special emphasis on the relationship between human minds and artificial machines. Questions to be discussed include: Is the mind the brain, or something over and above it? Can computers think, and if so, do they think the way we do? How do our thoughts get to be about things in the external world? What is the nature of conscious experience?
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Ethics and Foundations (FA5)
Writing Intensive"
AS.150.141,Introduction to the History of Chinese Philosophy,3,"This is a survey of the main philosophers and philosophical schools in China from the classical age to the early modern age. Special focus is given to three historical periods: the pre-Qin era, the Wei-Jin era, and the Song-Ming era. We will see how Chinese philosophers tackled important questions such as what the world is like, are human beings special, how we should live our lives, and how we should construct a political community. Some of the philosophers surveyed are Confucius (Kongzi), Laozi, Mencius (Mengzi), Zhuangzi, Xunzi, Guo Xiang, Zhu Xi, and Wang Yangming..",FA5,Humanities,,,,"AS.150.141.
Introduction to the History of Chinese Philosophy.
3 Credits.
This is a survey of the main philosophers and philosophical schools in China from the classical age to the early modern age. Special focus is given to three historical periods: the pre-Qin era, the Wei-Jin era, and the Song-Ming era. We will see how Chinese philosophers tackled important questions such as what the world is like, are human beings special, how we should live our lives, and how we should construct a political community. Some of the philosophers surveyed are Confucius (Kongzi), Laozi, Mencius (Mengzi), Zhuangzi, Xunzi, Guo Xiang, Zhu Xi, and Wang Yangming..
Distribution Area: Humanities
AS Foundational Abilities: Ethics and Foundations (FA5)"
AS.150.183,The Scientific Method: Historical and Contemporary Approaches,3,"Some scientists and philosophers believe that there is a universal scientific method for discovering and proving truths about the world. Other scientists and philosophers deny that such a method exists. Those in the first camp defend various viewpoints, including rationalism, inductivism, hypothetico-deductivism, and retroduction. Those in the second camp argue that these methods do not work universally and that what method a scientist should use is not general but is specific to the scientific problem and situation. In this introductory course we examine various universal methods proposed by scientists and philosophers including Rene Descartes and Isaac Newton in the 17th century, William Whewell and John Stuart Mill in the 19th, and various writers in the 20 and 21st. We also examine works of contemporary writers, including Thomas Kuhn and Paul Feyerabend, who reject all universal methods and claim that science is most innovative and successful when these methods are violated. Who is right, and why?","FA2, FA5",Humanities,,,,"AS.150.183.
The Scientific Method: Historical and Contemporary Approaches.
3 Credits.
Some scientists and philosophers believe that there is a universal scientific method for discovering and proving truths about the world.  Other scientists and philosophers deny that such a method exists.  Those in the first camp defend various viewpoints, including rationalism, inductivism, hypothetico-deductivism, and retroduction.  Those in the second camp argue that these methods do not work universally and that what method a scientist should use is not general but is specific to the scientific problem and situation.  In this introductory course we examine various universal methods proposed by scientists and philosophers including Rene Descartes and Isaac Newton in the 17th century, William Whewell and John Stuart Mill in the 19th, and various writers in the 20 and 21st.  We also examine works of contemporary writers, including Thomas Kuhn and Paul Feyerabend, who reject all universal methods and claim that science is most innovative and successful when these methods are violated.  Who is right, and why?
Distribution Area: Humanities
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5)"
AS.150.201,Introduction To Greek Philosophy,3,"A survey of the earlier phase of Greek philosophy. Socrates, Plato, and Aristotle will be discussed, as well as two groups of thinkers who preceded them, usually known as the pre-Socratics and the Sophists.",FA5,Humanities,,,,"AS.150.201.
Introduction To Greek Philosophy.
3 Credits.
A survey of the earlier phase of Greek philosophy.  Socrates, Plato, and Aristotle will be discussed, as well as two groups of thinkers who preceded them, usually known as the pre-Socratics and the Sophists.
Distribution Area: Humanities
AS Foundational Abilities: Ethics and Foundations (FA5)"
AS.150.202,Introduction to Islamic Philosophy,3,"In the Islamic Golden Age (800-1400 CE), philosophers such as al-Farabi, Avicenna, al-Ghazali, and Averroes made enormous contributions to every aspect of philosophy, including metaphysics, epistemology, ethics, political philosophy, and philosophical theology. But philosophy in the Islamic world did not end with Averroes. It continued to flourish in Muslim Eastern countries, in particular Persia and India, with the works of such philosophers as Suhrawardi and Mula Sadra. In the contemporary era, drawing on their rich tradition, Muslim philosophers such as Muhammad lqbal, Seyyed Hossein Nasr, and Amina Wadud continue to tackle social, philosophical, and theological issues in the Islamic world. In this course, we will discuss the works of Muslim philosophers from the Golden Age to the present day.","FA3, FA5",Humanities,,,,"AS.150.202.
Introduction to Islamic Philosophy.
3 Credits.
In the Islamic Golden Age (800-1400 CE), philosophers such as al-Farabi, Avicenna, al-Ghazali, and Averroes made enormous contributions to every aspect of philosophy, including metaphysics, epistemology, ethics, political philosophy, and philosophical theology. But philosophy in the Islamic world did not end with Averroes. It continued to flourish in Muslim Eastern countries, in particular Persia and India, with the works of such philosophers as Suhrawardi and Mula Sadra. In the contemporary era, drawing on their rich tradition, Muslim philosophers such as Muhammad lqbal, Seyyed Hossein Nasr, and Amina Wadud continue to tackle social, philosophical, and theological issues in the Islamic world. In this course, we will discuss the works of Muslim philosophers from the Golden Age to the present day.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)"
