code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.553.101,Freshman Experience in Applied Mathematics & Statistics,1,"The aim of this course is to provide students with an opportunity to work on a project in a small group setting together with an AMS faculty member.  Projects can be varied in nature depending on the faculty member working with a group.  The goal of a group could be to develop knowledge of a domain area in which mathematics is applied, to develop knowledge of some technique(s) in applied mathematics, to bring applied mathematics to bear on some application, or to develop knowledge in some foundational topic in mathematics.  Faculty will present possible topics to students in the first week of classes.  Students will be asked to rank their interests (first choice, second choice, etc.), and will provide their schedules. Based on their preferences, their schedules, and subject to group size limitations, students will be organized into groups of size at most 3, and will be assigned to course sections in the second week of classes. One faculty member will lead each section and will arrange to meet with the group once per week for an hour.",FA2,Quantitative and Mathematical Sciences,,,,"EN.553.101.
Freshman Experience in Applied Mathematics & Statistics.
1 Credit.
The aim of this course is to provide students with an opportunity to work on a project in a small group setting together with an AMS faculty member.  Projects can be varied in nature depending on the faculty member working with a group.  The goal of a group could be to develop knowledge of a domain area in which mathematics is applied, to develop knowledge of some technique(s) in applied mathematics, to bring applied mathematics to bear on some application, or to develop knowledge in some foundational topic in mathematics.  Faculty will present possible topics to students in the first week of classes.  Students will be asked to rank their interests (first choice, second choice, etc.), and will provide their schedules. Based on their preferences, their schedules, and subject to group size limitations, students will be organized into groups of size at most 3, and will be assigned to course sections in the second week of classes. One faculty member will lead each section and will arrange to meet with the group once per week for an hour.
Distribution Area: Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.111,Statistical Analysis I,4,"First semester of a general survey of statistical methodology. Topics include descriptive statistics, introductory probability, conditional probability, random variables, expectation, sampling, the central limit theorem, classical and robust estimation, confidence intervals, and hypothesis testing. Case studies from psychology, epidemiology, economics  and other fields serve to illustrate the underlying theory. Some use of Minitab, Excel or R, but no prior computing experience is necessary.",FA2,"Engineering, Quantitative and Mathematical Sciences","AS.230.205, EN.553.211, EN.553.230, EN.553.310, EN.553.311, EN.553.420, EN.553.421, EN.553.430, EN.553.413, EN.560.435, AS.280.345, AS.200.314, AS.200.315, EN.560.348","Statistics Sequence restriction: students who have completed
AS.230.205
may not enroll.;Statistics Sequence restriction: students who have completed any of these courses may not register:
EN.553.211
OR EN.553.230 OR
EN.553.310
OR
EN.553.311
OR
EN.553.420
OR
EN.553.421
OR
EN.553.430
OR
EN.553.413
OR EN.560.435 OR
AS.280.345
OR AS.200.314 OR AS.200.315 OR EN.560.348","Prerequisite(s):
Statistics Sequence restriction: students who have completed
AS.230.205
may not enroll.","EN.553.111.
Statistical Analysis I.
4 Credits.
First semester of a general survey of statistical methodology. Topics include descriptive statistics, introductory probability, conditional probability, random variables, expectation, sampling, the central limit theorem, classical and robust estimation, confidence intervals, and hypothesis testing. Case studies from psychology, epidemiology, economics  and other fields serve to illustrate the underlying theory. Some use of Minitab, Excel or R, but no prior computing experience is necessary. Recommended Course Background: four years of high school mathematics. Students who may wish to undertake more than two semesters of probability and statistics should consider
EN.553.420
-
EN.553.430
.
Prerequisite(s):
Statistics Sequence restriction: students who have completed
AS.230.205
may not enroll.;Statistics Sequence restriction: students who have completed any of these courses may not register:
EN.553.211
OR EN.553.230 OR
EN.553.310
OR
EN.553.311
OR
EN.553.420
OR
EN.553.421
OR
EN.553.430
OR
EN.553.413
OR EN.560.435 OR
AS.280.345
OR AS.200.314 OR AS.200.315 OR EN.560.348
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.112,Statistical Analysis II,4,"Second semester of a general survey of statistical methodology.  Topics include two-sample hypothesis tests, analysis of variance, linear regression, correlation, analysis of categorical data, and nonparametrics.  Students who may wish to undertake more than two semesters of probability and statistics should strongly consider the
EN.553.420
-430 sequence.",FA2,"Engineering, Quantitative and Mathematical Sciences","EN.553.111, AS.230.205, AS.280.345","EN.553.111
OR
AS.230.205
OR
AS.280.345
OR credit for AP Statistics",,"EN.553.112.
Statistical Analysis II.
4 Credits.
Second semester of a general survey of statistical methodology.  Topics include two-sample hypothesis tests, analysis of variance, linear regression, correlation, analysis of categorical data, and nonparametrics.  Students who may wish to undertake more than two semesters of probability and statistics should strongly consider the
EN.553.420
-430 sequence.
Prerequisite(s):
EN.553.111
OR
AS.230.205
OR
AS.280.345
OR credit for AP Statistics
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.171,Discrete Mathematics,4,"Introduction to the mathematics of finite systems. Logic; Boolean algebra; induction and recursion; sets, functions, relations, equivalence, and partially ordered sets; elementary combinatorics; modular arithmetic and the Euclidean algorithm; group theory; permutations and symmetry groups; graph theory. Selected applications. The concept of a proof and development of the ability to recognize and construct proofs are part of the course.",FA2,Quantitative and Mathematical Sciences,"EN.553.171, EN.553.172, EN.601.230, EN.553.471, EN.553.472, EN.553.671, EN.553.672","Students may only earn credit for one of the following:
EN.553.171
,
EN.553.172
, OR
EN.601.230
.
EN.553.171
may not be taken after
EN.553.471
OR
EN.553.472
OR
EN.553.671
OR
EN.553.672
.
Corequisite(s):
EN.553.171
may not be taken concurrently with
EN.553.471
or
EN.553.472
or
EN.553.671
or
EN.553.672
.",,"EN.553.171.
Discrete Mathematics.
4 Credits.
Introduction to the mathematics of finite systems. Logic; Boolean algebra; induction and recursion; sets, functions, relations, equivalence, and partially ordered sets; elementary combinatorics; modular arithmetic and the Euclidean algorithm; group theory; permutations and symmetry groups; graph theory. Selected applications. The concept of a proof and development of the ability to recognize and construct proofs are part of the course. Recommended Course Background: Four years of high school mathematics.
Prerequisite(s):
Students may only earn credit for one of the following:
EN.553.171
,
EN.553.172
, OR
EN.601.230
.
EN.553.171
may not be taken after
EN.553.471
OR
EN.553.472
OR
EN.553.671
OR
EN.553.672
.
Corequisite(s):
EN.553.171
may not be taken concurrently with
EN.553.471
or
EN.553.472
or
EN.553.671
or
EN.553.672
.
Distribution Area: Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.172,Honors Discrete Mathematics,4,"Introduction to the mathematics of finite systems. Logic; Boolean algebra; induction and recursion; sets, functions, relations, equivalence, and partially ordered sets; elementary combinatorics; modular arithmetic and the Euclidean algorithm; polynomials rings, group theory; permutations groups and Galois theory; graph theory. Selected applications. The concept of a proof and development of the ability to recognize and construct proofs and analyze algorithms are part of the course.",FA2,Quantitative and Mathematical Sciences,"EN.553.171, EN.553.172, EN.601.230, EN.553.471, EN.553.472, EN.553.671, EN.553.672","Students may only earn credit for one of the following:
EN.553.171
,
EN.553.172
, OR
EN.601.230
.
EN.553.172
may not be taken after
EN.553.471
OR
EN.553.472
OR
EN.553.671
OR
EN.553.672
.",,"EN.553.172.
Honors Discrete Mathematics.
4 Credits.
Introduction to the mathematics of finite systems. Logic; Boolean algebra; induction and recursion; sets, functions, relations, equivalence, and partially ordered sets; elementary combinatorics; modular arithmetic and the Euclidean algorithm; polynomials rings, group theory; permutations groups and Galois theory; graph theory. Selected applications. The concept of a proof and development of the ability to recognize and construct proofs and analyze algorithms are part of the course. Recommended Course Background: Four years of high school mathematics.
Prerequisite(s):
Students may only earn credit for one of the following:
EN.553.171
,
EN.553.172
, OR
EN.601.230
.
EN.553.172
may not be taken after
EN.553.471
OR
EN.553.472
OR
EN.553.671
OR
EN.553.672
.
Distribution Area: Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.211,Probability and Statistics for the Life Sciences,4,"This is an introduction to statistics aimed at students in the life sciences. The course will provide the necessary background in probability with treatment of independence, Bayes theorem, discrete and continuous random variables and their distributions. The statistical topics covered will include sampling and sampling distributions, confidence intervals and hypothesis testing for means, comparison of populations, analysis of variance, linear regression and correlation. Analysis of data will be done using Excel.",FA2,Quantitative and Mathematical Sciences,"AS.110.106, AS.110.107, AS.110.108, AS.110.109, AS.110.113, EN.550.230, AS.280.345, AS.200.314, AS.200.315, EN.550.310, EN.550.311, EN.560.435, EN.550.420, EN.550.430, EN.560.348","AS.110.106
[C] OR
AS.110.107
[C] OR
AS.110.108
[C] OR
AS.110.109
[C] OR
AS.110.113
[C];Statistics Sequence restriction: Students who have completed any of these courses may not register: EN.550.230 OR
AS.280.345
OR AS.200.314 OR AS.200.315 OR EN.550.310 OR EN.550.311 OR EN.560.435 OR EN.550.420 OR EN.550.430 OR EN.560.348",,"EN.553.211.
Probability and Statistics for the Life Sciences.
4 Credits.
This is an introduction to statistics aimed at students in the life sciences. The course will provide the necessary background in probability with treatment of independence, Bayes theorem, discrete and continuous random variables and their distributions. The statistical topics covered will include sampling and sampling distributions, confidence intervals and hypothesis testing for means, comparison of populations, analysis of variance, linear regression and correlation. Analysis of data will be done using Excel.
Prerequisite(s):
AS.110.106
[C] OR
AS.110.107
[C] OR
AS.110.108
[C] OR
AS.110.109
[C] OR
AS.110.113
[C];Statistics Sequence restriction: Students who have completed any of these courses may not register: EN.550.230 OR
AS.280.345
OR AS.200.314 OR AS.200.315 OR EN.550.310 OR EN.550.311 OR EN.560.435 OR EN.550.420 OR EN.550.430 OR EN.560.348
Distribution Area: Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.291,Linear Algebra and Differential Equations,4,"An introduction to the basic concepts of linear algebra, matrix theory, and differential equations that are used widely in modern engineering and science. Intended for engineering and science majors whose program does not permit taking both
AS.110.201
and
AS.110.302
.",FA2,"Engineering, Quantitative and Mathematical Sciences","AS.110.201, AS.110.212, EN.553.291, AS.110.107, AS.110.109, AS.110.113","Students who have taken, or are currently enrolled in
AS.110.201
OR
AS.110.212
, are not eligible to take
EN.553.291
.;
AS.110.107
OR
AS.110.109
OR
AS.110.113",,"EN.553.291.
Linear Algebra and Differential Equations.
4 Credits.
An introduction to the basic concepts of linear algebra, matrix theory, and differential equations that are used widely in modern engineering and science. Intended for engineering and science majors whose program does not permit taking both
AS.110.201
and
AS.110.302
.
Prerequisite(s):
Students who have taken, or are currently enrolled in
AS.110.201
OR
AS.110.212
, are not eligible to take
EN.553.291
.;
AS.110.107
OR
AS.110.109
OR
AS.110.113
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.295,Linear Algebra for Data Science,4,"A thorough introduction to linear algebra, with a focus on applications to data science and statistics. Topics include linear algebra in Euclidean spaces: matrices, vectors, linear independence, determinants, subspaces, bases, change of coordinates, linear transformations, null spaces and ranges, projections, orthogonalization, eigenvalues and eigenvectors; as well as least-squares approximation, spectral decomposition, quadratic forms, convexity, principal component analysis, dimensionality reduction, and approximation in function spaces. Matlab will be used for computation and applications. Prerequisites:
AS.110.107
OR
AS.110.109
OR
AS.110.113",FA2,"Engineering, Quantitative and Mathematical Sciences","AS.110.107, AS.110.109, AS.110.113","AS.110.107
OR
AS.110.109
OR
AS.110.113",,"EN.553.295.
Linear Algebra for Data Science.
4 Credits.
A thorough introduction to linear algebra, with a focus on applications to data science and statistics. Topics include linear algebra in Euclidean spaces: matrices, vectors, linear independence, determinants, subspaces, bases, change of coordinates, linear transformations, null spaces and ranges, projections, orthogonalization, eigenvalues and eigenvectors; as well as least-squares approximation, spectral decomposition, quadratic forms, convexity, principal component analysis, dimensionality reduction, and approximation in function spaces. Matlab will be used for computation and applications. Prerequisites:
AS.110.107
OR
AS.110.109
OR
AS.110.113
Prerequisite(s):
AS.110.107
OR
AS.110.109
OR
AS.110.113
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.310,Probability & Statistics for the Physical Sciences & Engineering,4,"An introduction to probability and statistics at the calculus level, intended for engineering and science students planning to take only one course on the topics. Combinatorial probability, independence, conditional probability, random variables, expectation and moments, limit theory, estimation, confidence intervals, hypothesis testing, tests of means and variances, goodness-of-fit. Recommended co-requisite: multivariable calculus.Students who have received credit for
AS.110.106
and/or
AS.110.107
taken prior to Fall 2020 should contact the course instructor to determine whether they can receive permission to register for this course.",FA2,"Engineering, Quantitative and Mathematical Sciences","AS.110.109, AS.110.113, EN.553.311, EN.560.435, EN.553.420, EN.553.421, EN.553.430, EN.560.348","AS.110.109
OR
AS.110.113
;Statistics Sequence restriction: Students who have completed any of these courses may not register:
EN.553.311
OR EN.560.435 OR
EN.553.420
OR
EN.553.421
OR
EN.553.430
OR EN.560.348",,"EN.553.310.
Probability & Statistics for the Physical Sciences & Engineering.
4 Credits.
An introduction to probability and statistics at the calculus level, intended for engineering and science students planning to take only one course on the topics. Combinatorial probability, independence, conditional probability, random variables, expectation and moments, limit theory, estimation, confidence intervals, hypothesis testing, tests of means and variances, goodness-of-fit. Recommended co-requisite: multivariable calculus.Students who have received credit for
AS.110.106
and/or
AS.110.107
taken prior to Fall 2020 should contact the course instructor to determine whether they can receive permission to register for this course.
Prerequisite(s):
AS.110.109
OR
AS.110.113
;Statistics Sequence restriction: Students who have completed any of these courses may not register:
EN.553.311
OR EN.560.435 OR
EN.553.420
OR
EN.553.421
OR
EN.553.430
OR EN.560.348
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.553.311,Intermediate Probability and Statistics,4,"This course will be at the same technical level as
EN.553.310
. Students are encouraged to consider
EN.553.420
-430 instead. Combinatorial probability, independence,conditional probability, random variables, expectation and moments, limit theory, estimation, confidence intervals, hypothesis testing, tests of means and variances, andgoodness-of-fit will be covered. Students who have received credit for
AS.110.106
and/or
AS.110.107
taken prior to Fall 2020 should contact the course instructor to determine whether they can receive permission to register for this course. Recommended Course Corequisite:
AS.110.202",FA2,"Engineering, Quantitative and Mathematical Sciences","AS.110.109, AS.110.113, EN.553.310, EN.560.435, EN.553.420, EN.553.421, EN.553.430, EN.560.348","AS.110.109
OR
AS.110.113
;Statistics Sequence restriction: students who have completed any of these courses may not register:
EN.553.310
OR EN.560.435 OR
EN.553.420
EN.553.421
OR
EN.553.430
OR EN.560.348",,"EN.553.311.
Intermediate Probability and Statistics.
4 Credits.
This course will be at the same technical level as
EN.553.310
. Students are encouraged to consider
EN.553.420
-430 instead. Combinatorial probability, independence,conditional probability, random variables, expectation and moments, limit theory, estimation, confidence intervals, hypothesis testing, tests of means and variances, andgoodness-of-fit will be covered. Students who have received credit for
AS.110.106
and/or
AS.110.107
taken prior to Fall 2020 should contact the course instructor to determine whether they can receive permission to register for this course. Recommended Course Corequisite:
AS.110.202
Prerequisite(s):
AS.110.109
OR
AS.110.113
;Statistics Sequence restriction: students who have completed any of these courses may not register:
EN.553.310
OR EN.560.435 OR
EN.553.420
EN.553.421
OR
EN.553.430
OR EN.560.348
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
