code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.565.604,Structural Mechanics,3,"This course presents basic solid mechanics for structural engineers, including stress, strain, and constitutive laws; linear elasticity and visco-elasticity; introduction to nonlinear mechanics; static, dynamic, and thermal stresses; specialization of theory to one- and two-dimensional cases; plane stress and plane strain, rods, and beams; work and energy principles; and variational formulations. Course Note(s): This course is a requirement for the general Civil Engineering program and the Structural Engineering focus area.",,,,,,"EN.565.604.
Structural Mechanics.
3 Credits.
This course presents basic solid mechanics for structural engineers, including stress, strain, and constitutive laws; linear elasticity and visco-elasticity; introduction to nonlinear mechanics; static, dynamic, and thermal stresses; specialization of theory to one- and two-dimensional cases; plane stress and plane strain, rods, and beams; work and energy principles; and variational formulations. Course Note(s): This course is a requirement for the general Civil Engineering program and the Structural Engineering focus area."
EN.565.606,Geotechnical Engineering Principles,3,"This course aims to review and reinforce knowledge of soil mechanics and geotechnical engineering principles for application in a variety of structural and civil engineering projects. The course presents examples of geotechnical engineering design problems. The course then discusses the origin of soil and types of soil, and various relations between weight and volume; methods used to characterize the index properties of soil, and classification of soil; theory of compaction; Darcy’s law and the role of permeability, and the theory of two-dimensional seepage; stresses induced in soil by footing and other loading; compressibility of soil, and consolidation and consolidation settlements; shear strength of soil and the laboratory methods of determining shear strength parameters; theories of lateral earth pressure and their application to the analysis of retaining walls; fundamentals of slope stability analysis; fundamentals of the bearing capacity analysis of shallow foundations; and methods of subsoil exploration. Prerequisite(s): 560.305 Soil Mechanics or equivalent. 560.305 is offered on-site through the full-time Civil Engineering Department. Course Note(s): This course is a requirement for the general Civil Engineering program.",,,,560.305 Soil Mechanics or equivalent. 560.305 is offered on-site through the full-time Civil Engineering Department. Course Note(s): This course is a requirement for the general Civil Engineering program.,,"EN.565.606.
Geotechnical Engineering Principles.
3 Credits.
This course aims to review and reinforce knowledge of soil mechanics and geotechnical engineering principles for application in a variety of structural and civil engineering projects. The course presents examples of geotechnical engineering design problems. The course then discusses the origin of soil and types of soil, and various relations between weight and volume; methods used to characterize the index properties of soil, and classification of soil; theory of compaction; Darcy’s law and the role of permeability, and the theory of two-dimensional seepage; stresses induced in soil by footing and other loading; compressibility of soil, and consolidation and consolidation settlements; shear strength of soil and the laboratory methods of determining shear strength parameters; theories of lateral earth pressure and their application to the analysis of retaining walls; fundamentals of slope stability analysis; fundamentals of the bearing capacity analysis of shallow foundations; and methods of subsoil exploration. Prerequisite(s): 560.305 Soil Mechanics or equivalent. 560.305 is offered on-site through the full-time Civil Engineering Department. Course Note(s): This course is a requirement for the general Civil Engineering program."
EN.565.608,BIM Applications in Civil Engineering,3,"This course will introduce students to basic building information modeling (BIM) theory with an emphasis on how BIM is used in the design and construction of buildings. Students will learn how to model basic architectural, structural, and MEP systems in buildings using Autodesk Revit and how to schedule various model elements and create 2D drawings from the 3D model. They will be introduced to algorithmically generated content using Autodesk Dynamo.",,,,,,"EN.565.608.
BIM Applications in Civil Engineering.
3 Credits.
This course will introduce students to basic building information modeling (BIM) theory with an emphasis on how BIM is used in the design and construction of buildings. Students will learn how to model basic architectural, structural, and MEP systems in buildings using Autodesk Revit and how to schedule various model elements and create 2D drawings from the 3D model. They will be introduced to algorithmically generated content using Autodesk Dynamo."
EN.565.616,Applied Finite Element Methods,3,"This course will introduce finite element methods for the analysis of solids and structures. The following topics will be considered: procedure for defining a mechanics problem (governing equations, constitutive equations, boundary and initial value problems); theory and implementation of the finite element method for static analysis using linear elasticity; and the verification/validation of results using finite element analysis software.",,,,,,"EN.565.616.
Applied Finite Element Methods.
3 Credits.
This course will introduce finite element methods for the analysis of solids and structures. The following topics will be considered: procedure for defining a mechanics problem (governing equations, constitutive equations, boundary and initial value problems); theory and implementation of the finite element method for static analysis using linear elasticity; and the verification/validation of results using finite element analysis software."
EN.565.619,Advanced Structural Analysis,3,"The course will focus on matrix implementations of the stiffness method for the analysis of statically indeterminate structures such as plane/space trusses and plane/space frames. Computational aspects of the stiffness method will be discussed with connections made to commercial software. Linear elastic analysis will be the primary focus, but topics in nonlinear analysis will also be introduced.",,,,,,"EN.565.619.
Advanced Structural Analysis.
3 Credits.
The course will focus on matrix implementations of the stiffness method for the analysis of statically indeterminate structures such as plane/space trusses and plane/space frames. Computational aspects of the stiffness method will be discussed with connections made to commercial software. Linear elastic analysis will be the primary focus, but topics in nonlinear analysis will also be introduced."
EN.565.620,Advanced Steel Design,3,"This course examines advanced behavior of hot-rolled structural steel, primarily in the context of building systems. Strength and stability limit states are thoroughly considered, including torsional, flexural, lateral-torsional, and local buckling. Students will design plate girders, shear, and moment connections. Nonlinear behavior and the design of frame members per the Direct Analysis and Effective Length methods are an important focus. Students will illustrate how seismic framing systems behave. Standards of constructability and the professional role of a structural engineer will be explored. This course uses the current “Steel Construction Manual” code standard as published by the American Institute of Steel Construction (AISC). Prerequisite(s): Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design.",,,,"Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design.",,"EN.565.620.
Advanced Steel Design.
3 Credits.
This course examines advanced behavior of hot-rolled structural steel, primarily in the context of building systems. Strength and stability limit states are thoroughly considered, including torsional, flexural, lateral-torsional, and local buckling. Students will design plate girders, shear, and moment connections. Nonlinear behavior and the design of frame members per the Direct Analysis and Effective Length methods are an important focus. Students will illustrate how seismic framing systems behave. Standards of constructability and the professional role of a structural engineer will be explored. This course uses the current “Steel Construction Manual” code standard as published by the American Institute of Steel Construction (AISC). Prerequisite(s): Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design."
EN.565.622,Advanced Reinforced Concrete Design,3,"This intensive course covers reinforced concrete materials and specifications and includes the following topics: conception, analysis, and design of beams and columns, slabs, foundations and walls with emphasis on the ultimate strength method. Advanced seismic design topics are then covered building from the basic knowledge of reinforced concrete design. Prerequisite(s): Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Reinforced Concrete Design.",,,,"Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Reinforced Concrete Design.",,"EN.565.622.
Advanced Reinforced Concrete Design.
3 Credits.
This intensive course covers reinforced concrete materials and specifications and includes the following topics: conception, analysis, and design of beams and columns, slabs, foundations and walls with emphasis on the ultimate strength method. Advanced seismic design topics are then covered building from the basic knowledge of reinforced concrete design. Prerequisite(s):  Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Reinforced Concrete Design."
EN.565.623,Bridge Design and Evaluation,3,"Through lectures, design problems and existing bridge examples, this course illustrates basic bridge knowledge from preliminary design to final design of major structural components. The course covers conventional bridges and other bridge types, including concrete segmental box girders, arch bridges, and cable-stayed bridges. The course is not intended to provide students with intensive training in any particular area of bridge design. The course requires problem solving, a term project, and a final exam. A background in reinforced concrete design and steel design is required. Prerequisite(s): Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design and Reinforced Concrete Design.",,,,"Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design and Reinforced Concrete Design.",,"EN.565.623.
Bridge Design and Evaluation.
3 Credits.
Through lectures, design problems and existing bridge examples, this course illustrates basic bridge knowledge from preliminary design to final design of major structural components. The course covers conventional bridges and other bridge types, including concrete segmental box girders, arch bridges, and cable-stayed bridges. The course is not intended to provide students with intensive training in any particular area of bridge design. The course requires problem solving, a term project, and a final exam. A background in reinforced concrete design and steel design is required. Prerequisite(s):  Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design and Reinforced Concrete Design."
EN.565.626,Design of Wood Structures,3,"This course introduces students to the design of wood structures. Wood structures may be constructed of sawn lumber, glulam, or engineered wood products. The primary focus in this class is on light-framed low-rise wood buildings constructed of sawn lumber or glulam, but concepts related to heavy timber-framed structures and tall wood buildings using cross-laminated timber (CLT) are introduced. Structural behavior under gravity and lateral loads is emphasized, as are analysis and design of the components within the gravity and lateral load resisting systems. The current version of the National Design Specification (NDS) for Wood Construction is used. A background in Steel Design or Reinforced Concrete Design is required. Prerequisite(s): Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design or Reinforced Concrete Design.",,,,"Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design or Reinforced Concrete Design.",,"EN.565.626.
Design of Wood Structures.
3 Credits.
This course introduces students to the design of wood structures. Wood structures may be constructed of sawn lumber, glulam, or engineered wood products. The primary focus in this class is on light-framed low-rise wood buildings constructed of sawn lumber or glulam, but concepts related to heavy timber-framed structures and tall wood buildings using cross-laminated timber (CLT) are introduced. Structural behavior under gravity and lateral loads is emphasized, as are analysis and design of the components within the gravity and lateral load resisting systems. The current version of the National Design Specification (NDS) for Wood Construction is used. A background in Steel Design or Reinforced Concrete Design is required. Prerequisite(s):  Open to EP Civil Engineering students only, or students who have taken a first (undergraduate) course in Steel Design or Reinforced Concrete Design."
EN.565.628,Preservation Engineering I: Theory and Practice,3,"The renovation of existing buildings often holds many advantages over new construction, including greater economy, improved sustainability, and the maintenance of engineering heritage and architectural character in our built environment. Yet, the renovation of existing structures presents many challenges to structural engineers. These challenges include structural materials that are no longer in widespread use (e.g., unreinforced masonry arches and vaults, cast iron, and wrought iron) as well as structural materials for which analysis and design practices have changed significantly over the last half-century (e.g., wood, steel, and reinforced concrete). This first course in the theory and practice of preservation engineering will include a review of the building code requirements related to work on existing buildings and a discussion of the load paths (both vertical and horizontal) through such structures. Further, this course will begin its review of structural materials with those that were available prior to the Industrial Revolutionnamely masonry and timber. The course will conclude with an overview of the response of wood structures to wind and seismic loads. Wood deterioration mechanisms and structural repair strategies for wood will also be presented.",,,,,,"EN.565.628.
Preservation Engineering I: Theory and Practice.
3 Credits.
The renovation of existing buildings often holds many advantages over new construction, including greater economy, improved sustainability, and the maintenance of engineering heritage and architectural character in our built environment. Yet, the renovation of existing structures presents many challenges to structural engineers. These challenges include structural materials that are no longer in widespread use (e.g., unreinforced masonry arches and vaults, cast iron, and wrought iron) as well as structural materials for which analysis and design practices have changed significantly over the last half-century (e.g., wood, steel, and reinforced concrete). This first course in the theory and practice of preservation engineering will include a review of the building code requirements related to work on existing buildings and a discussion of the load paths (both vertical and horizontal) through such structures. Further, this course will begin its review of structural materials with those that were available prior to the Industrial Revolutionnamely masonry and timber. The course will conclude with an overview of the response of wood structures to wind and seismic loads. Wood deterioration mechanisms and structural repair strategies for wood will also be presented."
