course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.290.101.01.FA24,Human Origins,"Gallup, Andrew","Gallup, Andrew",2024 Fall,Behavioral Biology,2.67,4.31,4.06
AS.290.101.01.FA25,Human Origins,"Gallup, Andrew","Gallup, Andrew",2025 Fall,Behavioral Biology,2.55,4.45,4.17
AS.290.303.01.FA24,Animal Behavior and Communication Lab,"Bohn, Kirsten","Bohn, Kirsten",2024 Fall,Behavioral Biology,3.60,5.00,4.60
AS.290.303.01.FA25,Animal Behavior and Communication Lab,Bohn + Finger,"Bohn, Kisi + Finger, Nikita",2025 Fall,Behavioral Biology,3.36,4.36,4.50
AS.290.305.01.FA24,"Experiential Research Lab - Utila Island: Neotropical Ecology, Behavior, and Conservation","Bohn, Kirsten","Bohn, Kirsten",2024 Fall,Behavioral Biology,3.20,5.00,4.80
AS.290.307.01.SP25,Evolution & Human Behavior,"Gallup, Andrew","Gallup, Andrew",2025 Spring,Behavioral Biology,3.00,5.00,4.82
AS.290.307.01.FA25,Evolution & Human Behavior,"Gallup, Andrew","Gallup, Andrew",2025 Fall,Behavioral Biology,3.50,4.75,4.75
AS.290.330.01.SP24,Human Sexuality,"Kraft, Chris","Kraft, Chris",2024 Spring,Behavioral Biology,2.83,4.57,4.09
AS.290.330.01.SP25,Human Sexuality,"Kraft, Chris","Kraft, Chris",2025 Spring,Behavioral Biology,2.72,4.65,4.38
AS.290.330.01.FA25,Human Sexuality,"Kraft, Chris","Kraft, Chris",2025 Fall,Behavioral Biology,2.95,4.91,4.55
AS.290.420.01.FA24,Human Sexual Orientation,"Kraft, Chris","Kraft, Chris",2024 Fall,Behavioral Biology,2.75,4.88,4.13
AS.290.490.01.FA24,Senior Seminar: Behavioral Biology,Bohn + Gallup,"Bohn, Kirsten + Gallup, Andrew",2024 Fall,Behavioral Biology,1.73,4.70,4.27
AS.290.490.01.SP25,Senior Seminar: Behavioral Biology,"Bohn, Kisi","Bohn, Kisi",2025 Spring,Behavioral Biology,2.14,4.25,4.38
AS.290.490.01.SP25,Senior Seminar: Behavioral Biology,"Gallup, Andrew","Gallup, Andrew",2025 Spring,Behavioral Biology,2.14,4.63,4.38
AS.290.490.01.FA25,Senior Seminar: Behavioral Biology,"Bohn, Kisi","Bohn, Kisi",2025 Fall,Behavioral Biology,2.15,4.77,4.46
AS.290.490.01.FA25,Senior Seminar: Behavioral Biology,"Gallup, Andrew","Gallup, Andrew",2025 Fall,Behavioral Biology,2.15,4.64,4.46
AS.290.495.01.SP25,Connections in Behavioral Biology,"Bohn, Kisi","Bohn, Kisi",2025 Spring,Behavioral Biology,1.36,4.75,4.08
AS.290.495.01.SP25,Connections in Behavioral Biology,"Moss, Cynthia","Moss, Cynthia",2025 Spring,Behavioral Biology,1.36,4.77,4.08
AS.290.495.01.FA25,Connections in Behavioral Biology,"Moss, Cynthia","Moss, Cynthia",2025 Fall,Behavioral Biology,1.60,4.27,3.82
