course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.380.101.01.FA24,First Year Korean,"Kim, Soo Yun","Kim, Soo Yun",2024 Fall,Korean,4.13,4.75,4.63
AS.380.101.01.FA25,First Year Korean,"Kim, Soo Yun","Kim, Soo Yun",2025 Fall,Korean,3.43,5.00,4.71
AS.380.102.01.SP24,First Year Korean II,"Kim, Soo Yun","Kim, Soo Yun",2024 Spring,Korean,3.20,5.00,4.67
AS.380.201.01.FA24,Second Year Korean,"Kim, Soo Yun","Kim, Soo Yun",2024 Fall,Korean,2.60,4.80,4.80
AS.380.202.01.SP24,Second Year Korean II,"Kim, Soo Yun","Kim, Soo Yun",2024 Spring,Korean,3.29,4.86,4.57
AS.380.202.01.SP25,Second Year Korean II,"Kim, Soo Yun","Kim, Soo Yun",2025 Spring,Korean,2.40,5.00,4.60
AS.380.301.01.FA24,Third Year Korean,"Kim, Soo Yun","Kim, Soo Yun",2024 Fall,Korean,2.29,4.57,4.29
AS.380.301.01.FA25,Third Year Korean,"Kim, Soo Yun","Kim, Soo Yun",2025 Fall,Korean,2.17,4.83,4.50
AS.380.302.01.SP24,Third Year Korean II,"Kim, Soo Yun","Kim, Soo Yun",2024 Spring,Korean,3.40,4.40,4.40
AS.380.401.01.FA24,Fourth Year Korean,"Kim, Soo Yun","Kim, Soo Yun",2024 Fall,Korean,3.00,4.67,4.60
AS.380.402.01.SP25,Fourth Year Korean II,"Kim, Soo Yun","Kim, Soo Yun",2025 Spring,Korean,2.43,4.43,4.33
