code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.601.104,Computer Ethics,1,"Students will examine a variety of topics regarding policy, legal, and moral issues related to the computer science profession itself and to the proliferation of computers in all aspects of society, especially in the era of the Internet. The course will cover various general issues related to ethical frameworks and apply those frameworks more specifically to the use of computers and the Internet. The topics will include privacy issues, computer crime, intellectual property law -- specifically copyright and patent issues, globalization, and ethical responsibilities for computer science professionals. Work in the course will consist of weekly assignments on one or more of the readings and a final paper on a topic chosen by the student and approved by the instructor. The ePortfolio tag(s) on this course signify that there are one or more assignments offered in the course that provide students with the opportunity to be assessed for proficiency in completion of the relevant ePortfolio requirement(s).",FA5,Humanities,,,,"EN.601.104.
Computer Ethics.
1 Credit.
Students will examine a variety of topics regarding policy, legal, and moral issues related to the computer science profession itself and to the proliferation of computers in all aspects of society, especially in the era of the Internet. The course will cover various general issues related to ethical frameworks and apply those frameworks more specifically to the use of computers and the Internet. The topics will include privacy issues, computer crime, intellectual property law -- specifically copyright and patent issues, globalization, and ethical responsibilities for computer science professionals. Work in the course will consist of weekly assignments on one or more of the readings and a final paper on a topic chosen by the student and approved by the instructor. The ePortfolio tag(s) on this course signify that there are one or more assignments offered in the course that provide students with the opportunity to be assessed for proficiency in completion of the relevant ePortfolio requirement(s).
Distribution Area: Humanities
EN Foundational Abilities: Writing ePortfolio (FA.1.1eP),
Ethical Reflection (FA5)"
EN.601.124,The Ethics of Artificial Intelligence and Automation,3,"The expansion of artificial intelligence (AI)-enabled use cases across a broad spectrum of domains has underscored the benefits and risks of AI. This course will address the various ethical considerations engineers need to engage with to build responsible and trustworthy AI-enabled autonomous systems. Topics to be covered include: values-based decision making, ethically aligned design, cultural diversity, safety, bias, AI explainability, privacy, AI regulation, the ethics of synthetic life, and the future of work. Case studies will be utilized to illustrate real-world applications. Students will apply learned material to a group research project on a topic of their choice. The ePortfolio tag(s) on this course signify that there are one or more assignments offered in the course that provide students with the opportunity to be assessed for proficiency in completion of the relevant ePortfolio requirement(s).","FA2, FA5","Humanities, Engineering",,,,"EN.601.124.
The Ethics of Artificial Intelligence and Automation.
3 Credits.
The expansion of artificial intelligence (AI)-enabled use cases across a broad spectrum of domains has underscored the benefits and risks of AI. This course will address the various ethical considerations engineers need to engage with to build responsible and trustworthy AI-enabled autonomous systems. Topics to be covered include: values-based decision making, ethically aligned design, cultural diversity, safety, bias, AI explainability, privacy, AI regulation, the ethics of synthetic life, and the future of work. Case studies will be utilized to illustrate real-world applications. Students will apply learned material to a group research project on a topic of their choice. The ePortfolio tag(s) on this course signify that there are one or more assignments offered in the course that provide students with the opportunity to be assessed for proficiency in completion of the relevant ePortfolio requirement(s).
Distribution Area: Humanities, Engineering
AS Foundational Abilities: Science and Data (FA2)
EN Foundational Abilities: Ethical Reflection (FA5),
Ethical Reflection ePortfolio (FA5eP)"
EN.601.164,Human and Machine Intelligence Alignment,3,"The challenge of ensuring that the actions of individuals and systems — whether human or machine — are consistent with shared goals, reflect our values, and promote societal well-being is known as ""the alignment problem."" Over millennia, humans have developed many coordination and cooperation ""technologies"" — such as customs, values, norms, laws, organizations, governments, and markets—that partially solve the problem of human intelligence alignment.As we develop and deploy advanced technologies like artificial intelligence, we are similarly concerned that their use is consistent with shared goals, reflect our values, and promote societal well-being. In this course we will explore the parallels between human intelligence alignment and machine intelligence alignment to help engineers and technologists become reflective practitioners who can grapple wisely with the alignment problem broadly understood. The ePortfolio tag(s) on this course signify that there are one or more assignments offered in the course that provide students with the opportunity to be assessed for proficiency in completion of the relevant ePortfolio requirement(s).",FA5,"Humanities, Engineering",,,,"EN.601.164.
Human and Machine Intelligence Alignment.
3 Credits.
The challenge of ensuring that the actions of individuals and systems — whether human or machine — are consistent with shared goals, reflect our values, and promote societal well-being is known as ""the alignment problem."" Over millennia, humans have developed many coordination and cooperation ""technologies"" — such as customs, values, norms, laws, organizations, governments, and markets—that partially solve the problem of human intelligence alignment.As we develop and deploy advanced technologies like artificial intelligence, we are similarly concerned that their use is consistent with shared goals, reflect our values, and promote societal well-being. In this course we will explore the parallels between human intelligence alignment and machine intelligence alignment to help engineers and technologists become reflective practitioners who can grapple wisely with the alignment problem broadly understood. The ePortfolio tag(s) on this course signify that there are one or more assignments offered in the course that provide students with the opportunity to be assessed for proficiency in completion of the relevant ePortfolio requirement(s).
Distribution Area: Humanities, Engineering
EN Foundational Abilities: Writing ePortfolio (FA.1.1eP),
Ethical Reflection (FA5),
Ethical Reflection ePortfolio (FA5eP)"
EN.601.220,Intermediate Programming,4,"This course teaches intermediate to advanced programming, using C and C++. (Prior knowledge of these languages is not expected.) We will cover low-level programming techniques, as well as object-oriented class design, and the use of class libraries. Specific topics include pointers, dynamic memory allocation, polymorphism, overloading, inheritance, templates, collections, exceptions, and others as time permits. Students are expected to learn syntax and some language specific features independently. Course work involves significant programming projects in both languages. Prerequisite(s): (A grade of C+ is required in EN.500.112 OR EN.500.113 OR EN.500.114 ) OR (AP Computer Science OR EN.500.132 OR EN.500.133 OR EN.500.134 ) Students will not be able to register until their grades are posted for the prerequisite courses.",FA2,Engineering,"EN.500.112, EN.500.113, EN.500.114, EN.500.132, EN.500.133, EN.500.134","(A grade of C+ is required in
EN.500.112
OR
EN.500.113
OR
EN.500.114
) OR (AP Computer Science OR
EN.500.132
OR
EN.500.133
OR
EN.500.134
) Students will not be able to register until their grades are posted for the prerequisite courses.",,"EN.601.220.
Intermediate Programming.
4 Credits.
This course teaches intermediate to advanced programming, using C and C++. (Prior knowledge of these languages is not expected.) We will cover low-level programming techniques, as well as object-oriented class design, and the use of class libraries. Specific topics include pointers, dynamic memory allocation, polymorphism, overloading, inheritance, templates, collections, exceptions, and others as time permits. Students are expected to learn syntax and some language specific features independently. Course work involves significant programming projects in both languages.
Prerequisite(s):
(A grade of C+ is required in
EN.500.112
OR
EN.500.113
OR
EN.500.114
) OR (AP Computer Science OR
EN.500.132
OR
EN.500.133
OR
EN.500.134
) Students will not be able to register until their grades are posted for the prerequisite courses.
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.601.226,Data Structures,4,"This course covers the design, implementation and efficiencies of data structures and associated algorithms, including arrays, stacks, queues, linked lists, binary trees, heaps, balanced trees and graphs. Other topics include sorting, hashing, Java generics, and unit testing. Course work involves both written homework and Java programming assignments. Prerequisite(s): A grade of C+ or better in EN.500.112 OR EN.601.220 OR AP Computer Science OR EN.500.132 . Students can't register until grades for prerequisites are posted.",FA2,"Engineering, Quantitative and Mathematical Sciences","EN.500.112, EN.601.220, EN.500.132","A grade of C+ or better in
EN.500.112
OR
EN.601.220
OR AP Computer Science OR
EN.500.132
. Students can't register until grades for prerequisites are posted.",,"EN.601.226.
Data Structures.
4 Credits.
This course covers the design, implementation and efficiencies of data structures and associated algorithms, including arrays, stacks, queues, linked lists, binary trees, heaps, balanced trees and graphs. Other topics include sorting, hashing, Java generics, and unit testing. Course work involves both written homework and Java programming assignments.
Prerequisite(s):
A grade of C+ or better in
EN.500.112
OR
EN.601.220
OR AP Computer Science OR
EN.500.132
. Students can't register until grades for prerequisites are posted.
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.601.229,Computer System Fundamentals,3,"This course covers modern computer systems from a software perspective. Topics include binary data representation, machine arithmetic, assembly language, computer architecture, performance optimization, memory hierarchy and cache organization, virtual memory, Unix systems programming, network programming, and concurrency. Hardware and software interactions relevant to computer security are highlighted. Students will gain hands-on experience with these topics in a series of programming assignments. Prerequisite(s): EN.601.220",FA2,Engineering,EN.601.220,EN.601.220,,"EN.601.229.
Computer System Fundamentals.
3 Credits.
This course covers modern computer systems from a software perspective. Topics include binary data representation, machine arithmetic, assembly language, computer architecture, performance optimization, memory hierarchy and cache organization, virtual memory, Unix systems programming, network programming, and concurrency. Hardware and software interactions relevant to computer security are highlighted. Students will gain hands-on experience with these topics in a series of programming assignments.
Prerequisite(s):
EN.601.220
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.601.230,Mathematical Foundations for Computer Science,4,"This course provides an introduction to mathematical reasoning and discrete structures relevant to computer science. Topics include propositional and predicate logic, proof techniques including mathematical induction, sets, relations, functions, recurrences, counting techniques, simple computational models, asymptotic analysis, discrete probability, graphs, trees, and number theory. Prerequisite(s): Student may not enroll if taken EN.601.231 OR EN.601.431 ; EN.500.112 OR EN.500.113 OR EN.500.114 OR EN.500.132 OR EN.500.133 OR EN.500.134 OR EN.601.220",FA2,"Engineering, Quantitative and Mathematical Sciences","EN.500.112, EN.500.113, EN.500.114, EN.500.132, EN.500.133, EN.500.134, EN.601.220","Student may not enroll if taken
EN.601.231
OR
EN.601.431
;
EN.500.112
OR
EN.500.113
OR
EN.500.114
OR
EN.500.132
OR
EN.500.133
OR
EN.500.134
OR
EN.601.220",,"EN.601.230.
Mathematical Foundations for Computer Science.
4 Credits.
This course provides an introduction to mathematical reasoning and discrete structures relevant to computer science. Topics include propositional and predicate logic, proof techniques including mathematical induction, sets, relations, functions, recurrences, counting techniques, simple computational models, asymptotic analysis, discrete probability, graphs, trees, and number theory.
Prerequisite(s):
Student may not enroll if taken
EN.601.231
OR
EN.601.431
;
EN.500.112
OR
EN.500.113
OR
EN.500.114
OR
EN.500.132
OR
EN.500.133
OR
EN.500.134
OR
EN.601.220
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.601.231,Automata & Computation Theory,3,"This course is an introduction to the theory of computing. topics include design of finite state automata, pushdown automata, linear bounded automata, Turing machines and phrase structure grammars; correspondence between automata and grammars; computable functions, decidable and undecidable problems, P and NP problems, NP-completeness, and randomization. Prerequisite(s): Students may not enroll if taken EN.601.230 .;EN.550.171/ EN.553.171 OR EN.553.172",FA2,"Engineering, Quantitative and Mathematical Sciences","EN.550.171, EN.553.171, EN.553.172","Students may not enroll if taken
EN.601.230
.;EN.550.171/
EN.553.171
OR
EN.553.172","Prerequisite(s):
Students may not enroll if taken
EN.601.230
.","EN.601.231.
Automata & Computation Theory.
3 Credits.
This course is an introduction to the theory of computing. topics include design of finite state automata, pushdown automata, linear bounded automata, Turing machines and phrase structure grammars; correspondence between automata and grammars; computable functions, decidable and undecidable problems, P and NP problems, NP-completeness, and randomization.
Prerequisite(s):
Students may not enroll if taken
EN.601.230
.;EN.550.171/
EN.553.171
OR
EN.553.172
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.601.257,Computer Graphics and 3D Game Programming,3,"In this course, students will program a game of their own design using an off-the-shelf game engine while learning about the 3D computer graphics concepts behind the engine's components. Classes will consist of a mix of theory and practice. The theory will be presented through lectures on topics including transformations, lighting, shading, shape representations, spatial querying and indexing, animation, and special effects. Practice will involve in-class programming exercises and contributions to the game project with periodic in-class presentations of progress to date. Students are expected to have a strong programming background and to be familiar with basic linear algebra concepts. Prerequisite(s): EN.601.220 AND EN.601.226 AND ( AS.110.201 OR AS.110.212 OR EN.553.291 OR EN.553.295 )",,Engineering,"EN.601.220, EN.601.226, AS.110.201, AS.110.212, EN.553.291, EN.553.295","EN.601.220
AND
EN.601.226
AND (
AS.110.201
OR
AS.110.212
OR
EN.553.291
OR
EN.553.295
)",,"EN.601.257.
Computer Graphics and 3D Game Programming.
3 Credits.
In this course, students will program a game of their own design using an off-the-shelf game engine while learning about the 3D computer graphics concepts behind the engine's components. Classes will consist of a mix of theory and practice. The theory will be presented through lectures on topics including transformations, lighting, shading, shape representations, spatial querying and indexing, animation, and special effects. Practice will involve in-class programming exercises and contributions to the game project with periodic in-class presentations of progress to date. Students are expected to have a strong programming background and to be familiar with basic linear algebra concepts.
Prerequisite(s):
EN.601.220
AND
EN.601.226
AND (
AS.110.201
OR
AS.110.212
OR
EN.553.291
OR
EN.553.295
)
Distribution Area: Engineering"
EN.601.264,Practical Generative AI,3,"This course is a comprehensive guide for students eager to explore the world of generative AI and its practical applications in software development. Designed with a hands-on approach, it equips you with the foundational knowledge of generative AI, introduces a suite of AI development tools, and covers key AI platforms and frameworks. You'll gain the skills needed to build and deploy AI-powered applications, culminating in a substantial team project that offers real-world experience in creating AI-driven software. By the end of the course, you'll be prepared to integrate AI into your applications and development process, unlocking new avenues for creativity and innovation. Recommended course background: EN.601.290 or EN.601.490 . Prerequisite(s): Students who have previously taken, or are currently enrolled in, EN.601.470 OR EN.601.670 OR EN.601.471 OR EN.601.671 are not eligible to take EN.601.264 .; EN.601.220 AND EN.601.226 AND EN.601.280",FA2,Engineering,"EN.601.220, EN.601.226, EN.601.280","Students who have previously taken, or are currently enrolled in,
EN.601.470
OR
EN.601.670
OR
EN.601.471
OR
EN.601.671
are not eligible to take
EN.601.264
.;
EN.601.220
AND
EN.601.226
AND
EN.601.280",,"EN.601.264.
Practical Generative AI.
3 Credits.
This course is a comprehensive guide for students eager to explore the world of generative AI and its practical applications in software development. Designed with a hands-on approach, it equips you with the foundational knowledge of generative AI, introduces a suite of AI development tools, and covers key AI platforms and frameworks. You'll gain the skills needed to build and deploy AI-powered applications, culminating in a substantial team project that offers real-world experience in creating AI-driven software. By the end of the course, you'll be prepared to integrate AI into your applications and development process, unlocking new avenues for creativity and innovation. Recommended course background:
EN.601.290
or
EN.601.490
.
Prerequisite(s):
Students who have previously taken, or are currently enrolled in,
EN.601.470
OR
EN.601.670
OR
EN.601.471
OR
EN.601.671
are not eligible to take
EN.601.264
.;
EN.601.220
AND
EN.601.226
AND
EN.601.280
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
