course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.230.101.01.SP24,Introduction to Sociology,"Liu, Mingtang","Liu, Mingtang",2024 Spring,Sociology,2.88,3.17,3.59
AS.230.101.01.SP24,Introduction to Sociology,"Boselovic, Joseph","Boselovic, Joseph",2024 Spring,Sociology,2.88,3.56,3.59
AS.230.101.06.SP24,Introduction to Sociology,"Liu, Mingtang","Liu, Mingtang",2024 Spring,Sociology,3.00,3.82,4.00
AS.230.101.06.SP24,Introduction to Sociology,"Boselovic, Joseph","Boselovic, Joseph",2024 Spring,Sociology,3.00,4.45,4.00
AS.230.101.04.SP24,Introduction to Sociology,"Liu, Mingtang","Liu, Mingtang",2024 Spring,Sociology,3.00,3.88,4.06
AS.230.101.04.SP24,Introduction to Sociology,"Boselovic, Joseph","Boselovic, Joseph",2024 Spring,Sociology,3.00,4.41,4.06
AS.230.101.03.SP24,Introduction to Sociology,"Liu, Mingtang","Liu, Mingtang",2024 Spring,Sociology,3.00,3.38,3.54
AS.230.101.03.SP24,Introduction to Sociology,"Boselovic, Joseph","Boselovic, Joseph",2024 Spring,Sociology,3.00,3.50,3.54
AS.230.101.11.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.91,3.91,3.91
AS.230.101.09.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.31,3.77,4.00
AS.230.101.05.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.25,3.92,3.83
AS.230.101.07.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.63,3.81,4.13
AS.230.101.03.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.27,4.18,4.00
AS.230.101.01.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.20,3.64,3.73
AS.230.101.06.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.69,4.08,4.54
AS.230.101.08.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.50,4.19,3.81
AS.230.101.10.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,4.00,4.22,4.11
AS.230.101.04.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.67,4.17,4.17
AS.230.101.02.FA24,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2024 Fall,Sociology,3.55,4.25,4.33
AS.230.101.06.FA25,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2025 Fall,Sociology,3.30,3.50,4.00
AS.230.101.04.FA25,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2025 Fall,Sociology,3.90,4.18,4.18
AS.230.101.02.FA25,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2025 Fall,Sociology,3.56,3.90,3.78
AS.230.101.03.FA25,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2025 Fall,Sociology,2.50,4.20,3.90
AS.230.101.01.FA25,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2025 Fall,Sociology,3.09,4.18,4.36
AS.230.101.05.FA25,Introduction to Sociology,"Calder, Ryan","Calder, Ryan",2025 Fall,Sociology,3.75,4.38,4.25
AS.230.150.03.SP24,Issues in International Development,"Edwards, Zophia","Edwards, Zophia",2024 Spring,Sociology,3.00,4.14,3.71
AS.230.150.01.SP24,Issues in International Development,"Edwards, Zophia","Edwards, Zophia",2024 Spring,Sociology,2.88,4.13,4.38
AS.230.150.02.SP24,Issues in International Development,"Edwards, Zophia","Edwards, Zophia",2024 Spring,Sociology,2.75,3.92,3.75
AS.230.150.04.SP24,Issues in International Development,"Edwards, Zophia","Edwards, Zophia",2024 Spring,Sociology,2.44,3.89,3.67
AS.230.150.03.SP25,Issues in International Development,"Edwards, Zophia","Edwards, Zophia",2025 Spring,Sociology,3.22,4.11,3.89
AS.230.150.04.SP25,Issues in International Development,"Edwards, Zophia","Edwards, Zophia",2025 Spring,Sociology,2.50,4.50,4.50
AS.230.150.01.SP25,Issues in International Development,"Edwards, Zophia","Edwards, Zophia",2025 Spring,Sociology,2.89,3.89,3.56
AS.230.202.01.SP24,Research Methods for the Social Sciences,"Chen, Feinian","Chen, Feinian",2024 Spring,Sociology,3.00,4.46,4.31
AS.230.202.01.SP25,Research Methods for the Social Sciences,"Chen, Feinian","Chen, Feinian",2025 Spring,Sociology,2.50,4.20,3.73
AS.230.205.02.FA24,Introduction to Social Statistics,"Reese, Mike","Reese, Mike",2024 Fall,Sociology,3.90,4.90,4.80
AS.230.205.01.FA24,Introduction to Social Statistics,"Reese, Mike","Reese, Mike",2024 Fall,Sociology,3.62,4.50,4.50
AS.230.213.01.SP24,Social Theory,"White, Alexandre","White, Alexandre",2024 Spring,Sociology,2.88,4.56,4.44
AS.230.213.01.SP25,Social Theory,"Andreas, Joel","Andreas, Joel",2025 Spring,Sociology,3.42,4.21,4.42
AS.230.213.01.FA25,Social Theory,"White, Alexandre","White, Alexandre",2025 Fall,Sociology,3.22,4.78,4.67
AS.230.216.01.SP25,Disability and Society,"Agree, Emily","Agree, Emily",2025 Spring,Sociology,2.29,4.47,4.00
AS.230.228.01.SP24,Colonialism in Asia and Its Contested Legacies,"Kuo, Huei-Ying","Kuo, Huei-Ying",2024 Spring,Sociology,3.64,4.09,4.09
AS.230.232.01.FA25,Urban Rebellions,"Okechukwu, Amaka","Okechukwu, Amaka",2025 Fall,Sociology,2.57,4.14,4.00
AS.230.239.01.FA24,"Coffee, Tea and Empires","Kuo, Huei-Ying","Kuo, Huei-Ying",2024 Fall,Sociology,3.27,3.87,4.00
AS.230.242.01.SP24,Race and Racism,"Edwards, Zophia","Edwards, Zophia",2024 Spring,Sociology,3.00,4.82,4.64
AS.230.244.01.SP25,Race and Ethnicity in American Society,"Greif, Meredith","Greif, Meredith",2025 Spring,Sociology,3.07,4.87,4.60
AS.230.244.01.FA25,Race and Ethnicity in American Society,"Greif, Meredith","Greif, Meredith",2025 Fall,Sociology,2.53,4.87,4.47
AS.230.312.01.FA24,Education & Society,"Burdick-Will, Julia","Burdick-Will, Julia",2024 Fall,Sociology,3.29,4.71,4.57
AS.230.313.01.SP25,"Space, Place, Poverty & Race: Sociological Perspectives on Neighborhoods & Public Housing","Deluca, Stefanie","Deluca, Stefanie",2025 Spring,Sociology,3.40,4.00,4.60
AS.230.319.01.SP25,Sociology of Race and Medicine,"Solanki, Durgesh","Solanki, Durgesh",2025 Spring,Sociology,3.75,4.38,4.38
AS.230.322.01.SP24,Quantitative Research Practicum,"Greif, Meredith","Greif, Meredith",2024 Spring,Sociology,3.29,4.36,4.00
