code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.230.101,Introduction to Sociology,3,"The course introduces students to the discipline of sociology. You will learn about (a) theoretical approaches in sociology; (b) some of the subject matters that sociologists study, including inequality, capitalism, labor, the state, social control, race, gender, sexuality, culture, religion, population dynamics, and health; and (c) sociological methods. Most importantly, you will learn (d) how to see the world as a sociologist. That is, you will become a sociologist.",FA4,Social and Behavioral Sciences,,,,"AS.230.101.
Introduction to Sociology.
3 Credits.
The course introduces students to the discipline of sociology. You will learn about (a) theoretical approaches in sociology; (b) some of the subject matters that sociologists study, including inequality, capitalism, labor, the state, social control, race, gender, sexuality, culture, religion, population dynamics, and health; and (c) sociological methods. Most importantly, you will learn (d) how to see the world as a sociologist. That is, you will become a sociologist.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.230.150,Issues in International Development,3,"This course will introduce the main theoretical perspectives, debates, and themes in the field of international development since the mid-20th century. It has three sections. The first section focuses on debates over what conditions and strategies generate capitalist economic growth and on the relationship between capitalist growth, colonialism, enslavement, the construction of social difference, human welfare, and inequality. The second section presents critical assessments of development interventions from various perspectives. The third section considers the role of social movements in shaping development and social change in the 21st century.",FA4,Social and Behavioral Sciences,,,,"AS.230.150.
Issues in International Development.
3 Credits.
This course will introduce the main theoretical perspectives, debates, and themes in the field of international development since the mid-20th century. It has three sections. The first section focuses on debates over what conditions and strategies generate capitalist economic growth and on the relationship between capitalist growth, colonialism, enslavement, the construction of social difference, human welfare, and inequality. The second section presents critical assessments of development interventions from various perspectives. The third section considers the role of social movements in shaping development and social change in the 21st century.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.230.175,Chinese Revolutions,3,"This survey course examines the foreign influence on China’s political changes between the nineteenth and mid-twentieth centuries. The topics include Chinese Christians and anti-dynastic revolutions, Japanese imperialism and Chinese nationalism, Chinese overseas and federalist movements, as well as global connections of Chinese communist movements between 1921 and 1949.","FA1, FA4",Social and Behavioral Sciences,,,,"AS.230.175.
Chinese Revolutions.
3 Credits.
This survey course examines the foreign influence on China’s political changes between the nineteenth and mid-twentieth centuries. The topics include Chinese Christians and anti-dynastic revolutions, Japanese imperialism and Chinese nationalism, Chinese overseas and federalist movements, as well as global connections of Chinese communist movements between 1921 and 1949.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.230.202,Research Methods for the Social Sciences,3,"This course aims to introduce you to key concepts, methods, and tools used in social science research. We begin with an overview of the logic of human inquiry and science, the link between theory and scientific research, and research ethics. Subsequently, we will delve into a few key elements of sociological research, including how to translate concepts into operational measures that are both reliable and valid. We will then cover the importance of sampling and sampling strategies. We will also introduce several modes of conducting empirical research, including experiments, qualitative field research, and survey research, giving attention to the relative strengths and weaknesses of each approach. You will learn how to conduct basic statistical analyses using secondary data towards the end of the semester. Throughout the course, we will cover important skills such as conducting literature reviews, designing research, and refining your ability to read and write social science research. The goal is to enhance your ability to critically assess social science research and to learn how to choose appropriate research methods for specific research questions.","FA1, FA2, FA4",Social and Behavioral Sciences,,,Writing Intensive,"AS.230.202.
Research Methods for the Social Sciences.
3 Credits.
This course aims to introduce you to key concepts, methods, and tools used in social science research. We begin with an overview of the logic of human inquiry and science, the link between theory and scientific research, and research ethics. Subsequently, we will delve into a few key elements of sociological research, including how to translate concepts into operational measures that are both reliable and valid. We will then cover the importance of sampling and sampling strategies. We will also introduce several modes of conducting empirical research, including experiments, qualitative field research, and survey research, giving attention to the relative strengths and weaknesses of each approach. You will learn how to conduct basic statistical analyses using secondary data towards the end of the semester. Throughout the course, we will cover important skills such as conducting literature reviews, designing research, and refining your ability to read and write social science research. The goal is to enhance your ability to critically assess social science research and to learn how to choose appropriate research methods for specific research questions.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.230.205,Introduction to Social Statistics,4,"This course will introduce students to the application of statistical techniques commonly used in sociological analysis. Topics include measures of central tendency and dispersion, probability theory, confidence intervals, chi-square, anova, and regression analysis. Hands-on computer experience with statistical software and analysis of data from various fields of social research. Special Note: Required for IS GSCD track students. Prerequisite(s): Students who are currently registered for or have completed any of the following courses may not register for AS.230.205 : EN.553.111 OR EN.553.211 OR EN.553.230 OR EN.553.310 OR EN.553.311 OR EN.553.413 OR EN.553.420 OR EN.553.430 OR EN.560.435 OR EN.560.348 OR AS.280.345 OR AS.200.314 OR AS.230.394 .","FA2, FA4","Quantitative and Mathematical Sciences, Social and Behavioral Sciences","AS.230.205, EN.553.111, EN.553.211, EN.553.230, EN.553.310, EN.553.311, EN.553.413, EN.553.420, EN.553.430, EN.560.435, EN.560.348, AS.280.345, AS.200.314, AS.230.394","Students who are currently registered for or have completed any of the following courses may not register for
AS.230.205
:
EN.553.111
OR
EN.553.211
OR EN.553.230 OR
EN.553.310
OR
EN.553.311
OR
EN.553.413
OR
EN.553.420
OR
EN.553.430
OR EN.560.435 OR EN.560.348 OR
AS.280.345
OR AS.200.314 OR
AS.230.394
.",,"AS.230.205.
Introduction to Social Statistics.
4 Credits.
This course will introduce students to the application of statistical techniques commonly used in sociological analysis.  Topics include measures of central tendency and dispersion, probability theory, confidence intervals, chi-square, anova, and regression analysis.  Hands-on computer experience with statistical software and analysis of data from various fields of social research. Special Note: Required for IS GSCD track students.
Prerequisite(s):
Students who are currently registered for or have completed any of the following courses may not register for
AS.230.205
:
EN.553.111
OR
EN.553.211
OR EN.553.230 OR
EN.553.310
OR
EN.553.311
OR
EN.553.413
OR
EN.553.420
OR
EN.553.430
OR EN.560.435 OR EN.560.348 OR
AS.280.345
OR AS.200.314 OR
AS.230.394
.
Distribution Area: Quantitative and Mathematical Sciences, Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2),
Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.230.213,Social Theory,3,"This course will focus on four classical social theorists whose ideas have greatly influenced how we study and understand society: Karl Marx, Emile Durkheim, Max Weber, and W.E.B. DuBois. Much of the course is devoted to applying their theories to analyze current social issues, especially those involving social inequality, conflict, cohesion, and change.","FA1, FA4",Social and Behavioral Sciences,,,Writing Intensive,"AS.230.213.
Social Theory.
3 Credits.
This course will focus on four classical social theorists whose ideas have greatly influenced how we study and understand society: Karl Marx, Emile Durkheim, Max Weber, and W.E.B. DuBois. Much of the course is devoted to applying their theories to analyze current social issues, especially those involving social inequality, conflict, cohesion, and change.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.230.216,Disability and Society,3,Objectives of this course are to achieve an understanding of the social context of disability from the population level to the individual disability experience. Topics will include social versus medical models of disability; the spectrum of ability; the history of disability; civil rights perspectives; life course and aging aspects of disability; and the role of the environment. Attention will be paid both to theoretical understandings of disability and the role of policies.,"FA1, FA4",Social and Behavioral Sciences,,,Writing Intensive,"AS.230.216.
Disability and Society.
3 Credits.
Objectives of this course are to achieve an understanding of the social context of disability from the population level to the individual disability experience.  Topics will include social versus medical models of disability; the spectrum of ability; the history of disability; civil rights perspectives; life course and aging aspects of disability; and the role of the environment.  Attention will be paid both to theoretical understandings of disability and the role of policies.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.230.228,Colonialism in Asia and Its Contested Legacies,3,"This course surveys the impacts of colonialism in East and Southeast Asia. Special attention will be paid to the social and economic development in British Singapore and Hong Kong as well as Japanese Korea and Taiwan. Topics include free-trade imperialism, colonial modernity, anticolonial movements, pan-Asianism, and post-war U.S. hegemony.","FA1, FA4",Social and Behavioral Sciences,,,Writing Intensive,"AS.230.228.
Colonialism in Asia and Its Contested Legacies.
3 Credits.
This course surveys the impacts of colonialism in East and Southeast Asia. Special attention will be paid to the social and economic development in British Singapore and Hong Kong as well as Japanese Korea and Taiwan. Topics include free-trade imperialism, colonial modernity, anticolonial movements, pan-Asianism, and post-war U.S. hegemony.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.230.232,Urban Rebellions,3,"This course explores the social causes, impacts, and contexts of urban rebellions in the United States during the 20th and 21st centuries, focusing on their relationship to social movements, urban social and demographic change, labor, economic decline, policing and imprisonment, and cultural and political change.",FA4,Social and Behavioral Sciences,,,,"AS.230.232.
Urban Rebellions.
3 Credits.
This course explores the social causes, impacts, and contexts of urban rebellions in the United States during the 20th and 21st centuries, focusing on their relationship to social movements, urban social and demographic change, labor, economic decline, policing and imprisonment, and cultural and political change.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.230.239,"Coffee, Tea and Empires",3,"The course examines the modern transformation of social life from the prism of coffee and tea. It traces the mass consumption of these two caffeinated beverages from the expansion of Eurocentric capitalism from the long sixteenth century onwards. It shows the changes in the coffee and tea culture from their respective Asian contexts to the age of mass consumption at the turn of the twentieth century. The topics include cash-crop production, plantation and peasant economy, the public sphere, and food heritage and nationalism.","FA1, FA4",Social and Behavioral Sciences,,,Writing Intensive,"AS.230.239.
Coffee, Tea and Empires.
3 Credits.
The course examines the modern transformation of social life from the prism of coffee and tea. It traces the mass consumption of these two caffeinated beverages from the expansion of Eurocentric capitalism from the long sixteenth century onwards. It shows the changes in the coffee and tea culture from their respective Asian contexts to the age of mass consumption at the turn of the twentieth century. The topics include cash-crop production, plantation and peasant economy, the public sphere, and food heritage and nationalism.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
