course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.362.201.01.SP24,African American Poetry and Poetics,"Nurhussein, Nadia","Nurhussein, Nadia",2024 Spring,Africana Studies,2.86,4.71,4.57
AS.362.112.01.SP24,Introduction to Africana Studies,"Mott, Shani","Mott, Shani",2024 Spring,Africana Studies,3.67,4.60,3.33
AS.362.112.01.SP24,Introduction to Africana Studies,"Stocks, Shawntay","Stocks, Shawntay",2024 Spring,Africana Studies,3.67,3.25,3.33
AS.362.112.01.SP25,Introduction to Africana Studies,"Makalani, Minkah","Makalani, Minkah",2025 Spring,Africana Studies,3.00,4.50,4.63
AS.362.112.01.FA25,Introduction to Africana Studies,"Jackson, Lawrence","Jackson, Lawrence",2025 Fall,Africana Studies,4.00,4.33,4.67
AS.362.115.01.FA24,Introduction to Police and Prisons,"Schrader, Stuart","Schrader, Stuart",2024 Fall,Africana Studies,3.31,4.50,4.44
AS.362.140.01.SP24,Blackstorytelling: Public Health in the Black World,"Blanks Jones, Jasmine","Blanks Jones, Jasmine",2024 Spring,Africana Studies,3.20,4.40,4.40
AS.362.140.01.SP24,Blackstorytelling: Public Health in the Black World,"Greene, Janice","Greene, Janice",2024 Spring,Africana Studies,3.20,5.00,4.40
AS.362.200.01.FA25,Translating the Haitian Revolution: Resurrecting Literature,"Desormeaux, Daniel","Desormeaux, Daniel",2025 Fall,Africana Studies,3.11,4.80,4.70
AS.362.203.01.SP25,Fight the Powers that Be: Black Music and Film in the 20th Century,"Wiggins-Jackson, Raynetta","Wiggins-Jackson, Raynetta",2025 Spring,Africana Studies,3.50,4.67,4.50
AS.362.219.01.FA25,Black Movements in America,"Okechukwu, Amaka","Okechukwu, Amaka",2025 Fall,Africana Studies,3.27,4.42,4.17
AS.362.305.01.FA25,Nope. Black Resistance in Theory and Practice,"Spence, Lester","Spence, Lester",2025 Fall,Africana Studies,3.20,4.80,5.00
AS.362.311.01.SP25,Black Utopias,"Nurhussein, Nadia","Nurhussein, Nadia",2025 Spring,Africana Studies,3.00,5.00,4.63
AS.362.325.01.SP24,"Humanities Research Lab: The Military-Industrial Complex in Maryland, D.C., and Virginia","Schrader, Stuart","Schrader, Stuart",2024 Spring,Africana Studies,3.40,4.80,4.90
AS.362.326.01.SP24,"Nothing About Us, Without Us: Storytelling as a Method for Community Organizing","Cumming, Daniel","Cumming, Daniel",2024 Spring,Africana Studies,3.08,4.50,3.58
AS.362.326.01.SP24,"Nothing About Us, Without Us: Storytelling as a Method for Community Organizing","Berkley, Tonika","Berkley, Tonika",2024 Spring,Africana Studies,3.08,4.17,3.58
AS.362.326.01.SP24,"Nothing About Us, Without Us: Storytelling as a Method for Community Organizing","Collins, Jeneanne","Collins, Jeneanne",2024 Spring,Africana Studies,3.08,4.25,3.58
