code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.675.600,Systems Engineering for Space,3,"This course introduces students to the fundamental principles of systems engineering and their particular application to the development of space systems. It describes how the systems engineering viewpoint differs from that of the engineering specialist, as well as the essential role that systems engineering plays across the mission design life cycle. Topics include requirements analysis, trade studies, concept definition, interface definition, system synthesis, and engineering design. Techniques and analysis methods for making supportable quantitative decisions will also be explored, along with risk assessment and mitigation planning. The importance of thorough systems engineering from the initiation of the project through launch and flight operations will be emphasized. This is intended as the first course in the Space Systems Engineering program curriculum so that the student establishes a firm grasp of the fundamentals of systems engineering as applied to space programs. Examples will be presented from real space missions and programs, with assignments, special topics, and a team project focused on typical space systems engineering problems and applied methods of technical problem resolution.",,,EN.645.662,"Cannot have already completed
EN.645.662
Intro to Systems Engineering",,"EN.675.600.
Systems Engineering for Space.
3 Credits.
This course introduces students to the fundamental principles of systems engineering and their particular application to the development of space systems. It describes how the systems engineering viewpoint differs from that of the engineering specialist, as well as the essential role that systems engineering plays across the mission design life cycle. Topics include requirements analysis, trade studies, concept definition, interface definition, system synthesis, and engineering design. Techniques and analysis methods for making supportable quantitative decisions will also be explored, along with risk assessment and mitigation planning. The importance of thorough systems engineering from the initiation of the project through launch and flight operations will be emphasized. This is intended as the first course in the Space Systems Engineering program curriculum so that the student establishes a firm grasp of the fundamentals of systems engineering as applied to space programs. Examples will be presented from real space missions and programs, with assignments, special topics, and a team project focused on typical space systems engineering problems and applied methods of technical problem resolution.
Prerequisite(s):
Cannot have already completed
EN.645.662
Intro to Systems Engineering"
EN.675.601,Fundamentals of Engineering Space Systems I,3,"The effective development of space systems is predicated on a firm understanding of the foundational technical and systems engineering components necessary to both comprehend the design task and formulate an appropriate solution. For engineers and technical managers seeking to develop this working knowledge and associated skills, this course will provide an overview of the key elements comprising space systems and an analytic methodology for their investigation. With a strong systems engineering context, topics will include fundamentals on astrodynamics, power systems, communications, command and data handling, thermal management, attitude control, mechanical configuration, and structures, as well as techniques and analysis methods for remote sensing applications. In addition, a number of supplemental topics will be included to provide further breadth and exposure. This is the first course of a two-semester sequence that features a combination of instruction from practitioner subject matter experts, and a team design project.",,,EN.675.600,"Completion of
EN.675.600
Systems Engineering for Space, or with approval of the instructor.",,"EN.675.601.
Fundamentals of Engineering Space Systems I.
3 Credits.
The effective development of space systems is predicated on a firm understanding of the foundational technical and systems engineering components necessary to both comprehend the design task and formulate an appropriate solution. For engineers and technical managers seeking to develop this working knowledge and associated skills, this course will provide an overview of the key elements comprising space systems and an analytic methodology for their investigation. With a strong systems engineering context, topics will include fundamentals on astrodynamics, power systems, communications, command and data handling, thermal management, attitude control, mechanical configuration, and structures, as well as techniques and analysis methods for remote sensing applications. In addition, a number of supplemental topics will be included to provide further breadth and exposure. This is the first course of a two-semester sequence that features a combination of instruction from practitioner subject matter experts, and a team design project.
Prerequisite(s):
Completion of
EN.675.600
Systems Engineering for Space, or with approval of the instructor."
EN.675.602,Fundamentals of Engineering Space Systems II,3,"This course will build on the foundational elements introduced in 675.601 Fundamentals of Engineering Space Systems I, expanding on the breadth and depth of prior subject matter treatment, as well as their integrated application. Classes will again feature a combination of instruction from subject matter experts and a team design project.",,,"EN.675.600, EN.675.601","Completion of
EN.675.600
Systems Engineering for Space and
EN.675.601
Fundamentals of Engineering Space Systems I, or with approval of the instructor.",,"EN.675.602.
Fundamentals of Engineering Space Systems II.
3 Credits.
This course will build on the foundational elements introduced in 675.601 Fundamentals of Engineering Space Systems I, expanding on the breadth and depth of prior subject matter treatment, as well as their integrated application. Classes will again feature a combination of instruction from subject matter experts and a team design project.
Prerequisite(s):
Completion of
EN.675.600
Systems Engineering for Space and
EN.675.601
Fundamentals of Engineering Space Systems I, or with approval of the instructor."
EN.675.613,The Bold Science Motivating and Enabled by our Engineering,3,"This course will introduce students to the connection between innovative space engineering and the most significant scientific breakthroughs that have resulted from it.  This course will first explore the early generation of engineering tools that were turned to the night sky due to curiosity, and the discoveries that were made.  These tools fundamentally changed our understanding of what our place in the Universe was, and the exploration led to a new framework for how engineers and scientists partner together to advance space exploration.   A long line of observatories, both on the ground and in space, followed and have brought the wonders of the cosmos to humanity.  The latest marvel of engineering in this line of engineering tools, a tennis-court sized “eye” in space called the Webb Telescope, was just launched and has revealed the Universe to us in unimaginable ways.  It took 20,000 engineers and scientists working over 20 years to enable this mission. The course will explore how these engineering marvels were motivated and built, how they are used, the challenges that were encountered along the way, and how we plan to move forward to chase down even bolder pursuits (e.g., a new generation of robotic engineering experiments to detect life on alien moons in the Solar System).This course is also being given during an era in which space exploration is one of the most exciting, fast-paced, and rapidly growing industries.  The increased competition from hundreds of private companies that are entering space is resulting in incredible reductions in the cost to access to space, and has led to an explosion in the number of launches and space-based assets.  Lessons in the course will challenge students to explore the modern capabilities of the space industry and how these innovations will power future scientific pursuits.",,,,,,"EN.675.613.
The Bold Science Motivating and Enabled by our Engineering.
3 Credits.
This course will introduce students to the connection between innovative space engineering and the most significant scientific breakthroughs that have resulted from it.  This course will first explore the early generation of engineering tools that were turned to the night sky due to curiosity, and the discoveries that were made.  These tools fundamentally changed our understanding of what our place in the Universe was, and the exploration led to a new framework for how engineers and scientists partner together to advance space exploration.   A long line of observatories, both on the ground and in space, followed and have brought the wonders of the cosmos to humanity.  The latest marvel of engineering in this line of engineering tools, a tennis-court sized “eye” in space called the Webb Telescope, was just launched and has revealed the Universe to us in unimaginable ways.  It took 20,000 engineers and scientists working over 20 years to enable this mission. The course will explore how these engineering marvels were motivated and built, how they are used, the challenges that were encountered along the way, and how we plan to move forward to chase down even bolder pursuits (e.g., a new generation of robotic engineering experiments to detect life on alien moons in the Solar System).This course is also being given during an era in which space exploration is one of the most exciting, fast-paced, and rapidly growing industries.  The increased competition from hundreds of private companies that are entering space is resulting in incredible reductions in the cost to access to space, and has led to an explosion in the number of launches and space-based assets.  Lessons in the course will challenge students to explore the modern capabilities of the space industry and how these innovations will power future scientific pursuits."
EN.675.617,The Intersection of Space Systems Engineering and International Public Policy,3,"This course straddles the boundary between engineering and public policy related to space. It presents space policy and the effects that policy has on engineering decisions. It presents the underlying space systems engineering principles that necessitate space policy. Space is a highly technical and nonintuitive domain. Professionals working in any space-related field should have a basic understanding of the relationship between engineering and international public policy. EP students have the opportunity to enroll in this one-of-a-kind course which was developed in partnership with the JH School of Advanced International Studies (SAIS). This course focuses on the intersection of space systems engineering and policy, and will be offered for credit as an elective in both the EP SSE Program and SAIS. During fall semesters, the course is offered with in-person attendance required at the Bloomberg Center in Washington D.C.  An asynchronous version is currently under development for offering during spring semesters.",,,,,,"EN.675.617.
The Intersection of Space Systems Engineering and International Public Policy.
3 Credits.
This course straddles the boundary between engineering and public policy related to space. It presents space policy and the effects that policy has on engineering decisions. It presents the underlying space systems engineering principles that necessitate space policy. Space is a highly technical and nonintuitive domain. Professionals working in any space-related field should have a basic understanding of the relationship between engineering and international public policy. EP students have the opportunity to enroll in this one-of-a-kind course which was developed in partnership with the JH School of Advanced International Studies (SAIS). This course focuses on the intersection of space systems engineering and policy, and will be offered for credit as an elective in both the EP SSE Program and SAIS. During fall semesters, the course is offered with in-person attendance required at the Bloomberg Center in Washington D.C.  An asynchronous version is currently under development for offering during spring semesters."
EN.675.621,Space Environment and Effects,3,"This course will introduce and explore analysis, design, and verification methods for the space environment in general and radiation and plasma environments in particular. Intended as a practical complement to 675.751, Space Weather and Space Systems, this course will focus on mission requirements definition, design features, analyses and ground testing, state-of-the-art engineering models / tools, and national / international standards associated with the design and operation of modern high reliability space systems.  Design and operational impacts will consider Total Ionizing Dose (TID), Total Non-Ionizing Dose (TNID), Single Event Effects (SEE), spacecraft charging, material outgassing, atomic oxygen, and Micrometeoroids / Orbital Debris (MMOD). All phases of a program lifecycle will be discussed – from environment definition through operational anomalies and anomaly attribution. Lectures, journal reading, and homework assignments will prepare engineers to quantify and assess risk as well as mitigate space environmental effects.  A final project will consider a more detailed analysis of a system of interest to the student.",,,EN.675.600,"Completion of
EN.675.600
Systems Engineering for Space or with approval of the instructor.",,"EN.675.621.
Space Environment and Effects.
3 Credits.
This course will introduce and explore analysis, design, and verification methods for the space environment in general and radiation and plasma environments in particular. Intended as a practical complement to 675.751, Space Weather and Space Systems, this course will focus on mission requirements definition, design features, analyses and ground testing, state-of-the-art engineering models / tools, and national / international standards associated with the design and operation of modern high reliability space systems.  Design and operational impacts will consider Total Ionizing Dose (TID), Total Non-Ionizing Dose (TNID), Single Event Effects (SEE), spacecraft charging, material outgassing, atomic oxygen, and Micrometeoroids / Orbital Debris (MMOD). All phases of a program lifecycle will be discussed – from environment definition through operational anomalies and anomaly attribution. Lectures, journal reading, and homework assignments will prepare engineers to quantify and assess risk as well as mitigate space environmental effects.  A final project will consider a more detailed analysis of a system of interest to the student.
Prerequisite(s):
Completion of
EN.675.600
Systems Engineering for Space or with approval of the instructor."
EN.675.622,Spacecraft Hardware Design Considerations,3,"This course will focus on the engineering of hardware systems that will reliably perform in the harsh environment of space. This course will cover design considerations, terrestrial based manufacturing, storage, launch, and on-orbit performance of successful hardware systems, as well as failure modes and mitigations for the design engineer, systems engineer or aerospace program manager. Design and manufacturing concerns covering electrical, electronic, and electromechanical components including part selection, materials considerations, radiation ratings and test, packaging, and manufacturing will be covered. The course will also cover the unique environments from terrestrial based to exo-atmospheric driving design and handling considerations relative to spacecraft hardware.",,,,,,"EN.675.622.
Spacecraft Hardware Design Considerations.
3 Credits.
This course will focus on the engineering of hardware systems that will reliably perform in the harsh environment of space. This course will cover design considerations, terrestrial based manufacturing, storage, launch, and on-orbit performance of successful hardware systems, as well as failure modes and mitigations for the design engineer, systems engineer or aerospace program manager. Design and manufacturing concerns covering electrical, electronic, and electromechanical components including part selection, materials considerations, radiation ratings and test, packaging, and manufacturing will be covered. The course will also cover the unique environments from terrestrial based to exo-atmospheric driving design and handling considerations relative to spacecraft hardware."
EN.675.641,Space Systems Cybersecurity,3,"Our space systems are under attack. Cyberattacks are among the most prevalent threats to space assets. They are often stealthy, inexpensive and highly effective at achieving an adversary’s goal – be it data corruption, IP theft or physical destruction of the satellite. Given space systems are complex, composing ground stations, communications and satellites the surface area of attack is vast and considering the constrained computing capacity of space systems, many traditional security mechanisms are not applicable. This course provides an introduction to how an adversary would approach attacking a satellite, opportunities for systems engineers to develop cyber-resilient assets and relevant policies and best practices to support space system cybersecurity.",,,,,,"EN.675.641.
Space Systems Cybersecurity.
3 Credits.
Our space systems are under attack. Cyberattacks are among the most prevalent threats to space assets. They are often stealthy, inexpensive and highly effective at achieving an adversary’s goal – be it data corruption, IP theft or physical destruction of the satellite. Given space systems are complex, composing ground stations, communications and satellites the surface area of attack is vast and considering the constrained computing capacity of space systems, many traditional security mechanisms are not applicable. This course provides an introduction to how an adversary would approach attacking a satellite, opportunities for systems engineers to develop cyber-resilient assets and relevant policies and best practices to support space system cybersecurity."
EN.675.650,Mathematics for Space Systems,3,"This course is designed to teach Mathematical Methods commonly employed for engineering Space Systems. The course will provide a solid technical foundation in mathematics so the students can apply this knowledge to this broad field. Topics will include select, applicable methods from vector calculus, linear algebra, differential equations, transform methods, complex variables, probability, statistics, and optimization. Various applications to real problems related to space systems and technical sub-disciplines will be used during the semester. No prior knowledge of advanced mathematics is assumed and important theorems and results from pure and applied mathematics are taught as needed during the course. Examples and relevant applications will be utilized throughout the course to further clarify the mathematical theory.",,,,"The course requires working knowledge of college calculus and algebra, or approval of the instructor.",,"EN.675.650.
Mathematics for Space Systems.
3 Credits.
This course is designed to teach Mathematical Methods commonly employed for engineering Space Systems. The course will provide a solid technical foundation in mathematics so the students can apply this knowledge to this broad field. Topics will include select, applicable methods from vector calculus, linear algebra, differential equations, transform methods, complex variables, probability, statistics, and optimization. Various applications to real problems related to space systems and technical sub-disciplines will be used during the semester. No prior knowledge of advanced mathematics is assumed and important theorems and results from pure and applied mathematics are taught as needed during the course. Examples and relevant applications will be utilized throughout the course to further clarify the mathematical theory. Prerequisite(s): The course requires working knowledge of college calculus and algebra, or approval of the instructor."
EN.675.691,Electro-Optical Space Systems,3,"The goal of this course is to engage the student with multiple design studies of subsystems of space-based electro-optic systems. The technical and scientific elements necessary to be successful with these studies will be presented during the lectures. The concepts and technologies behind elements such as photon detectors, imaging elements over many spectral bands, optical elements and systems typically used in space sensors, and active optical sources will be described. These concepts and technologies will be the fundamental elements used to describe the various sensor types and modalities used in space electro-optical systems.",,,,"An undergraduate or graduate degree in a quantitative discipline (e.g., engineering, computer science, mathematics, physics, or equivalent), or with approval of the instructor.",,"EN.675.691.
Electro-Optical Space Systems.
3 Credits.
The goal of this course is to engage the student with multiple design studies of subsystems of space-based electro-optic systems. The technical and scientific elements necessary to be successful with these studies will be presented during the lectures. The concepts and technologies behind elements such as photon detectors, imaging elements over many spectral bands, optical elements and systems typically used in space sensors, and active optical sources will be described. These concepts and technologies will be the fundamental elements used to describe the various sensor types and modalities used in space electro-optical systems. Prerequisite(s): An undergraduate or graduate degree in a quantitative discipline (e.g., engineering, computer science, mathematics, physics, or equivalent), or with approval of the instructor."
