course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.180.101.02.SP24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Spring,Economics,3.17,3.68,3.84
AS.180.101.02.SP24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Spring,Economics,3.17,3.39,3.84
AS.180.101.06.SP24,Elements of Macroeconomics,Barbera + Seshie-Nasser,"Barbera, Bob + Seshie-Nasser, Hellen",2024 Spring,Economics,3.09,3.64,3.70
AS.180.101.05.SP24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Spring,Economics,3.20,3.90,4.30
AS.180.101.05.SP24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Spring,Economics,3.20,3.30,4.30
AS.180.101.01.SP24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Spring,Economics,3.13,3.29,3.73
AS.180.101.01.SP24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Spring,Economics,3.13,2.79,3.73
AS.180.101.04.SP24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Spring,Economics,3.12,3.50,3.88
AS.180.101.04.SP24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Spring,Economics,3.12,3.53,3.88
AS.180.101.03.SP24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Spring,Economics,2.85,3.38,4.15
AS.180.101.03.SP24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Spring,Economics,2.85,4.00,4.15
AS.180.101.08.FA24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Fall,Economics,2.64,4.00,3.64
AS.180.101.08.FA24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Fall,Economics,2.64,3.18,3.64
AS.180.101.02.FA24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Fall,Economics,3.21,3.71,4.04
AS.180.101.02.FA24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Fall,Economics,3.21,3.17,4.04
AS.180.101.01.FA24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Fall,Economics,3.43,3.81,3.86
AS.180.101.01.FA24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Fall,Economics,3.43,3.05,3.86
AS.180.101.05.FA24,Elements of Macroeconomics,"Seshie-Nasser, Hellen","Seshie-Nasser, Hellen",2024 Fall,Economics,3.18,3.83,3.83
AS.180.101.05.FA24,Elements of Macroeconomics,"Barbera, Bob","Barbera, Bob",2024 Fall,Economics,3.18,2.94,3.83
