code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.131.600,Seminar Near Eastern History,3,Seminar in Near Eastern History.,,,,,,"AS.131.600.
Seminar Near Eastern History.
3 Credits.
Seminar in Near Eastern History."
AS.131.601,Seminar Near Eastern History:,3,"A three-year history cycle required of all graduate students and forming the core of our graduate program. One year each will be devoted to Egyptian history, Mesopotamian history, and Syro-Palestinian history.",,,,,,"AS.131.601.
Seminar Near Eastern History:.
3 Credits.
A three-year history cycle required of all graduate students and forming the core of our graduate program.  One year each will be devoted to Egyptian history, Mesopotamian history, and Syro-Palestinian history."
AS.131.615,Nomads and Empires: Water in the Ancient Near East,3,"Water and its histories reveal deep similarities and pivotal differences among human societies that are critical to understanding the human past and our future. Environments are often defined by water availability and periodicity, water is a frequent theme of religious traditions and a common point of political conflict. The hydraulic hypothesis, one of the longest-standing potential explanations for the rise of the world’s earliest civilizations, claims that organizational requirements of large-scale irrigation spawned ancient political hierarchies and cities. Archaeologists now know irrigation was not the only factor responsible for the origins of ancient states, but water management was important to agriculture in every region of ancient state formation. This course explores economic and social histories of water in the ancient Near East. It examines water’s diverse roles in ancient Mesopotamian, Egyptian, Levantine and South Arabian agriculture, politics, ritual and religion, including water’s interconnected significance in Judaism, Christianity, and Islam.",,Humanities,,,,"AS.131.615.
Nomads and Empires: Water in the Ancient Near East.
3 Credits.
Water and its histories reveal deep similarities and pivotal differences among human societies that are critical to understanding the human past and our future. Environments are often defined by water availability and periodicity, water is a frequent theme of religious traditions and a common point of political conflict. The hydraulic hypothesis, one of the longest-standing potential explanations for the rise of the world’s earliest civilizations, claims that organizational requirements of large-scale irrigation spawned ancient political hierarchies and cities. Archaeologists now know irrigation was not the only factor responsible for the origins of ancient states, but water management was important to agriculture in every region of ancient state formation. This course explores economic and social histories of water in the ancient Near East. It examines water’s diverse roles in ancient Mesopotamian, Egyptian, Levantine and South Arabian agriculture, politics, ritual and religion, including water’s interconnected significance in Judaism, Christianity, and Islam.
Distribution Area: Humanities"
AS.131.634,Seminar: Near Eastern Archaeology,3,"Topic varies but can include the archaeology of Mesopotamia, Syria, or Palestine, or thematic discussions (e.g., on ideology, state collapse, etc.). In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.",,,,,,"AS.131.634.
Seminar: Near Eastern Archaeology.
3 Credits.
Topic varies but can include the archaeology of Mesopotamia, Syria, or Palestine, or thematic discussions (e.g., on ideology, state collapse, etc.). In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events."
AS.131.635,Seminar: Near East Archaeology,3,"Topic varies but can include the archaeology of Mesopotamia, Syria, or Palestine, or thematic discussions (e.g., on ideology, state collapse, etc.). In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.",,"Humanities, Social and Behavioral Sciences",,,,"AS.131.635.
Seminar: Near East Archaeology.
3 Credits.
Topic varies but can include the archaeology of Mesopotamia, Syria, or Palestine, or thematic discussions (e.g., on ideology, state collapse, etc.). In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.
Distribution Area: Humanities, Social and Behavioral Sciences"
AS.131.653,"Space Archaeology: An Introduction to Satellite Remote Sensing, GIS and GPS",3,"This course introduces technologies archaeologists use to map ancient landscapes. These include Geographic Information Systems (GIS) mapping software, advanced Global Positioning System (GPS) receivers, and various types of satellite imagery. Taught together with AS.130.353 .",,"Natural Sciences, Social and Behavioral Sciences",,,,"AS.131.653.
Space Archaeology: An Introduction to Satellite Remote Sensing, GIS and GPS.
3 Credits.
This course introduces technologies archaeologists use to map ancient landscapes.  These include Geographic Information Systems (GIS) mapping software, advanced Global Positioning System (GPS) receivers, and various types of satellite imagery. Taught together with
AS.130.353
.
Distribution Area: Natural Sciences, Social and Behavioral Sciences"
AS.131.654,Advanced Archaeological Method and Theory,3,"Climate change, population growth, war - what questions do archaeologists ask about the ancient past, how do they collect relevant evidence, and how do they arrive at satisfying answers to their questions? This course will review major theoretical currents in archaeology including evolutionary, cultural-historical, processual and post-processual approaches and discuss the future of archaeology as a scientific and humanistic discipline. Basic techniques for analyzing major categories of artifacts such as lithics, ceramics, archaeobotanical, and zooarchaeological materials will also be introduced.",,"Humanities, Social and Behavioral Sciences",,,,"AS.131.654.
Advanced Archaeological Method and Theory.
3 Credits.
Climate change, population growth, war - what questions do archaeologists ask about the ancient past, how do they collect relevant evidence, and how do they arrive at satisfying answers to their questions?  This course will review major theoretical currents in archaeology including evolutionary, cultural-historical, processual and post-processual approaches and discuss the future of archaeology as a scientific and humanistic discipline.  Basic techniques for analyzing major categories of artifacts such as lithics, ceramics, archaeobotanical, and zooarchaeological materials will also be introduced.
Distribution Area: Humanities, Social and Behavioral Sciences"
AS.131.657,Geographic Information Systems in Archaeology,3,"Applications of GIS in archaeology have recently expanded dramatically and GIS has now become an indispensible tool for archaeological research worldwide. This course will introduce the major applications of Geographic Information Systems (GIS) in archaeology. These include the history of GIS in archaeology, air photography and satellite imagery, predictive modeling, hydrological modeling, viewsheds, and least-cost routes. It will grapple with theoretical issues manifest in archaeological GIS including conflicts between environment and social understandings of the ancient past, and will foster discussion of issues that affect outcomes of analyses including spatial scale and boundary delineation choices that can dramatically influence results. Students will learn the basics of ESRI’s ArcGIS software.Taught with AS.130.357 .",,"Humanities, Natural Sciences",,,,"AS.131.657.
Geographic Information Systems in Archaeology.
3 Credits.
Applications of GIS in archaeology have recently expanded dramatically and GIS has now become an indispensible tool for archaeological research worldwide. This course will introduce the major applications of Geographic Information Systems (GIS) in archaeology. These include the history of GIS in archaeology, air photography and satellite imagery, predictive modeling, hydrological modeling, viewsheds, and least-cost routes. It will grapple with theoretical issues manifest in archaeological GIS including conflicts between environment and social understandings of the ancient past, and will foster discussion of issues that affect outcomes of analyses including spatial scale and boundary delineation choices that can dramatically influence results. Students will learn the basics of ESRI’s ArcGIS software.Taught with
AS.130.357
.
Distribution Area: Humanities, Natural Sciences"
AS.131.664,Archaeology of Arabia,3,"This course examines the archaeology of the Arabian Peninsula from the earliest Paleolithic in the region (ca. 1.5 million years ago) through the first millennium of the Islamic era (ca. AD 1600). We will review basic geology and environmental conditions, examine the development of animal herding and crop cultivating lifeways, and study the rise of ancient complex societies and civilizations.",,,,,,"AS.131.664.
Archaeology of Arabia.
3 Credits.
This course examines the archaeology of the Arabian Peninsula from the earliest Paleolithic in the region (ca. 1.5 million years ago) through the first millennium of the Islamic era (ca. AD 1600). We will review basic geology and environmental conditions, examine the development of animal herding and crop cultivating lifeways, and study the rise of ancient complex societies and civilizations."
AS.131.678,Geoarchaeology:  Applications of Earth Science to Archaeology,3,"Geoarchaeology is a multidisciplinary subfield that applies the tools and techniques of earth science to understand ancient humans and their interactions with environments. This course examines basic topics and concepts, including archaeological site formation, paleo-environmental reconstruction, raw materials and resources, soil science, deposition and erosion of wind and water-borne sediments in different environments such as along rivers, lakes and coastlines, radiocarbon and other chronometric dating methods, and ground-based remote sensing, including ground penetrating radar.",,"Natural Sciences, Social and Behavioral Sciences",,,,"AS.131.678.
Geoarchaeology:  Applications of Earth Science to Archaeology.
3 Credits.
Geoarchaeology is a multidisciplinary subfield that applies the tools and techniques of earth science to understand ancient humans and their interactions with environments.  This course examines basic topics and concepts, including archaeological site formation, paleo-environmental reconstruction, raw materials and resources, soil science, deposition and erosion of wind and water-borne sediments in different environments such as along rivers, lakes and coastlines, radiocarbon and other chronometric dating methods, and ground-based remote sensing, including ground penetrating radar.
Distribution Area: Natural Sciences, Social and Behavioral Sciences"
