course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.040.104.01.FA24,"The Roman Republic: History, Culture, and Afterlife","Roller, Matthew","Roller, Matthew",2024 Fall,Classics,4.00,4.60,4.27
AS.040.104.01.FA24,"The Roman Republic: History, Culture, and Afterlife","Yang, Yuanzhang","Yang, Yuanzhang",2024 Fall,Classics,4.00,4.23,4.27
AS.040.105.01.FA25,Elementary Ancient Greek,Liao + ni Mheallaigh,"Liao, Zijun + ni Mheallaigh, Karen",2025 Fall,Classics,3.11,4.33,4.22
AS.040.106.01.SP24,Elementary Ancient Greek,"Treadway, Tashi","Treadway, Tashi",2024 Spring,Classics,3.83,4.83,4.83
AS.040.107.01.FA24,Elementary Latin,"Nakajima, Keisuke","Nakajima, Keisuke",2024 Fall,Classics,3.17,4.83,4.50
AS.040.107.01.FA25,Elementary Latin,"Palmer, RJ","Palmer, RJ",2025 Fall,Classics,2.80,4.80,4.44
AS.040.108.01.SP25,Elementary Latin,"Nakajima, Keisuke","Nakajima, Keisuke",2025 Spring,Classics,2.67,4.67,4.50
AS.040.111.01.FA25,Ancient Greek Civilization,"Smith, Joshua","Smith, Joshua",2025 Fall,Classics,3.13,4.93,4.47
AS.040.126.01.FA25,"Religion, Music and Society in Ancient Greece","Yatromanolakis, Dimitrios","Yatromanolakis, Dimitrios",2025 Fall,Classics,2.83,4.50,4.17
AS.040.129.01.FA25,Reading Homer's Odyssey,"Gerolemou, Maria","Gerolemou, Maria",2025 Fall,Classics,2.33,4.83,4.83
AS.040.152.01.SP24,Medical Terminology,"Smith, Joshua","Smith, Joshua",2024 Spring,Classics,3.27,4.52,4.33
AS.040.205.01.FA24,Intermediate Ancient Greek,"Treadway, Tashi","Treadway, Tashi",2024 Fall,Classics,3.60,5.00,4.60
AS.040.206.01.SP25,Intermediate Ancient Greek,,,2025 Spring,Classics,3.57,4.71,4.86
AS.040.207.01.FA24,Intermediate Latin,"Pandey, Nandini","Pandey, Nandini",2024 Fall,Classics,3.60,5.00,4.60
AS.040.207.01.FA25,Intermediate Latin,"Skoutelas, Charissa","Skoutelas, Charissa",2025 Fall,Classics,3.40,5.00,4.40
AS.040.208.01.SP24,Intermediate Latin,"Avesani, Tatiana","Avesani, Tatiana",2024 Spring,Classics,3.20,4.40,4.60
AS.040.208.01.SP25,Intermediate Latin,"Treadway, Tashi","Treadway, Tashi",2025 Spring,Classics,3.71,5.00,4.57
AS.040.221.01.SP24,Art & Archaeology of Early Greece: Exploring the Material Worlds of the Ancient Aegean,"Anderson, Emily","Anderson, Emily",2024 Spring,Classics,3.20,4.80,4.60
AS.040.222.01.SP24,"Soundscapes and Performance: Ancient Greek Art, Gender, and Politics","Yatromanolakis, Dimitrios","Yatromanolakis, Dimitrios",2024 Spring,Classics,3.10,4.80,4.70
AS.040.307.01.FA25,Advanced Latin Prose,"Roller, Matthew","Roller, Matthew",2025 Fall,Classics,3.40,4.80,4.80
AS.040.308.01.SP24,Advanced Latin Poetry,"Roller, Matthew","Roller, Matthew",2024 Spring,Classics,3.20,4.80,4.00
AS.040.313.01.SP25,"Craft & Craftspersons of the Ancient World: Status, Creativity and Tradition","Anderson, Emily","Anderson, Emily",2025 Spring,Classics,3.50,4.46,4.38
AS.040.320.01.SP24,Introduction to Ancient Greek and Roman Science,"Wiegers, Yanneck","Wiegers, Yanneck",2024 Spring,Classics,2.27,4.09,4.09
AS.040.320.01.SP24,Introduction to Ancient Greek and Roman Science,"ni Mheallaigh, Karen","ni Mheallaigh, Karen",2024 Spring,Classics,2.27,4.55,4.09
AS.040.320.01.SP24,Introduction to Ancient Greek and Roman Science,"Gerolemou, Maria","Gerolemou, Maria",2024 Spring,Classics,2.27,4.10,4.09
AS.040.321.01.SP25,Women in Greek Drama: Feminist Perspectives from Text to Stage,"Gerolemou, Maria","Gerolemou, Maria",2025 Spring,Classics,3.00,4.00,4.25
AS.040.335.01.FA25,"Humans, Animals, and Medicine: Antiquity and Beyond","Treadway, Tashi","Treadway, Tashi",2025 Fall,Classics,3.00,4.33,4.33
AS.040.349.01.SP25,"Reading Homer, Iliad","ni Mheallaigh, Karen","ni Mheallaigh, Karen",2025 Spring,Classics,3.17,4.87,4.78
AS.040.402.01.SP24,Ancient cosmology and earth science: Greek and Roman ideas about how the world works,"ni Mheallaigh, Karen","ni Mheallaigh, Karen",2024 Spring,Classics,2.56,5.00,4.78
AS.040.416.01.FA24,Exploring the Edges of the Earth: How the Ancient World Helped Shape Science Fiction,"Stutz, Kathryn","Stutz, Kathryn",2024 Fall,Classics,3.13,5.00,4.63
AS.040.420.04.SP24,Classics Research Lab,"Pandey, Nandini","Pandey, Nandini",2024 Spring,Classics,3.60,4.20,4.30
AS.040.420.03.FA24,Classics Research Lab,"Anderson, Emily","Anderson, Emily",2024 Fall,Classics,3.33,5.00,4.67
AS.040.420.04.SP25,Classics Research Lab,"Pandey, Nandini","Pandey, Nandini",2025 Spring,Classics,2.67,5.00,4.56
AS.040.420.05.FA25,Classics Research Lab,"Roller, Matthew","Roller, Matthew",2025 Fall,Classics,2.20,5.00,4.50
