code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.271.107,Introduction to Sustainability,3,"Humans are having such a massive impact on Earth systems that some call this the Anthropocene epoch. Should we consider this state of affairs progress or catastrophe? How to we find a sustainable path to the future? This course provides an interdisciplinary introduction to the principles and practice of sustainability, exploring such issues as population, pollution, energy and natural resources, biodiversity, food, justice, and climate change through the lens of systems thinking. Course open to freshmen, sophomores, and juniors.","FA1, FA2, FA4",Social and Behavioral Sciences,,,Writing Intensive,"AS.271.107.
Introduction to Sustainability.
3 Credits.
Humans are having such a massive impact on Earth systems that some call this the Anthropocene epoch.  Should we consider this state of affairs progress or catastrophe?  How to we find a sustainable path to the future?  This course provides an interdisciplinary introduction to the principles and practice of sustainability, exploring such issues as population, pollution, energy and natural resources, biodiversity, food, justice, and climate change through the lens of systems thinking. Course open to freshmen, sophomores, and juniors.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Citizens and Society (FA4)
Writing Intensive"
AS.271.302,Exploring Nature,3,"This course integrates the analysis and production of environmental media with weekly outdoor excursions. Students will survey a range of authors, adventurers, journalists, scientists, photographers, acoustic ecologists and filmmakers that have explored the natural world and chronicled the history of human-environmental relations and environmental problems. Field trips to regional parks and green spaces will encourage students to discover their own sense of place, foster a deeper level of ecological awareness and construct personal environmental narratives through careful exploration, observation, documentation and reflection.","FA1, FA3","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.271.302.
Exploring Nature.
3 Credits.
This course integrates the analysis and production of environmental media with weekly outdoor excursions.  Students will survey a range of authors, adventurers, journalists, scientists, photographers, acoustic ecologists and filmmakers that have explored the natural world and chronicled the history of human-environmental relations and environmental problems.  Field trips to regional parks and green spaces will encourage students to discover their own sense of place, foster a deeper level of ecological awareness and construct personal environmental narratives through careful exploration, observation, documentation and reflection.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.271.304,Sustainable Food Systems,3,"Where does your food come from? What impact does food production have on the environment and human societies? How can food systems become more sustainable as the human population increases? This seminar-style course examines the past, present, and future of agriculture, including topics such as the foodways of indigenous people, modern ""factory farming"" versus organic agriculture, genetically modified foods, and the interplay among science, economics, policy, and agriculture. Involves hands-on experiences.","FA2, FA4",Social and Behavioral Sciences,,,,"AS.271.304.
Sustainable Food Systems.
3 Credits.
Where does your food come from?  What impact does food production have on the environment and human societies?  How can food systems become more sustainable as the human population increases?  This seminar-style course examines the past, present, and future of agriculture, including topics such as the foodways of indigenous people, modern ""factory farming"" versus organic agriculture, genetically modified foods, and the interplay among science, economics, policy, and agriculture.  Involves hands-on experiences.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2),
Citizens and Society (FA4)"
AS.271.305,Special Topics in Environmental Studies,3,"Coastal, arctic, and arid ecosystems are significantly affected by climate change. This course invites us to think about small rural communities that have been profoundly affected by climate change. By combining physical climate systems analysis with ethnographic case studies and multiple theoretical models, the course offers insights from the intersection of climate science and anthropology on how the people in these areas interact with their environment over their lives. While examining the inhabitants’ knowledge-based views of climate and local socioecological systems, students in this course will develop more robust, flexible models of anthropological analysis for climate change (in general) and for smaller ecosystems (in particular) in the context of what is known about recent and future projected climate change.","FA1, FA2, FA3",Social and Behavioral Sciences,,,Writing Intensive,"AS.271.305.
Special Topics in Environmental Studies.
3 Credits.
Coastal, arctic, and arid ecosystems are significantly affected by climate change. This course invites us to think about small rural communities that have been profoundly affected by climate change. By combining physical climate systems analysis with ethnographic case studies and multiple theoretical models, the course offers insights from the intersection of climate science and anthropology on how the people in these areas interact with their environment over their lives. While examining the inhabitants’ knowledge-based views of climate and local socioecological systems, students in this course will develop more robust, flexible models of anthropological analysis for climate change (in general) and for smaller ecosystems (in particular) in the context of what is known about recent and future projected climate change.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Culture and Aesthetics (FA3)
Writing Intensive"
AS.271.306,"Food, Energy, Water, and Power in the Global South: An Interdisciplinary Approach",4,"Worldwide, there has been rapidly growing interest in research, education, and discourse around the Food-Energy-Water-Nexus (FEW-Nexus). This course will provide students with a framework to describe, analyze, and assist in addressing these complex interrelationships associated with coupled human-natural systems at local, regional, and global scales. The course integrates physical and biological sciences, social and behavioral sciences, humanities, and engineering while covering broad frameworks such as ecosystem-based approaches, critical historical and ethnographic analysis, decision science, and relevant research methods. The course culminates in a funded field work experience at several sites in Brazil. Admission by permission of instructors.","FA2, FA4",,,,,"AS.271.306.
Food, Energy, Water, and Power in the Global South: An Interdisciplinary Approach.
4 Credits.
Worldwide, there has been rapidly growing interest in research, education, and discourse around the Food-Energy-Water-Nexus (FEW-Nexus). This course will provide students with a framework to describe, analyze, and assist in addressing these complex interrelationships associated with coupled human-natural systems at local, regional, and global scales. The course integrates physical and biological sciences, social and behavioral sciences, humanities, and engineering while covering broad frameworks such as ecosystem-based approaches, critical historical and ethnographic analysis, decision science, and relevant research methods.  The course culminates in a funded field work experience at several sites in Brazil. Admission by permission of instructors.
AS Foundational Abilities: Science and Data (FA2),
Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.271.307,"Environmental Anthropology: Ecological Knowledge, Cultural Practices and Cosmological Systems",3,"Ecological anthropology course focuses on the anthropological assessment of environmental issues, the management of natural resources and the study of cultural and behavioral factors as they impinge upon our understanding human engagement with the environment. Course material will address human ability to respond to environmentally based adaptations, solutions, and resilience. Course activities and assignments will investigate how human knowledge is integrated into ecological systems across global communities.","FA1, FA2, FA3",Social and Behavioral Sciences,,,Writing Intensive,"AS.271.307.
Environmental Anthropology: Ecological Knowledge, Cultural Practices and Cosmological Systems.
3 Credits.
Ecological anthropology course focuses on the anthropological assessment of environmental issues, the management of natural resources and the study of cultural and behavioral factors as they impinge upon our understanding human engagement with the environment. Course material will address human ability to respond to environmentally based adaptations, solutions, and resilience. Course activities and assignments will investigate how human knowledge is integrated into ecological systems across global communities.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.271.308,Sustainability Research Lab,3,"This Sustainability Research Lab is an interdisciplinary course that aims to provide a deeper understanding of sustainability practices and environmental values concerning human well-being, viewed from both scientific and humanistic perspectives. Students will select their research project and explore a topic of interest, such are climate change, environmental health, air pollution and justice, food production, renewable energy, and urban planning, which encompasses architecture, design, and public art. In this course, students will apply research methods and perspectives from socio-ecological and climate-energy sciences to investigate sustainable practices within their chosen area among sustainability topics. Prerequisite(s): AS.271.107 [C]","FA3, FA6",Social and Behavioral Sciences,AS.271.107,"AS.271.107
[C]",,"AS.271.308.
Sustainability Research Lab.
3 Credits.
This Sustainability Research Lab is an interdisciplinary course that aims to provide a deeper understanding of sustainability practices and environmental values concerning human well-being, viewed from both scientific and humanistic perspectives. Students will select their research project and explore a topic of interest, such are climate change, environmental health, air pollution and justice, food production, renewable energy, and urban planning, which encompasses architecture, design, and public art. In this course, students will apply research methods and perspectives from socio-ecological and climate-energy sciences to investigate sustainable practices within their chosen area among sustainability topics.
Prerequisite(s):
AS.271.107
[C]
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
AS.271.309,ERL: Copenhagen Sustainability Lab,1,"Experiential Research Lab (ERL) is travel experience that aims to provide a deeper understanding of sustainability practices and environmental values concerning human well-being, viewed from both scientific and humanistic perspectives. Students will travel to Copenhagen to implement their research project and explore topics of interest, such are climate change, environmental health, air pollution and justice, food production, renewable energy, and urban planning, which encompasses architecture, design, and public art. In this course, students will apply research methods and perspectives from socio-ecological and climate-energy sciences to investigate sustainable practices within their chosen area among sustainability topics. Prerequisite(s): AS.271.308","FA3, FA4, FA6",Social and Behavioral Sciences,AS.271.308,AS.271.308,,"AS.271.309.
ERL: Copenhagen Sustainability Lab.
1 Credit.
Experiential Research Lab (ERL) is travel experience that aims to provide a deeper understanding of sustainability practices and environmental values concerning human well-being, viewed from both scientific and humanistic perspectives. Students will travel to Copenhagen to implement their research project and explore topics of interest, such are climate change, environmental health, air pollution and justice, food production, renewable energy, and urban planning, which encompasses architecture, design, and public art. In this course, students will apply research methods and perspectives from socio-ecological and climate-energy sciences to investigate sustainable practices within their chosen area among sustainability topics.
Prerequisite(s):
AS.271.308
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.271.311,Climate and Health,3,"This course will examine the impact of climate variability and change on human health and disease, including the adverse health effects related to extreme heat, air quality, nutrition, waterborne infections, insect-borne diseases, and exposure to storms and floods. Adaptation and mitigation strategies, including the health “co-benefits”, will also be examined Prerequisite(s): AS.270.103 OR AS.271.107","FA2, FA4",Natural Sciences,"AS.270.103, AS.271.107","AS.270.103
OR
AS.271.107",,"AS.271.311.
Climate and Health.
3 Credits.
This course will examine the impact of climate variability and change on human health and disease, including the adverse health effects related to extreme heat, air quality, nutrition, waterborne infections, insect-borne diseases, and exposure to storms and floods. Adaptation and mitigation strategies, including the health “co-benefits”, will also be examined
Prerequisite(s):
AS.270.103
OR
AS.271.107
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2),
Citizens and Society (FA4)"
AS.271.315,"Environmental Film, Art, and Literature",3,"This “book club” style seminar focuses on the exploration, discussion and critical analysis of a range of environmental films, art, and literature. This seminar, students will have the opportunity to do creative writing and visual arts, and reading environmental literature.","FA1, FA3, FA6",Humanities,,,Writing Intensive,"AS.271.315.
Environmental Film, Art, and Literature.
3 Credits.
This “book club” style seminar focuses on the exploration, discussion and critical analysis of a range of environmental films, art, and literature. This seminar, students will have the opportunity to do creative writing and visual arts, and reading environmental literature.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
