code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.605.156,Calculus for Engineers,4,"This one-semester Calculus course is designed to equip students with a comprehensive foundation in differential and integral calculus. This one semester accelerated course covers key topics from the semester-based Calculus I and Calculus II courses. The course begins with limits, continuity, and the fundamentals of derivatives, with applications such as optimization and L’Hospital’s rule. Students then progress to integrals, learning techniques of integration, applications of the definite integral, and concepts like area, volume, and work. The latter part of the course covers sequences, series, and convergence tests, along with a focused study of Taylor and Power Series. Emphasis is placed on problem-solving and modeling real-world problems using calculus. This accelerated course requires a strong grasp of algebra, precalculus, and trigonometry, as it moves at a rapid pace and assumes prior familiarity with foundational mathematical concepts. Students are expected to engage actively with the material through lectures, discussions, and extensive practice. By the end of the course, students will have developed both the conceptual understanding and computational skills necessary for further study in engineering.",,,,,,"EN.605.156.
Calculus for Engineers.
4 Credits.
This one-semester Calculus course is designed to equip students with a comprehensive foundation in differential and integral calculus. This one semester accelerated course covers key topics from the semester-based Calculus I and Calculus II courses. The course begins with limits, continuity, and the fundamentals of derivatives, with applications such as optimization and L’Hospital’s rule. Students then progress to integrals, learning techniques of integration, applications of the definite integral, and concepts like area, volume, and work. The latter part of the course covers sequences, series, and convergence tests, along with a focused study of Taylor and Power Series. Emphasis is placed on problem-solving and modeling real-world problems using calculus. This accelerated course requires a strong grasp of algebra, precalculus, and trigonometry, as it moves at a rapid pace and assumes prior familiarity with foundational mathematical concepts. Students are expected to engage actively with the material through lectures, discussions, and extensive practice. By the end of the course, students will have developed both the conceptual understanding and computational skills necessary for further study in engineering."
EN.605.201,Introduction to Programming Using Java,3,"This course enables students without a background in software development to become proficient programmers who are prepared for a follow-on course in data structures. The Java language will be used to introduce foundations of structured, procedural, and object-oriented programming. Topics include input/output, data types, operators, program control flow structures, arrays, strings, and methods. Students will also be introduced to classes, objects, inheritance, polymorphism, encapsulation, abstraction, exception handling, processing streams and files, collections, wrappers, and generics, and graphical user interfaces. Students will complete several programming assignments and projects to develop their problem-solving skills and to gain experience in detecting and correcting software errors.",,,,"One year of college mathematics. Course Note(s): Not for graduate credit. A programming methodology course is needed for admission to the Computer Science, Cybersecurity, Data Science, or Information Systems Engineering program. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better.",,"EN.605.201.
Introduction to Programming Using Java.
3 Credits.
This course enables students without a background in software development to become proficient programmers who are prepared for a follow-on course in data structures. The Java language will be used to introduce foundations of structured, procedural, and object-oriented programming. Topics include input/output, data types, operators, program control flow structures, arrays, strings, and methods. Students will also be introduced to classes, objects, inheritance, polymorphism, encapsulation, abstraction, exception handling, processing streams and files, collections, wrappers, and generics, and graphical user interfaces. Students will complete several programming assignments and projects to develop their problem-solving skills and to gain experience in detecting and correcting software errors. Prerequisite(s): One year of college mathematics. Course Note(s): Not for graduate credit. A programming methodology course is needed for admission to the Computer Science, Cybersecurity, Data Science, or Information Systems Engineering program. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better."
EN.605.202,Data Structures,3,"This course investigates abstract data types (ADTs), recursion, algorithms for searching and sorting, and basic algorithm analysis. ADTs to be covered include lists, stacks, queues, priority queues, trees, sets, and dictionaries. The emphasis is on the trade-offs associated with implementing alternative data structures for these ADTs. There will be four substantial programming assignments. This course will be taught in a language agnostic fashion. Students may choose to develop their work in Java, C++, or Python",,,"EN.605.201, EN.605.206, EN.605.621, EN.605.649, EN.605.202","One year of college mathematics.
EN.605.201
Introduction to Programming Using Java or
EN.605.206
Introduction to Programming in Python or equivalent. Course Note(s): Not for graduate credit. A course in data structures is needed for admission to the Computer Science and Cybersecurity program. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better. A course in data structures is conditionally required for admission to the Information Systems Engineering program. Students who lack this prerequisite can satisfy it by completing this course with a grade of B– or better before taking any course that requires it. A second course in programming is required for admission to the Artificial Intelligence program. Students who lack this prerequisite can satisfy it by completing this course with a grade of B– or better before taking any course that requires it. Students in the Artificial Intelligence program who plan to take the
EN.605.621
Foundations of Algorithms and
EN.605.649
Introduction to Machine Learning Sequence are required to take
EN.605.202
or equivalent.",,"EN.605.202.
Data Structures.
3 Credits.
This course investigates abstract data types (ADTs), recursion, algorithms for searching and sorting, and basic algorithm analysis. ADTs to be covered include lists, stacks, queues, priority queues, trees, sets, and dictionaries. The emphasis is on the trade-offs associated with implementing alternative data structures for these ADTs. There will be four substantial programming assignments. This course will be taught in a language agnostic fashion. Students may choose to develop their work in Java, C++, or Python Prerequisite(s): One year of college mathematics.
EN.605.201
Introduction to Programming Using Java or
EN.605.206
Introduction to Programming in Python or equivalent. Course Note(s): Not for graduate credit. A course in data structures is needed for admission to the Computer Science and Cybersecurity program. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better. A course in data structures is conditionally required for admission to the Information Systems Engineering program. Students who lack this prerequisite can satisfy it by completing this course with a grade of B– or better before taking any course that requires it. A second course in programming is required for admission to the Artificial Intelligence program. Students who lack this prerequisite can satisfy it by completing this course with a grade of B– or better before taking any course that requires it. Students in the Artificial Intelligence program who plan to take the
EN.605.621
Foundations of Algorithms and
EN.605.649
Introduction to Machine Learning Sequence are required to take
EN.605.202
or equivalent."
EN.605.203,Discrete Mathematics,3,"This course emphasizes the relationships between certain mathematical structures and various topics in computer science. Topics include set theory, graphs and trees, algorithms, propositional calculus, logic and induction, functions, relational algebra, and matrix algebra.",,,,"Calculus is recommended. Course Note(s): Not for graduate credit. A mathematics course beyond one year of calculus is needed for admission to the Computer Science, Cybersecurity, or Data Science program. A course in either calculus or discrete mathematics is needed for admission to the Information Systems Engineering program. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better.",,"EN.605.203.
Discrete Mathematics.
3 Credits.
This course emphasizes the relationships between certain mathematical structures and various topics in computer science. Topics include set theory, graphs and trees, algorithms, propositional calculus, logic and induction, functions, relational algebra, and matrix algebra. Prerequisite(s): Calculus is recommended. Course Note(s): Not for graduate credit. A mathematics course beyond one year of calculus is needed for admission to the Computer Science, Cybersecurity, or Data Science program. A course in either calculus or discrete mathematics is needed for admission to the Information Systems Engineering program. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better."
EN.605.204,Computer Organization,3,"This course examines how a computer operates at the machine level. Students will develop an understanding of the hardware/ software interface by studying the design and operation of computing system components. In addition, students will program at the assembly language level to understand internal system functionality. Finally, students will become familiar with the machine representations of programs and data, as well as the influence of the underlying hardware system on the design of systems software such as operating systems, compilers, assemblers, and linkers and loaders.",,,EN.605.202,"EN.605.202
- Data Structures is recommended. Course Note(s): Not for graduate credit. A course in computer organization is needed for admission to the Computer Science or Cybersecurity program. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better.",,"EN.605.204.
Computer Organization.
3 Credits.
This course examines how a computer operates at the machine level. Students will develop an understanding of the hardware/ software interface by studying the design and operation of computing system components. In addition, students will program at the assembly language level to understand internal system functionality. Finally, students will become familiar with the machine representations of programs and data, as well as the influence of the underlying hardware system on the design of systems software such as operating systems, compilers, assemblers, and linkers and loaders. Prerequisite(s):
EN.605.202
- Data Structures is recommended. Course Note(s): Not for graduate credit. A course in computer organization is needed for admission to the Computer Science or Cybersecurity program. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better."
EN.605.205,Molecular Biology for Computer Scientists,3,"This course is designed for students who seek to take bioinformatics courses but lack prerequisites in the biological sciences. The course covers essential aspects of biochemistry, cell biology, and molecular biology. Topics include the chemical foundations of life; cell organization and function; the structure and function of macromolecules; gene expression— transcription, translation, and regulation; biomembranes and transmembrane transport; metabolism and cellular energetics; and signal transduction. The application of foundational concepts in developmental biology, neurobiology, immunology, and cancer biology is also introduced. Course Note(s): Not for graduate credit. Several courses in the Bioinformatics track of Computer Science require background in Molecular Biology. Students can fulfill this requirement by completing this course with a grade of B- or better.",,,,,,"EN.605.205.
Molecular Biology for Computer Scientists.
3 Credits.
This course is designed for students who seek to take bioinformatics courses but lack prerequisites in the biological sciences. The course covers essential aspects of biochemistry, cell biology, and molecular biology. Topics include the chemical foundations of life; cell organization and function; the structure and function of macromolecules; gene expression— transcription, translation, and regulation; biomembranes and transmembrane transport; metabolism and cellular energetics; and signal transduction. The application of foundational concepts in developmental biology, neurobiology, immunology, and cancer biology is also introduced. Course Note(s): Not for graduate credit. Several courses in the Bioinformatics track of Computer Science require background in Molecular Biology. Students can fulfill this requirement by completing this course with a grade of B- or better."
EN.605.206,Introduction to Programming Using Python,3,"This course is a practical introduction for those interested in learning Python for a wide variety of applications and use cases.  The material has been designed to expose you to common techniques and tools you'll be able to exercise immediately.  This course assumes no prior development experience and ranges from beginning to intermediate Python concepts including: creating a Python environment, data types, operators/expressions, data and control structures, conditional statements, classes/objects, functions, multi-threaded applications, testing and deployment tools, REST API's, machine learning, and more.  You'll also gain valuable experience with tools like PyCharm/ VSCode, Jupyter Notebooks, Git, PyLint, PyDocs/Doxygen, and many more.  Each concept is accompanied by real code samples that will be explained in-detail and the assignments will present you with interesting scientific problems to enable you to practice your Python skills for the purpose of solving real, complex problems.  The course is textbook-free and provides a number of hand-chosen readings to supplement the lecture materials.  Upon completion of the course you will be equipped with knowledge of the skills and tools to begin tackling problems the Pythonic way.",,,,One year of college mathematics.Course Note(s): Not for graduate credit. A programming methodology course is needed for admission to the Artificial Intelligence or Data Science programs. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better.,,"EN.605.206.
Introduction to Programming Using Python.
3 Credits.
This course is a practical introduction for those interested in learning Python for a wide variety of applications and use cases.  The material has been designed to expose you to common techniques and tools you'll be able to exercise immediately.  This course assumes no prior development experience and ranges from beginning to intermediate Python concepts including: creating a Python environment, data types, operators/expressions, data and control structures, conditional statements, classes/objects, functions, multi-threaded applications, testing and deployment tools, REST API's, machine learning, and more.  You'll also gain valuable experience with tools like PyCharm/ VSCode, Jupyter Notebooks, Git, PyLint, PyDocs/Doxygen, and many more.  Each concept is accompanied by real code samples that will be explained in-detail and the assignments will present you with interesting scientific problems to enable you to practice your Python skills for the purpose of solving real, complex problems.  The course is textbook-free and provides a number of hand-chosen readings to supplement the lecture materials.  Upon completion of the course you will be equipped with knowledge of the skills and tools to begin tackling problems the Pythonic way.Prerequisite(s): One year of college mathematics.Course Note(s): Not for graduate credit. A programming methodology course is needed for admission to the Artificial Intelligence or Data Science programs. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better."
EN.605.207,Introduction to Programming Using C++,3,"This course provides introductory and foundational coverage of object-oriented programming principles and techniques using C++. Programming techniques covered by this course include modularity, abstraction, top-down design, specifications documentation, debugging and testing. The core material for this course includes control statements, operators, functions, lists, strings, abstract data types, file I/O, exceptions, pointers, overloading, and recursion. Topics include: Abstract Data Types (ADTs), an introduction to the C++ programming language including string and vectors, encapsulation and information hiding, inheritance and polymorphism, file processing, and templates. Improved programming techniques including adherence to programming standards is also an important part of this course. Course Note(s): Not for graduate credit. A programming methodology course is needed for admission to some programs. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better.",,,,,,"EN.605.207.
Introduction to Programming Using C++.
3 Credits.
This course provides introductory and foundational coverage of object-oriented programming principles and techniques using C++. Programming techniques covered by this course include modularity, abstraction, top-down design, specifications documentation, debugging and testing. The core material for this course includes control statements, operators, functions, lists, strings, abstract data types, file I/O, exceptions, pointers, overloading, and recursion. Topics include: Abstract Data Types (ADTs), an introduction to the C++ programming language including string and vectors, encapsulation and information hiding, inheritance and polymorphism, file processing, and templates. Improved programming techniques including adherence to programming standards is also an important part of this course. Course Note(s): Not for graduate credit. A programming methodology course is needed for admission to some programs. Students who lack this prerequisite can fulfill admission requirements by completing this course with a grade of B– or better."
EN.605.256,Modern Software Concepts in Python,3,"This course will introduce you to a wide range of advanced topics in Python; the skills most developers don’t learn until they’ve been in the workforce. The material has been designed to expose you to common techniques and tools you'll be able to exercise immediately.  It is intended for students who have complete 605.206, Intro to Python who are looking to advance their skills by solving problems across a wide variety of topics: web programming, databases, concurrent programming, cloud computing, machine learning, cyber security, and even quantum computing.  You’ll be introduced to the most current and most popular technologies including: BeautifulSoup, PyCharm/VSCode, Linux CLI, Docker, Git, AWS, and Flask, as well as a range of Python libraries including: Dask, Dash, Pylint, Pytest, Sphinx, Psychopg3, Sqlalchemy, SciPy, SciKit-Learn, regex, Networkx,¬ numpy, Pytorch, Spacy, Streamlit, Qiskit, and more! Each concept is accompanied by real code samples that will be explained in-detail and the assignments will present you with interesting scientific problems to enable you to practice your Python skills for the purpose of solving real, complex problems.  The course is textbook-free and provides several hand-chosen readings to supplement the lecture materials.  Upon completion of the course, you should have the knowledge, skills, and tools to take a given problem and comfortably execute a solution using Python and a supporting ecosystem of technologies. Not for graduate credit.",,,EN.605.206,"EN.605.206
Introduction to Programming using Python or equivalent course.",,"EN.605.256.
Modern Software Concepts in Python.
3 Credits.
This course will introduce you to a wide range of advanced topics in Python; the skills most developers don’t learn until they’ve been in the workforce. The material has been designed to expose you to common techniques and tools you'll be able to exercise immediately.  It is intended for students who have complete 605.206, Intro to Python who are looking to advance their skills by solving problems across a wide variety of topics: web programming, databases, concurrent programming, cloud computing, machine learning, cyber security, and even quantum computing.  You’ll be introduced to the most current and most popular technologies including: BeautifulSoup, PyCharm/VSCode, Linux CLI, Docker, Git, AWS, and Flask, as well as a range of Python libraries including: Dask, Dash, Pylint, Pytest, Sphinx, Psychopg3, Sqlalchemy, SciPy, SciKit-Learn, regex, Networkx,¬ numpy, Pytorch, Spacy, Streamlit, Qiskit, and more! Each concept is accompanied by real code samples that will be explained in-detail and the assignments will present you with interesting scientific problems to enable you to practice your Python skills for the purpose of solving real, complex problems.  The course is textbook-free and provides several hand-chosen readings to supplement the lecture materials.  Upon completion of the course, you should have the knowledge, skills, and tools to take a given problem and comfortably execute a solution using Python and a supporting ecosystem of technologies. Not for graduate credit.
Prerequisite(s):
EN.605.206
Introduction to Programming using Python or equivalent course."
EN.605.601,Foundations of Software Engineering,3,"Fundamental software engineering techniques and methodologies commonly used during software development are studied. Topics include various life cycle models, project planning and estimation, requirements analysis, program design, construction, testing, maintenance and implementation, software measurement, and software quality. Emphasized are structured and object-oriented analysis and design techniques, use of process and data models, modular principles of software design, and a systematic approach to testing and debugging. The importance of problem specification, programming style, periodic reviews, documentation, thorough testing, and ease of maintenance are covered. Course Note(s): The required foundation courses may be taken in any order but must be taken before other courses in the degree.",,,,,,"EN.605.601.
Foundations of Software Engineering.
3 Credits.
Fundamental software engineering techniques and methodologies commonly used during software development are studied. Topics include various life cycle models, project planning and estimation, requirements analysis, program design, construction, testing, maintenance and implementation, software measurement, and software quality. Emphasized are structured and object-oriented analysis and design techniques, use of process and data models, modular principles of software design, and a systematic approach to testing and debugging. The importance of problem specification, programming style, periodic reviews, documentation, thorough testing, and ease of maintenance are covered. Course Note(s): The required foundation courses may be taken in any order but must be taken before other courses in the degree."
