code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.500.101,What Is Engineering?,3,"This is a course of lectures, laboratories, and special projects. Its objective is to introduce students not only to different fields of engineering but also to the analytic tools and techniques that the profession uses. Assignments include hands-on and virtual experiments, oral presentations of product design, and design/construction/testing of structures. Freshmen only or Permission Required.",FA2,Engineering,,,Freshmen only or Permission Required.,"EN.500.101.
What Is Engineering?.
3 Credits.
This is a course of lectures, laboratories, and special projects.  Its objective is to introduce students not only to different fields of engineering but also to the analytic tools and techniques that the profession uses. Assignments include hands-on and virtual experiments, oral presentations of product design, and design/construction/testing of structures. Freshmen only or Permission Required.
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.500.103,Hopkins Engineering Sampler Seminar,1,This course provides students with an overview of the undergraduate programs in the Whiting School of Engineering. Faculty from various departments will introduce students to their discipline including aspects of their personal research. Freshmen only.,FA2,Engineering,,,Freshmen only.,"EN.500.103.
Hopkins Engineering Sampler Seminar.
1 Credit.
This course provides students with an overview of the undergraduate programs in the Whiting School of Engineering. Faculty from various departments will introduce students to their discipline including aspects of their personal research. Freshmen only.
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.500.111,Hopkins Engineering Applications & Research Tutorials,1,The Hopkins Engineering Applications & Research Tutorials (HEART) program provides new undergraduate students with a window on cutting-edge engineering research and its applications to society. These small classes are taught by advanced graduate students and postdoctoral fellows. Students will be introduced to cutting-edge engineering research and learn how that research impacts society. These tutorials will be useful to students as they evaluate their potential role in research projects.,FA2,Engineering,,,,"EN.500.111.
Hopkins Engineering Applications & Research Tutorials.
1 Credit.
The Hopkins Engineering Applications & Research Tutorials (HEART) program provides new undergraduate students with a window on cutting-edge engineering research and its applications to society. These small classes are taught by advanced graduate students and postdoctoral fellows. Students will be introduced to cutting-edge engineering research and learn how that research impacts society. These tutorials will be useful to students as they evaluate their potential role in research projects.
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.500.112,Gateway Computing: JAVA,3,"This course introduces fundamental programming concepts and techniques, and is intended for all who plan to develop computational artifacts or intelligently deploy computational tools in their studies and careers. Topics covered include the design and implementation of algorithms using variables, control structures, arrays, functions, files, testing, debugging, and structured program design. Elements of object-oriented programming. algorithmic efficiency and data visualization are also introduced. Students deploy programming to develop working solutions that address problems in engineering, science and other areas of contemporary interest that vary from section to section. Course homework involves significant programming. Attendance and participation in class sessions are expected. Prerequisite(s): Students may only receive credit for one of the following courses: EN.500.112 OR EN.500.113 OR EN.500.114 OR EN.500.132 OR EN.500.133 OR EN.500.134",FA2,Engineering,"EN.500.112, EN.500.113, EN.500.114, EN.500.132, EN.500.133, EN.500.134","Students may only receive credit for one of the following courses:
EN.500.112
OR
EN.500.113
OR
EN.500.114
OR
EN.500.132
OR
EN.500.133
OR
EN.500.134",,"EN.500.112.
Gateway Computing: JAVA.
3 Credits.
This course introduces fundamental programming concepts and techniques, and is intended for all who plan to develop computational artifacts or intelligently deploy computational tools in their studies and careers. Topics covered include the design and implementation of algorithms using variables, control structures, arrays, functions, files, testing, debugging, and structured program design. Elements of object-oriented programming. algorithmic efficiency and data visualization are also introduced. Students deploy programming to develop working solutions that address problems in engineering, science and other areas of contemporary interest that vary from section to section. Course homework involves significant programming. Attendance and participation in class sessions are expected.
Prerequisite(s):
Students may only receive credit for one of the following courses:
EN.500.112
OR
EN.500.113
OR
EN.500.114
OR
EN.500.132
OR
EN.500.133
OR
EN.500.134
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.500.113,Gateway Computing: Python,3,"This course introduces fundamental programming concepts and techniques, and is intended for all who plan to develop computational artifacts or intelligently deploy computational tools in their studies and careers. Topics covered include the design and implementation of algorithms using variables, control structures, arrays, functions, files, testing, debugging, and structured program design. Elements of object-oriented programming. algorithmic efficiency and data visualization are also introduced. Students deploy programming to develop working solutions that address problems in engineering, science and other areas of contemporary interest that vary from section to section. Course homework involves significant programming. Attendance and participation in class sessions are expected. Prerequisite(s): Students may only receive credit for one of the following courses: EN.500.112 OR EN.500.113 OR EN.500.114 OR EN.500.132 OR EN.500.133 OR EN.500.134",FA2,Engineering,"EN.500.112, EN.500.113, EN.500.114, EN.500.132, EN.500.133, EN.500.134","Students may only receive credit for one of the following courses:
EN.500.112
OR
EN.500.113
OR
EN.500.114
OR
EN.500.132
OR
EN.500.133
OR
EN.500.134",,"EN.500.113.
Gateway Computing: Python.
3 Credits.
This course introduces fundamental programming concepts and techniques, and is intended for all who plan to develop computational artifacts or intelligently deploy computational tools in their studies and careers. Topics covered include the design and implementation of algorithms using variables, control structures, arrays, functions, files, testing, debugging, and structured program design. Elements of object-oriented programming. algorithmic efficiency and data visualization are also introduced. Students deploy programming to develop working solutions that address problems in engineering, science and other areas of contemporary interest that vary from section to section. Course homework involves significant programming. Attendance and participation in class sessions are expected.
Prerequisite(s):
Students may only receive credit for one of the following courses:
EN.500.112
OR
EN.500.113
OR
EN.500.114
OR
EN.500.132
OR
EN.500.133
OR
EN.500.134
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.500.114,Gateway Computing: Matlab,3,"This course introduces fundamental programming concepts and techniques, and is intended for all who plan to develop computational artifacts or intelligently deploy computational tools in their studies and careers. Topics covered include the design and implementation of algorithms using variables, control structures, arrays, functions, files, testing, debugging, and structured program design. Elements of object-oriented programming. algorithmic efficiency and data visualization are also introduced. Students deploy programming to develop working solutions that address problems in engineering, science and other areas of contemporary interest that vary from section to section. Course homework involves significant programming. Attendance and participation in class sessions are expected. Prerequisite(s): Students may only receive credit for one of the following courses: EN.500.112 OR EN.500.113 OR EN.500.114 OR EN.500.132 OR EN.500.133 OR EN.500.134",,Engineering,"EN.500.112, EN.500.113, EN.500.114, EN.500.132, EN.500.133, EN.500.134","Students may only receive credit for one of the following courses:
EN.500.112
OR
EN.500.113
OR
EN.500.114
OR
EN.500.132
OR
EN.500.133
OR
EN.500.134",,"EN.500.114.
Gateway Computing: Matlab.
3 Credits.
This course introduces fundamental programming concepts and techniques, and is intended for all who plan to develop computational artifacts or intelligently deploy computational tools in their studies and careers. Topics covered include the design and implementation of algorithms using variables, control structures, arrays, functions, files, testing, debugging, and structured program design. Elements of object-oriented programming. algorithmic efficiency and data visualization are also introduced. Students deploy programming to develop working solutions that address problems in engineering, science and other areas of contemporary interest that vary from section to section. Course homework involves significant programming. Attendance and participation in class sessions are expected.
Prerequisite(s):
Students may only receive credit for one of the following courses:
EN.500.112
OR
EN.500.113
OR
EN.500.114
OR
EN.500.132
OR
EN.500.133
OR
EN.500.134
Distribution Area: Engineering"
EN.500.115,Gateway Data Science,3,"This course introduces fundamental data science concepts and techniques. It is intended for all who plan work on data driven projects, and will serve as a prerequisite for advanced courses in data science and machine learning. Topics covered include linear and nonlinear regression, classification, clustering, and dimensionality reduction. Students deploy Python packages on data sets and apply data science methods on engineering and science problems. Course homework involves significant programming. Attendance and participation in class sessions are expected. Prerequisite(s): EN.500.113 OR EN.500.133",FA2,"Engineering, Quantitative and Mathematical Sciences","EN.500.113, EN.500.133","EN.500.113
OR
EN.500.133",,"EN.500.115.
Gateway Data Science.
3 Credits.
This course introduces fundamental data science concepts and techniques. It is intended for all who plan work on data driven projects, and will serve as a prerequisite for advanced courses in data science and machine learning. Topics covered include linear and nonlinear regression, classification, clustering, and dimensionality reduction. Students deploy Python packages on data sets and apply data science methods on engineering and science problems. Course homework involves significant programming. Attendance and participation in class sessions are expected.
Prerequisite(s):
EN.500.113
OR
EN.500.133
Distribution Area: Engineering, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.500.132,Bootcamp: Java,1,"This on-line course provides students who have already achieved a basic understanding of programming and computational thinking in one programming language with an opportunity to apply these skills in another programming language. Students will be expected to complete projects to demonstrate proficiency in the new language. Satisfactory/unsatisfactory only. Prerequisite(s): Students can only take EN.500.112 OR EN.500.132 , but not both.; EN.500.113 OR EN.500.114 OR EN.520.123 OR EN.601.220",FA2,Engineering,"EN.500.112, EN.500.132, EN.500.113, EN.500.114, EN.520.123, EN.601.220","Students can only take
EN.500.112
OR
EN.500.132
, but not both.;
EN.500.113
OR
EN.500.114
OR
EN.520.123
OR
EN.601.220",,"EN.500.132.
Bootcamp: Java.
1 Credit.
This on-line course provides students who have already achieved a basic understanding of programming and computational thinking in one programming language with an opportunity to apply these skills in another programming language. Students will be expected to complete projects to demonstrate proficiency in the new language. Satisfactory/unsatisfactory only.
Prerequisite(s):
Students can only take
EN.500.112
OR
EN.500.132
, but not both.;
EN.500.113
OR
EN.500.114
OR
EN.520.123
OR
EN.601.220
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.500.133,Bootcamp: Python,1,"This on-line course provides students who have already achieved a basic understanding of programming and computational thinking in one programming language with an opportunity to apply these skills in another programming language. Students will be expected to complete projects to demonstrate proficiency in the new language. Satisfactory/unsatisfactory only Prerequisite(s): Students can take EN.500.113 OR EN.500.133 , but not both.; EN.500.112 OR EN.500.114 OR EN.520.123 OR EN.601.220",FA2,Engineering,"EN.500.113, EN.500.133, EN.500.112, EN.500.114, EN.520.123, EN.601.220","Students can take
EN.500.113
OR
EN.500.133
, but not both.;
EN.500.112
OR
EN.500.114
OR
EN.520.123
OR
EN.601.220",,"EN.500.133.
Bootcamp: Python.
1 Credit.
This on-line course provides students who have already achieved a basic understanding of programming and computational thinking in one programming language with an opportunity to apply these skills in another programming language. Students will be expected to complete projects to demonstrate proficiency in the new language. Satisfactory/unsatisfactory only
Prerequisite(s):
Students can take
EN.500.113
OR
EN.500.133
, but not both.;
EN.500.112
OR
EN.500.114
OR
EN.520.123
OR
EN.601.220
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.500.134,Bootcamp: MATLAB,1,"This on-line course provides students who have already achieved a basic understanding of programming and computational thinking in one programming language with an opportunity to apply these skills in another programming language. Students will be expected to complete projects to demonstrate proficiency in the new language. Satisfactory/unsatisfactory only. Prerequisite(s): Students can take EN.500.114 OR EN.500.134 , but not both.; EN.500.112 OR EN.500.113 OR EN.520.123 OR EN.601.220",FA2,Engineering,"EN.500.114, EN.500.134, EN.500.112, EN.500.113, EN.520.123, EN.601.220","Students can take
EN.500.114
OR
EN.500.134
, but not both.;
EN.500.112
OR
EN.500.113
OR
EN.520.123
OR
EN.601.220",,"EN.500.134.
Bootcamp: MATLAB.
1 Credit.
This on-line course provides students who have already achieved a basic understanding of programming and computational thinking in one programming language with an opportunity to apply these skills in another programming language.  Students will be expected to complete projects to demonstrate proficiency in the new language. Satisfactory/unsatisfactory only.
Prerequisite(s):
Students can take
EN.500.114
OR
EN.500.134
, but not both.;
EN.500.112
OR
EN.500.113
OR
EN.520.123
OR
EN.601.220
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
