code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.190.101,Introduction to American Politics,3,"This course examines the ideals and operation of the American political system. It seeks to understand how our institutions and politics work, why they work as they do, and what the consequences are for representative government in the United States. Emphasis is placed on the federal government and its electoral, legislative, and executive structures and processes. As useful and appropriate, attention is also given to the federal courts and to the role of the states. The purpose of the course is to understand and confront the character and problems of modern government in the United States in a highly polarized and plebiscitary era.","FA4, FA5",Social and Behavioral Sciences,,,,"AS.190.101.
Introduction to American Politics.
3 Credits.
This course examines the ideals and operation of the American political system. It seeks to understand how our institutions and politics work, why they work as they do, and what the consequences are for representative government in the United States. Emphasis is placed on the federal government and its electoral, legislative, and executive structures and processes. As useful and appropriate, attention is also given to the federal courts and to the role of the states. The purpose of the course is to understand and confront the character and problems of modern government in the United States in a highly polarized and plebiscitary era.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.190.102,Introduction To Comparative Politics,3,"To understand politics, the sound bites of the modern media take us only so far. In this course, we will take a step back and implement an intellectually rigorous method. Scholars of comparative politics use the method of comparison in order to illuminate important political phenomena of our times. Following this method, we will embark on a scholarly tour of the world and compare the politics of various countries. We will also trace these politics back to their historical sources. We will work from the assumption that there is something to be gained from such comparisons across space and time.","FA2, FA4",Social and Behavioral Sciences,,,,"AS.190.102.
Introduction To Comparative Politics.
3 Credits.
To understand politics, the sound bites of the modern media take us only so far.  In this course, we will take a step back and implement an intellectually rigorous method. Scholars of comparative politics use the method of comparison in order to illuminate important political phenomena of our times. Following this method, we will embark on a scholarly tour of the world and compare the politics of various countries.  We will also trace these politics back to their historical sources.  We will work from the assumption that there is something to be gained from such comparisons across space and time.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.190.108,Contemporary International Politics,3,"An introduction to international politics. Emphasis will be on continuity and change in international politics and the causes of war and peace. The first half of the course will focus on events prior to the end of the Cold War, including the Peloponnesian War, the European balance of power, imperialism, the origins and consequences of WWI and WWII, and the Cold War. The second half will focus on international politics since 1990, including globalization, whether democracies produce peace, the impact of weapons of mass destruction, terrorism, and the prospects for peace in the 21st century. Theories of realism and liberalism will also be considered. This course was previously AS.190.209.","FA4, FA5",Social and Behavioral Sciences,,,,"AS.190.108.
Contemporary International Politics.
3 Credits.
An introduction to international politics.  Emphasis will be on continuity and change in international politics and the causes of war and peace.  The first half of the course will focus on events prior to the end of the Cold War, including the Peloponnesian War, the European balance of power, imperialism, the origins and consequences of WWI and WWII, and the Cold War.  The second half will focus on international politics since 1990, including globalization, whether democracies produce peace, the impact of weapons of mass destruction, terrorism, and the prospects for peace in the 21st century. Theories of realism and liberalism will also be considered. This course was previously AS.190.209.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.190.109,Politics of East Asia,3,"This course examines some of the central ideas and institutions that have transformed politics in the contemporary world through the lens of East Asia, focusing on Japan, South Korea, Taiwan, and China. We analyze two enduring themes of classic and contemporary scholarship in comparative politics: development and democracy. The purpose is to introduce students to the various schools of thought within comparative politics as well as to the central debates concerning East Asian politics.",FA4,Social and Behavioral Sciences,,,,"AS.190.109.
Politics of East Asia.
3 Credits.
This course examines some of the central ideas and institutions that have transformed politics in the contemporary world through the lens of East Asia, focusing on Japan, South Korea, Taiwan, and China. We analyze two enduring themes of classic and contemporary scholarship in comparative politics: development and democracy. The purpose is to introduce students to the various schools of thought within comparative politics as well as to the central debates concerning East Asian politics.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.190.111,Introduction to Global Studies,3,"This course surveys scholarly approaches to processes, relations, institutions, and social structures that cross, subvert, or transcend national borders. The course will also introduce students to research tools for global studies.","FA4, FA5",Social and Behavioral Sciences,,,,"AS.190.111.
Introduction to Global Studies.
3 Credits.
This course surveys scholarly approaches to processes, relations, institutions, and social structures that cross, subvert, or transcend national borders.  The course will also introduce students to research tools for global studies.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.190.122,Western Political Theory,3,"An introductory overview of Western Political Theory, starting with Plato and the Greeks, moving through Machiavelli and the moderns, and ending up with a brief look at current political theory. We will analyze a range of theoretical styles and political approaches from a handful of thinkers, and develop our skills as close readers, efficient writers, and persuasive speakers.","FA1, FA4, FA5",Social and Behavioral Sciences,,,Writing Intensive,"AS.190.122.
Western Political Theory.
3 Credits.
An introductory overview of Western Political Theory, starting with Plato and the Greeks, moving through Machiavelli and the moderns, and ending up with a brief look at current political theory. We will analyze a range of theoretical styles and political approaches from a handful of thinkers, and develop our skills as close readers, efficient writers, and persuasive speakers.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.190.180,Introduction to Political Theory,3,"In the Republic, the ancient Greek philosopher Plato posed three questions: what is justice? How would a just person live? How would a just society be governed? These three questions form the basic subject matter of of political theory. In this course we will survey the history of political theory, reading a series of political theorists who took up Plato’s questions in a wide range of contexts, from Renaissance Italy and early modern England to late colonial India and the Jim Crow US South. Throughout, we’ll consider whether there are better and worse answers to these questions, or simply different answers that appear better or worse depending on the perspective from which one considers them. We’ll look closely at how the circumstances in which political theorists lived influenced their thinking, and how those circumstances should influence our own evaluation of their thinking. And we’ll ask whether Plato’s questions were the right questions to ask in his time, whether they are still relevant in ours, and whether there are other questions that political theorists would do better to spend their time considering.","FA4, FA5",Social and Behavioral Sciences,,,,"AS.190.180.
Introduction to Political Theory.
3 Credits.
In the Republic, the ancient Greek philosopher Plato posed three questions: what is justice? How would a just person live? How would a just society be governed? These three questions form the basic subject matter of of political theory. In this course we will survey the history of political theory, reading a series of political theorists who took up Plato’s questions in a wide range of contexts, from Renaissance Italy and early modern England to late colonial India and the Jim Crow US South. Throughout, we’ll consider whether there are better and worse answers to these questions, or simply different answers that appear better or worse depending on the perspective from which one considers them. We’ll look closely at how the circumstances in which political theorists lived influenced their thinking, and how those circumstances should influence our own evaluation of their thinking. And we’ll ask whether Plato’s questions were the right questions to ask in his time, whether they are still relevant in ours, and whether there are other questions that political theorists would do better to spend their time considering.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.190.181,Introduction to Political Theory:  Power and Authority,3,"This course provides an introduction to Western political theory, focusing on theories and practices of power and authority. We will examine the extent to which it is possible to describe, theorize, and make visible how political power operates, and power's relationship to authority, knowledge, truth, and political freedom. A strong tradition of political thought argues that people's consent is what makes political power legitimate. But what if one of the most insidious workings of power is its ability to prevent us from telling the difference between consent and coercion? Can power allow certain authorities to effectively brainwash people? If so, does that mean that those who obey authority should no longer be held politically responsible for their actions? Does the coercive power of norms and conformity prevent any robust practice of freedom? What role (if any) should state power play in negotiating questions of morality, religion and sexuality? Lastly, we will be haunted by a related question: can political theories of power make people free, or are those theories implicated in the very coercion they profess to oppose? Classes will be a combination of lectures, critical discussions/debates, film screenings and presentations. Throughout the term, you will sharpen your ability to formulate coherent written and spoken arguments by organizing and supporting your thoughts in a persuasive manner. An important part of this skill will include the ability to wrestle with complex and controversial political problems that lack any single answer. The stakes of these problems will be brought to life by the political examples we will study, and made legible by looking through the theoretical lenses of diverse thinkers.","FA1, FA4, FA5",Social and Behavioral Sciences,,,Writing Intensive,"AS.190.181.
Introduction to Political Theory:  Power and Authority.
3 Credits.
This course provides an introduction to Western political theory, focusing on theories and practices of power and authority. We will examine the extent to which it is possible to describe, theorize, and make visible how political power operates, and power's relationship to authority, knowledge, truth, and political freedom. A strong tradition of political thought argues that people's consent is what makes political power legitimate. But what if one of the most insidious workings of power is its ability to prevent us from telling the difference between consent and coercion? Can power allow certain authorities to effectively brainwash people? If so, does that mean that those who obey authority should no longer be held politically responsible for their actions? Does the coercive power of norms and conformity prevent any robust practice of freedom? What role (if any) should state power play in negotiating questions of morality, religion and sexuality? Lastly, we will be haunted by a related question: can political theories of power make people free, or are those theories implicated in the very coercion they profess to oppose? Classes will be a combination of lectures, critical discussions/debates, film screenings and presentations. Throughout the term, you will sharpen your ability to formulate coherent written and spoken arguments by organizing and supporting your thoughts in a persuasive manner. An important part of this skill will include the ability to wrestle with complex and controversial political problems that lack any single answer. The stakes of these problems will be brought to life by the political examples we will study, and made legible by looking through the theoretical lenses of diverse thinkers.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.190.204,Ancient Political Thought,3,"The premise of this course is that a political perspective is tied up with a (meta)physical one, that is to say, with ideas about the nature of Nature and of the status of the human and nonhuman elements within it. How is the universe ordered? Who or what is responsible for it? What place do or should humans occupy within it? How ought we to relate to nonhuman beings and forces? We will read three different responses to such questions and show how they are linked to a particular vision of political life. In the first, the world into which human are born is ordered by gods whose actions often appear inexplicable: Prometheus Bound by Aeschylus, Oedipus the King by Sophocles, and Hippolytus by Euripedes will represent this tragic vision of the cosmos. In the second, Plato , in Republic and in Phaedrus, the forces of reason and eros play central and powerful roles. In the third, Augustine of Hippo presents a world designed by a benevolent, omnipotent God who nevertheless has allowed humans a share in their own fate. We end the course with Nietzsche’s Birth of Tragedy , which offers a perspective on these three visions of the world -- the tragic, the rational, and the faithful -- which will help us evaluate them in the light of contemporary political and ecological concerns.","FA1, FA3, FA4","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.190.204.
Ancient Political Thought.
3 Credits.
The premise of this course is that a political perspective is tied up with a (meta)physical one, that is to say, with ideas about the nature of Nature and of the status of the human and nonhuman elements within it. How is the universe ordered? Who or what is responsible for it? What place do or should humans occupy within it? How ought we to relate to nonhuman beings and forces? We will read three different responses to such questions and show how they are linked to a particular vision of political life. In the first, the world into which human are born is ordered by gods whose actions often appear inexplicable: Prometheus Bound by Aeschylus, Oedipus the King by Sophocles, and Hippolytus by Euripedes will represent this tragic vision of the cosmos.  In the second, Plato , in Republic  and in Phaedrus, the forces of reason and eros play central and powerful roles. In the third, Augustine of Hippo presents a world designed by a benevolent, omnipotent God who nevertheless has allowed humans a share in their own fate.  We end the course with Nietzsche’s Birth of Tragedy , which offers a perspective on these three visions of the world -- the tragic, the rational, and the faithful -- which will help us evaluate them in the light of contemporary political and ecological concerns.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.190.220,Global Security Politics,3,"Contemporary and emerging technologies of nuclear (weapons, terrorism, energy) outer space (missiles, missile defense, asteroids), biosecurity (bioweapons, pandemics, terrorism) and cyber (war, spying, surveillance) and implications for security, international politics, arms control, and political freedom.",FA4,Social and Behavioral Sciences,,,,"AS.190.220.
Global Security Politics.
3 Credits.
Contemporary and emerging technologies of nuclear (weapons, terrorism, energy) outer space (missiles, missile defense, asteroids), biosecurity (bioweapons, pandemics, terrorism) and cyber (war, spying, surveillance) and implications for security, international politics, arms control, and political freedom.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Engagement with Society (FA4)"
