course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.190.101.05.SP25,Introduction to American Politics,"Sheingate, Adam","Sheingate, Adam",2025 Spring,Political Science,2.75,4.63,4.19
AS.190.101.01.SP25,Introduction to American Politics,"Sheingate, Adam","Sheingate, Adam",2025 Spring,Political Science,2.63,4.59,4.24
AS.190.101.04.SP25,Introduction to American Politics,"Sheingate, Adam","Sheingate, Adam",2025 Spring,Political Science,2.83,3.67,3.67
AS.190.101.03.SP25,Introduction to American Politics,"Sheingate, Adam","Sheingate, Adam",2025 Spring,Political Science,3.00,4.47,4.47
AS.190.101.07.SP25,Introduction to American Politics,"Sheingate, Adam","Sheingate, Adam",2025 Spring,Political Science,3.07,4.60,4.20
AS.190.101.02.SP25,Introduction to American Politics,"Sheingate, Adam","Sheingate, Adam",2025 Spring,Political Science,2.75,4.44,3.75
AS.190.101.05.FA25,Introduction to American Politics,"Lieberman, Robert","Lieberman, Robert",2025 Fall,Political Science,2.73,3.75,4.25
AS.190.101.03.FA25,Introduction to American Politics,"Lieberman, Robert","Lieberman, Robert",2025 Fall,Political Science,3.20,3.57,3.93
AS.190.101.01.FA25,Introduction to American Politics,"Lieberman, Robert","Lieberman, Robert",2025 Fall,Political Science,2.63,3.53,3.53
AS.190.101.04.FA25,Introduction to American Politics,"Lieberman, Robert","Lieberman, Robert",2025 Fall,Political Science,2.64,3.18,3.45
AS.190.101.06.FA25,Introduction to American Politics,"Lieberman, Robert","Lieberman, Robert",2025 Fall,Political Science,2.44,3.33,3.67
AS.190.101.02.FA25,Introduction to American Politics,"Lieberman, Robert","Lieberman, Robert",2025 Fall,Political Science,2.72,3.39,3.78
AS.190.102.06.SP24,Introduction To Comparative Politics,"Jabko, Nicolas","Jabko, Nicolas",2024 Spring,Political Science,3.25,4.00,4.00
AS.190.102.02.SP24,Introduction To Comparative Politics,"Jabko, Nicolas","Jabko, Nicolas",2024 Spring,Political Science,3.41,3.88,4.12
AS.190.102.01.SP24,Introduction To Comparative Politics,"Jabko, Nicolas","Jabko, Nicolas",2024 Spring,Political Science,3.22,3.61,3.72
AS.190.102.05.SP24,Introduction To Comparative Politics,"Jabko, Nicolas","Jabko, Nicolas",2024 Spring,Political Science,3.43,3.50,4.14
