code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.070.105,City Life: Adventures in the Urban Environment,3,"This course is an introduction to urban anthropology through the study of diverse ""urban experiences,"" how they are shaped by power relations as well as resistance, and how they change through the evolution of technology, shifts in capital investment, and flows of migration. We will examine a variety of ethnographic and historical examples from many regions of the globe to discuss how culture, class, race and ethnicity, gender, and sexuality, inflect the experience of urbanity; and we will assess how different concepts and perspectives capture the variety of affects and dynamics of urban everyday life in the contemporary world.","FA1, FA4","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.070.105.
City Life: Adventures in the Urban Environment.
3 Credits.
This course is an introduction to urban anthropology through the study of diverse ""urban experiences,"" how they are shaped by power relations as well as resistance, and how they change through the evolution of technology, shifts in capital investment, and flows of migration. We will examine a variety of ethnographic and historical examples from many regions of the globe to discuss how culture, class, race and ethnicity, gender, and sexuality, inflect the experience of urbanity; and we will assess how different concepts and perspectives capture the variety of affects and dynamics of urban everyday life in the contemporary world.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.070.118,Urban Citizenship,3,"In our present ""urban age,"" the city appears as the privileged framework to claim citizenship rights. This demand, however, clashes with issues of urban renewal and development, security and circulation, as well as conditions of stark inequality that relegate vast sectors of the urban population around the globe to informality and precarious residence, without access to adequate healthcare, sanitary services and amenities, or secure housing tenure. This course examines the intricacies of the notion of ""urban citizenship"" and how the ""right to the city"" is imagined and demanded in struggles for belonging and inclusion in cities throughout the world.","FA1, FA3, FA4",,,,Writing Intensive,"AS.070.118.
Urban Citizenship.
3 Credits.
In our present ""urban age,"" the city appears as the privileged framework to claim citizenship rights. This demand, however, clashes with issues of urban renewal and development, security and circulation, as well as conditions of stark inequality that relegate vast sectors of the urban population around the globe to informality and precarious residence, without access to adequate healthcare, sanitary services and amenities, or secure housing tenure. This course examines the intricacies of the notion of ""urban citizenship"" and how the ""right to the city"" is imagined and demanded in struggles for belonging and inclusion in cities throughout the world.
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.070.132,Invitation to Anthropology,3,"The question of what it means to be human requires continual investigation. Anthropology offers conceptual tools and an ethical groundwork for understanding humanity in all its diversity. This course familiarizes students with anthropological concepts and methods. We will engage in critical analysis of a broad range of subjects including language, exchange, class, race, gender, kinship, sexuality, religion, and capitalism.","FA1, FA4, FA6","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.070.132.
Invitation to Anthropology.
3 Credits.
The question of what it means to be human requires continual investigation. Anthropology offers conceptual tools and an ethical groundwork for understanding humanity in all its diversity. This course familiarizes students with anthropological concepts and methods. We will engage in critical analysis of a broad range of subjects including language, exchange, class, race, gender, kinship, sexuality, religion, and capitalism.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.070.202,Mapping Communities,3,"This course examines mapping through an ethnographic lens. We will both study the design of maps as a key technology to survey territories and populations, as well as forms of countermapping: practices that turn this top-down, governmental tool on its head and facilitate a ground-up, collaborative process of representing space. We will survey various forms of data visualization, oral history and narrative cartography, as methods for the generation of local knowledge. Cases include indigenous counter-mapping of communal land, collective cartography in Latin America, anti-eviction mapping projects in American cities, and others. The course involves critical discussions of theoretical and ethnographic texts, as well as the practical exploration of different mapmaking techniques (ArcGIS, hands-on activities on campus and its surroundings), and their importance as possible contributions to anthropological analysis and community engagement.","FA1, FA3, FA4",,,,Writing Intensive,"AS.070.202.
Mapping Communities.
3 Credits.
This course examines mapping through an ethnographic lens. We will both study the design of maps as a key technology to survey territories and populations, as well as forms of countermapping: practices that turn this top-down, governmental tool on its head and facilitate a ground-up, collaborative process of representing space. We will survey various forms of data visualization, oral history and narrative cartography, as methods for the generation of local knowledge. Cases include indigenous counter-mapping of communal land, collective cartography in Latin America, anti-eviction mapping projects in American cities, and others. The course involves critical discussions of theoretical and ethnographic texts, as well as the practical exploration of different mapmaking techniques (ArcGIS, hands-on activities on campus and its surroundings), and their importance as possible contributions to anthropological analysis and community engagement.
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.070.203,Anthropology of Mental Illness,3,"Who is the subject of mental illness? This course brings us into the study of mental illness and addiction by considering the relations, institutions, and vocabularies in which illness is embedded. It will bring us into the questions of the normal and the pathological, the shifting line of the normal, the quotidian experiences of madness within the scene of the domestic, and the ways in which mental illness is legitimated or denied by institutions. We will also work towards developing an anthropological perspective on mental health within the context of humanitarian intervention and assistance, global health policies and frameworks.","FA1, FA4, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.070.203.
Anthropology of Mental Illness.
3 Credits.
Who is the subject of mental illness? This course brings us into the study of mental illness and addiction by considering the relations, institutions, and vocabularies in which illness is embedded. It will bring us into the questions of the normal and the pathological, the shifting line of the normal, the quotidian experiences of madness within the scene of the domestic, and the ways in which mental illness is legitimated or denied by institutions. We will also work towards developing an anthropological perspective on mental health within the context of humanitarian intervention and assistance, global health policies and frameworks.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.070.208,Designing a Social Research Project,3,"This is a hands-on course that introduces students to the process of designing a project of social research, from the initial idea to the final proposal. The class provides tools on: how to frame a problem, ask key questions, review the relevant scholarly literature and determine the data needed to check hypotheses. We will discuss issues related to what defines social science inquiry: its quantitative and qualitative methods, its forms of collecting and evaluating evidence, using archives, doing fieldwork, conducting interviews and surveys, or interacting with various groups of people on the ground, and ethical concerns related to social research. Social science implies venturing into the real, empirical world and its contemporary problems. We will study how researchers analyze, interpret and make sense of multiple human experiences and social processes.","FA1, FA4, FA6","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.070.208.
Designing a Social Research Project.
3 Credits.
This is a hands-on course that introduces students to the process of designing a project of social research, from the initial idea to the final proposal. The class provides tools on: how to frame a problem, ask key questions, review the relevant scholarly literature and determine the data needed to check hypotheses. We will discuss issues related to what defines social science inquiry: its quantitative and qualitative methods, its forms of collecting and evaluating evidence, using archives, doing fieldwork, conducting interviews and surveys, or interacting with various groups of people on the ground, and ethical concerns related to social research. Social science implies venturing into the real, empirical world and its contemporary problems. We will study how researchers analyze, interpret and make sense of multiple human experiences and social processes.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.070.211,Baltimore's Solidarity Ecosystem,3,"Baltimore is replete with economic experimentation, organizing, and transformation. Learning from/with these experiences and contributing to them is the main aim of this course. It involves a combination of engaged service, collaborative research, reading, and reflection to understand and inform place-based efforts to build equitable urban futures in the city. Sponsored by the JHU Center for Social Concern, the course is co-taught with community organizers to give first-hand exposure to economic conditions, community needs, and organizing efforts. Students will work closely together with community members in developing collaborative and interdisciplinary projects for social justice and urban regeneration. Schedule is flexible to facilitate visits to on-site work and conversations.","FA3, FA4",,,,,"AS.070.211.
Baltimore's Solidarity Ecosystem.
3 Credits.
Baltimore is replete with economic experimentation, organizing, and transformation. Learning from/with these experiences and contributing to them is the main aim of this course. It involves a combination of  engaged service, collaborative research, reading, and reflection to understand and inform place-based efforts to build equitable urban futures in the city. Sponsored by the JHU Center for Social Concern, the course is co-taught with community organizers to give first-hand exposure to economic conditions, community needs, and organizing efforts. Students will work closely together with community members in developing collaborative and interdisciplinary projects for social justice and urban regeneration. Schedule is flexible to facilitate visits to on-site work and conversations.
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.070.214,"Magic, Science, and Religion",3,"This course explores the intersections and boundaries between magic, science, and religion. Students will examine how these domains of knowledge and practice have been defined, differentiated, and interrelated in various societies. Central questions include: How are the differences between magic, science, and religion consolidated, negotiated, and manifested in everyday life? How do these categories shape worldviews, social structures, and individual experiences? Through case studies, theoretical readings, and hands-on projects, students will gain a nuanced understanding of how humans make meaning and navigate between different ways of knowing and acting in the world.","FA2, FA3, FA6","Humanities, Social and Behavioral Sciences",,,,"AS.070.214.
Magic, Science, and Religion.
3 Credits.
This course explores the intersections and boundaries between magic, science, and religion. Students will examine how these domains of knowledge and practice have been defined, differentiated, and interrelated in various societies. Central questions include: How are the differences between magic, science, and religion consolidated, negotiated, and manifested in everyday life? How do these categories shape worldviews, social structures, and individual experiences? Through case studies, theoretical readings, and hands-on projects, students will gain a nuanced understanding of how humans make meaning and navigate between different ways of knowing and acting in the world.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2),
Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
AS.070.218,South Asia in Film: Faculty Present their Favorite Films,1,"South Asia boasts a rich history of film making of different genres and languages, ranging from commercial to art films. Many have come to be the favorites of the faculty of Hopkins who work on South Asia. In this course each of the faculty teaching this course will introduce a film of their choosing, pairing it with a reading.","FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.070.218.
South Asia in Film: Faculty Present their Favorite Films.
1 Credit.
South Asia boasts a rich history of film making of different genres and languages, ranging from commercial to art films.  Many have come to be the favorites of the faculty of Hopkins who work on South Asia.  In this course each of the faculty teaching this course will introduce a film of their choosing, pairing it with a reading.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.070.221,Cityness: Anthropology and the Urban Experience,3,"This course is an introduction to urban anthropology through the study of diverse ""urban experiences,"" to explore how they are shaped by power relations as well as resistance. We will read about crowds and anonymity, finance and poverty, media and public space to understand how they change through the evolution of technology, shifts in capital investment and flows of migration. We will examine the scope and limitations of classical (Western) notions of foundational studies city life. We will also explore how the notion of ""cityness"" better captures the variety of affects and dynamics of contemporary urban everyday life.","FA1, FA3","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.070.221.
Cityness: Anthropology and the Urban Experience.
3 Credits.
This course is an introduction to urban anthropology through the study of diverse ""urban experiences,"" to explore how they are shaped by power relations as well as resistance. We will read about crowds and anonymity, finance and poverty, media and public space to understand how they change through the evolution of technology, shifts in capital investment and flows of migration. We will  examine the scope and limitations of classical (Western) notions of foundational studies city life.  We will also explore how the notion of ""cityness"" better captures the variety of affects and dynamics of contemporary urban everyday life.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
