code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.140.105,History of Medicine,3,"Course provides an introduction to health and healing in the ancient world, the Middle Ages, and the Renaissance. Topics include religion and medicine; medicine in the Islamicate world; women and healing; patients and practitioners.","FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.140.105.
History of Medicine.
3 Credits.
Course provides an introduction to health and healing in the ancient world, the Middle Ages, and the Renaissance. Topics include religion and medicine; medicine in the Islamicate world; women and healing; patients and practitioners.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.140.106,History of Modern Medicine,3,"The history of medicine and public health from the Enlightenment to the present, with emphasis on ideas, science, practices, practitioners, and institutions, and the relationship of these to the broad social context.","FA4, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.140.106.
History of Modern Medicine.
3 Credits.
The history of medicine and public health from the Enlightenment to the present, with emphasis on ideas, science, practices, practitioners, and institutions, and the relationship of these to the broad social context.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.140.149,Histories of Public Health in Asia,3,"This class explores histories of diseases, epidemics, and therapeutics in Asia. We will examine the rise of public health and the nation-state and the social and political factors that guided the outcomes of public health campaigns. Who was helped? Who was harmed? Why? How? To answer these questions, we will compare both top-down and bottom-up movements to understand questions of access and ethics in different communities—ethnic, racial, and religious—and the handling of different diseases that were acute, infectious, and chronic.","FA1, FA4, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.140.149.
Histories of Public Health in Asia.
3 Credits.
This class explores histories of diseases, epidemics, and therapeutics in Asia. We will examine the rise of public health and the nation-state and the social and political factors that guided the outcomes of public health campaigns. Who was helped? Who was harmed? Why? How? To answer these questions, we will compare both top-down and bottom-up movements to understand questions of access and ethics in different communities—ethnic, racial, and religious—and the handling of different diseases that were acute, infectious, and chronic.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.140.178,History of Biology,3,"The course surveys the emergence and development of life sciences since the 1700s. It examines major ideas, approaches, and debates regarding life, along with their material and cultural underpinnings as well as social impacts. One crucial question throughout the course is how social and cultural contexts have shaped views of life at particular times and places. Topics include natural history, classification, morphology, cell theory, physiology, evolution, genetics and eugenics, molecular biology, biomedicine, and biotechnology. Lectures are supplemented with discussions about primary historical texts and scholarly articles. Students will learn about the course content, methods in historical inquiries of scientific fields, and will develop an original research essay as a final project.","FA2, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.140.178.
History of Biology.
3 Credits.
The course surveys the emergence and development of life sciences since the 1700s. It examines major ideas, approaches, and debates regarding life, along with their material and cultural underpinnings as well as social impacts. One crucial question throughout the course is how social and cultural contexts have shaped views of life at particular times and places. Topics include natural history, classification, morphology, cell theory, physiology, evolution, genetics and eugenics, molecular biology, biomedicine, and biotechnology. Lectures are supplemented with discussions about primary historical texts and scholarly articles. Students will learn about the course content, methods in historical inquiries of scientific fields, and will develop an original research essay as a final project.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5)"
AS.140.210,History of Health and Healing in Africa,3,"This class introduces students to the history of health and healing in African history. We will discuss the health challenges faced by people in Africa and the various approaches people have taken to understanding, preventing, relieving, and curing illness in different times and places as well as the connections between health, religion, environment, politics, and economics.","FA4, FA6",,,,,"AS.140.210.
History of Health and Healing in Africa.
3 Credits.
This class introduces students to the history of health and healing in African history. We will discuss the health challenges faced by people in Africa and the various approaches people have taken to understanding, preventing, relieving, and curing illness in different times and places as well as the connections between health, religion, environment, politics, and economics.
AS Foundational Abilities: Citizens and Society (FA4),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.140.228,Epidemic!: Diseases that Shaped our World,3,"In this course, we will look at a number of key epidemic diseases in the pre-modern and modern world, from Black Death to COVID-19, and investigate how it affected medical thought and practice, as well as political, social and economic lives. We will pay special attention to how these diseases spread and how they affected and were influenced by questions of race, gender, sexuality and colonialism.","FA4, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.140.228.
Epidemic!: Diseases that Shaped our World.
3 Credits.
In this course, we will look at a number of key epidemic diseases in the pre-modern and modern world, from Black Death to COVID-19, and investigate how it affected medical thought and practice, as well as political, social and economic lives. We will pay special attention to how these diseases spread and how they affected and were influenced by questions of race, gender, sexuality and colonialism.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.140.231,Health & Society in Latin America & the Caribbean,3,"Medical practice is complex in Latin America and the Caribbean. Most countries in the region have universal healthcare; yet, the quality of clinical services varies widely, and is influenced by degrees of incorporation into—or marginalization from—social power structures. Many people take their health into their own hands by supplementing biomedicine with plant based remedies as well as religious and spiritual services. This course will interrogate the history and contemporary relevance of healthcare in Latin America and the Caribbean, with particular interest in how medicine intersects with colonialism, slavery, capitalism, neo-colonialism, grassroots revolutionary movements, the Cold War, and neoliberalism. Drawing on films, visual and performance art, and music, students will consider the ways in which race, gender, indigeneity, ability, class, and nation have affected people’s experiences with medical practice. Informed by postcolonial and decolonial scholarship, we will also examine why Latin America and the Caribbean have become “laboratories” for the production of medical knowledge, and importantly, how that knowledge was created by indigenous, enslaved, and migrant people as well as professionals. Finally, we seek to understand individual health problems in relation to the social and political determinants of health. As such, the course prompts students to reflect on why healthcare professionals—in the United States and abroad—would benefit from historically-informed communication with patients and their communities. This is a discussion-based seminar that requires active participation. There are no exams. The course does not assume any previous knowledge of the history of medicine or Latin American history.","FA1, FA3, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.140.231.
Health & Society in Latin America & the Caribbean.
3 Credits.
Medical practice is complex in Latin America and the Caribbean. Most countries in the region have universal healthcare; yet, the quality of clinical services varies widely, and is influenced by degrees of incorporation into—or marginalization from—social power structures. Many people take their health into their own hands by supplementing biomedicine with plant based remedies as well as religious and spiritual services. This course will interrogate the history and contemporary relevance of healthcare in Latin America and the Caribbean, with particular interest in how medicine intersects with colonialism, slavery, capitalism, neo-colonialism, grassroots revolutionary movements, the Cold War, and neoliberalism. Drawing on films, visual and performance art, and music, students will consider the ways in which race, gender, indigeneity, ability, class, and nation have affected people’s experiences with medical practice. Informed by postcolonial and decolonial scholarship, we will also examine why Latin America and the Caribbean have become “laboratories” for the production of medical knowledge, and importantly, how that knowledge was created by indigenous, enslaved, and migrant people as well as professionals. Finally, we seek to understand individual health problems in relation to the social and political determinants of health. As such, the course prompts students to reflect on why healthcare professionals—in the United States and abroad—would benefit from historically-informed communication with patients and their communities. This is a discussion-based seminar that requires active participation. There are no exams. The course does not assume any previous knowledge of the history of medicine or Latin American history.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.140.232,"Food, Environment, and Society",3,"A seminar discussing crucial events and processes in global history which have shaped how food production and consumption impacted the environment and human societies. Students will learn how food practices, originally bounded within certain places and cultures, became transformed in modern societies with the rise of modern agricultural, transportation and food processing technologies, as well as the public health and environmental consequences of these transformations. Sessions will include lectures, seminar discussions, field visits or guest speaker events, and some hands-on activities. For the final project, students will conduct original research on topics of interest and produce a multi-media, public-facing intellectual product.","FA1, FA3, FA4","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.140.232.
Food, Environment, and Society.
3 Credits.
A seminar discussing crucial events and processes in global history which have shaped how food production and consumption impacted the environment and human societies. Students will learn how food practices, originally bounded within certain places and cultures, became transformed in modern societies with the rise of modern agricultural, transportation and food processing technologies, as well as the public health and environmental consequences of these transformations. Sessions will include lectures, seminar discussions, field visits or guest speaker events, and some hands-on activities. For the final project, students will conduct original research on topics of interest and produce a multi-media, public-facing intellectual product.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.140.233,Science and Religion: A Complicated History?,3,"Religion is often portrayed as being at odds with science. From Galileo’s treatment by the Roman Inquisition to contemporary Creationism museums, we are told that religious institutions do not support science. Likewise, religious people don’t make good scientists – or do they? Is religion really the thorn in the side of science that so many claim it is? In this class, we will discover the interwoven history between scientific practice and religion, beginning with the atomism and humoral theories of the Ancient Greeks and culminating in 21st century debates about stem cells and cloning. Many of the great scientific minds were also deeply religious – how did their beliefs shape their practice of science and approach to the natural world? Is religion truly antithetical to scientific practice? And if not, why do we so readily assume that it is?","FA3, FA4","Humanities, Social and Behavioral Sciences",,,,"AS.140.233.
Science and Religion: A Complicated History?.
3 Credits.
Religion is often portrayed as being at odds with science. From Galileo’s treatment by the Roman Inquisition to contemporary Creationism museums, we are told that religious institutions do not support science. Likewise, religious people don’t make good scientists – or do they? Is religion really the thorn in the side of science that so many claim it is? In this class, we will discover the interwoven history between scientific practice and religion, beginning with the atomism and humoral theories of the Ancient Greeks and culminating in 21st century debates about stem cells and cloning. Many of the great scientific minds were also deeply religious – how did their beliefs shape their practice of science and approach to the natural world? Is religion truly antithetical to scientific practice? And if not, why do we so readily assume that it is?
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.140.238,A History of the Mind Sciences,3,"This class offers a critical history of the mind sciences, examining how fields such as neuroscience, psychology, and psychiatry developed through a variety of empirical methods and technologies. It opens a window into how scientists, philosophers, medical practitioners, writers, patients, and physiologists constructed theories of cognition, sensation, and the emotions. What were the challenges in locating, opening, and reading the mind? Why? How? To what ends did these impulses serve? The core reading for this class will derive from the history of medicine, history of science, science studies, disability studies, medical anthropology, as well as recent publications in the mind sciences. Students will learn about the history of using animal models to inform human cognition and the consequences of sensations that failed to fit neat categories of sensing, for instance. We will also explore the relationship between behaviorist and cognitive sciences, the rise of fMRI, the Diagnostic and Statistical Manual of Mental Disorders (DSM), and psychopharmaceutical randomized control trials. We will further interrogate the politics of knowing the mind across centuries of experimentation and contemplation in different historical and cultural contexts.","FA4, FA5, FA6","Humanities, Social and Behavioral Sciences",,,,"AS.140.238.
A History of the Mind Sciences.
3 Credits.
This class offers a critical history of the mind sciences, examining how fields such as neuroscience, psychology, and psychiatry developed through a variety of empirical methods and technologies. It opens a window into how scientists, philosophers, medical practitioners, writers, patients, and physiologists constructed theories of cognition, sensation, and the emotions. What were the challenges in locating, opening, and reading the mind? Why? How? To what ends did these impulses serve? The core reading for this class will derive from the history of medicine, history of science, science studies, disability studies, medical anthropology, as well as recent publications in the mind sciences. Students will learn about the history of using animal models to inform human cognition and the consequences of sensations that failed to fit neat categories of sensing, for instance. We will also explore the relationship between behaviorist and cognitive sciences, the rise of fMRI, the Diagnostic and Statistical Manual of Mental Disorders (DSM), and psychopharmaceutical randomized control trials. We will further interrogate the politics of knowing the mind across centuries of experimentation and contemplation in different historical and cultural contexts.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)"
