code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.080.119,Introduction to Neuroplasticity and Neurology,3,"Recent scientific evidence shows that our brain has a great deal of malleability at any age and that our lifestyle choices play an important role in shrinking or growing different parts of our brain. Factors such as poor sleep, obesity, anxiety, and poor diet lead to accumulating shrinkage in the brain while even three months of exercise, brain training, meditation, and optimal sleep can grow the brain. You can learn to apply these new discoveries into your day-to-day life in order to improve your memory, attention, organizational skills, and overall brain vitality. Much of your learning in this course will happen during classes. Each lecture is followed by a 10-minute engaging and fun discussion session to make sure you have grasped the main concepts for that presentation.",FA2,"Natural Sciences, Social and Behavioral Sciences",,,,"AS.080.119.
Introduction to Neuroplasticity and Neurology.
3 Credits.
Recent scientific evidence shows that our brain has a great deal of malleability at any age and that our lifestyle choices play an important role in shrinking or growing different parts of our brain. Factors such as poor sleep, obesity, anxiety, and poor diet lead to accumulating shrinkage in the brain while even three months of exercise, brain training, meditation, and optimal sleep can grow the brain. You can learn to apply these new discoveries into your day-to-day life in order to improve your memory, attention, organizational skills, and overall brain vitality. Much of your learning in this course will happen during classes. Each lecture is followed by a 10-minute engaging and fun discussion session to make sure you have grasped the main concepts for that presentation.
Distribution Area: Natural Sciences, Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.080.140,Neuroscience and Human Behavior,1,"Consider how behavioral neuroscience can help you understand these curiosities and more: a native Australian man suffers a stroke, recovers, but can only speak Chinese; altering but one neural receptor in the prairie vole will change it from a monogamous to polygamous animal; neurodegenerative disease can cause fits of uncontrollable laughter, despite nothing being funny. Learn how cells and chemicals result in complex behavior and critically examine whether or not the mind is an organic computer in this behavioral neuroscience program.",FA2,,,,,"AS.080.140.
Neuroscience and Human Behavior.
1 Credit.
Consider how behavioral neuroscience can help you understand these curiosities and more: a native Australian man suffers a stroke, recovers, but can only speak Chinese; altering but one neural receptor in the prairie vole will change it from a monogamous to polygamous animal; neurodegenerative disease can cause fits of uncontrollable laughter, despite nothing being funny. Learn how cells and chemicals result in complex behavior and critically examine whether or not the mind is an organic computer in this behavioral neuroscience program.
AS Foundational Abilities: Science and Data (FA2)"
AS.080.160,Neurobiology: Cellular & Systems,1,"Establish a foundation for advanced study of neuroscience in research and medicine. Your curriculum will cover university-level cellular, network, and behavioral neurobiology using engaging evidence-based educational models that encourage enthusiasm and uninhibited critical thought. Additional emphasis will be placed on familiarizing you with the laboratory and research methods useful in a scientific career. There are no prerequisites, but a background in biology is helpful.",FA2,,,,,"AS.080.160.
Neurobiology: Cellular & Systems.
1 Credit.
Establish a foundation for advanced study of neuroscience in research and medicine. Your curriculum will cover university-level cellular, network, and behavioral neurobiology using engaging evidence-based educational models that encourage enthusiasm and uninhibited critical thought. Additional emphasis will be placed on familiarizing you with the laboratory and research methods useful in a scientific career. There are no prerequisites, but a background in biology is helpful.
AS Foundational Abilities: Science and Data (FA2)"
AS.080.234,How to Give a Scientific Talk,3,The goal of this course is to teach participants how to give clear and concise scientific talks. Students will have to have at least 1 year of research experience in a neuroscience-related lab. Each student will give presentations on their own data as well as on published literature.,"FA1, FA2",Natural Sciences,,,Writing Intensive,"AS.080.234.
How to Give a Scientific Talk.
3 Credits.
The goal of this course is to teach participants how to give clear and concise scientific talks. Students will have to have at least 1 year of research experience in a neuroscience-related lab. Each student will give presentations on their own data as well as on published literature.
Distribution Area: Natural Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2)
Writing Intensive"
AS.080.250,Neuroscience Laboratory,3,"This course will give students the ""hands-on"" experience of the inter-disciplinary nature of neuroscience. Students will use anatomical and neuro-physiological techniques to understand the basic underlying principles of neuroscience. Prerequisite(s): AS.080.306 OR AS.200.141","FA2, FA6",Natural Sciences,"AS.080.306, AS.200.141","AS.080.306
OR
AS.200.141",,"AS.080.250.
Neuroscience Laboratory.
3 Credits.
This course will give students the ""hands-on"" experience of the inter-disciplinary nature of neuroscience. Students will use anatomical and neuro-physiological techniques to understand the basic underlying principles of neuroscience.
Prerequisite(s):
AS.080.306
OR
AS.200.141
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2),
Projects and Methods (FA6)"
AS.080.301,Behavioral Assessment of Animal Models of Cognition and Neuropsychiatric Disorders,3,"What does a rat exploring its environment tell us about memory? How can a mouse help us better understand schizophrenia? This course will focus on procedures that are routinely used to study behavior in animal models of cognition and neuropsychiatric disorders, with a focus on rodent models. Topics will include motor function, emotional and motivational states, cognition, and disorders such as dementia and schizophrenia, among others. Throughout the course, we will read and discuss original research articles to illustrate and compare some of the measures and results from the various procedures. Through this process students learn to assess animal models, to critique results presented in original research articles, and learn about the various techniques used in neuroscience to generate and evaluate various animal models. Prerequisite(s): AS.200.141 OR AS.080.306 OR instructor permission.",FA2,Social and Behavioral Sciences,"AS.200.141, AS.080.306","AS.200.141
OR
AS.080.306
OR instructor permission.",,"AS.080.301.
Behavioral Assessment of Animal Models of Cognition and Neuropsychiatric Disorders.
3 Credits.
What does a rat exploring its environment tell us about memory? How can a mouse help us better understand schizophrenia? This course will focus on procedures that are routinely used to study behavior in animal models of cognition and neuropsychiatric disorders, with a focus on rodent models. Topics will include motor function, emotional and motivational states, cognition, and disorders such as dementia and schizophrenia, among others. Throughout the course, we will read and discuss original research articles to illustrate and compare some of the measures and results from the various procedures. Through this process students learn to assess animal models, to critique results presented in original research articles, and learn about the various techniques used in neuroscience to generate and evaluate various animal models.
Prerequisite(s):
AS.200.141
OR
AS.080.306
OR instructor permission.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.080.303,Structure of the Nervous System,3,"This course takes a structural biological approach to studying the nervous system. In using a systems approach it provides students of cellular-molecular and computational neuroscience with a thorough introduction to functional, microscopic and submicroscopic organization of the brain, spinal cord and peripheral nervous system. Prerequisite(s): AS.080.306",FA2,Natural Sciences,AS.080.306,AS.080.306,,"AS.080.303.
Structure of the Nervous System.
3 Credits.
This course takes a structural biological approach to studying the nervous system.  In using a systems approach it provides students of cellular-molecular and computational neuroscience with a thorough introduction to functional, microscopic and submicroscopic organization of the brain, spinal cord and peripheral nervous system.
Prerequisite(s):
AS.080.306
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.080.304,Neuroscience Learning and Memory,3,"This course is an advanced survey of the scientific study of learning and memory. Different perspectives will be used to review the science of learning and memory including the cellular-molecular basis of synaptic plasticity, the functional circuitry involved in learning and memory and memory systems in the brain. The course is designed to provide a deep understanding of the issues and current debates in learning and memory research and focuses specifically on animal models of memory and memory impairment. This is an interactive lecture course with a strong emphasis on student participation. Prerequisite(s): AS.200.141 OR AS.080.306 OR ( AS.020.312 AND AS.020.306 ) or instructor permission.",FA2,Natural Sciences,"AS.200.141, AS.080.306, AS.020.312, AS.020.306","AS.200.141
OR
AS.080.306
OR (
AS.020.312
AND
AS.020.306
) or instructor permission.",,"AS.080.304.
Neuroscience Learning and Memory.
3 Credits.
This course is an advanced survey of the scientific study of learning and memory. Different perspectives will be used to review the science of learning and memory including the cellular-molecular basis of synaptic plasticity, the functional circuitry involved in learning and memory and memory systems in the brain. The course is designed to provide a deep understanding of the issues and current debates in learning and memory research and focuses specifically on animal models of memory and memory impairment. This is an interactive lecture course with a strong emphasis on student participation.
Prerequisite(s):
AS.200.141
OR
AS.080.306
OR (
AS.020.312
AND
AS.020.306
) or instructor permission.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.080.305,Neuroscience: Cellular and Systems I,3,"(Formerly Nervous Systems I) Neuroscience: Cellular and Systems I is a fully integrated, two-semester course that surveys the cellular and molecular biology of neurons as well as the structure and function of the nervous system. Students must register for Neuroscience: Cellular and Systems II offered in the second term. Course open to JHU undergraduates only. Prerequisite(s): AS.200.141 OR AS.080.105 OR AS.050.105 or instructor permission.","FA2, FA5",Natural Sciences,"AS.200.141, AS.080.105, AS.050.105","AS.200.141
OR AS.080.105 OR
AS.050.105
or instructor permission.",,"AS.080.305.
Neuroscience: Cellular and Systems I.
3 Credits.
(Formerly Nervous Systems I) Neuroscience: Cellular and Systems I is a fully integrated, two-semester course that surveys the cellular and molecular biology of neurons as well as the structure and function of the nervous system. Students must register for Neuroscience: Cellular and Systems II offered in the second term. Course open to JHU undergraduates only.
Prerequisite(s):
AS.200.141
OR AS.080.105 OR
AS.050.105
or instructor permission.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5)"
AS.080.306,Neuroscience: Cellular and Systems II,3,"Neuroscience: Cellular and Systems II uses the functional organization of the somatosensory system as a means to examine mechanisms of neutral development. Generation and maturation of neurons, guidance of axons, formation of synapses and the regressive events that shape the adult nervous system will be examined. At the same time we will explore the structure and function of brain regions that allow us to feel pain and temperature, detect vibration, recognize shape and perceive where we are in space. Finally, the single-neuron events that lead to adaptive changes in function will be explored in the context of central nervous system control of movement and of higher order functions of speech and memory. Students who do not register for Neuroscience: Cellular and Systems I offered during the first term should not register for this class. Prerequisite(s): AS.080.305","FA2, FA5",Natural Sciences,AS.080.305,AS.080.305,,"AS.080.306.
Neuroscience: Cellular and Systems II.
3 Credits.
Neuroscience: Cellular and Systems II uses the functional organization of the somatosensory system as a means to examine mechanisms of neutral development. Generation and maturation of neurons, guidance of axons, formation of synapses and the regressive events that shape the adult nervous system will be examined. At the same time we will explore the structure and function of brain regions that allow us to feel pain and temperature, detect vibration, recognize shape and perceive where we are in space. Finally, the single-neuron events that lead to adaptive changes in function will be explored in the context of central nervous system control of movement and of higher order functions of speech and memory. Students who do not register for Neuroscience: Cellular and Systems I offered during the first term should not register for this class.
Prerequisite(s):
AS.080.305
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5)"
