course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.080.250.04.SP24,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2024 Spring,Neuroscience,2.76,4.78,4.59
AS.080.250.04.SP24,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2024 Spring,Neuroscience,2.76,4.22,4.59
AS.080.250.04.SP24,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2024 Spring,Neuroscience,2.76,4.44,4.59
AS.080.250.03.SP24,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2024 Spring,Neuroscience,2.75,4.82,4.35
AS.080.250.03.SP24,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2024 Spring,Neuroscience,2.75,4.76,4.35
AS.080.250.03.SP24,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2024 Spring,Neuroscience,2.75,4.35,4.35
AS.080.250.02.SP24,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2024 Spring,Neuroscience,2.93,4.57,4.57
AS.080.250.02.SP24,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2024 Spring,Neuroscience,2.93,4.64,4.57
AS.080.250.02.SP24,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2024 Spring,Neuroscience,2.93,4.43,4.57
AS.080.250.01.SP24,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2024 Spring,Neuroscience,2.71,4.69,4.47
AS.080.250.01.SP24,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2024 Spring,Neuroscience,2.71,4.89,4.47
AS.080.250.01.SP24,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2024 Spring,Neuroscience,2.71,4.78,4.47
AS.080.250.04.FA24,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2024 Fall,Neuroscience,3.06,4.82,4.53
AS.080.250.04.FA24,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2024 Fall,Neuroscience,3.06,4.53,4.53
AS.080.250.04.FA24,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2024 Fall,Neuroscience,3.06,4.56,4.53
AS.080.250.03.FA24,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2024 Fall,Neuroscience,2.80,4.75,4.80
AS.080.250.03.FA24,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2024 Fall,Neuroscience,2.80,4.54,4.80
AS.080.250.03.FA24,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2024 Fall,Neuroscience,2.80,4.53,4.80
AS.080.250.02.FA24,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2024 Fall,Neuroscience,2.88,4.89,4.67
AS.080.250.02.FA24,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2024 Fall,Neuroscience,2.88,4.44,4.67
AS.080.250.02.FA24,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2024 Fall,Neuroscience,2.88,4.83,4.67
AS.080.250.01.FA24,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2024 Fall,Neuroscience,2.53,4.53,4.47
AS.080.250.01.FA24,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2024 Fall,Neuroscience,2.53,4.27,4.47
AS.080.250.01.FA24,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2024 Fall,Neuroscience,2.53,4.53,4.47
AS.080.250.02.SP25,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2025 Spring,Neuroscience,2.89,4.79,4.26
AS.080.250.02.SP25,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2025 Spring,Neuroscience,2.89,4.68,4.26
AS.080.250.02.SP25,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2025 Spring,Neuroscience,2.89,4.42,4.26
AS.080.250.01.SP25,Neuroscience Laboratory,"Trageser, Jason","Trageser, Jason",2025 Spring,Neuroscience,2.72,4.61,4.50
AS.080.250.01.SP25,Neuroscience Laboratory,"Sterbing-D'Angelo, Susanne","Sterbing-D'Angelo, Susanne",2025 Spring,Neuroscience,2.72,4.33,4.50
AS.080.250.01.SP25,Neuroscience Laboratory,"Ross, Bob","Ross, Bob",2025 Spring,Neuroscience,2.72,4.42,4.50
