course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.001.100.01.FA24,FYS: What is the Common Good?,"Watters, Aliza","Watters, Aliza",2024 Fall,First Year Seminars,2.45,5.00,4.82
AS.001.101.01.FA24,FYS: The Hospital,"Leslie, Bill","Leslie, Bill",2024 Fall,First Year Seminars,3.75,4.33,3.75
AS.001.104.01.FA24,FYS: The Science of Color,"Young, Jamie","Young, Jamie",2024 Fall,First Year Seminars,1.92,4.92,4.17
AS.001.105.01.FA24,FYS: The Science Behind the Fiction,"McQueen, Tyrel","McQueen, Tyrel",2024 Fall,First Year Seminars,2.00,4.73,4.45
AS.001.109.01.FA24,FYS: Why'd Your Brain Sign You up for This?,"Trageser, Jason","Trageser, Jason",2024 Fall,First Year Seminars,1.90,4.80,3.60
AS.001.109.01.FA25,FYS: Why'd Your Brain Sign You up for This?,"Trageser, Jason","Trageser, Jason",2025 Fall,First Year Seminars,1.33,4.58,4.00
AS.001.110.01.FA24,FYS: How We Read,"Barry, Kelly","Barry, Kelly",2024 Fall,First Year Seminars,2.55,4.55,4.00
AS.001.110.01.FA25,FYS: How We Read,"Barry, Kelly","Barry, Kelly",2025 Fall,First Year Seminars,3.00,4.36,4.27
AS.001.111.01.FA24,FYS: What's Music Do?,"Foster, Daniel","Foster, Daniel",2024 Fall,First Year Seminars,1.58,4.17,3.75
AS.001.115.01.FA24,"FYS: Illusions, Delusions, and Other Confusions","Egeth, Howard","Egeth, Howard",2024 Fall,First Year Seminars,2.33,4.17,3.92
AS.001.115.01.FA25,"FYS: Illusions, Delusions, and Other Confusions","Egeth, Howard","Egeth, Howard",2025 Fall,First Year Seminars,2.09,3.73,3.64
AS.001.117.01.FA24,FYS: Composer Biographies in Film,"Ahn, Suhnne","Ahn, Suhnne",2024 Fall,First Year Seminars,2.25,4.75,3.92
AS.001.117.01.FA25,FYS: Composer Biographies in Film,"Ahn, Suhnne","Ahn, Suhnne",2025 Fall,First Year Seminars,2.27,4.73,4.18
