code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.540.101,Chemical Engineering Today,1,"A series of weekly lectures to introduce students to chemical and biomolecular engineering and its role as a profession in addressing contemporary technological, social, ethical, and economic issues in today’s world. The lectures will include examples of how chemical and biomolecular engineers apply the principles of physics and chemistry to develop new products, improve process efficiencies, and alleviate the strain on the ecosystem through the design of novel environmentally conscious processes. In addition, the lectures will highlight exciting new areas now being advanced by chemical and biomolecular engineers, such as biochemical engineering, tissue engineering, nanoparticle fabrication, and processing smart polymers for applications in computer technology and as sensors. Freshmen Only.",,Engineering,,,Freshmen Only.,"EN.540.101.
Chemical Engineering Today.
1 Credit.
A series of weekly lectures to introduce students to chemical and biomolecular engineering and its role as a profession in addressing contemporary technological, social, ethical, and economic issues in today’s world. The lectures will include examples of how chemical and biomolecular engineers apply the principles of physics and chemistry to develop new products, improve process efficiencies, and alleviate the strain on the ecosystem through the design of novel environmentally conscious processes. In addition, the lectures will highlight exciting new areas now being advanced by chemical and biomolecular engineers, such as biochemical engineering, tissue engineering, nanoparticle fabrication, and processing smart polymers for applications in computer technology and as sensors. Freshmen Only.
Distribution Area: Engineering"
EN.540.202,Introduction to Chemical & Biological Process Analysis,4,"Introduction to chemical and biomolecular engineering and the fundamental principles of chemical process analysis. Formulation and solution of material and energy balances on chemical processes. Reductionist approaches to the solution of complex, multi-unit processes will be emphasized. Introduction to the basic concepts of thermodynamics as well as chemical and biochemical reactions. Prerequisite(s): ( AS.030.101 OR AS.030.103 ) AND ( AS.030.102 OR AS.030.103 OR AS.110.109 OR AS.171.102 OR AS.171.108 ); AS.171.101 OR AS.171.107 , concurrent allowed",FA2,Engineering,"AS.030.101, AS.030.103, AS.030.102, AS.110.109, AS.171.102, AS.171.108, AS.171.101, AS.171.107","(
AS.030.101
OR
AS.030.103
) AND (
AS.030.102
OR
AS.030.103
OR
AS.110.109
OR
AS.171.102
OR
AS.171.108
);
AS.171.101
OR
AS.171.107
, concurrent allowed",,"EN.540.202.
Introduction to Chemical & Biological Process Analysis.
4 Credits.
Introduction to chemical and biomolecular engineering and the fundamental principles of chemical process analysis. Formulation and solution of material and energy balances on chemical processes. Reductionist approaches to the solution of complex, multi-unit processes will be emphasized. Introduction to the basic concepts of thermodynamics as well as chemical and biochemical reactions.
Prerequisite(s):
(
AS.030.101
OR
AS.030.103
) AND (
AS.030.102
OR
AS.030.103
OR
AS.110.109
OR
AS.171.102
OR
AS.171.108
);
AS.171.101
OR
AS.171.107
, concurrent allowed
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.540.203,Engineering Thermodynamics,3,"Formulation and solution of material, energy, and entropy balances with an emphasis on open systems. A systematic problem-solving approach is developed for chemical and biomolecular process-related systems. Extensive use is made of classical thermodynamic relationships and constitutive equations for one and two component systems. Applications include the analysis and design of engines, refrigerators, heat pumps, compressors, and turbines. Prerequisite(s): EN.540.202 ; AS.110.202 - Calculus III - can be taken prior to, or at the same time as, EN.540.203 .",FA2,Engineering,"EN.540.202, AS.110.202, EN.540.203","EN.540.202
;
AS.110.202
- Calculus III - can be taken prior to, or at the same time as,
EN.540.203
.",,"EN.540.203.
Engineering Thermodynamics.
3 Credits.
Formulation and solution of material, energy, and entropy balances with an emphasis on open systems. A systematic problem-solving approach is developed for chemical and biomolecular process-related systems. Extensive use is made of classical thermodynamic relationships and constitutive equations for one and two component systems. Applications include the analysis and design of engines, refrigerators, heat pumps, compressors, and turbines.
Prerequisite(s):
EN.540.202
;
AS.110.202
- Calculus III - can be taken prior to, or at the same time as,
EN.540.203
.
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.540.205,Mathematical Methods in ChemBE 1,1,"This course introduces some fundamental concepts of linear algebra with an emphasis on chemical engineering applications. Topics include vector spaces; linear independence, span, basis, and dimension; linear maps; and the study of eigenvalues, eigenvectors, and diagonalization. Prerequisite(s): Students can receive credit for EN.540.205 or AS.110.201 , but not both.;Grade of C- or better in AS.110.107 OR AS.110.109 OR AS.110.113 OR AS.110.202 OR AS.110.211 , or a 5 on the AP BC exam.",FA2,"Engineering, Natural Sciences","EN.540.205, AS.110.201, AS.110.107, AS.110.109, AS.110.113, AS.110.202, AS.110.211","Students can receive credit for
EN.540.205
or
AS.110.201
, but not both.;Grade of C- or better in
AS.110.107
OR
AS.110.109
OR
AS.110.113
OR
AS.110.202
OR
AS.110.211
, or a 5 on the AP BC exam.",,"EN.540.205.
Mathematical Methods in ChemBE 1.
1 Credit.
This course introduces some fundamental concepts of linear algebra with an emphasis on chemical engineering applications. Topics include vector spaces; linear independence, span, basis, and dimension; linear maps; and the study of eigenvalues, eigenvectors, and diagonalization.
Prerequisite(s):
Students can receive credit for
EN.540.205
or
AS.110.201
, but not both.;Grade of C- or better in
AS.110.107
OR
AS.110.109
OR
AS.110.113
OR
AS.110.202
OR
AS.110.211
, or a 5 on the AP BC exam.
Distribution Area: Engineering, Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.540.206,Mathematical Methods in ChemBE 2,3,"The course covers methods for solving first- and second-order ordinary differential equations, as well as systems of ordinary differential equations. Fourier series, eigenfunction expansions and special functions (e.g. Gamma, Bessel and Legendre functions) that arise in engineering and physics are introduced. Also, the solutions of partial differential equations using separation of variables in Cartesian, cylindrical, and spherical coordinates are described. Prerequisite(s): Students can receive credit for EN.540.206 or AS.110.302 , but not both.;Prereq is grade of C- or better in [ AS.110.107 OR AS.110.109 OR AS.110.113 OR AS.110.202 OR AS.110.211 OR 5 on AP BC Exam]AND [ AS.110.201 OR AS.110.212 OR EN.540.205 ] EN.540.205 concurrent is allowed.;Prereq is grade of C- or better in [ AS.110.107 OR AS.110.109 OR AS.110.113 OR AS.110.202 OR AS.110.211 OR 5 on AP BC Exam]AND [ AS.110.201 OR AS.110.212 OR EN.540.205 ] EN.540.205 concurrent is allowed.",FA2,"Engineering, Natural Sciences","EN.540.206, AS.110.302, AS.110.107, AS.110.109, AS.110.113, AS.110.202, AS.110.211, AS.110.201, AS.110.212, EN.540.205","Students can receive credit for
EN.540.206
or
AS.110.302
, but not both.;Prereq is grade of C- or better in [
AS.110.107
OR
AS.110.109
OR
AS.110.113
OR
AS.110.202
OR
AS.110.211
OR 5 on AP BC Exam]AND [
AS.110.201
OR
AS.110.212
OR
EN.540.205
]
EN.540.205
concurrent is allowed.;Prereq is grade of C- or better in [
AS.110.107
OR
AS.110.109
OR
AS.110.113
OR
AS.110.202
OR
AS.110.211
OR 5 on AP BC Exam]AND [
AS.110.201
OR
AS.110.212
OR
EN.540.205
]
EN.540.205
concurrent is allowed.",,"EN.540.206.
Mathematical Methods in ChemBE 2.
3 Credits.
The course covers methods for solving first- and second-order ordinary differential equations, as well as systems of ordinary differential equations. Fourier series, eigenfunction expansions and special functions (e.g. Gamma, Bessel and Legendre functions) that arise in engineering and physics are introduced. Also, the solutions of partial differential equations using separation of variables in Cartesian, cylindrical, and spherical coordinates are described.
Prerequisite(s):
Students can receive credit for
EN.540.206
or
AS.110.302
, but not both.;Prereq is grade of C- or better in [
AS.110.107
OR
AS.110.109
OR
AS.110.113
OR
AS.110.202
OR
AS.110.211
OR 5 on AP BC Exam]AND [
AS.110.201
OR
AS.110.212
OR
EN.540.205
]
EN.540.205
concurrent is allowed.;Prereq is grade of C- or better in [
AS.110.107
OR
AS.110.109
OR
AS.110.113
OR
AS.110.202
OR
AS.110.211
OR 5 on AP BC Exam]AND [
AS.110.201
OR
AS.110.212
OR
EN.540.205
]
EN.540.205
concurrent is allowed.
Distribution Area: Engineering, Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
EN.540.301,Kinetic Processes,4,"Review of numerical methods applied to kinetic phenomena and reactor design in chemical and biological processes. Homogeneous kinetics and interpretation of reaction rate data. Batch, plug flow, and stirred tank reactor analyses, including reactors in parallel and in series. Selectivity and optimization considerations in multiple reaction systems. Non isothermal reactors. Elements of heterogeneous kinetics, including adsorption isotherms and heterogeneous catalysis. Coupled transport and chemical/biological reaction rates. Prerequisite(s): EN.540.203 AND EN.540.303",FA2,Engineering,"EN.540.203, EN.540.303","EN.540.203
AND
EN.540.303",,"EN.540.301.
Kinetic Processes.
4 Credits.
Review of numerical methods applied to kinetic phenomena and reactor design in chemical and biological processes. Homogeneous kinetics and interpretation of reaction rate data. Batch, plug flow, and stirred tank reactor analyses, including reactors in parallel and in series. Selectivity and optimization considerations in multiple reaction systems. Non isothermal reactors. Elements of heterogeneous kinetics, including adsorption isotherms and heterogeneous catalysis. Coupled transport and chemical/biological reaction rates.
Prerequisite(s):
EN.540.203
AND
EN.540.303
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.540.303,Transport Phenomena I,3,"Molecular mechanisms of momentum transport (viscous flow), energy transport (heat conduction), and mass transport (diffusion). Isothermal equations of change (continuity, motion, and energy). The development of the Navier Stokes equation. The development of non isothermal and multi component equations of change for heat and mass transfer. Exact solutions to steady state, isothermal unidirectional flow problems, to steady state heat and mass transfer problems. The analogies between heat, mass, and momentum transfer are emphasized throughout the course. Prerequisite(s): ( AS.110.302 OR EN.553.291 ) AND ( AS.171.101 OR AS.171.107 )",FA2,Engineering,"AS.110.302, EN.553.291, AS.171.101, AS.171.107","(
AS.110.302
OR
EN.553.291
) AND (
AS.171.101
OR
AS.171.107
)",,"EN.540.303.
Transport Phenomena I.
3 Credits.
Molecular mechanisms of momentum transport (viscous flow), energy transport (heat conduction), and mass transport (diffusion). Isothermal equations of change (continuity, motion, and energy). The development of the Navier Stokes equation. The development of non isothermal and multi component equations of change for heat and mass transfer. Exact solutions to steady state, isothermal unidirectional flow problems, to steady state heat and mass transfer problems. The analogies between heat, mass, and momentum transfer are emphasized throughout the course.
Prerequisite(s):
(
AS.110.302
OR
EN.553.291
) AND (
AS.171.101
OR
AS.171.107
)
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.540.304,Transport Phenomena II,4,"Dimensional analysis and dimensionless groups. Laminar boundary layers, introduction to turbulent flow. Definition of the friction factor. Macroscopic mass, momentum and mechanical energy balances (Bernouilli’s equation). Metering of fluids. Convective heat and mass transfer. Heat and mass transfer in boundary layers. Correlations for convective heat and mass transfer. Boiling and condensation. Interphase mass transfer. Prerequisite(s): EN.540.303 AND ( EN.500.113 OR EN.500.133 )",FA2,Engineering,"EN.540.303, EN.500.113, EN.500.133","EN.540.303
AND (
EN.500.113
OR
EN.500.133
)",,"EN.540.304.
Transport Phenomena II.
4 Credits.
Dimensional analysis and dimensionless groups. Laminar boundary layers, introduction to turbulent flow. Definition of the friction factor. Macroscopic mass, momentum and mechanical energy balances (Bernouilli’s equation). Metering of fluids. Convective heat and mass transfer. Heat and mass transfer in boundary layers. Correlations for convective heat and mass transfer. Boiling and condensation. Interphase mass transfer.
Prerequisite(s):
EN.540.303
AND (
EN.500.113
OR
EN.500.133
)
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.540.306,Chemical & Biomolecular Separations,4,"This course covers staged and continuous-contacting separations processes critical to the chemical and biochemical industries. Separations technologies studied include distillation, liquid-liquid extraction, gas absorption, membrane ultrafiltration, reverse osmosis, dialysis, adsorption, and chromatography. Particular emphasis is placed on the biochemical uses of these processes and consequently on how the treatment of these processes differs from the more traditional approach. Prerequisite(s): Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter ASEN in the Search Box to access the proper course. Click here to access the Laboratory Safety Introductory Course ; EN.540.203 AND EN.540.303 AND ( EN.500.113 OR EN.500.133 )",FA2,Engineering,"EN.540.203, EN.540.303, EN.500.113, EN.500.133","Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter ASEN in the Search Box to access the proper course.
Click here to access the Laboratory Safety Introductory Course
;
EN.540.203
AND
EN.540.303
AND (
EN.500.113
OR
EN.500.133
)",,"EN.540.306.
Chemical & Biomolecular Separations.
4 Credits.
This course covers staged and continuous-contacting separations processes critical to the chemical and biochemical industries. Separations technologies studied include distillation, liquid-liquid extraction, gas absorption, membrane ultrafiltration, reverse osmosis, dialysis, adsorption, and chromatography. Particular emphasis is placed on the biochemical uses of these processes and consequently on how the treatment of these processes differs from the more traditional approach.
Prerequisite(s):
Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter ASEN in the Search Box to access the proper course.
Click here to access the Laboratory Safety Introductory Course
;
EN.540.203
AND
EN.540.303
AND (
EN.500.113
OR
EN.500.133
)
Distribution Area: Engineering
AS Foundational Abilities: Science and Data (FA2)"
EN.540.307,Cell Biology for Engineers,3,"This course explores fundamental structural details and molecular functions of different parts of the cell. Considerable emphasis is placed on experimental/quantitative approaches to answering these questions. Topics include Central dogma and the nucleus; protein trafficking; ion transporters; cytoskeleton; molecular motors; cell cycle and cell division; signal transduction, cell growth and cancer; cell death, the extracellular matrix; cell adhesion, cell junctions and epithelium; and muscle contraction, cell motility and morphogenesis. Prerequisite(s): Cell Biology restriction: students who have completed AS.020.306 may not enroll.; AS.020.305",FA2,Natural Sciences,AS.020.305,"Cell Biology restriction: students who have completed
AS.020.306
may not enroll.;
AS.020.305","Prerequisite(s):
Cell Biology restriction: students who have completed
AS.020.306
may not enroll.","EN.540.307.
Cell Biology for Engineers.
3 Credits.
This course explores fundamental structural details and molecular functions of different parts of the cell. Considerable emphasis is placed on experimental/quantitative approaches to answering these questions. Topics include Central dogma and the nucleus; protein trafficking; ion transporters; cytoskeleton; molecular motors; cell cycle and cell division; signal transduction, cell growth and cancer; cell death, the extracellular matrix; cell adhesion, cell junctions and epithelium; and muscle contraction, cell motility and morphogenesis.
Prerequisite(s):
Cell Biology restriction: students who have completed
AS.020.306
may not enroll.;
AS.020.305
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
