code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.213.208,Dystopian Fiction & Socioeconomic Thought,3,"Dystopia (from the Latin) means “bad place.” Classic literary dystopias such as We, 1984, Brave New World, and Fahrenheit 451 depict societies gone wrong, bad places in which socioeconomic ideas promise harmony but produce nightmarish, even apocalyptic outcomes. A common theme of dystopian fiction is the conflict between collective need and individual desire. In this course we will pursue this theme, and others, as we read works of fiction alongside influential works of socio-economic thought. One of our aims will be to tease out the buried dreams and latent possibilities in the historical realities and literary imaginings of dystopic worlds. Readings include selections from popular fiction and contemporary media as well as texts by authors such as Karl Marx, Friedrich Hayek, Rosa Luxemburg, W.E.B. Du Bois, Franz Kafka, Juli Zeh, Olivia Wenzel, Elias Canetti, Brigitte Riemann, Hannah Arendt, Frantz Fanon, Herta Müller, and Philip K. Dick.","FA1, FA3, FA4",,,,Writing Intensive,"AS.213.208.
Dystopian Fiction & Socioeconomic Thought.
3 Credits.
Dystopia (from the Latin) means “bad place.” Classic literary dystopias such as We, 1984, Brave New World, and Fahrenheit 451 depict societies gone wrong, bad places in which socioeconomic ideas promise harmony but produce nightmarish, even apocalyptic outcomes. A common theme of dystopian fiction is the conflict between collective need and individual desire. In this course we will pursue this theme, and others, as we read works of fiction alongside influential works of socio-economic thought. One of our aims will be to tease out the buried dreams and latent possibilities in the historical realities and literary imaginings of dystopic worlds. Readings include selections from popular fiction and contemporary media as well as texts by authors such as Karl Marx, Friedrich Hayek, Rosa Luxemburg, W.E.B. Du Bois, Franz Kafka, Juli Zeh, Olivia Wenzel, Elias Canetti, Brigitte Riemann, Hannah Arendt, Frantz Fanon, Herta Müller, and Philip K. Dick.
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.213.308,Familiengeheimnisse/Verleugnungskultur,3,"Analyzing literature and films on the family relationships of refugees, political prisoners, Stasi informants, and Nazi perpetrators, we will study the psychic afterlives of fascist, totalitarian, or authoritarian regimes (Nazi Germany, GDR, Turkey). We will discover experiences and stories that are often not told in the family but nevertheless handed down across generations in powerful and often distorted ways. Drawing on philosophy, psychoanalysis, and psychosociology, we will discuss how the need to keep quiet meets the need to talk and to hear.",FA4,Humanities,AS.210.361,AS.210.361,,"AS.213.308.
Familiengeheimnisse/Verleugnungskultur.
3 Credits.
Analyzing literature and films on the family relationships of refugees, political prisoners, Stasi informants, and Nazi perpetrators, we will study the psychic afterlives of fascist, totalitarian, or authoritarian regimes (Nazi Germany, GDR, Turkey). We will discover experiences and stories that are often not told in the family but nevertheless handed down across generations in powerful and often distorted ways. Drawing on philosophy, psychoanalysis, and psychosociology, we will discuss how the need to keep quiet meets the need to talk and to hear.
Prerequisite(s):
AS.210.361
Distribution Area: Humanities
AS Foundational Abilities: Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.213.311,Wege aus der Krise: politisches Theater heute,3,"Course taught in German. Klimakrise, sogenannte Flüchtlingskrise, Gesundheitskrise, Krise der Demokratie: Eine Krise nach der anderen stellt sich ein oder wird zumindest ausgerufen. Das Resultat ist jedes Mal Weltverlust, wenn auch auf sehr unterschiedliche Weise. Es gibt also grundsätzliche Probleme, mit denen sich politisches Theater heute auseinanderzusetzen hat. In Deutschland und Österreich hat das Theater traditionell und aktuell einen hohen gesellschaftlichen Stellenwert. Allerdings ist auch die Welt des Theaters seit Frühjahr 2020 aufgrund des Gebots, soziale Kontakte einzuschränken, weitgehend zusammengebrochen. Dennoch arbeiten Theatermacher*innen weiter daran, den großen Problemen unserer Zeit zu begegnen. Welche Entwürfe bieten zeitgenössische Stücke, um uns als Gesellschaft Wege aus der Krise zu weisen.","FA1, FA3, FA4",Humanities,AS.210.362,AS.210.362,Writing Intensive,"AS.213.311.
Wege aus der Krise: politisches Theater heute.
3 Credits.
Course taught in German. Klimakrise, sogenannte Flüchtlingskrise, Gesundheitskrise, Krise der Demokratie: Eine Krise nach der anderen stellt sich ein oder wird zumindest ausgerufen. Das Resultat ist jedes Mal Weltverlust, wenn auch auf sehr unterschiedliche Weise. Es gibt also grundsätzliche Probleme, mit denen sich politisches Theater heute auseinanderzusetzen hat. In Deutschland und Österreich hat das Theater traditionell und aktuell einen hohen gesellschaftlichen Stellenwert. Allerdings ist auch die Welt des Theaters seit Frühjahr 2020 aufgrund des Gebots, soziale Kontakte einzuschränken, weitgehend zusammengebrochen. Dennoch arbeiten Theatermacher*innen weiter daran, den großen Problemen unserer Zeit zu begegnen. Welche Entwürfe bieten zeitgenössische Stücke, um uns als Gesellschaft Wege aus der Krise zu weisen.
Prerequisite(s):
AS.210.362
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.213.314,"Texte sehen, Bilder lesen",3,"Taught in German. This course examines the intersections of literature and the visual arts. We will read texts by writers influenced by artists and explore art that mobilizes text; and we will examine the relationships between text and image in both illustrated books and artworks. We will also consider the visual dimensions of texts themselves, asking how texts sometimes come to function imagistically or even as images in their own right. We will work across different periods of literary and visual production, and specific topics will include: theories of text and image; manuscript illumination and early printing; typography; concrete poetry; artists’ books; text art; and graphic novels. The course will include visits to the Baltimore Museum of Art, the Walters Art Museum, Special Collections at the Sheridan Library, and a letterpress shop.","FA1, FA3, FA5",,AS.210.362,"AS.210.362
or Instructor Permission",Writing Intensive,"AS.213.314.
Texte sehen, Bilder lesen.
3 Credits.
Taught in German. This course examines the intersections of literature and the visual arts. We will read texts by writers influenced by artists and explore art that mobilizes text; and we will examine the relationships between text and image in both illustrated books and artworks. We will also consider the visual dimensions of texts themselves, asking how texts sometimes come to function imagistically or even as images in their own right. We will work across different periods of literary and visual production, and specific topics will include: theories of text and image; manuscript illumination and early printing; typography; concrete poetry; artists’ books; text art; and graphic novels. The course will include visits to the Baltimore Museum of Art, the Walters Art Museum, Special Collections at the Sheridan Library, and a letterpress shop.
Prerequisite(s):
AS.210.362
or Instructor Permission
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.213.315,Playtime…auf deutsch,3,"Taught in German. German discussions of theater have largely focused on Greek tragedy and how this classical genre can be adapted for the modern stage. Yet comedies (or Lustspiele) have played an equally important role in German cultural productions and discourse from the early modern figure of the buffoon (Hanswurst) to reflections on puppet theater and to larger philosophical and anthropological inquiries into play. In this course we will read several theoretical texts on comedy and play by Aristotle, Huizinga, Kant, Schiller, and Kleist before turning to various comedies by Lessing, Kotzebue, Kleist, Brentano, Droste-Hülshoff, Büchner and Brecht. The culmination of the class will be a theatrical production.","FA1, FA3",,AS.210.362,"AS.210.362
or Instructor approval",Writing Intensive,"AS.213.315.
Playtime…auf deutsch.
3 Credits.
Taught in German. German discussions of theater have largely focused on Greek tragedy and how this classical genre can be adapted for the modern stage. Yet comedies (or Lustspiele) have played an equally important role in German cultural productions and discourse from the early modern figure of the buffoon (Hanswurst) to reflections on puppet theater and to larger philosophical and anthropological inquiries into play. In this course we will read several theoretical texts on comedy and play by Aristotle, Huizinga, Kant, Schiller, and Kleist before turning to various comedies by Lessing, Kotzebue, Kleist, Brentano, Droste-Hülshoff, Büchner and Brecht. The culmination of the class will be a theatrical production.
Prerequisite(s):
AS.210.362
or Instructor approval
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.213.316,Frauen der Romantik,3,"In diesem Kurs werden wir uns mit literarischen Texten des späten achtzehnten und frühen neunzehnten Jahrhunderts beschäftigen, die mit Frauen- und Geschlechterrollen experimentieren. Kämpferinnen, außergewöhnlich Liebende, mit ausgefallenem Wissen und Weisheit Begabte werden unsere Protagonist*innen sein. Zudem werden wir uns mit der gleichzeitig stattfindenden philosophischen Diskussion auseinandersetzen, die sich zum Teil für Gleichberechtigung einsetzt, vor allem aber Argumente liefert für eine restriktive bürgerliche Frauenrolle. Mit „Frauen der Romantik“ sind hier also sowohl literarische Heldinnen und Schriftstellerinnen gemeint als auch die zu der Zeit noch pluralen Rollen, die dem weiblichen Geschlecht zugeschrieben werden.","FA1, FA3, FA5",Humanities,AS.210.361,AS.210.361,Writing Intensive,"AS.213.316.
Frauen der Romantik.
3 Credits.
In diesem Kurs werden wir uns mit literarischen Texten des späten achtzehnten und frühen neunzehnten Jahrhunderts beschäftigen, die mit Frauen- und Geschlechterrollen experimentieren. Kämpferinnen, außergewöhnlich Liebende, mit ausgefallenem Wissen und Weisheit Begabte werden unsere Protagonist*innen sein. Zudem werden wir uns mit der gleichzeitig stattfindenden philosophischen Diskussion auseinandersetzen, die sich zum Teil für Gleichberechtigung einsetzt, vor allem aber Argumente liefert für eine restriktive bürgerliche Frauenrolle. Mit „Frauen der Romantik“ sind hier also sowohl literarische Heldinnen und Schriftstellerinnen gemeint als auch die zu der Zeit noch pluralen Rollen, die dem weiblichen Geschlecht zugeschrieben werden.
Prerequisite(s):
AS.210.361
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.213.321,Bodies and Pleasures,3,"This course traces a literary history of sexuality from the Middle Ages to contemporary women’s writing. We will analyze how sexual pleasure changed over time. In particular, we will discuss what role literature plays in the reproduction and transformation of bodily pleasures. The course explores how the pleasures of bodies are imagined in and through literature, but also whether words are bodies that give pleasure and perhaps even have their own pleasures.","FA1, FA3, FA5",Humanities,,,Writing Intensive,"AS.213.321.
Bodies and Pleasures.
3 Credits.
This course traces a literary history of sexuality from the Middle Ages to contemporary women’s writing. We will analyze how sexual pleasure changed over time. In particular, we will discuss what role literature plays in the reproduction and transformation of bodily pleasures. The course explores how the pleasures of bodies are imagined in and through literature, but also whether words are bodies that give pleasure and perhaps even have their own pleasures.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.213.323,Experimental Literature: Dada to Digital,3,"Throughout the 20th century, writers have probed the nature of text as medium through a host of experimental techniques that press literature as an artform to its limits. This course examines the history of this experimentation, from modernist fragmentation of narrative; to Dada typographical and sound poetry; to visual and concrete poetry; to postmodernist metafiction; to hypertext fiction and beyond. By situating various modes of experimentation (formal, stylistic, visual, material, sonic) in relation to media-technological developments and discourses, students will gain an understanding of several literary periods and overview of modern and contemporary media history. The course will make extensive use of Library Special Collections. Conducted in English.","FA3, FA5",Humanities,,,,"AS.213.323.
Experimental Literature: Dada to Digital.
3 Credits.
Throughout the 20th century, writers have probed the nature of text as medium through a host of experimental techniques that press literature as an artform to its limits. This course examines the history of this experimentation, from modernist fragmentation of narrative; to Dada typographical and sound poetry; to visual and concrete poetry; to postmodernist metafiction; to hypertext fiction and beyond. By situating various modes of experimentation (formal, stylistic, visual, material, sonic) in relation to media-technological developments and discourses, students will gain an understanding of several literary periods and overview of modern and contemporary media history. The course will make extensive use of Library Special Collections. Conducted in English.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)"
AS.213.325,"Revolution, Power, and Poetic Justice: From Peasant Revolts to Workers Revolts in Literature and Phi",3,"Political thinkers from Ernst Bloch and Carl Schmitt to Reinhard Koselleck and Theodor W. Adorno have long been drawn to Heinrich von Kleist’s novella “Michael Kohlhaas” because of the questions it raises about what a just political order would be when, in the context of this story, only the threat of violence enables the powerless to be heard. The novella takes place in the latter half of the sixteenth century as the feudal era is coming to an end, and Kohlhaas’s struggle to rectify the damage done to his property reveals the vulnerability of the then emerging merchant class to the still unchecked power of the nobility. Yet Kohlhaas’s response to the situation proves to be as arbitrary as the injustice he faces, and the only solution the novella can find for this impasse is a fairy tale that embodies—in all senses of the phrase—poetic justice. This course will examine the novella in its historical context (Reformation, doctrine of natural law, Prussian land reform) and with an eye toward modern thought on state violence, terror, liberalism, and the power of art. All texts and discussion in English.","FA1, FA3, FA4",Humanities,,,,"AS.213.325.
Revolution, Power, and Poetic Justice: From Peasant Revolts to Workers Revolts in Literature and Phi.
3 Credits.
Political thinkers from Ernst Bloch and Carl Schmitt to Reinhard Koselleck and Theodor W. Adorno have long been drawn to Heinrich von Kleist’s novella “Michael Kohlhaas” because of the questions it raises about what a just political order would be when, in the context of this story, only the threat of violence enables the powerless to be heard. The novella takes place in the latter half of the sixteenth century as the feudal era is coming to an end, and Kohlhaas’s struggle to rectify the damage done to his property reveals the vulnerability of the then emerging merchant class to the still unchecked power of the nobility. Yet Kohlhaas’s response to the situation proves to be as arbitrary as the injustice he faces, and the only solution the novella can find for this impasse is a fairy tale that embodies—in all senses of the phrase—poetic justice. This course will examine the novella in its historical context (Reformation, doctrine of natural law, Prussian land reform) and with an eye toward modern thought on state violence, terror, liberalism, and the power of art. All texts and discussion in English.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.213.326,Die Stunde Null,3,"Conducted in German. This course explores the so-called Stunde Null or Zero Hour in German history: the years 1945-1949, from the end of World War II to the formal division of Germany into the DDR and the BRD. How did German writers, filmmakers, and intellectuals in the immediate aftermath of the war begin to grapple with questions of guilt and responsibility, and with possibilities for moving forward and national renewal? Additional topics include gender roles, the figure of the Trümmerfrau (rubble-woman), and crises of masculinity; exile, return, and the Gruppe 47. Texts/films include Karl Jaspers’s Die Schuldfrage, Roberto Rossellini’s Germania Anno Zero, Wolfgang Borchert’s Draußen vor der Tür, Wolfgang Staudte’s Die Mörder sind unter uns, Heinrich Böll’s Der Zug war pünklich.","FA1, FA3, FA4",Humanities,AS.210.362,AS.210.362,Writing Intensive,"AS.213.326.
Die Stunde Null.
3 Credits.
Conducted in German. This course explores the so-called Stunde Null or Zero Hour in German history: the years 1945-1949, from the end of World War II to the formal division of Germany into the DDR and the BRD. How did German writers, filmmakers, and intellectuals in the immediate aftermath of the war begin to grapple with questions of guilt and responsibility, and with possibilities for moving forward and national renewal? Additional topics include gender roles, the figure of the Trümmerfrau (rubble-woman), and crises of masculinity; exile, return, and the Gruppe 47. Texts/films include Karl Jaspers’s Die Schuldfrage, Roberto Rossellini’s Germania Anno Zero, Wolfgang Borchert’s Draußen vor der Tür, Wolfgang Staudte’s Die Mörder sind unter uns, Heinrich Böll’s Der Zug war pünklich.
Prerequisite(s):
AS.210.362
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
