code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.377.115,First Year Russian,4,"This course is designed for students who have no background in the language and wish to learn the language at an academic level, obtaining knowledge of the linguistic aspects of the language as well as skills needed to communicate in Russian. The goal of the course is the simultaneous progression of four skills (speaking, listening, writing, and reading) as well as familiarity with aspects of Russian linguistics and culture that are necessary for language competency in survival level. It is expected that, by the end of the spring term, students will have basic speaking and listening comprehension skills, a solid grasp of basic grammar, reading and writing skills. No Satisfactory/Unsatisfactory. Prerequisite(s): Students may not have completed AS.377.131 AND AS.377.132 under the previous JHU/Goucher program.","FA3, FA4",,"AS.377.131, AS.377.132",Students may not have completed AS.377.131 AND AS.377.132 under the previous JHU/Goucher program.,,"AS.377.115.
First Year Russian.
4 Credits.
This course is designed for students who have no background in the language and wish to learn the language at an academic level, obtaining knowledge of the linguistic aspects of the language as well as skills needed to communicate in Russian. The goal of the course is the simultaneous progression of four skills (speaking, listening, writing, and reading) as well as familiarity with aspects of Russian linguistics and culture that are necessary for language competency in survival level. It is expected that, by the end of the spring term, students will have basic speaking and listening comprehension skills, a solid grasp of basic grammar, reading and writing skills.  No Satisfactory/Unsatisfactory.
Prerequisite(s):
Students may not have completed AS.377.131 AND AS.377.132 under the previous JHU/Goucher program.
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.377.116,First Year Russian II,4,"A continuation of AS.377.115 . This course is designed for students who have no background in the language and wish to learn the language at an academic level, obtaining knowledge of the linguistic aspects of the language as well as skills needed to communicate in Russian. The goal of the course is the simultaneous progression of four skills (speaking, listening, writing, and reading) as well as familiarity with aspects of Russian linguistics and culture that are necessary for language competency in survival level. It is expected that, by the end of the spring term, students will have basic speaking and listening comprehension skills, a solid grasp of basic grammar, reading and writing skills. No Satisfactory/Unsatisfactory. Prerequisite(s): AS.377.115","FA3, FA4",,AS.377.115,AS.377.115,,"AS.377.116.
First Year Russian II.
4 Credits.
A continuation of
AS.377.115
. This course is designed for students who have no background in the language and wish to learn the language at an academic level, obtaining knowledge of the linguistic aspects of the language as well as skills needed to communicate in Russian. The goal of the course is the simultaneous progression of four skills (speaking, listening, writing, and reading) as well as familiarity with aspects of Russian linguistics and culture that are necessary for language competency in survival level. It is expected that, by the end of the spring term, students will have basic speaking and listening comprehension skills, a solid grasp of basic grammar, reading and writing skills. No Satisfactory/Unsatisfactory.
Prerequisite(s):
AS.377.115
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.377.215,Second Year Russian,3,"This course is designed for students who have finished AS.377.116 with C+ or above, or by a placement exam. The goal of the course is the simultaneous progression of four skills (speaking, listening, writing, and reading) as well as familiarity with aspects of Russian linguistics and culture that are necessary for language competency higher than that learned in First Year Russian. Prerequisite(s): AS.377.116","FA3, FA4",Humanities,AS.377.116,AS.377.116,,"AS.377.215.
Second Year Russian.
3 Credits.
This course is designed for students who have finished
AS.377.116
with C+ or above, or by a placement exam. The goal of the course is the simultaneous progression of four skills (speaking, listening, writing, and reading) as well as familiarity with aspects of Russian linguistics and culture that are necessary for language competency higher than that learned in First Year Russian.
Prerequisite(s):
AS.377.116
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.377.216,Second Year Russian II,3,"Continuation of AS.377.215 . The goal of the course is the simultaneous progression of four skills (speaking, listening, writing, and reading) as well as familiarity with aspects of Russian linguistics and culture that are necessary for language competency higher than that learned in First Year Russian. Prerequisite(s): AS.377.215","FA3, FA4",Humanities,AS.377.215,AS.377.215,,"AS.377.216.
Second Year Russian II.
3 Credits.
Continuation of
AS.377.215
. The goal of the course is the simultaneous progression of four skills (speaking, listening, writing, and reading) as well as familiarity with aspects of Russian linguistics and culture that are necessary for language competency higher than that learned in First Year Russian.
Prerequisite(s):
AS.377.215
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.377.254,19th Century Russian Literature: German Idealism and Russian Realism,3,"This course introduces students to some of the classics as well as lesser-known masterpieces of 19th century Russian literature, beginning with Russian Romanticism in relation to European literary movements such as French Sentimentalism, British Romanticism, and German Idealism, and ending with Russian Realism. We will study Alexander Pushkin’s novel in verse Eugene Onegin (1833), his short story “The Queen of Spades” (1834), Mikhail Lermontov’s novel A Hero of Our Time (1840), and Ivan Turgenev’s novella Faust (1856). We will devote the second part of the course to close readings and cultural as well as philosophical interpretation of works by Fyodor Dostoevsky and Leo Tolstoy: Dostoevsky’s earlier unfinished bildungsroman Netochka Nezvanova (1849), Tolstoy’s early trilogy Childhood, Adolescence, Youth (1857) as well as the first novel Dostoevsky wrote after his mock execution and Siberian exile, namely Notes from the House of the Dead (1862), which pairs well with Tolstoy’s later works “The Kreutzer Sonata” (1889) and Father Sergius (1898) in dealing with topics like isolation, violence against women, and struggles of self-realization . The course examines Russian modernity and national identity vis-a`-vis Europe and explores the following key questions: the Russian novel’s evolution, its role in 19th-century politics, society, and Russian writers’ engagement with European literature as well as thinkers like Kant, Hegel, and Schopenhauer. By the end, students will have a foundational understanding of 19th-century Russian literature’s history, philosophy, and cultural legacy and will have developed critical reading and writing skills. No prerequisites; knowledge of Russian is not required.","FA3, FA4",Humanities,,,,"AS.377.254.
19th Century Russian Literature: German Idealism and Russian Realism.
3 Credits.
This course introduces students to some of the classics as well as lesser-known masterpieces of 19th century Russian literature, beginning with Russian Romanticism in relation to European literary movements such as French Sentimentalism, British Romanticism, and German Idealism, and ending with Russian Realism. We will study Alexander Pushkin’s novel in verse Eugene Onegin (1833), his short story “The Queen of Spades” (1834), Mikhail Lermontov’s novel A Hero of Our Time (1840), and Ivan Turgenev’s novella Faust (1856). We will devote the second part of the course to close readings and cultural as well as philosophical interpretation of works by Fyodor Dostoevsky and Leo Tolstoy: Dostoevsky’s earlier unfinished bildungsroman Netochka Nezvanova (1849), Tolstoy’s early trilogy Childhood, Adolescence, Youth (1857) as well as the first novel Dostoevsky wrote after his mock execution and Siberian exile, namely Notes from the House of the Dead (1862), which pairs well with Tolstoy’s later works “The Kreutzer Sonata” (1889) and Father Sergius (1898) in dealing with topics like isolation, violence against women, and struggles of self-realization . The course examines Russian modernity and national identity vis-a`-vis Europe and explores the following key questions: the Russian novel’s evolution, its role in 19th-century politics, society, and Russian writers’ engagement with European literature as well as thinkers like Kant, Hegel, and Schopenhauer. By the end, students will have a foundational understanding of 19th-century Russian literature’s history, philosophy, and cultural legacy and will have developed critical reading and writing skills. No prerequisites; knowledge of Russian is not required.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.377.264,"'Disciplines Without Borders’ and Multidisciplinarity in Literature, Art, and Science",3,"This introductory course ‘Disciplines Without Borders:’ Multidisciplinarity in Literature, Art, and Sciences will explore the intersections between literary texts, scientific discoveries, and art. We will study Geometry, Calculus, Probability Theory, Philosophy, Cognitive Science, Physics, Medicine, and Ecology in Russian Literature. We will read novels, poems, and plays by Goethe, Dostoevsky, Tolstoy, Chekhov, Akhmatova, and Nabokov, among others, with relevant chapters from Hegel, Literature, and the Problem of Agency by Allen Speight; The Mathematical Mind of F. M. Dostoevsky: Imaginary Numbers, Non-Euclidean Geometry, and Infinity by Michael Marsh-Soloway; Russian Literature and Cognitive Science edited by Tom Dolack, “which applies the newest insights from cognitive psychology to the study of Russian literature;” Medical Storyworlds: Health, Illness, and Bodies in Russian and European Literature at the Turn of the Twentieth Century by Elena Fratto; Jeff Love’s studies on Tolstoy’s use of calculus for the development of his philosophy of history, “Tolstoy’s Integration Metaphor from War and Peace” by Stephen T. Ahearn as well as other scientific studies that engage with literature such as Yuriy Mann’s Mathematics as Metaphor, Sarah Hart’s Once Upon a Prime: The Wondrous Connections Between Mathematics and Literature, and Carlo Rovelli’s Seven Brief Lessons in Physics. In addition to the reading materials, assignments will include expository writings as well as philosophical games and illustrations of the connections between science and art, mind and matter. We will also have guest lecturers from the departments of philosophy, mathematics, and cognitive science as we consider philosophy as science and science as art and explore multidisciplinarity and the many ways in which sciences can transform our understanding of art and literature and vice versa. No prerequisites either in humanities or sciences.","FA1, FA2, FA3","Humanities, Quantitative and Mathematical Sciences",,,,"AS.377.264.
'Disciplines Without Borders’ and Multidisciplinarity in Literature, Art, and Science.
3 Credits.
This introductory course ‘Disciplines Without Borders:’ Multidisciplinarity in Literature, Art, and Sciences will explore the intersections between literary texts, scientific discoveries, and art. We will study Geometry, Calculus, Probability Theory, Philosophy, Cognitive Science, Physics, Medicine, and Ecology in Russian Literature. We will read novels, poems, and plays by Goethe, Dostoevsky, Tolstoy, Chekhov, Akhmatova, and Nabokov, among others, with relevant chapters from Hegel, Literature, and the Problem of Agency by Allen Speight; The Mathematical Mind of F. M. Dostoevsky: Imaginary Numbers, Non-Euclidean Geometry, and Infinity by Michael Marsh-Soloway; Russian Literature and Cognitive Science edited by Tom Dolack, “which applies the newest insights from cognitive psychology to the study of Russian literature;” Medical Storyworlds: Health, Illness, and Bodies in Russian and European Literature at the Turn of the Twentieth Century by Elena Fratto; Jeff Love’s studies on Tolstoy’s use of calculus for the development of his philosophy of history,  “Tolstoy’s Integration Metaphor from War and Peace” by Stephen T. Ahearn as well as other scientific studies that engage with literature such as Yuriy Mann’s Mathematics as Metaphor, Sarah Hart’s Once Upon a Prime: The Wondrous Connections Between Mathematics and Literature, and Carlo Rovelli’s Seven Brief Lessons in Physics. In addition to the reading materials, assignments will include expository writings as well as philosophical games and illustrations of the connections between science and art, mind and matter. We will also have guest lecturers from the departments of philosophy, mathematics, and cognitive science as we consider philosophy as science and science as art and explore multidisciplinarity and the many ways in which sciences can transform our understanding of art and literature and vice versa. No prerequisites either in humanities or sciences.
Distribution Area: Humanities, Quantitative and Mathematical Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Culture and Aesthetics (FA3)"
AS.377.315,Third Year Russian,3,This course offers advanced training in spoken as well as written Russian. It is designed for students who have basic Russian language proficiency acquired through AS.377.216 or equivalent. Advanced level of grammatical structures will be learned and practiced through communicative tasks. Prerequisite(s): AS.377.216,"FA1, FA3, FA4",Humanities,AS.377.216,AS.377.216,Writing Intensive,"AS.377.315.
Third Year Russian.
3 Credits.
This course offers advanced training in spoken as well as written Russian. It is designed for students who have basic Russian language proficiency acquired through
AS.377.216
or equivalent. Advanced level of grammatical structures will be learned and practiced through communicative tasks.
Prerequisite(s):
AS.377.216
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.377.316,Third Year Russian II,3,Continuation of AS.377.315 . This course offers advanced training in spoken as well as written Russian. Advanced level of grammatical structures will be learned and practiced through communicative tasks. Prerequisite(s): AS.377.315,"FA1, FA3, FA4",Humanities,AS.377.315,AS.377.315,Writing Intensive,"AS.377.316.
Third Year Russian II.
3 Credits.
Continuation of
AS.377.315
. This course offers advanced training in spoken as well as written Russian. Advanced level of grammatical structures will be learned and practiced through communicative tasks.
Prerequisite(s):
AS.377.315
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.377.395,Readings in Russian Studies,2,"The course examines aspects of Russian culture through Russian literature. Readings include a wide range of texts. In this particular course, we will read a play by a Soviet writer and watch a video recording of a contemporary stage show by the Moscow Art Theater. Participation in the course would require reading authentic Russian texts, extensive classroom discussions, and frequent writing assignments. (All texts and videos are in Russian.) Pre-req: 377.316 or by permission Prerequisite(s): AS.377.316","FA1, FA3, FA4",Humanities,AS.377.316,AS.377.316,Writing Intensive,"AS.377.395.
Readings in Russian Studies.
2 Credits.
The course examines aspects of Russian culture through Russian literature. Readings include a wide range of texts. In this particular course, we will read a play by a Soviet writer and watch a video recording of a contemporary stage show by the Moscow Art Theater. Participation in the course would require reading authentic Russian texts, extensive classroom discussions, and frequent writing assignments. (All texts and videos are in Russian.) Pre-req: 377.316 or by permission
Prerequisite(s):
AS.377.316
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.377.397,Readings in Russian Studies II,2,"The course examines aspects of Russian culture through Russian literature. Readings include a wide range of texts. Participation in the course would require reading authentic Russian texts, extensive classroom discussions, and frequent writing assignments. (All texts and videos are in Russian.) Pre-req: 377.315-316 or by permission Prerequisite(s): AS.377.315 OR AS.377.316 OR AS.377.395 or permission of instructor","FA1, FA3, FA4",Humanities,"AS.377.315, AS.377.316, AS.377.395","AS.377.315
OR
AS.377.316
OR
AS.377.395
or permission of instructor",Writing Intensive,"AS.377.397.
Readings in Russian Studies II.
2 Credits.
The course examines aspects of Russian culture through Russian literature. Readings include a wide range of texts. Participation in the course would require reading authentic Russian texts, extensive classroom discussions, and frequent writing assignments. (All texts and videos are in Russian.) Pre-req: 377.315-316 or by permission
Prerequisite(s):
AS.377.315
OR
AS.377.316
OR
AS.377.395
or permission of instructor
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
