code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.625.108,Calculus I,4,"Differential and integral calculus of functions of one independent variable. Topics include the basic analytic geometry of graphs of functions, and their limits, integrals and derivatives, including the Fundamental Theorem of Calculus. Also, some applications of the integral, like arc length and volumes of solids with rotational symmetry, are discussed. Applications to the physical sciences and engineering will be a focus of this course, as this course is designed to meet the needs of students in these disciplines. Course Note(s): Not for credit. Not eligible for financial aid. Prerequisite(s): Pre-calculus (e.g., AS.110.105 or equivalent)",,,AS.110.105,"Pre-calculus (e.g.,
AS.110.105
or equivalent)",,"EN.625.108.
Calculus I.
4 Credits.
Differential and integral calculus of functions of one independent variable. Topics include the basic analytic geometry of graphs of functions, and their limits, integrals and derivatives, including the Fundamental Theorem of Calculus. Also, some applications of the integral, like arc length and volumes of solids with rotational symmetry, are discussed. Applications to the physical sciences and engineering will be a focus of this course, as this course is designed to meet the needs of students in these disciplines. Course Note(s): Not for credit. Not eligible for financial aid. Prerequisite(s): Pre-calculus (e.g.,
AS.110.105
or equivalent)"
EN.625.109,Calculus II,4,"Differential and integral calculus. Includes analytic geometry, functions, limits, integrals and derivatives, polar coordinates, parametric equations, Taylor’s theorem and applications, infinite sequences and series. Some applications to the physical sciences and engineering will be discussed, and the course is designed to meet the needs of students in these disciplines. Prerequisite(s): EN.625.108 Calculus I Course Note(s): Not for credit. Not eligible for financial aid.",,,EN.625.108,"EN.625.108
Calculus I Course Note(s): Not for credit. Not eligible for financial aid.",,"EN.625.109.
Calculus II.
4 Credits.
Differential and integral calculus. Includes analytic geometry, functions, limits, integrals and derivatives, polar coordinates, parametric equations, Taylor’s theorem and applications, infinite sequences and series. Some applications to the physical sciences and engineering will be discussed, and the course is designed to meet the needs of students in these disciplines. Prerequisite(s):
EN.625.108
Calculus I Course Note(s): Not for credit. Not eligible for financial aid."
EN.625.201,General Applied Mathematics,3,"This course is designed for students whose prior background does not fully satisfy the mathematics requirements for admission and/or for students who wish to take a refresher course in applied mathematics. The course provides a review of differential and integral calculus in one or more variables. It covers elementary linear algebra and differential equations, including first- and second-order linear differential equations. Basic concepts of matrix theory are discussed (e.g., matrix multiplication, inversion, and eigenvalues/eigenvectors). Prerequisite(s): Two semesters of calculus. Course Note(s): Not for graduate credit.",,,,Two semesters of calculus. Course Note(s): Not for graduate credit.,,"EN.625.201.
General Applied Mathematics.
3 Credits.
This course is designed for students whose prior background does not fully satisfy the mathematics requirements for admission and/or for students who wish to take a refresher course in applied mathematics. The course provides a review of differential and integral calculus in one or more variables. It covers elementary linear algebra and differential equations, including first- and second-order linear differential equations. Basic concepts of matrix theory are discussed (e.g., matrix multiplication, inversion, and eigenvalues/eigenvectors). Prerequisite(s): Two semesters of calculus. Course Note(s): Not for graduate credit."
EN.625.240,Introduction to Probability and Statistics,3,"This course provides an introduction to probability and statistics with applications. Topics consist of combinatorics, random variables, probability distributions, Bayesian inference, hypothesis testing, confidence intervals, and linear regression. Students will develop proficiency in Excel for statistical analysis. Prerequisite(s): One semester of calculus ( EN.625.108 or equivalent)",,,EN.625.108,"One semester of calculus (
EN.625.108
or equivalent)",,"EN.625.240.
Introduction to Probability and Statistics.
3 Credits.
This course provides an introduction to probability and statistics with applications. Topics consist of combinatorics, random variables, probability distributions, Bayesian inference, hypothesis testing, confidence intervals, and linear regression. Students will develop proficiency in Excel for statistical analysis. Prerequisite(s): One semester of calculus (
EN.625.108
or equivalent)"
EN.625.250,Multivariable Calculus and Complex Analysis,3,"This course covers fundamental mathematical tools useful in all areas of applied mathematics, including statistics, data science, and differential equations. The course covers basic principles in linear algebra, multivariate calculus, and complex analysis. Within linear algebra, topics include matrices, systems of linear equations, determinants, matrix inverse, and eigenvalues/eigenvectors. Relative to multivariate calculus, the topics include vector differential calculus (gradient, divergence, curl) and vector integral calculus (line and double integrals, surface integrals, Green’s theorem, triple integrals, divergence theorem and Stokes’ theorem). For complex analysis, the course covers complex numbers and functions, conformal maps, complex integration, power series and Laurent series, and, time permitting, the residue integration method. Prerequisite(s): Differential and integral calculus. Course Note(s): Not for graduate credit.",,,,Differential and integral calculus. Course Note(s): Not for graduate credit.,,"EN.625.250.
Multivariable Calculus and Complex Analysis.
3 Credits.
This course covers fundamental mathematical tools useful in all areas of applied mathematics, including statistics, data science, and differential equations. The course covers basic principles in linear algebra, multivariate calculus, and complex analysis. Within linear algebra, topics include matrices, systems of linear equations, determinants, matrix inverse, and eigenvalues/eigenvectors. Relative to multivariate calculus, the topics include vector differential calculus (gradient, divergence, curl) and vector integral calculus (line and double integrals, surface integrals, Green’s theorem, triple integrals, divergence theorem and Stokes’ theorem). For complex analysis, the course covers complex numbers and functions, conformal maps, complex integration, power series and Laurent series, and, time permitting, the residue integration method. Prerequisite(s): Differential and integral calculus. Course Note(s): Not for graduate credit."
EN.625.251,Introduction to Ordinary and Partial Differential Equations,3,"This course is a companion to EN.625.250 . Topics include ordinary differential equations, Fourier series and integrals, the Laplace transformation, Bessel functions and Legendre polynomials, and an introduction to partial differential equations. Prerequisite(s): Differential and integral calculus. Students with no experience in linear algebra may find it helpful to take EN.625.250 Multivariable and Complex Analysis first. Course Note(s): Not for graduate credit.",,,EN.625.250,"Differential and integral calculus. Students with no experience in linear algebra may find it helpful to take
EN.625.250
Multivariable and Complex Analysis first. Course Note(s): Not for graduate credit.",,"EN.625.251.
Introduction to Ordinary and Partial Differential Equations.
3 Credits.
This course is a companion to
EN.625.250
. Topics include ordinary differential equations, Fourier series and integrals, the Laplace transformation, Bessel functions and Legendre polynomials, and an introduction to partial differential equations. Prerequisite(s): Differential and integral calculus. Students with no experience in linear algebra may find it helpful to take
EN.625.250
Multivariable and Complex Analysis first. Course Note(s): Not for graduate credit."
EN.625.252,Linear Algebra and Its Applications,3,"This course is a study of linear systems of equations, vector spaces, and linear transformations in the context of applications including basic data fitting, polynomial interpolation and network flow. The following topics and their basic applications are covered: Gaussian elimination, matrix algebra, determinants, eigenvalues and eigenvectors, diagonalization, linear independence, basis and dimension of vector spaces, orthogonality, Gram-Schmidt process and least-squares method. No software is required. Note for those planning to also take EN.625.609 Matrix Theory: EN.625.252 covers a broad range of topics in linear algebra and its applications at an introductory level, while EN.625.609 focuses in depth on the fundamental theoretical properties of matrices and the consequent significant applications. EN.625.252 introduces basic proof writing techniques, theoretical background and knowledge of applications that will be useful for EN.625.609 . Prerequisite(s): EN.625.108 Calculus I. Course Note(s): Not for Graduate Credit",,,EN.625.108,"EN.625.108
Calculus I. Course Note(s): Not for Graduate Credit",,"EN.625.252.
Linear Algebra and Its Applications.
3 Credits.
This course is a study of linear systems of equations, vector spaces, and linear transformations in the context of applications including basic data fitting, polynomial interpolation and network flow.  The following topics and their basic applications are covered:  Gaussian elimination, matrix algebra, determinants, eigenvalues and eigenvectors, diagonalization, linear independence, basis and dimension of vector spaces, orthogonality, Gram-Schmidt process and least-squares method. No software is required. Note for those planning to also take
EN.625.609
Matrix Theory:
EN.625.252
covers a broad range of topics in linear algebra and its applications at an introductory level, while
EN.625.609
focuses in depth on the fundamental theoretical properties of matrices and the consequent significant applications.
EN.625.252
introduces basic proof writing techniques, theoretical background and knowledge of applications that will be useful for
EN.625.609
. Prerequisite(s):
EN.625.108
Calculus I. Course Note(s): Not for Graduate Credit"
EN.625.260,Introduction to Signals and Systems,3,"Linear systems that produce output signals of some type are ubiquitous in many areas of science and engineering. This course will consider such systems, with an emphasis on fundamental concepts as well as the ability to perform calculations for applications in areas such as image analysis, signal processing, computer-aided systems, and feedback control. In particular, the course will approach the topic from the perspectives of both mathematical principles and computational learning. The course will also include examples that span different real-world applications in broad areas such as engineering and medicine. The course is designed primarily for students who do not have a bachelor's degree in electrical engineering or a great deal of prior mathematical coursework. The course will be of value to those with general interests in linear systems analysis, control systems, and/or signal processing. The course will deepen a student's appreciation and understanding of differential equations and their solutions. Topics include signal representations, linearity, time-variance, convolution, and Fourier series and transforms. Coverage includes both continuous and discrete-time systems. Prerequisite(s): Differential and integral calculus. Course note(s): Not for graduate credit.",,,,Differential and integral calculus. Course note(s): Not for graduate credit.,,"EN.625.260.
Introduction to Signals and Systems.
3 Credits.
Linear systems that produce output signals of some type are ubiquitous in many areas of science and engineering. This course will consider such systems, with an emphasis on fundamental concepts as well as the ability to perform calculations for applications in areas such as image analysis, signal processing, computer-aided systems, and feedback control. In particular, the course will approach the topic from the perspectives of both mathematical principles and computational learning. The course will also include examples that span different real-world applications in broad areas such as engineering and medicine. The course is designed primarily for students who do not have a bachelor's degree in electrical engineering or a great deal of prior mathematical coursework. The course will be of value to those with general interests in linear systems analysis, control systems, and/or signal processing. The course will deepen a student's appreciation and understanding of differential equations and their solutions. Topics include signal representations, linearity, time-variance, convolution, and Fourier series and transforms. Coverage includes both continuous and discrete-time systems. Prerequisite(s): Differential and integral calculus. Course note(s): Not for graduate credit."
EN.625.601,Real Analysis,3,"This course presents a rigorous treatment of fundamental concepts in analysis. Emphasis is placed on careful reasoning and proofs. Topics covered include the completeness and order properties of real numbers, limits and continuity, conditions for integrability and differentiability, infinite sequences, and series. Basic notions of topology and measure are also introduced. Prerequisite(s): Multivariate calculus.",,,,Multivariate calculus.,,"EN.625.601.
Real Analysis.
3 Credits.
This course presents a rigorous treatment of fundamental concepts in analysis. Emphasis is placed on careful reasoning and proofs. Topics covered include the completeness and order properties of real numbers, limits and continuity, conditions for integrability and differentiability, infinite sequences, and series. Basic notions of topology and measure are also introduced. Prerequisite(s): Multivariate calculus."
EN.625.602,Modern Algebra,3,"This course examines the structures of modern algebra, including groups, linear spaces, rings, polynomials, and fields, and some of their applications to such areas as cryptography, primality testing and the factorization of composite numbers, efficient algorithm design in computing, circuit design, and signal processing. It will include an introduction to quantum information processing. Grading is based on weekly problem sets, a midterm, and a final. Prerequisite(s): Multivariate calculus and linear algebra.",,,,Multivariate calculus and linear algebra.,,"EN.625.602.
Modern Algebra.
3 Credits.
This course examines the structures of modern algebra, including groups, linear spaces, rings, polynomials, and fields, and some of their applications to such areas as cryptography, primality testing and the factorization of composite numbers, efficient algorithm design in computing, circuit design, and signal processing. It will include an introduction to quantum information processing. Grading is based on weekly problem sets, a midterm, and a final. Prerequisite(s): Multivariate calculus and linear algebra."
