code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.212.302,Intensités: Récits Brefs de Langue Française,3,"Selon Edgar Allan Poe, l'œuvre brève est celle qui se lit at one sitting, d’une seule traite. Appartiennent au récit bref des genres aussi difficiles à classer que le fait-divers, la nouvelle, le conte, la fable, le poème en prose narratif, ect. On pourrait penser que sans disposer d’un grand nombre de mots, il est impossible pour un auteur de développer librement son récit et de ne pas tomber dans une certaine opacité du propos. En réalité, le format court et fragmentaire du récit bref est la clé qui mène à sa concentration et son efficacité, en créant une densité textuelle qui attire et intrigue le lecteur.","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.212.302.
Intensités: Récits Brefs de Langue Française.
3 Credits.
Selon Edgar Allan Poe, l'œuvre brève est celle qui se lit at one sitting, d’une seule traite. Appartiennent au récit bref des genres aussi difficiles à classer que le fait-divers, la nouvelle, le conte, la fable, le poème en prose narratif, ect. On pourrait penser que sans disposer d’un grand nombre de mots, il est impossible pour un auteur de développer librement son récit et de ne pas tomber dans une certaine opacité du propos. En réalité, le format court et fragmentaire du récit bref est la clé qui mène à sa concentration et son efficacité, en créant une densité textuelle qui attire et intrigue le lecteur.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.212.318,Women in French Literature of the 17th and 18th Centuries,3,"This course will examine the changes in the relationship of women to literature in France before the French Revolution from several points of view: (1) What were the social and intellectual contexts of gender distinctions? (2) How did men writing about women differ from women writing about women? (3) How were these questions affected by the changing norms of literary productions? Texts by Mme. de Sévigné, Molière, Mme. de Lafayette, Prévost, Diderot, Rousseau, Laclos, and Beaumarchais.","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.212.318.
Women in French Literature of the 17th and 18th Centuries.
3 Credits.
This course will examine the changes in the relationship of women to literature in France before the French Revolution from several points of view: (1) What were the social and intellectual contexts of gender distinctions? (2) How did men writing about women differ from women writing about women? (3) How were these questions affected by the changing norms of literary productions? Texts by Mme. de Sévigné, Molière, Mme. de Lafayette, Prévost, Diderot, Rousseau, Laclos, and Beaumarchais.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.212.333,Introduction à la littérature française I,3,"Readings and discussion of texts of various genres (poetry, short story, novel, theatre) covering the time period from the Middle Ages to the present day. The course will expose students to core principles of literary understanding and analysis; the texts themselves are drawn from socio-cultural and historical frameworks that cross the French-speaking world. The two semesters (212.333 and 212.334) may be taken in either order. Students may co-register with an upper level course during this course. 212.333 covers the time period from the Middle Ages to the Revolution. Taught in French and writing intensive. Prerequisite(s): AS.210.30] AND AS.210.302","FA1, FA3",Humanities,AS.210.302,"AS.210.30] AND
AS.210.302",writing intensive | Writing Intensive,"AS.212.333.
Introduction à la littérature française I.
3 Credits.
Readings and discussion of texts of various genres (poetry, short story, novel, theatre) covering the time period from the Middle Ages to the present day. The course will expose students to core principles of literary understanding and analysis; the texts themselves are drawn from socio-cultural and historical frameworks that cross the French-speaking world. The two semesters (212.333 and 212.334) may be taken in either order. Students may co-register with an upper level course during this course. 212.333 covers the time period from the Middle Ages to the Revolution. Taught in French and writing intensive.
Prerequisite(s):
AS.210.30] AND
AS.210.302
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.212.334,Introduction à la littérature française II,3,Readings and discussion of texts of various genres covering the time period from the Revolution to the 20th century. This sequence is a pre-requisite to all further literature courses. Students may co-register with an upper-level course during their second semester. Prerequisite(s): AS.210.301 OR AS.210.302 or at least one semester of AS.210.301 or AS.210.302 with a grade of A and written permission of the instructor.,"FA1, FA3",Humanities,"AS.210.301, AS.210.302","AS.210.301
OR
AS.210.302
or at least one semester of
AS.210.301
or
AS.210.302
with a grade of A and written permission of the instructor.",Writing Intensive,"AS.212.334.
Introduction à la littérature française II.
3 Credits.
Readings and discussion of texts of various genres covering the time period from the Revolution to the 20th century. This sequence is a pre-requisite to all further literature courses. Students may co-register with an upper-level course during their second semester.
Prerequisite(s):
AS.210.301
OR
AS.210.302
or at least one semester of
AS.210.301
or
AS.210.302
with a grade of A and written permission of the instructor.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.212.336,The French Enlightenment Novel,3,"Key novels will be studied from a range of critical approaches. Readings to include works by Marivaux, Montesquieu, Prévost, Diderot, Crébillon, Rousseau, Laclos, and Voltaire. For more detailed information, please see HYPERLINK ""https://nam02.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.wilda.org%2FCourses%2FCourseVault%2FUndergrad%2FNovel%2Fsyllabus.html&data=05%7C01%7Calabat1%40jhu.edu%7C1c9c8fe891f04e90ca4f08daa616b658%7C9fa4f438b1e6473b803f86f8aedf0dec%7C0%7C0%7C638004913739443506%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&sdata=eK%2B5mn6ECgdrTDiDHPwAM5iY4p6I3RgmtpLu9OaM2ok%3D&reserved=0"" http://www.wilda.org/Courses/CourseVault/Undergrad/Novel/syllabus.htmlThis course is taught in French. Prerequisite(s): AS.212.333","FA1, FA3, FA4",Humanities,AS.212.333,AS.212.333,Writing Intensive,"AS.212.336.
The French Enlightenment Novel.
3 Credits.
Key novels will be studied from a range of critical approaches. Readings to include works by Marivaux, Montesquieu, Prévost, Diderot, Crébillon, Rousseau, Laclos, and Voltaire. For more detailed information, please see HYPERLINK ""https://nam02.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.wilda.org%2FCourses%2FCourseVault%2FUndergrad%2FNovel%2Fsyllabus.html&data=05%7C01%7Calabat1%40jhu.edu%7C1c9c8fe891f04e90ca4f08daa616b658%7C9fa4f438b1e6473b803f86f8aedf0dec%7C0%7C0%7C638004913739443506%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&sdata=eK%2B5mn6ECgdrTDiDHPwAM5iY4p6I3RgmtpLu9OaM2ok%3D&reserved=0"" http://www.wilda.org/Courses/CourseVault/Undergrad/Novel/syllabus.htmlThis course is taught in French.
Prerequisite(s):
AS.212.333
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.212.337,Illness and Immunity in Postwar French Literature,3,"What does immunity have to do with literary studies? We will explore this question by examining the concept of immunity, not only as a medical and legal concept, but also as a cultural phenomenon. Students will analyze what “immunity” can teach us about the ideas of tolerance and defense and about the ways we come into contact and build relationships with others. Through attention to French novels and graphic novels, students will investigate the grammars and images linked to the concept of immunity and research how these languages and images shape how we think of mental and physical illnesses, vulnerability, exposure, as well as how they permeate body representations in French literature. Secondary sources such as philosophical texts, movies, and photographs will embed these narratives into larger issues within the history of medicine and postwar French literature.",FA3,Humanities,,,,"AS.212.337.
Illness and Immunity in Postwar French Literature.
3 Credits.
What does immunity have to do with literary studies? We will explore this question by examining the concept of immunity, not only as a medical and legal concept, but also as a cultural phenomenon. Students will analyze what “immunity” can teach us about the ideas of tolerance and defense and about the ways we come into contact and build relationships with others. Through attention to French novels and graphic novels, students will investigate the grammars and images linked to the concept of immunity and research how these languages and images shape how we think of mental and physical illnesses, vulnerability, exposure, as well as how they permeate body representations in French literature. Secondary sources such as philosophical texts, movies, and photographs will embed these narratives into larger issues within the history of medicine and postwar French literature.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.212.340,"Topics in French Cinema: Immigration, identité, différence culturelle",3,"An exploration of immigration, identity, and cultural differences through the lens of recent French and Francophone films. Focus on discussion and analyses of film sequences in class and on oral presentations. Students will have the opportunity to progress in vocabulary, oral expression, and in critical analysis. Films studied include works of Kassowitz, the Dardennes, Kechiche, Sciamma, Haneke, and Audiard. Conducted in French. Recommended course background: completion of AS. 210.301 or equivalent score on Placement test.","FA3, FA4",Humanities,,,,"AS.212.340.
Topics in French Cinema: Immigration, identité, différence culturelle.
3 Credits.
An exploration of immigration, identity, and cultural differences through the lens of recent French and Francophone films. Focus on discussion and analyses of film sequences in class and on oral presentations. Students will have the opportunity to progress in vocabulary, oral expression, and in critical analysis. Films studied include works of Kassowitz, the Dardennes, Kechiche, Sciamma, Haneke, and Audiard. Conducted in French. Recommended course background: completion of AS. 210.301 or equivalent score on Placement test.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.212.341,Du texte à la scène : quand le roman compose avec l’art vivant,3,"Quel lien existe-t-il entre la littérature, art du texte et des livres, que l’on découvre seul et en silence, et les arts de la scène, arts de l’instant, éphémères et publics? On cherchera ici à répondre à cette question pour saisir les transferts entre ces deux réalités. La musique, art de la composition, prendra une place prépondérante dans ce cours, mais on s’intéressera aussi à la danse, l’opéra, le cirque ou la performance. L’approche sera ici volontairement sensible, à travers un corpus de textes modernes et contemporains allant de Perec au slam, en passant par Jean Echenoz, pour tenter de comprendre ""ce qu’il se passe"" quand littérature et arts ""vivants"" se croisent. Prerequisite(s): AS.212.333 OR AS.212.334",FA3,Humanities,"AS.212.333, AS.212.334","AS.212.333
OR
AS.212.334",,"AS.212.341.
Du texte à la scène : quand le roman compose avec l’art vivant.
3 Credits.
Quel lien existe-t-il entre la littérature, art du texte et des livres, que l’on découvre seul et en silence, et les arts de la scène, arts de l’instant, éphémères et publics? On cherchera ici à répondre à cette question pour saisir les transferts entre ces deux réalités. La musique, art de la composition, prendra une place prépondérante dans ce cours, mais on s’intéressera aussi à la danse, l’opéra, le cirque ou la performance. L’approche sera ici volontairement sensible, à travers un corpus de textes modernes et contemporains allant de Perec au slam, en passant par Jean Echenoz, pour tenter de comprendre ""ce qu’il se passe"" quand littérature et arts ""vivants"" se croisent.
Prerequisite(s):
AS.212.333
OR
AS.212.334
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.212.353,La France Contemporaine,3,"Students will explore contemporary French society and culture through a wide variety of media: fiction and non-fiction readings (graphic novels, news periodicals, popular magazines), films, music, art, websites, and podcasts. A diverse range of hands-on activities in addition to guided readings will help students develop cultural awareness as we discuss topics such as education, politics, humor, sports, cuisine, immigration, slang, and national identity, as well as the historical factors that have influenced these facets of French and francophone culture. Recommended course background: AS.210.301 and AS.210.302 or permission of instructor. Contact April Wuensch (april@jhu.edu). Prerequisite(s): Students who have taken AS.211.401 may not take AS.212.353 .","FA4, FA5",Humanities,"AS.211.401, AS.212.353","Students who have taken AS.211.401 may not take
AS.212.353
.",,"AS.212.353.
La France Contemporaine.
3 Credits.
Students will explore contemporary French society and culture through a wide variety of media: fiction and non-fiction readings (graphic novels, news periodicals, popular magazines), films, music, art, websites, and podcasts.  A diverse range of hands-on activities in addition to guided readings will help students develop cultural awareness as we discuss topics such as education, politics, humor, sports, cuisine, immigration, slang, and national identity, as well as the historical factors that have influenced these facets of French and francophone culture. Recommended course background:
AS.210.301
and
AS.210.302
or permission of instructor. Contact April Wuensch (april@jhu.edu).
Prerequisite(s):
Students who have taken AS.211.401 may not take
AS.212.353
.
Distribution Area: Humanities
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.212.354,Le monde francophone,3,"This course examines both sociolinguistic and cultural aspects of the French-speaking world and the relationship between la francophonie and France itself. We focus on five regions—Sub-Saharan Africa (Cameroun and Senegal), Northern Africa (Morocco and Algeria), the Caribbean (Martinique and Haiti), North America (Quebec), and Europe (Belgium)—and consider language features unique to those regional varieties, the status of French as opposed to other indigenous languages and creoles, the demographics of their speakers, and the representation of their culture in media (particularly in short stories, poetry, song, and film). A semester-long research project on one of these main areas will allow students to combine their study of the French-speaking world with other disciplines of interest to them.","FA3, FA4",Humanities,,,,"AS.212.354.
Le monde francophone.
3 Credits.
This course examines both sociolinguistic and cultural aspects of the French-speaking world and the relationship between la francophonie and France itself. We focus on five regions—Sub-Saharan Africa (Cameroun and Senegal), Northern Africa (Morocco and Algeria), the Caribbean (Martinique and Haiti), North America (Quebec), and Europe (Belgium)—and consider language features unique to those regional varieties, the status of French as opposed to other indigenous languages and creoles, the demographics of their speakers, and the representation of their culture in media (particularly in short stories, poetry, song, and film). A semester-long research project on one of these main areas will allow students to combine their study of the French-speaking world with other disciplines of interest to them.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
