course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.061.104.01.SP25,Creative Roles in Film and Television: Careers and Strategies,"DeLibero, Linda","DeLibero, Linda",2025 Spring,Film and Media Studies,1.64,4.55,4.00
AS.061.140.01.FA24,"Introduction to Cinema, 1892-1960","Ward, Meredith","Ward, Meredith",2024 Fall,Film and Media Studies,3.17,4.90,4.55
AS.061.140.01.FA25,"Introduction to Cinema, 1892-1960","Ward, Meredith","Ward, Meredith",2025 Fall,Film and Media Studies,3.37,4.63,4.26
AS.061.141.01.SP24,"Introduction to Cinema, 1960-present","Ward, Meredith","Ward, Meredith",2024 Spring,Film and Media Studies,3.69,4.92,4.76
AS.061.141.01.SP25,"Introduction to Cinema, 1960-present","Ward, Meredith","Ward, Meredith",2025 Spring,Film and Media Studies,3.16,4.65,4.46
AS.061.145.01.FA24,Introduction to Digital Video Production: Visual Language,"Roche, Jimmy","Roche, Jimmy",2024 Fall,Film and Media Studies,3.67,4.17,4.00
AS.061.145.01.FA25,Introduction to Digital Video Production: Visual Language,"Yasinsky, Karen","Yasinsky, Karen",2025 Fall,Film and Media Studies,2.86,4.14,3.86
AS.061.149.01.FA24,Anime: A History and Its Influences,"Yasinsky, Karen","Yasinsky, Karen",2024 Fall,Film and Media Studies,2.40,4.60,4.20
AS.061.150.01.SP24,Introduction to Film Production,"Rodgers, Adam","Rodgers, Adam",2024 Spring,Film and Media Studies,2.38,4.50,4.25
AS.061.150.01.FA24,Introduction to Film Production,"Bae, Wonjung","Bae, Wonjung",2024 Fall,Film and Media Studies,3.60,4.20,3.60
AS.061.150.01.SP25,Introduction to Film Production,"Bae, Wonjung","Bae, Wonjung",2025 Spring,Film and Media Studies,3.11,4.56,4.00
AS.061.150.01.FA25,Introduction to Film Production,"Bae, Wonjung","Bae, Wonjung",2025 Fall,Film and Media Studies,3.11,4.44,4.67
AS.061.152.02.SP24,Introduction to Digital Video Production,"Bae, Wonjung","Bae, Wonjung",2024 Spring,Film and Media Studies,3.88,4.88,4.50
AS.061.152.01.SP24,Introduction to Digital Video Production,"Roche, Jimmy","Roche, Jimmy",2024 Spring,Film and Media Studies,3.50,4.13,4.25
AS.061.152.01.FA24,Introduction to Digital Video Production,"Bae, Wonjung","Bae, Wonjung",2024 Fall,Film and Media Studies,4.20,4.25,4.20
AS.061.152.02.SP25,Introduction to Digital Video Production,"Roche, Jimmy","Roche, Jimmy",2025 Spring,Film and Media Studies,2.00,4.71,4.14
AS.061.152.01.SP25,Introduction to Digital Video Production,"Roche, Jimmy","Roche, Jimmy",2025 Spring,Film and Media Studies,3.00,4.80,4.40
AS.061.152.01.FA25,Introduction to Digital Video Production,"Roche, Jimmy","Roche, Jimmy",2025 Fall,Film and Media Studies,3.25,4.63,4.38
AS.061.153.01.FA24,The Framed World: An Eye for Film,"Bucknell, Lucy","Bucknell, Lucy",2024 Fall,Film and Media Studies,1.96,4.04,3.87
AS.061.155.01.FA25,"Lights, Camera, Action! Hitchcock","DeLibero, Linda","DeLibero, Linda",2025 Fall,Film and Media Studies,1.22,4.62,3.88
AS.061.202.01.FA24,Intermediate Film Production: Personal Essay Film,"Mann, John","Mann, John",2024 Fall,Film and Media Studies,2.67,4.17,4.17
AS.061.205.01.SP24,Introduction to Screenwriting,"Rodgers, Adam","Rodgers, Adam",2024 Spring,Film and Media Studies,2.29,5.00,4.43
AS.061.205.01.FA24,Introduction to Screenwriting,"Rodgers, Adam","Rodgers, Adam",2024 Fall,Film and Media Studies,3.00,4.83,4.33
AS.061.205.01.SP25,Introduction to Screenwriting,"Sharman, Russell","Sharman, Russell",2025 Spring,Film and Media Studies,2.83,4.50,4.33
AS.061.205.01.FA25,Introduction to Screenwriting,"Rodgers, Adam","Rodgers, Adam",2025 Fall,Film and Media Studies,3.20,4.80,4.30
AS.061.219.01.SP25,Special Topics: Animation Workshop,"Yasinsky, Karen","Yasinsky, Karen",2025 Spring,Film and Media Studies,3.29,4.71,4.43
AS.061.219.01.FA25,Special Topics: Animation Workshop,"Yasinsky, Karen","Yasinsky, Karen",2025 Fall,Film and Media Studies,4.00,4.50,4.20
