code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.061.103,Navigating the Entertainment Industry: A Preparation for Intersession,1,"This course prepares students for FMS’s Intersession field trip to Los Angeles, and also serves as an introduction to the professional skills necessary to navigate a career in film, television, and other fields of entertainment. Through discussion, hands-on practice, and guest lectures with FMS alumni, students will learn how to find their way in a complex industry, how to present themselves and their work, how to choose the right path, and how to cultivate the connections and opportunities they’ll need to succeed. We will also discuss what to expect and how to make the most of the week-long intersession course, which introduces students to alumni in a range of professions in film, television, and entertainment. Meets 6 times during the semester. Required for students planning to enroll in The Entertainment Industry in Contemporary Hollywood. Open to all FMS majors and minors.","FA3, FA6",Humanities,,,,"AS.061.103.
Navigating the Entertainment Industry: A Preparation for Intersession.
1 Credit.
This course prepares students for FMS’s Intersession field trip to Los Angeles, and also serves as an introduction to the professional skills necessary to navigate a career in film, television, and other fields of entertainment. Through discussion, hands-on practice, and guest lectures with FMS alumni, students will learn how to find their way in a complex industry, how to present themselves and their work, how to choose the right path, and how to cultivate the connections and opportunities they’ll need to succeed. We will also discuss what to expect and how to make the most of the week-long intersession course, which introduces students to alumni in a range of professions in film, television, and entertainment. Meets 6 times during the semester. Required for students planning to enroll in The Entertainment Industry in Contemporary Hollywood. Open to all FMS majors and minors.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
AS.061.104,Creative Roles in Film and Television: Careers and Strategies,1,"This course will explore film and television career paths and strategies through conversations with producers, screenwriters, directors and other creatives in New York and Los Angeles, some of whom are JHU alumni. Students will gain an understanding of how to track the rapidly changing global entertainment landscape, how to craft a successful path, and how to improve the skills necessary for a professional career in entertainment.","FA3, FA6",Humanities,,,,"AS.061.104.
Creative Roles in Film and Television: Careers and Strategies.
1 Credit.
This course will explore film and television career paths and strategies through conversations with producers, screenwriters, directors and other creatives in New York and Los Angeles, some of whom are JHU alumni. Students will gain an understanding of how to track the rapidly changing global entertainment landscape, how to craft a successful path, and how to improve the skills necessary for a professional career in entertainment.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
AS.061.106,Big Data and Advertising,1,"Ever wondered how the ads you see seem to know exactly what you want even before you do? Dive into the world of Big Data and Advertising where technology meets creativity to shape consumer behavior and business strategy. This course offers a deep exploration of how big data is revolutionizing advertising, from personalized ads to predictive analytics. By integrating perspectives from psychology, economics, computer science, and marketing, you’ll gain insights into how data drives decisions in the advertising world. Explore the psychological principles behind consumer behavior, learn how data is collected, and understand the ethical implications of using personal information in advertising. Through hands-on programming in Python, you’ll manipulate large datasets to discover patterns that drive ad campaigns. This interdisciplinary course challenges you to think critically about the intersection of technology, ethics, and business, preparing you to navigate the complexities of data-driven advertising. No prior coding experience is required, making this course accessible to all students interested in the powerful combination of big data and advertising.","FA2, FA3","Humanities, Quantitative and Mathematical Sciences",,,,"AS.061.106.
Big Data and Advertising.
1 Credit.
Ever wondered how the ads you see seem to know exactly what you want even before you do? Dive into the world of Big Data and Advertising where technology meets creativity to shape consumer behavior and business strategy. This course offers a deep exploration of how big data is revolutionizing advertising, from personalized ads to predictive analytics. By integrating perspectives from psychology, economics, computer science, and marketing, you’ll gain insights into how data drives decisions in the advertising world. Explore the psychological principles behind consumer behavior, learn how data is collected, and understand the ethical implications of using personal information in advertising. Through hands-on programming in Python, you’ll manipulate large datasets to discover patterns that drive ad campaigns. This interdisciplinary course challenges you to think critically about the intersection of technology, ethics, and business, preparing you to navigate the complexities of data-driven advertising. No prior coding experience is required, making this course accessible to all students interested in the powerful combination of big data and advertising.
Distribution Area: Humanities, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.061.139,Conflict and Cinema,1,"Documentary films raise awareness about underreported geopolitical issues, challenge dominant narratives by revealing and amplifying the voices of the marginalized, and advocate for change by expressing the complexity of conflict through first-hand, grounded accounts of human experience. Documentary films claim to be real, true, and right. Are they? Can they serve as a platform for critical analysis and a reflection of human experience in its most urgent form? This course is designed to familiarize students with topical and continuing geopolitical issues caused by overarching American involvement, to analyze award-winning documentary films in terms of their cinematic strategies, and to practice imagining the smell, touch, and scream comprising the human cost of world conflict. Since this course meets only four times, perfect attendance is mandatory.","FA3, FA4",Humanities,,,,"AS.061.139.
Conflict and Cinema.
1 Credit.
Documentary films raise awareness about underreported geopolitical issues, challenge dominant narratives by revealing and amplifying the voices of the marginalized, and advocate for change by expressing the complexity of conflict through first-hand, grounded accounts of human experience. Documentary films claim to be real, true, and right. Are they? Can they serve as a platform for critical analysis and a reflection of human experience in its most urgent form? This course is designed to familiarize students with topical and continuing geopolitical issues caused by overarching American involvement, to analyze award-winning documentary films in terms of their cinematic strategies, and to practice imagining the smell, touch, and scream comprising the human cost of world conflict. Since this course meets only four times, perfect attendance is mandatory.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4),
Democracy (FA4.1)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.061.140,"Introduction to Cinema, 1892-1960",3,"In this course students will learn the fundamentals of film analysis through a survey of American and international films from the silent era to the early 1960s.  With an emphasis on discussion over lecture, the class will consider selections from Africa, Asia, Central America, Europe, and the U.S.  In addition to lively class participation, requirements include quizzes, shot analysis exercises, and short written responses.  No prior experience in film studies required.  Non-majors and pre-majors welcome!","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.061.140.
Introduction to Cinema, 1892-1960.
3 Credits.
In this course students will learn the fundamentals of film analysis through a survey of American and international films from the silent era to the early 1960s.  With an emphasis on discussion over lecture, the class will consider selections from Africa, Asia, Central America, Europe, and the U.S.  In addition to lively class participation, requirements include quizzes, shot analysis exercises, and short written responses.  No prior experience in film studies required.  Non-majors and pre-majors welcome!
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.061.141,"Introduction to Cinema, 1960-present",3,"Introduction to Cinema provides an overview of American and international cinema from 1960 to the present. Through lectures and discussion, weekly screenings, and intensive visual analysis of individual films, we will explore the aesthetic, cultural, political, and economic forces that have shaped the art and industry of film over the past 60 years. Regular quizzes, writing assignments, class participation required. Mandatory film screenings.","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.061.141.
Introduction to Cinema, 1960-present.
3 Credits.
Introduction to Cinema provides an overview of American and international cinema from 1960 to the present. Through lectures and discussion, weekly screenings, and intensive visual analysis of individual films, we will explore the aesthetic, cultural, political, and economic forces that have shaped the art and industry of film over the past 60 years. Regular quizzes, writing assignments, class participation required. Mandatory film screenings.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.061.145,Introduction to Digital Video Production: Visual Language,3,"This course is a study of the visual language used to create a moving picture. Through screenings and discussion of films (narrative, documentary and experimental), videos, and related readings, students will develop a visual critical facility and will demonstrate this facility in several video projects. The course will focus on image construction, including composition, framing, movement inside the frame and use of light as well as meaningful use of sound. Students will learn to be attentive to rhythm and tempo in picture editing and sound. In-class video assignments are included, in which students will work in small groups.","FA3, FA6",Humanities,,,,"AS.061.145.
Introduction to Digital Video Production: Visual Language.
3 Credits.
This course is a study of the visual language used to create a moving picture. Through screenings and discussion of films (narrative, documentary and experimental), videos, and related readings, students will develop a visual critical facility and will demonstrate this facility in several video projects. The course will focus on image construction, including composition, framing, movement inside the frame and use of light as well as meaningful use of sound. Students will learn to be attentive to rhythm and tempo in picture editing and sound. In-class video assignments are included, in which students will work in small groups.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
AS.061.147,Visual Storytelling,3,"This primer to screenwriting will emphasize the power of the image to deliver character, situation, and theme, and to advance even complex plots.  Students will analyze narrative films, compose their own still and moving images with cellphone cameras, and write several short dramatic pieces to be read and workshopped by the group.  They'll learn the basics of scene design and of screenplay format. For FMS majors in the screenwriting track, this course fulfills the Media and Narrative requirement .  $50 lab fee.","FA1, FA3, FA4",Humanities,,,Writing Intensive,"AS.061.147.
Visual Storytelling.
3 Credits.
This primer to screenwriting will emphasize the power of the image to deliver character, situation, and theme, and to advance even complex plots.  Students will analyze narrative films, compose their own still and moving images with cellphone cameras, and write several short dramatic pieces to be read and workshopped by the group.  They'll learn the basics of scene design and of screenplay format. For FMS majors in the screenwriting track, this course fulfills the Media and Narrative requirement .  $50 lab fee.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)
Writing Intensive"
AS.061.149,Anime: A History and Its Influences,3,"In this course we will explore the history of anime through weekly screenings and short response papers. Directors include early filmmakers Shimokawa, Kouchi, Kitayama and more contemporary influential directors including Miyazaki (Princess Mononoke), Oshii (Ghost in the Shell), Otomo (Akira) and Kon (Paprika). Creative assignments will explore anime's relationship to manga and students will create a short animation as a final project. This class is open to all and no previous animation experience is required.","FA1, FA3, FA6",Humanities,,,Writing Intensive,"AS.061.149.
Anime: A History and Its Influences.
3 Credits.
In this course we will explore the history of anime through weekly screenings and short response papers. Directors include early filmmakers Shimokawa, Kouchi, Kitayama and more contemporary influential directors including Miyazaki (Princess Mononoke), Oshii (Ghost in the Shell), Otomo (Akira) and Kon (Paprika). Creative assignments will explore anime's relationship to manga and students will create a short animation as a final project. This class is open to all and no previous animation experience is required.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.061.150,Introduction to Film Production,3,"This course introduces students to basic considerations of shooting 16mm film. Through lectures and practice, the course approaches the basics of light meter readings, basic camera operations and shot composition. The course also highlights specific readings from classical film theory to augment weekly shooting exercises. Each week students, working in groups, shoot film exercises, providing a general overview of film production. For the final project, each group shoots and edits (physical edits) a short (3-5 minutes) film on 16mm black and white reversal film stock.","FA3, FA6",Humanities,,,,"AS.061.150.
Introduction to Film Production.
3 Credits.
This course introduces students to basic considerations of shooting 16mm film. Through lectures and practice, the course approaches the basics of light meter readings, basic camera operations and shot composition. The course also highlights specific readings from classical film theory to augment weekly shooting exercises. Each week students, working in groups, shoot film exercises, providing a general overview of film production. For the final project, each group shoots and edits (physical edits) a short (3-5 minutes) film on 16mm black and white reversal film stock.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
