course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.004.101.59.SP24,Reintroduction to Writing,"Loftis, Cameron","Loftis, Cameron",2024 Spring,Writing Program,3.00,4.29,3.86
AS.004.101.49.SP24,Reintroduction to Writing,"Hartmann-Villalta, Laura","Hartmann-Villalta, Laura",2024 Spring,Writing Program,2.77,4.92,4.77
AS.004.101.41.SP24,Reintroduction to Writing,"Lewis, Alex","Lewis, Alex",2024 Spring,Writing Program,2.89,4.30,3.80
AS.004.101.33.SP24,Reintroduction to Writing,"Oppel, George","Oppel, George",2024 Spring,Writing Program,3.25,4.38,4.46
AS.004.101.25.SP24,Reintroduction to Writing,"Schnitzler, Carly","Schnitzler, Carly",2024 Spring,Writing Program,2.85,4.54,4.23
AS.004.101.17.SP24,Reintroduction to Writing,"Wexler, Anthony","Wexler, Anthony",2024 Spring,Writing Program,2.92,5.00,4.64
AS.004.101.08.SP24,Reintroduction to Writing,"Russell, Arthur","Russell, Arthur",2024 Spring,Writing Program,2.58,4.83,4.33
AS.004.101.58.SP24,Reintroduction to Writing,"Yoo, Jungmin","Yoo, Jungmin",2024 Spring,Writing Program,2.92,3.67,3.17
AS.004.101.40.SP24,Reintroduction to Writing,"Loker, Evan","Loker, Evan",2024 Spring,Writing Program,3.75,3.92,3.92
AS.004.101.48.SP24,Reintroduction to Writing,"Wright, Lisa","Wright, Lisa",2024 Spring,Writing Program,3.92,4.83,4.83
AS.004.101.24.SP24,Reintroduction to Writing,"Schnitzler, Carly","Schnitzler, Carly",2024 Spring,Writing Program,3.27,4.27,3.82
AS.004.101.07.SP24,Reintroduction to Writing,"O'Connor, Marisa","O'Connor, Marisa",2024 Spring,Writing Program,2.67,4.67,4.67
AS.004.101.15.SP24,Reintroduction to Writing,"Brown, Nate","Brown, Nate",2024 Spring,Writing Program,2.67,5.00,4.92
AS.004.101.57.SP24,Reintroduction to Writing,"Pehrson, Nora","Pehrson, Nora",2024 Spring,Writing Program,2.67,4.75,4.58
AS.004.101.39.SP24,Reintroduction to Writing,"Loker, Evan","Loker, Evan",2024 Spring,Writing Program,3.18,4.36,4.45
AS.004.101.32.SP24,Reintroduction to Writing,"Oppel, George","Oppel, George",2024 Spring,Writing Program,3.38,4.23,4.08
AS.004.101.47.SP24,Reintroduction to Writing,"Menezes, Benita","Menezes, Benita",2024 Spring,Writing Program,2.80,3.90,3.90
AS.004.101.23.SP24,Reintroduction to Writing,"Payne, Corey","Payne, Corey",2024 Spring,Writing Program,3.09,5.00,4.91
AS.004.101.06.SP24,Reintroduction to Writing,"O'Connor, Marisa","O'Connor, Marisa",2024 Spring,Writing Program,2.69,4.38,4.15
AS.004.101.14.SP24,Reintroduction to Writing,"Berger, Donald","Berger, Donald",2024 Spring,Writing Program,3.00,4.31,3.92
AS.004.101.30.FA24,Reintroduction to Writing,"Essam, Richard","Essam, Richard",2024 Fall,Writing Program,2.58,4.50,4.00
AS.004.101.24.FA24,Reintroduction to Writing,"Schnitzler, Carly","Schnitzler, Carly",2024 Fall,Writing Program,3.20,5.00,4.80
AS.004.101.19.FA24,Reintroduction to Writing,"Heath, Austin","Heath, Austin",2024 Fall,Writing Program,3.00,4.80,3.80
AS.004.101.12.FA24,Reintroduction to Writing,"Wright, Lisa","Wright, Lisa",2024 Fall,Writing Program,3.20,5.00,4.90
AS.004.101.08.FA24,Reintroduction to Writing,"Hull, Brittany","Hull, Brittany",2024 Fall,Writing Program,3.67,2.75,3.25
AS.004.101.03.FA24,Reintroduction to Writing,"Brodsky, Anne-Elizabeth","Brodsky, Anne-Elizabeth",2024 Fall,Writing Program,3.29,4.36,4.21
AS.004.101.11.FA24,Reintroduction to Writing,"Speller, Mo","Speller, Mo",2024 Fall,Writing Program,3.57,4.14,4.21
AS.004.101.11.FA24,Reintroduction to Writing,"Ludden, Jason","Ludden, Jason",2024 Fall,Writing Program,3.57,4.25,4.21
AS.004.101.28.FA24,Reintroduction to Writing,"Ludden, Jason","Ludden, Jason",2024 Fall,Writing Program,4.55,3.91,4.00
AS.004.101.16.FA24,Reintroduction to Writing,"Jagdale, Tanavi Shirish","Jagdale, Tanavi Shirish",2024 Fall,Writing Program,2.92,4.67,4.25
AS.004.101.22.FA24,Reintroduction to Writing,"Cui, Wenqi","Cui, Wenqi",2024 Fall,Writing Program,3.38,3.88,4.13
AS.004.101.27.FA24,Reintroduction to Writing,"Fusilier, Lauren","Fusilier, Lauren",2024 Fall,Writing Program,3.00,4.75,4.00
AS.004.101.14.FA24,Reintroduction to Writing,"Oliver, Xavier","Oliver, Xavier",2024 Fall,Writing Program,2.50,4.58,4.00
AS.004.101.21.FA24,Reintroduction to Writing,"Brown, Nate","Brown, Nate",2024 Fall,Writing Program,2.30,4.90,4.30
AS.004.101.02.FA24,Reintroduction to Writing,"Brodsky, Anne-Elizabeth","Brodsky, Anne-Elizabeth",2024 Fall,Writing Program,3.31,4.38,3.69
AS.004.101.07.FA24,Reintroduction to Writing,"Hull, Brittany","Hull, Brittany",2024 Fall,Writing Program,3.71,3.00,3.33
AS.004.101.10.FA24,Reintroduction to Writing,"Speller, Mo","Speller, Mo",2024 Fall,Writing Program,3.18,4.18,3.64
