course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.196.201.01.SP25,Introduction to Civic Life,"Amat Matus, Consuelo","Amat Matus, Consuelo",2025 Spring,SNF Agora,2.57,4.79,4.57
AS.196.201.01.FA25,Introduction to Civic Life,"Wright Rigueur, Leah","Wright Rigueur, Leah",2025 Fall,SNF Agora,2.32,4.48,4.04
AS.196.211.01.SP25,Is the U.S. Congress representative? Is America democratic?,"Wallach, Philip","Wallach, Philip",2025 Spring,SNF Agora,2.75,4.25,4.00
AS.196.301.01.SP24,Social Entrepreneurship and Democratic Erosion,"Warren, Scott","Warren, Scott",2024 Spring,SNF Agora,2.00,5.00,4.60
AS.196.301.01.SP25,Social Entrepreneurship and Democratic Erosion,"Warren, Scott","Warren, Scott",2025 Spring,SNF Agora,2.81,4.91,4.45
AS.196.302.01.FA24,Science and Democracy,"Levine, Adam","Levine, Adam",2024 Fall,SNF Agora,2.74,4.30,4.00
AS.196.302.01.FA25,Science and Democracy,"Levine, Adam","Levine, Adam",2025 Fall,SNF Agora,2.46,4.28,3.95
AS.196.306.01.FA24,Democracy by the Numbers,"Corrigan, Bryce","Corrigan, Bryce",2024 Fall,SNF Agora,2.67,3.67,4.67
AS.196.306.01.FA25,Democracy by the Numbers,"Corrigan, Bryce","Corrigan, Bryce",2025 Fall,SNF Agora,3.00,4.29,4.29
AS.196.308.01.SP25,Voting Power: How to Win Policy Reform in The U.S. Election Ecosystem,"Ambrogi, Adam","Ambrogi, Adam",2025 Spring,SNF Agora,2.85,4.36,3.79
AS.196.325.01.SP25,AI and Democracy,"Farrell, Henry","Farrell, Henry",2025 Spring,SNF Agora,3.00,4.19,4.19
AS.196.326.01.SP25,How to Beat Autocrats: lessons from the front lines in the battles to defend democracies,"Pomeranzev, Peter","Pomeranzev, Peter",2025 Spring,SNF Agora,3.56,4.50,4.50
AS.196.326.01.SP25,How to Beat Autocrats: lessons from the front lines in the battles to defend democracies,"Applebaum, Anne","Applebaum, Anne",2025 Spring,SNF Agora,3.56,4.56,4.50
