code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.030.101,Introductory Chemistry I,3,"The fundamental principles of chemistry, including atomic and molecular structure, bonding, elementary thermodynamics, equilibrium and acids and bases, are introduced in this course. Can be taken with Introductory Chemistry Laboratory – I unless lab has been previously completed. Note: Students taking this course and the laboratory 030.105 may not take any other course in the summer sessions and should devote full time to these subjects. High school physics and calculus are strongly recommended as prerequisites. First and second terms must be taken in sequence. Students not enrolled in college (unless they are rising freshmen) may not take this course.Course is offered in Summer and Fall terms only.",FA2,Natural Sciences,,,Course is offered in Summer and Fall terms only.,"AS.030.101.
Introductory Chemistry I.
3 Credits.
The fundamental principles of chemistry, including atomic and molecular structure, bonding, elementary thermodynamics, equilibrium and acids and bases, are introduced in this course. Can be taken with Introductory Chemistry Laboratory – I unless lab has been previously completed. Note: Students taking this course and the laboratory 030.105 may not take any other course in the summer sessions and should devote full time to these subjects. High school physics and calculus are strongly recommended as prerequisites. First and second terms must be taken in sequence. Students not enrolled in college (unless they are rising freshmen) may not take this course.Course is offered in Summer and Fall terms only.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.030.102,Introductory Chemistry II,3,"Continuation of
AS.030.101
emphasizing chemical kinetics, chemical bonding. Topics: energy levels and wave functions for particle-in-a-box and hydrogen atom and approximate wave functions for molecules including introduction to hybrid orbitals. Course is offered in Spring and Summer terms only.",FA2,Natural Sciences,"AS.030.103, AS.030.102, AS.030.101","Students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.102
.;
AS.030.101
. C- or better is required for all pre-requisite courses.","Course is offered in Spring and Summer terms only. | Prerequisite(s):
Students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.102
.","AS.030.102.
Introductory Chemistry II.
3 Credits.
Continuation of
AS.030.101
emphasizing chemical kinetics, chemical bonding. Topics: energy levels and wave functions for particle-in-a-box and hydrogen atom and approximate wave functions for molecules including introduction to hybrid orbitals. Course is offered in Spring and Summer terms only.
Prerequisite(s):
Students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.102
.;
AS.030.101
. C- or better is required for all pre-requisite courses.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.030.103,Applied Chemical Equilibrium and Reactivity w/lab,4,"This course is designed for students who have scored a 4 or 5 on the AP Chemistry Exam or who have scored a 6 or 7 HL IB Chemistry Exam. This course will review an advanced introductory chemistry sequence in a single semester. Chemical equilibrium, reactivity and bonding will be covered. These topics will be explored through laboratory experiments and problem solving, and discussing these principles in the context of current research. For details on chemistry placement and exam credit policies, please see http://www.advising.jhu.edu/placement_chemistry.phpStudents who have previously enrolled in
AS.030.101
or
AS.030.105
may not earn credit for
AS.030.103
and students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.102
/
AS.030.106
.",FA2,Natural Sciences,,Click here to access the Laboratory Safety Introductory Course,"phpStudents who have previously enrolled in
AS.030.101
or
AS.030.105
may not earn credit for
AS.030.103
and students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.102
/
AS.030.106
.","AS.030.103.
Applied Chemical Equilibrium and Reactivity w/lab.
4 Credits.
This course is designed for students who have scored a 4 or 5 on the AP Chemistry Exam or who have scored a 6 or 7 HL IB Chemistry Exam. This course will review an advanced introductory chemistry sequence in a single semester. Chemical equilibrium, reactivity and bonding will be covered. These topics will be explored through laboratory experiments and problem solving, and discussing these principles in the context of current research. For details on chemistry placement and exam credit policies, please see http://www.advising.jhu.edu/placement_chemistry.phpStudents who have previously enrolled in
AS.030.101
or
AS.030.105
may not earn credit for
AS.030.103
and students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.102
/
AS.030.106
.
Prerequisite(s):
Click here to access the Laboratory Safety Introductory Course
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.030.104,Applications of Chemistry in Medicine,1,"Chemistry is one of the oldest scientific disciplines through major contributions have been made in various fields such as health care, medicine, pharmaceutical sciences, materials and polymer science and forensic chemistry, to name a few. The development of new drugs involves chemical analysis and synthesis of new compounds. Chemistry also plays a vital role in the development and growth of several consumer-based industries such as pigments and paints, pharmaceuticals, cosmetics and oil and natural gas. In this program, students will be introduced to applications of chemistry in medicine and pharmaceutical sciences. Prerequisite: Background in chemistry and biology.",FA2,,,,,"AS.030.104.
Applications of Chemistry in Medicine.
1 Credit.
Chemistry is one of the oldest scientific disciplines through major contributions have been made in various fields such as health care, medicine, pharmaceutical sciences, materials and polymer science and forensic chemistry, to name a few. The development of new drugs involves chemical analysis and synthesis of new compounds. Chemistry also plays a vital role in the development and growth of several consumer-based industries such as pigments and paints, pharmaceuticals, cosmetics and oil and natural gas. In this program, students will be introduced to applications of chemistry in medicine and pharmaceutical sciences. Prerequisite: Background in chemistry and biology.
AS Foundational Abilities: Science and Data (FA2)"
AS.030.105,Introductory Chemistry Laboratory I,1,"The experiments in this course are designed to support the learning of topics taught in
AS.030.101
alongside developing your basic laboratory skills. They will provide students with a visual understanding of some of the key concepts of general chemistry and practice applying concepts to experimental procedures, observations, and results. Open only to those who are registered for or have successfully completed Introductory Chemistry 030.101. Course is offered in Summer and Fall terms only.",FA2,Natural Sciences,"AS.030.105, AS.030.115, AS.030.103, AS.030.107, AS.030.101","Students enrolled in
AS.030.105
may not enroll in AS.030.115,
AS.030.103
, or AS.030.107.;
Click here to access the Laboratory Safety Introductory Course
;Students may take
AS.030.101
at the same time as or complete it before enrolling in
AS.030.105
.","Course is offered in Summer and Fall terms only. | Prerequisite(s):
Students enrolled in
AS.030.105
may not enroll in AS.030.115,
AS.030.103
, or AS.030.107.","AS.030.105.
Introductory Chemistry Laboratory I.
1 Credit.
The experiments in this course are designed to support the learning of topics taught in
AS.030.101
alongside developing your basic laboratory skills. They will provide students with a visual understanding of some of the key concepts of general chemistry and practice applying concepts to experimental procedures, observations, and results. Open only to those who are registered for or have successfully completed Introductory Chemistry 030.101. Course is offered in Summer and Fall terms only.
Prerequisite(s):
Students enrolled in
AS.030.105
may not enroll in AS.030.115,
AS.030.103
, or AS.030.107.;
Click here to access the Laboratory Safety Introductory Course
;Students may take
AS.030.101
at the same time as or complete it before enrolling in
AS.030.105
.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.030.106,Introductory Chemistry Laboratory II,1,"Laboratory work includes some quantitative analysis and the measurement of physical properties. Open only to those who are registered for or have completed Introductory Chemistry II (
AS.030.102
). Permission required for pre-college students.Course offered in Spring and Summer terms only.",FA2,Natural Sciences,"AS.030.103, AS.030.106, AS.030.105, AS.030.101","Students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.106
.;Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter ASEN in the Search Box to access the proper course.
Click here to access the Laboratory Safety Introductory Course
;
AS.030.105
AND
AS.030.101","Course offered in Spring and Summer terms only. | Prerequisite(s):
Students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.106
.","AS.030.106.
Introductory Chemistry Laboratory II.
1 Credit.
Laboratory work includes some quantitative analysis and the measurement of physical properties. Open only to those who are registered for or have completed Introductory Chemistry II (
AS.030.102
). Permission required for pre-college students.Course offered in Spring and Summer terms only.
Prerequisite(s):
Students enrolled in
AS.030.103
may not enroll in or receive credit for
AS.030.106
.;Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter ASEN in the Search Box to access the proper course.
Click here to access the Laboratory Safety Introductory Course
;
AS.030.105
AND
AS.030.101
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.030.109,RECAP – Reviewing Essential Chemistry in Advanced Preparation,1,"This course is designed to bridge the gap between Introductory Chemistry II and Organic Chemistry I. It focuses on reinforcing key concepts from Introductory Chemistry I and II that are essential for success in Organic Chemistry I and have been identified by current teaching faculty as areas of weakness for students. The course will address common areas of difficulty and provide students with a solid foundation to excel in their upcoming organic chemistry studies. This course is designed so that students have the time to do review the necessary topics that will reappear while getting a more in-depth understanding of these introductory chemistry topics. There will be an emphasis on conceptualization, so students not only have a strong understanding but also the ability to apply and synthesize information based on their knowledge.",FA2,,"AS.030.102, AS.030.109","Students must have completed
AS.030.102
to enroll in
AS.030.109
.",,"AS.030.109.
RECAP – Reviewing Essential Chemistry in Advanced Preparation.
1 Credit.
This course is designed to bridge the gap between Introductory Chemistry II and Organic Chemistry I. It focuses on reinforcing key concepts from Introductory Chemistry I and II that are essential for success in Organic Chemistry I and have been identified by current teaching faculty as areas of weakness for students. The course will address common areas of difficulty and provide students with a solid foundation to excel in their upcoming organic chemistry studies. This course is designed so that students have the time to do review the necessary topics that will reappear while getting a more in-depth understanding of these introductory chemistry topics. There will be an emphasis on conceptualization, so students not only have a strong understanding but also the ability to apply and synthesize information based on their knowledge.
Prerequisite(s):
Students must have completed
AS.030.102
to enroll in
AS.030.109
.
AS Foundational Abilities: Science and Data (FA2)"
AS.030.111,Reading and Interpreting Scientific Studies,3,"Many controversial health claims have entered the public consciousness over the years. Claims made by popular media are often conflicting and it can be difficult to trust their validity without directly examining their sources: data produced in scientific journals. However, the unfamiliar structure and technical jargon of these publications often act as a roadblock to understanding. This course aims to introduce common research methods and approaches and provide strategies for approaching research articles and interpreting their results using popular scientific topics as examples. Students will examine the biochemistry behind controversial topics such as CBD supplements, dieting, and gene editing and more importantly, build the skills to determine for themselves the validity of some of the many claims that enter the public consciousness.",FA2,Natural Sciences,,,,"AS.030.111.
Reading and Interpreting Scientific Studies.
3 Credits.
Many controversial health claims have entered the public consciousness over the years. Claims made by popular media are often conflicting and it can be difficult to trust their validity without directly examining their sources: data produced in scientific journals. However, the unfamiliar structure and technical jargon of these publications often act as a roadblock to understanding. This course aims to introduce common research methods and approaches and provide strategies for approaching research articles and interpreting their results using popular scientific topics as examples. Students will examine the biochemistry behind controversial topics such as CBD supplements, dieting, and gene editing and more importantly, build the skills to determine for themselves the validity of some of the many claims that enter the public consciousness.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.030.205,Introductory Organic Chemistry I,4,The fundamental chemistry of the compounds of carbon. Methods of structure determination and synthesis. The mechanisms of typical organic reactions and the relations between physical and chemical properties and structures.Course offered only in Summer and Fall terms.,FA2,Natural Sciences,"AS.030.102, AS.030.103","AS.030.102
OR
AS.030.103",,"AS.030.205.
Introductory Organic Chemistry I.
4 Credits.
The fundamental chemistry of the compounds of carbon. Methods of structure determination and synthesis. The mechanisms of typical organic reactions and the relations between physical and chemical properties and structures.Course offered only in Summer and Fall terms.
Prerequisite(s):
AS.030.102
OR
AS.030.103
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.030.206,Organic Chemistry II,4,"Continuation of
AS.030.205
Organic Chemistry I with special emphasis on organic synthesis and related synthetic methods.  Students may not simultaneously enroll for
AS.030.212
and
AS.030.206
.Course only offered in Spring and Summer terms.",FA2,Natural Sciences,"AS.030.205, AS.030.212, AS.030.206","AS.030.205
Corequisite(s):
Students may not simultaneously enroll for
AS.030.212
and
AS.030.206
.",,"AS.030.206.
Organic Chemistry II.
4 Credits.
Continuation of
AS.030.205
Organic Chemistry I with special emphasis on organic synthesis and related synthetic methods.  Students may not simultaneously enroll for
AS.030.212
and
AS.030.206
.Course only offered in Spring and Summer terms.
Prerequisite(s):
AS.030.205
Corequisite(s):
Students may not simultaneously enroll for
AS.030.212
and
AS.030.206
.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
