course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.030.101.01.FA24,Introductory Chemistry I,"Goldberg, David","Goldberg, David",2024 Fall,Chemistry,3.37,3.84,4.06
AS.030.101.01.FA24,Introductory Chemistry I,"Hernandez, Rigoberto","Hernandez, Rigoberto",2024 Fall,Chemistry,3.37,3.25,4.06
AS.030.101.03.FA24,Introductory Chemistry I,"McCartney, Stephanie","McCartney, Stephanie",2024 Fall,Chemistry,4.47,3.78,3.92
AS.030.101.02.FA24,Introductory Chemistry I,"Goldberg, David","Goldberg, David",2024 Fall,Chemistry,3.38,3.81,3.99
AS.030.101.02.FA24,Introductory Chemistry I,"Hernandez, Rigoberto","Hernandez, Rigoberto",2024 Fall,Chemistry,3.38,3.10,3.99
AS.030.101.03.FA25,Introductory Chemistry I,"McCartney, Stephanie","McCartney, Stephanie",2025 Fall,Chemistry,4.49,3.16,4.07
AS.030.101.02.FA25,Introductory Chemistry I,"McQueen, Tyrel","McQueen, Tyrel",2025 Fall,Chemistry,3.66,3.15,4.14
AS.030.101.02.FA25,Introductory Chemistry I,"Goldberg, David","Goldberg, David",2025 Fall,Chemistry,3.66,3.65,4.14
AS.030.101.01.FA25,Introductory Chemistry I,"McQueen, Tyrel","McQueen, Tyrel",2025 Fall,Chemistry,3.55,3.05,4.05
AS.030.101.01.FA25,Introductory Chemistry I,"Goldberg, David","Goldberg, David",2025 Fall,Chemistry,3.55,3.63,4.05
AS.030.102.03.SP24,Introductory Chemistry II,"McCartney, Stephanie","McCartney, Stephanie",2024 Spring,Chemistry,4.55,3.56,4.20
AS.030.102.02.SP24,Introductory Chemistry II,"Thyagarajan, Sunita","Thyagarajan, Sunita",2024 Spring,Chemistry,3.43,3.41,4.17
AS.030.102.01.SP24,Introductory Chemistry II,"McQueen, Tyrel","McQueen, Tyrel",2024 Spring,Chemistry,3.49,3.36,4.22
AS.030.102.01.SP25,Introductory Chemistry II,"Young, Jamie","Young, Jamie",2025 Spring,Chemistry,3.58,4.28,4.36
AS.030.102.01.SP25,Introductory Chemistry II,"McCartney, Stephanie","McCartney, Stephanie",2025 Spring,Chemistry,3.58,3.30,4.36
AS.030.102.03.SP25,Introductory Chemistry II,"McCartney, Stephanie","McCartney, Stephanie",2025 Spring,Chemistry,4.45,3.42,4.10
AS.030.102.02.SP25,Introductory Chemistry II,"Thyagarajan, Sunita","Thyagarajan, Sunita",2025 Spring,Chemistry,3.44,3.08,4.10
AS.030.102.02.SP25,Introductory Chemistry II,"McCartney, Stephanie","McCartney, Stephanie",2025 Spring,Chemistry,3.44,2.82,4.10
AS.030.103.02.FA24,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2024 Fall,Chemistry,3.64,4.59,4.52
AS.030.103.01.FA24,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2024 Fall,Chemistry,3.70,4.67,4.33
AS.030.103.05.FA24,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2024 Fall,Chemistry,3.78,4.63,4.56
AS.030.103.04.FA24,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2024 Fall,Chemistry,3.23,4.38,4.38
AS.030.103.03.FA24,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2024 Fall,Chemistry,3.56,4.63,4.44
AS.030.103.05.FA25,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2025 Fall,Chemistry,3.38,4.67,4.72
AS.030.103.01.FA25,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2025 Fall,Chemistry,3.72,4.72,4.56
AS.030.103.04.FA25,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2025 Fall,Chemistry,3.58,4.84,4.55
AS.030.103.03.FA25,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2025 Fall,Chemistry,3.44,4.69,4.44
AS.030.103.06.FA25,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2025 Fall,Chemistry,3.60,4.75,4.63
AS.030.103.02.FA25,Applied Chemical Equilibrium and Reactivity w/lab,"Young, Jamie","Young, Jamie",2025 Fall,Chemistry,3.68,4.58,4.55
AS.030.105.05.FA24,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2024 Fall,Chemistry,3.64,3.77,4.00
AS.030.105.01.FA24,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2024 Fall,Chemistry,3.73,3.81,4.19
AS.030.105.04.FA24,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2024 Fall,Chemistry,3.66,3.76,4.03
AS.030.105.03.FA24,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2024 Fall,Chemistry,3.65,3.93,4.08
AS.030.105.07.FA24,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2024 Fall,Chemistry,3.75,3.95,4.09
AS.030.105.02.FA24,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2024 Fall,Chemistry,3.44,3.60,3.91
AS.030.105.06.FA24,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2024 Fall,Chemistry,3.60,3.73,4.06
AS.030.105.07.FA25,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2025 Fall,Chemistry,3.39,3.80,3.94
AS.030.105.03.FA25,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2025 Fall,Chemistry,3.34,3.64,3.98
AS.030.105.06.FA25,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2025 Fall,Chemistry,3.59,3.84,4.05
AS.030.105.05.FA25,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2025 Fall,Chemistry,3.56,3.85,4.25
AS.030.105.02.FA25,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2025 Fall,Chemistry,3.45,3.45,3.90
AS.030.105.04.FA25,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2025 Fall,Chemistry,3.38,3.71,3.86
AS.030.105.01.FA25,Introductory Chemistry Laboratory I,"Flynn, Steven","Flynn, Steven",2025 Fall,Chemistry,3.53,3.84,4.17
AS.030.106.06.SP24,Introductory Chemistry Laboratory II,"Young, Jamie","Young, Jamie",2024 Spring,Chemistry,3.10,4.68,4.42
AS.030.106.05.SP24,Introductory Chemistry Laboratory II,"Young, Jamie","Young, Jamie",2024 Spring,Chemistry,3.24,4.82,4.50
AS.030.106.04.SP24,Introductory Chemistry Laboratory II,"Young, Jamie","Young, Jamie",2024 Spring,Chemistry,3.11,4.60,4.23
AS.030.106.03.SP24,Introductory Chemistry Laboratory II,"Young, Jamie","Young, Jamie",2024 Spring,Chemistry,3.32,4.82,4.24
AS.030.106.02.SP24,Introductory Chemistry Laboratory II,"Young, Jamie","Young, Jamie",2024 Spring,Chemistry,3.23,4.69,4.35
AS.030.106.01.SP24,Introductory Chemistry Laboratory II,"Young, Jamie","Young, Jamie",2024 Spring,Chemistry,3.15,4.78,4.41
AS.030.106.06.SP25,Introductory Chemistry Laboratory II,"Flynn, Steven","Flynn, Steven",2025 Spring,Chemistry,3.22,3.92,3.91
AS.030.106.02.SP25,Introductory Chemistry Laboratory II,"Flynn, Steven","Flynn, Steven",2025 Spring,Chemistry,3.23,3.81,4.10
AS.030.106.01.SP25,Introductory Chemistry Laboratory II,"Flynn, Steven","Flynn, Steven",2025 Spring,Chemistry,3.25,4.16,4.06
AS.030.106.05.SP25,Introductory Chemistry Laboratory II,"Flynn, Steven","Flynn, Steven",2025 Spring,Chemistry,3.33,4.18,4.21
AS.030.106.04.SP25,Introductory Chemistry Laboratory II,"Flynn, Steven","Flynn, Steven",2025 Spring,Chemistry,3.28,4.00,3.97
AS.030.106.03.SP25,Introductory Chemistry Laboratory II,"Flynn, Steven","Flynn, Steven",2025 Spring,Chemistry,3.51,4.21,4.21
AS.030.205.22.FA24,Introductory Organic Chemistry I,"Tovar, J D","Tovar, J D",2024 Fall,Chemistry,3.78,3.88,4.53
AS.030.205.18.FA24,Introductory Organic Chemistry I,"Tovar, J D","Tovar, J D",2024 Fall,Chemistry,3.67,3.84,4.68
AS.030.205.14.FA24,Introductory Organic Chemistry I,"Nsengiyumva, Olivier","Nsengiyumva, Olivier",2024 Fall,Chemistry,3.69,4.56,4.62
AS.030.205.10.FA24,Introductory Organic Chemistry I,"Nsengiyumva, Olivier","Nsengiyumva, Olivier",2024 Fall,Chemistry,3.75,4.75,4.63
AS.030.205.21.FA24,Introductory Organic Chemistry I,"Tovar, J D","Tovar, J D",2024 Fall,Chemistry,3.56,3.82,4.62
AS.030.205.06.FA24,Introductory Organic Chemistry I,"Falzone, Christopher","Falzone, Christopher",2024 Fall,Chemistry,3.14,2.89,4.35
AS.030.205.02.FA24,Introductory Organic Chemistry I,"Falzone, Christopher","Falzone, Christopher",2024 Fall,Chemistry,3.63,2.88,4.48
AS.030.205.24.FA24,Introductory Organic Chemistry I,"Tovar, J D","Tovar, J D",2024 Fall,Chemistry,3.63,3.96,4.52
AS.030.205.20.FA24,Introductory Organic Chemistry I,"Tovar, J D","Tovar, J D",2024 Fall,Chemistry,3.70,3.67,4.39
AS.030.205.09.FA24,Introductory Organic Chemistry I,"Nsengiyumva, Olivier","Nsengiyumva, Olivier",2024 Fall,Chemistry,3.59,4.82,4.76
AS.030.205.13.FA24,Introductory Organic Chemistry I,"Nsengiyumva, Olivier","Nsengiyumva, Olivier",2024 Fall,Chemistry,3.49,4.92,4.69
AS.030.205.23.FA24,Introductory Organic Chemistry I,"Tovar, J D","Tovar, J D",2024 Fall,Chemistry,3.81,3.94,4.60
AS.030.205.05.FA24,Introductory Organic Chemistry I,"Falzone, Christopher","Falzone, Christopher",2024 Fall,Chemistry,3.40,2.44,4.14
AS.030.205.19.FA24,Introductory Organic Chemistry I,"Tovar, J D","Tovar, J D",2024 Fall,Chemistry,3.77,3.88,4.63
AS.030.205.17.FA24,Introductory Organic Chemistry I,"Tovar, J D","Tovar, J D",2024 Fall,Chemistry,3.52,3.69,4.48
AS.030.205.01.FA24,Introductory Organic Chemistry I,"Falzone, Christopher","Falzone, Christopher",2024 Fall,Chemistry,3.44,3.32,4.62
AS.030.205.08.FA24,Introductory Organic Chemistry I,"Falzone, Christopher","Falzone, Christopher",2024 Fall,Chemistry,3.17,2.90,4.30
AS.030.205.12.FA24,Introductory Organic Chemistry I,"Nsengiyumva, Olivier","Nsengiyumva, Olivier",2024 Fall,Chemistry,3.62,4.86,4.68
AS.030.205.04.FA24,Introductory Organic Chemistry I,"Falzone, Christopher","Falzone, Christopher",2024 Fall,Chemistry,3.40,3.00,4.27
AS.030.205.11.FA24,Introductory Organic Chemistry I,"Nsengiyumva, Olivier","Nsengiyumva, Olivier",2024 Fall,Chemistry,3.60,4.81,4.64
