code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.545.203,Engineering Thermodynamics,3,"This course covers the formulation and solution of material, energy, and entropy balances, with an emphasis on open systems. A systematic problem-solving approach is developed for chemical process-related systems. Extensive use is made of classical thermodynamic relationships and constitutive equations. Applications include the analysis and design of engines, refrigerators, heat pumps, compressors, and turbines. Prerequisite(s): 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. Corequisite(s): AS.110.202 Calculus III (Calculus of Several Variables). Course Note(s): Not for graduate credit.",,,AS.110.202,"540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. Corequisite(s):
AS.110.202
Calculus III (Calculus of Several Variables). Course Note(s): Not for graduate credit.",,"EN.545.203.
Engineering Thermodynamics.
3 Credits.
This course covers the formulation and solution of material, energy, and entropy balances, with an emphasis on open systems. A systematic problem-solving approach is developed for chemical process-related systems. Extensive use is made of classical thermodynamic relationships and constitutive equations. Applications include the analysis and design of engines, refrigerators, heat pumps, compressors, and turbines. Prerequisite(s): 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. Corequisite(s):
AS.110.202
Calculus III (Calculus of Several Variables). Course Note(s): Not for graduate credit."
EN.545.204,Applied Physical Chemistry,3,"The topics in this course include thermodynamic models for multicomponent phase equilibrium including vapor liquid equilibrium, phase diagrams, activity models and colligative properties in both non-electrolyte and electrolyte solutions. A link between average thermodynamic properties and microstates and molecular interactions is made via a discussion of intermolecular forces and the partition function. Also covered are thermodynamic relationships to describe chemical equilibria, and basic concepts in quantum mechanics and statistical mechanics.Prerequisite(s): 540.203 Engineering Thermodynamics and either 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit.",,,,540.203 Engineering Thermodynamics and either 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit.,,"EN.545.204.
Applied Physical Chemistry.
3 Credits.
The topics in this course include thermodynamic models for multicomponent phase equilibrium including vapor liquid equilibrium, phase diagrams, activity models and colligative properties in both non-electrolyte and electrolyte solutions. A link between average thermodynamic properties and microstates and molecular interactions is made via a discussion of intermolecular forces and the partition function. Also covered are thermodynamic relationships to describe chemical equilibria, and basic concepts in quantum mechanics and statistical mechanics.Prerequisite(s): 540.203 Engineering Thermodynamics and either 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit."
EN.545.301,Kinetic Processes,3,"Review of numerical methods applied to kinetic phenomena and reactor design in chemical and biological processes. Homogeneous kinetics and interpretation of reaction rate data. Batch, plug flow, and stirred tank reactor analyses, including reactors in parallel and in series. Selectivity and optimization considerations in multiple reaction systems. Non isothermal reactors. Elements of heterogeneous kinetics, including adsorption isotherms and heterogeneous catalysis. Coupled transport and chemical/biological reaction rates. Prerequisite(s): 540.203 Engineering Thermodynamics and 540.303 Transport Phenomena I, and either 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit.",,,,"540.203 Engineering Thermodynamics and 540.303 Transport Phenomena I, and either 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit.",,"EN.545.301.
Kinetic Processes.
3 Credits.
Review of numerical methods applied to kinetic phenomena and reactor design in chemical and biological processes. Homogeneous kinetics and interpretation of reaction rate data. Batch, plug flow, and stirred tank reactor analyses, including reactors in parallel and in series. Selectivity and optimization considerations in multiple reaction systems. Non isothermal reactors. Elements of heterogeneous kinetics, including adsorption isotherms and heterogeneous catalysis. Coupled transport and chemical/biological reaction rates. Prerequisite(s): 540.203 Engineering Thermodynamics and 540.303 Transport Phenomena I, and either 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit."
EN.545.303,Transport Phenomena I,3,"This course provides an introduction to the field of transport phenomena, including molecular mechanisms of momentum transport (viscous flow); energy transport (heat conduction); mass transport (diffusion); isothermal equations of change (continuity, motion, and energy); the development of the Navier-Stokes equation; the development of non-isothermal and multicomponent equations of change for heat and mass transfer; and exact solutions to steady-state, isothermal unidirectional flow problems and to steady-state heat and mass transfer problems. The analogies between heat, mass, and momentum transfer are emphasized throughout the course. Prerequisite(s): A grade of C or better in Calculus I and II and 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.202 is offered through the fulltime Chemical & Biomolecular Engineering Department. Corequisite(s): 500.303 Applied Mathematics I or AS.110.302 . Course Note(s): Not for graduate credit.",,,AS.110.302,"A grade of C or better in Calculus I and II and 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.202 is offered through the fulltime Chemical & Biomolecular Engineering Department. Corequisite(s): 500.303 Applied Mathematics I or
AS.110.302
. Course Note(s): Not for graduate credit.",,"EN.545.303.
Transport Phenomena I.
3 Credits.
This course provides an introduction to the field of transport phenomena, including molecular mechanisms of momentum transport (viscous flow); energy transport (heat conduction); mass transport (diffusion); isothermal equations of change (continuity, motion, and energy); the development of the Navier-Stokes equation; the development of non-isothermal and multicomponent equations of change for heat and mass transfer; and exact solutions to steady-state, isothermal unidirectional flow problems and to steady-state heat and mass transfer problems. The analogies between heat, mass, and momentum transfer are emphasized throughout the course. Prerequisite(s): A grade of C or better in Calculus I and II and 540.202 Introduction to Chemical & Biological Process Analysis or permission of instructor. 540.202 is offered through the fulltime Chemical & Biomolecular Engineering Department. Corequisite(s): 500.303 Applied Mathematics I or
AS.110.302
. Course Note(s): Not for graduate credit."
EN.545.304,Transport Phenomena II,3,"Topics covered in this course include dimensional analysis and dimensionless groups, laminar boundary layers, introduction to turbulent flow, definition of the friction factor, macro-scopic mass, momentum and mechanical energy balances (Bernoulli’s equation), metering of fluids, convective heat and mass transfer, heat and mass transfer in boundary layers, correlations for convective heat and mass transfer, boiling and condensation, and interphase mass transfer. Prerequisite(s): 540.303 Transport Phenomena I. 540. xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit.",,,,540.303 Transport Phenomena I. 540. xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit.,,"EN.545.304.
Transport Phenomena II.
3 Credits.
Topics covered in this course include dimensional analysis and dimensionless groups, laminar boundary layers, introduction to turbulent flow, definition of the friction factor, macro-scopic mass, momentum and mechanical energy balances (Bernoulli’s equation), metering of fluids, convective heat and mass transfer, heat and mass transfer in boundary layers, correlations for convective heat and mass transfer, boiling and condensation, and interphase mass transfer. Prerequisite(s): 540.303 Transport Phenomena I. 540. xxx courses are offered through the full-time Chemical & Biomolecular Engineering Department. Course Note(s): Not for graduate credit."
EN.545.602,Metabolic Systems Biotechnology,3,"The aim of this course is to provide a fundamental understanding of the quantitative principles and methodologies of systems biology and biochemical engineering of metabolism. This includes concepts of cellular growth, cellular stoichiometric models, metabolic networks, metabolite fluxes, and genomescale metabolic models. Quantitative methods and systems biology approaches for metabolic flux analysis and metabolic control theory will be included as well as an analysis of biochemical systems and bioreactors including a consideration of mass transport processes.",,,,,,"EN.545.602.
Metabolic Systems Biotechnology.
3 Credits.
The aim of this course is to provide a fundamental understanding of the quantitative principles and methodologies of systems biology and biochemical engineering of metabolism. This includes concepts of cellular growth, cellular stoichiometric models, metabolic networks, metabolite fluxes, and genomescale metabolic models. Quantitative methods and systems biology approaches for metabolic flux analysis and metabolic control theory will be included as well as an analysis of biochemical systems and bioreactors including a consideration of mass transport processes."
EN.545.603,Colloids and Nanoparticles,3,"This course explains the fundamental principles related to interactions, dynamics, and structure in colloidal, nanoparticle, and interfacial systems. Concepts covered include hydrodynamics, Brownian motion, diffusion, sedimentation, electrophoresis, colloidal and surface forces, polymeric forces, aggregation, deposition, and experimental methods. Modern topics related to colloids in nanoscience and technology will be discussed throughout the course, with frequent references to recent literature.",,,,,,"EN.545.603.
Colloids and Nanoparticles.
3 Credits.
This course explains the fundamental principles related to interactions, dynamics, and structure in colloidal, nanoparticle, and interfacial systems. Concepts covered include hydrodynamics, Brownian motion, diffusion, sedimentation, electrophoresis, colloidal and surface forces, polymeric forces, aggregation, deposition, and experimental methods. Modern topics related to colloids in nanoscience and technology will be discussed throughout the course, with frequent references to recent literature."
EN.545.604,Transport Phenomena in Practice,3,"This course will provide a review of core concepts of transport phenomena (momentum, heat, and mass transfer). Chemical and biomolecular engineering problems that are relevant in the areas of medicine, biomaterials, and physiology will be discussed. Application areas will range from oxygen transport in lungs and delivery in tissues as an example of a gas–fluid interface; Fluid flow and shear stress, with blood as an example of a nonNewtonian fluid; molecular transport using cellular transport as an example; filtration and separation (membranes) using the Kidney as an example; and drug delivery and pharmacokinetics. Prerequisite(s): Previous experience with transport phenomena concepts will be helpful but is not required. Knowledge in vector calculus and differential equations is imperative for this course.",,,,Previous experience with transport phenomena concepts will be helpful but is not required. Knowledge in vector calculus and differential equations is imperative for this course.,,"EN.545.604.
Transport Phenomena in Practice.
3 Credits.
This course will provide a review of core concepts of transport phenomena (momentum, heat, and mass transfer). Chemical and biomolecular engineering problems that are relevant in the areas of medicine, biomaterials, and physiology will be discussed. Application areas will range from oxygen transport in lungs and delivery in tissues as an example of a gas–fluid interface; Fluid flow and shear stress, with blood as an example of a nonNewtonian fluid; molecular transport using cellular transport as an example; filtration and separation (membranes) using the Kidney as an example; and drug delivery and pharmacokinetics. Prerequisite(s): Previous experience with transport phenomena concepts will be helpful but is not required. Knowledge in vector calculus and differential equations is imperative for this course."
EN.545.606,Chemical & Biomolecular Separation,3,"This course covers staged and continuous-contacting separations processes critical to the chemical and biochemical industries. Separations technologies studied include distillation, liquidliquid extraction, gas absorption, membrane ultrafiltration, reverse osmosis, dialysis, adsorption, and chromatography. Particular emphasis is placed on the biochemical uses of these processes and consequently on how the treatment of these processes differs from the more traditional approach. Course Note(s): Only with permission of the instructor. Colisted with 540.306.",,,,,,"EN.545.606.
Chemical & Biomolecular Separation.
3 Credits.
This course covers staged and continuous-contacting separations processes critical to the chemical and biochemical industries. Separations technologies studied include distillation, liquidliquid extraction, gas absorption, membrane ultrafiltration, reverse osmosis, dialysis, adsorption, and chromatography. Particular emphasis is placed on the biochemical uses of these processes and consequently on how the treatment of these processes differs from the more traditional approach. Course Note(s): Only with permission of the instructor. Colisted with 540.306."
EN.545.607,Renewable Energy Technologies,3,,,,,,,"EN.545.607.
Renewable Energy Technologies.
3 Credits."
