code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.389.140,"Antiquity and Its Afterlives: Books, Art, and Culture from Ancient Greece and Rome to the Modern Era",3,"This course explores the surviving “objects” of the ancient Greco-Roman world, and the histories of their excavation, organization, and preservation in museum and library collections. From ancient objects and sculptures, ancient Greek papyri, scrolls, and late-antique and medieval books, to the revival of Greek and Roman traditions in the Renaissance and Enlightenment, we will learn how these objects help shape and transform our understanding of the ancient world over two millennia, up to the formation of the great antiquities museums of the modern era. This hands-on course will take advantage of ancient objects and texts in Baltimore, at the Walters Art Museum, the Baltimore Museum of Art, as well as the Archaeology Museum at JHU and the rare book and manuscript collections of the Sheridan Libraries at JHU.","FA1, FA3, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.389.140.
Antiquity and Its Afterlives: Books, Art, and Culture from Ancient Greece and Rome to the Modern Era.
3 Credits.
This course explores the surviving “objects” of the ancient Greco-Roman world, and the histories of their excavation, organization, and preservation in museum and library collections. From ancient objects and sculptures, ancient Greek papyri, scrolls, and late-antique and medieval books, to the revival of Greek and Roman traditions in the Renaissance and Enlightenment, we will learn how these objects help shape and transform our understanding of the ancient world over two millennia, up to the formation of the great antiquities museums of the modern era.  This hands-on course will take advantage of ancient objects and texts in Baltimore, at the Walters Art Museum, the Baltimore Museum of Art, as well as the Archaeology Museum at JHU and the rare book and manuscript collections of the Sheridan Libraries at JHU.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.389.155,"The History of ""Fake News"" from The Flood to The Apocalypse",3,"A sweeping historical engagement with fakes, lies, and forgeries from the ancient world to the digital age, explored through JHU’s Bibliotheca Fictiva collection of rare books and manuscripts—the largest research collection on this subject in the world. Topics include ancient papyri, biblical apocrypha, medieval manuscript forgeries, archaeological and textual forgeries of the Renaissance, false travelogues of the Age of Exploration, pecuniary forgery in the 19th century, art forgery, and the advent of “fake news” in the digital era.","FA1, FA3, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.389.155.
The History of ""Fake News"" from The Flood to The Apocalypse.
3 Credits.
A sweeping historical engagement with fakes, lies, and forgeries from the ancient world to the digital age, explored through JHU’s Bibliotheca Fictiva collection of rare books and manuscripts—the largest research collection on this subject in the world. Topics include ancient papyri, biblical apocrypha, medieval manuscript forgeries, archaeological and textual forgeries of the Renaissance, false travelogues of the Age of Exploration, pecuniary forgery in the 19th century, art forgery, and the advent of “fake news” in the digital era.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.389.165,Hands on History: Material Cultures of Knowledge from Antiquity to the Digital Age,3,"This hands-on course deals entirely with JHU’s collections of rare books and manuscripts as a springboard to build skills in the close visual and physical examination of rare books and manuscripts. You will investigate the technological and aesthetic transformation of textual artifacts from ancient papyri to Gutenberg imprints to digital surrogates, and contribute to the accumulation of historical clues about their meaning and significance as material cultural objects. You will learn what goes into curating and conserving book and manuscript collections today, and how to evaluate the quality and significance of collections. Materials/topics will include ancient Babylonian cuneiform and Egyptian papyri; medieval illuminated manuscripts; incunabula; Renaissance illustrated books of the Scientific Revolution and Spanish Golden Age; cheap print and unique ephemera; early books by and about women; forgeries; and “digital humanities” initiatives at JHU. Students will make regular visits to the Special Collections Reading Room in the BLC throughout the semester.","FA1, FA3","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.389.165.
Hands on History: Material Cultures of Knowledge from Antiquity to the Digital Age.
3 Credits.
This hands-on course deals entirely with JHU’s collections of rare books and manuscripts as a springboard to build skills in the close visual and physical examination of rare books and manuscripts. You will investigate the technological and aesthetic transformation of textual artifacts from ancient papyri to Gutenberg imprints to digital surrogates, and contribute to the accumulation of historical clues about their meaning and significance as material cultural objects. You will learn what goes into curating and conserving book and manuscript collections today, and how to evaluate the quality and significance of collections. Materials/topics will include ancient Babylonian cuneiform and Egyptian papyri; medieval illuminated manuscripts; incunabula; Renaissance illustrated books of the Scientific Revolution and Spanish Golden Age; cheap print and unique ephemera; early books by and about women; forgeries; and “digital humanities” initiatives at JHU. Students will make regular visits to the Special Collections Reading Room in the BLC throughout the semester.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.389.201,Introduction to the Museum: Past and Present,3,"This course surveys museums, from their origins to their most contemporary forms, in the context of broader historical, intellectual, and cultural trends including the social movements of the 20th century. Anthropology, art, history, and science museums are considered.","FA1, FA4","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.389.201.
Introduction to the Museum: Past and Present.
3 Credits.
This course surveys museums, from their origins to their most contemporary forms, in the context of broader historical, intellectual, and cultural trends including the social movements of the 20th century. Anthropology, art, history, and science museums are considered.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.389.202,Introduction to the Museum: Issues and Ideas,3,"American museums today face ongoing practical, political and ethical challenges, including economic difficulties, technology and globalization, ongoing debates over the ownership and interpretation of culture and pressure to demonstrate their social value. This course considers how museums are answering these challenges and projects into the future. NOTE: Class usually meets 1:30- 4:00 PM, except for days with field trips (when class will meet 1:30- 5:00 PM instead).","FA4, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.389.202.
Introduction to the Museum: Issues and Ideas.
3 Credits.
American museums today face ongoing practical, political and ethical challenges, including economic difficulties, technology and globalization, ongoing debates over the ownership and interpretation of culture and pressure to demonstrate their social value. This course considers how museums are answering these challenges and projects into the future. NOTE: Class usually meets 1:30- 4:00 PM, except for days with field trips (when class will meet 1:30- 5:00 PM instead).
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.389.233,Exhibiting Cultures,3,"This course critically examines the role of exhibitions in shaping cultural narratives and public understanding of people and places across the globe. Students will explore the history, theory, and practice of exhibiting cultures in museums, galleries, and digital platforms. Topics include curatorial ethics, representation and identity, postcolonial critiques, audience engagement, and the impact of emerging technologies on exhibition design. Through case studies and hands-on projects, students will analyze how cultural heritage is displayed and interpreted, considering issues of appropriation, authenticity, and inclusivity. The course culminates in a final project where students conceptualize and design their own cultural exhibition proposal.","FA3, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.389.233.
Exhibiting Cultures.
3 Credits.
This course critically examines the role of exhibitions in shaping cultural narratives and public understanding of people and places across the globe. Students will explore the history, theory, and practice of exhibiting cultures in museums, galleries, and digital platforms. Topics include curatorial ethics, representation and identity, postcolonial critiques, audience engagement, and the impact of emerging technologies on exhibition design. Through case studies and hands-on projects, students will analyze how cultural heritage is displayed and interpreted, considering issues of appropriation, authenticity, and inclusivity. The course culminates in a final project where students conceptualize and design their own cultural exhibition proposal.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)"
AS.389.250,Introduction to Conservation,3,"This course will introduce you to the theoretical and practical underpinnings of the conservation profession: who gets to be a conservator, where we work and how. What are its origins and how has it evolved? At the end of the course you will be able to: outline the different roles and responsibilities of conservators working in museums, libraries/archives and in private practice, situate the field of conservation within the larger cultural heritage sector and articulate the ways conservators contribute to institutional goals of preservation, access, research and learning, evaluate the risks and vulnerabilities faced by conservators in today’s society, and apply theoretical knowledge to document and stabilize items from JHU Special Collections.","FA3, FA6",Humanities,,,,"AS.389.250.
Introduction to Conservation.
3 Credits.
This course will introduce you to the theoretical and practical underpinnings of the conservation profession: who gets to be a conservator, where we work and how. What are its origins and how has it evolved? At the end of the course you will be able to: outline the different roles and responsibilities of conservators working in museums, libraries/archives and in private practice, situate the field of conservation within the larger cultural heritage sector and articulate the ways conservators contribute to institutional goals of preservation, access, research and learning, evaluate the risks and vulnerabilities faced by conservators in today’s society, and apply theoretical knowledge to document and stabilize items from JHU Special Collections.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
AS.389.260,Cultural Heritage in Crisis,3,"We explore the possible futures of cultural heritage and museums in times of accelerating climate change, pandemics, armed conflict and political and social turmoil by examining past and contemporary events.","FA4, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.389.260.
Cultural Heritage in Crisis.
3 Credits.
We explore the possible futures of cultural heritage and museums in times of accelerating climate change, pandemics, armed conflict and political and social turmoil by examining past and contemporary events.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.389.265,Hopkins History Through the Archives,3,"Archives are where history is documented, and archives have tremendous power over whose stories get told. This course will critically examine the relationship between archival practice and public history by using John Hopkins University as a case study. We will work closely with archivists in the Special Collections Department and archives across Baltimore to get a firsthand look at how local archives shape public history, collective memory, and institutional silences. Students will learn how public historians, archivists, community activists, and students themselves can work together to do reparative research that advances social justice in their own communities.","FA4, FA5","Humanities, Social and Behavioral Sciences",,,,"AS.389.265.
Hopkins History Through the Archives.
3 Credits.
Archives are where history is documented, and archives have tremendous power over whose stories get told. This course will critically examine the relationship between archival practice and public history by using John Hopkins University as a case study. We will work closely with archivists in the Special Collections Department and archives across Baltimore to get a firsthand look at how local archives shape public history, collective memory, and institutional silences. Students will learn how public historians, archivists, community activists, and students themselves can work together to do reparative research that advances social justice in their own communities.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.389.280,"Of and For Everyone: Diversity, Equity, Inclusion and Access in the Museum",3,"How are museums responding to the pressures to be more equitable, inclusive, and accessible towards public audiences and their staff? Students go behind the scenes of the Smithsonian, Baltimore Museum of Industry and Baltimore Museum of Art to meet with working groups and staff charged with transforming their institutions. Includes site visits, hands-on experiences and research on best practices.","FA1, FA4, FA5","Humanities, Social and Behavioral Sciences",,,Writing Intensive,"AS.389.280.
Of and For Everyone: Diversity, Equity, Inclusion and Access in the Museum.
3 Credits.
How are museums responding to the pressures to be more equitable, inclusive, and accessible towards public audiences and their staff? Students go behind the scenes of the Smithsonian, Baltimore Museum of Industry  and Baltimore Museum of Art to meet with working groups and staff charged with transforming their institutions. Includes site visits, hands-on experiences and research on best practices.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
