course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.389.140.01.FA25,"Antiquity and Its Afterlives: Books, Art, and Culture from Ancient Greece and Rome to the Modern Era","Michalek, Martin","Michalek, Martin",2025 Fall,Museum and Society Programs,3.50,4.90,4.70
AS.389.140.01.FA25,"Antiquity and Its Afterlives: Books, Art, and Culture from Ancient Greece and Rome to the Modern Era","Havens, Earle","Havens, Earle",2025 Fall,Museum and Society Programs,3.50,4.75,4.70
AS.389.155.01.SP24,The History of Fake News from The Flood to The Apocalypse,"Havens, Earle","Havens, Earle",2024 Spring,Museum and Society Programs,3.18,4.55,4.55
AS.389.201.01.FA24,Introduction to the Museum: Past and Present,"Kingsley, Jennifer","Kingsley, Jennifer",2024 Fall,Museum and Society Programs,3.65,4.33,4.12
AS.389.201.01.FA25,Introduction to the Museum: Past and Present,"Kingsley, Jennifer","Kingsley, Jennifer",2025 Fall,Museum and Society Programs,3.67,4.33,4.56
AS.389.202.01.SP24,Introduction to the Museum: Issues and Ideas,"Forloney, Robert","Forloney, Robert",2024 Spring,Museum and Society Programs,2.67,4.00,3.78
AS.389.202.01.SP25,Introduction to the Museum: Issues and Ideas,"Forloney, Robert","Forloney, Robert",2025 Spring,Museum and Society Programs,2.69,4.64,4.07
AS.389.233.01.FA25,Exhibiting Cultures,"Roome, Kristine","Roome, Kristine",2025 Fall,Museum and Society Programs,2.88,5.00,4.89
AS.389.250.01.SP24,Introduction to Conservation,"Jarvis, Jennifer","Jarvis, Jennifer",2024 Spring,Museum and Society Programs,2.44,5.00,4.63
AS.389.250.01.SP25,Introduction to Conservation,"Jarvis, Jennifer","Jarvis, Jennifer",2025 Spring,Museum and Society Programs,2.00,4.63,4.13
AS.389.265.01.SP24,Hopkins History Through the Archives,"Blair, Monica","Blair, Monica",2024 Spring,Museum and Society Programs,3.20,4.50,4.30
AS.389.305.01.SP25,Oral History: Recording Voices Today for the Archives of Tomorrow,"Roome, Kristine","Roome, Kristine",2025 Spring,Museum and Society Programs,2.20,4.60,4.30
AS.389.313.01.FA24,Data and the Digital in Museums,"McGinn, Emily","McGinn, Emily",2024 Fall,Museum and Society Programs,3.60,4.40,4.50
AS.389.313.01.FA25,Data and the Digital in Museums,"McGinn, Emily","McGinn, Emily",2025 Fall,Museum and Society Programs,3.29,3.86,3.57
AS.389.314.01.SP25,Researching the Africana Archive: Black Cemetery Stories,"Dean, Gabrielle","Dean, Gabrielle",2025 Spring,Museum and Society Programs,3.40,4.60,4.60
AS.389.322.01.SP24,"Tigers to Teapots: Collecting, Cataloging, and Hoarding in America","Finkelstein, Lori","Finkelstein, Lori",2024 Spring,Museum and Society Programs,2.82,4.55,4.00
AS.389.347.01.FA24,"Landscaping Baltimore: Interpreting the City through its Parks, Campuses, and Neighborhoods","Finkelstein, Lori","Finkelstein, Lori",2024 Fall,Museum and Society Programs,3.30,4.30,4.50
AS.389.350.01.SP25,Greening Museums in Times of Climate and Ecological Crisis,"Kingsley, Jennifer","Kingsley, Jennifer",2025 Spring,Museum and Society Programs,3.00,4.00,4.00
AS.389.405.01.FA24,Visualizing Africa,"Tervala, Kevin","Tervala, Kevin",2024 Fall,Museum and Society Programs,2.71,4.17,4.14
AS.389.420.01.SP24,Curatorial Seminar: European Art,"Kingsley, Jennifer","Kingsley, Jennifer",2024 Spring,Museum and Society Programs,3.18,4.73,4.40
AS.389.420.01.SP24,Curatorial Seminar: European Art,"Yeager-Crasselt, Lara","Yeager-Crasselt, Lara",2024 Spring,Museum and Society Programs,3.18,4.55,4.40
AS.389.430.01.SP24,"D.C. Career Trek: Museums, Galleries, Archives","Kingsley, Jennifer","Kingsley, Jennifer",2024 Spring,Museum and Society Programs,2.00,5.00,4.60
AS.389.430.01.SP24,"D.C. Career Trek: Museums, Galleries, Archives","Finkelstein, Lori","Finkelstein, Lori",2024 Spring,Museum and Society Programs,2.00,5.00,4.60
AS.389.430.01.SP24,"D.C. Career Trek: Museums, Galleries, Archives","Mason, Eric","Mason, Eric",2024 Spring,Museum and Society Programs,2.00,3.80,4.60
