code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.132.600,Elementary Akkadian,3,"An introduction to the paleography, grammar and lexicon of the Akkadian language, and the reading of simpler texts in that language.",,Humanities,,,,"AS.132.600.
Elementary Akkadian.
3 Credits.
An introduction to the paleography, grammar and lexicon of the Akkadian language, and the reading of simpler texts in that language.
Distribution Area: Humanities"
AS.132.601,Elementary Akkadian II,3,"An introduction to the paleography, grammar and lexicon of the Akkadian language, and the reading of simpler texts in that language.",,Humanities,,,,"AS.132.601.
Elementary Akkadian II.
3 Credits.
An introduction to the paleography, grammar and lexicon of the Akkadian language, and the reading of simpler texts in that language.
Distribution Area: Humanities"
AS.132.606,Intermediate Akkadian Texts,3,"In this course a selection of intermediate level Akkadian texts from different genres and period will be read, analyzed and discussed. To build on skills learned in Introduction to Akkadian, specific emphasis will be placed on understanding more advanced grammatical forms and learning how to critically use research tools like the Chicago Assyrian Dictionary and von Soden's Akkadisches Handwoerterbuch. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.",,,,,,"AS.132.606.
Intermediate Akkadian Texts.
3 Credits.
In this course a selection of intermediate level Akkadian texts from different genres and period will be read, analyzed and discussed. To build on skills learned in Introduction to Akkadian, specific emphasis will be placed on understanding more advanced grammatical forms and learning how to critically use research tools like the Chicago Assyrian Dictionary and von Soden's Akkadisches Handwoerterbuch. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events."
AS.132.607,Intermediate Akkadian Texts,3,"In this course a selection of intermediate level Akkadian texts from different genres and period will be read, analyzed and discussed. To build on skills learned in Introduction to Akkadian, specific emphasis will be placed on understanding more advanced grammatical forms and learning how to critically use research tools like the Chicago Assyrian Dictionary and von Soden's Akkadisches Handwoerterbuch. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.",,Humanities,,,,"AS.132.607.
Intermediate Akkadian Texts.
3 Credits.
In this course a selection of intermediate level Akkadian texts from different genres and period will be read, analyzed and discussed. To build on skills learned in Introduction to Akkadian, specific emphasis will be placed on understanding more advanced grammatical forms and learning how to critically use research tools like the Chicago Assyrian Dictionary and von Soden's Akkadisches Handwoerterbuch. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.
Distribution Area: Humanities"
AS.132.609,Research Methods: Arts of the Mesopotamian World: Crafters & Consumers,3,"This hybrid seminar examines in depth a series of artistic case studies over a 3000 year period in the region of what is today Iraq, Syria, and southeastern Turkey, from c, 3500-500 BCE. Discussion will focus on processes of making and contexts of using myriad forms of art and architecture. Topics will include the invention of writing and complex imagery; portraiture and ritual practice; the symbolic value of materials; visual narration; and the uses of space for expressive purposes. We will approach these and other topics through critical engagement with existing scholarship, as well as by direct study of objects in nearby museum collections.",,Humanities,,,Writing Intensive,"AS.132.609.
Research Methods: Arts of the Mesopotamian World: Crafters & Consumers.
3 Credits.
This hybrid seminar examines in depth a series of artistic case studies over a 3000 year period in the region of what is today Iraq, Syria, and southeastern Turkey, from c, 3500-500 BCE. Discussion will focus on processes of making and contexts of using myriad forms of art and architecture. Topics will include the invention of writing and complex imagery; portraiture and ritual practice; the symbolic value of materials; visual narration; and the uses of space for expressive purposes. We will approach these and other topics through critical engagement with existing scholarship, as well as by direct study of objects in nearby museum collections.
Distribution Area: Humanities
Writing Intensive"
AS.132.612,Advanced Akkadian,3,"Students read texts in the original Akkadian cuneiform with attention to their philological, archaeological, historical, and literary features. The seminar topic varies from semester to semester but usually consists either of texts of various genres from a single period (e.g., Neo-Assyrian) or texts of various period from a single genre (e.g., letters). In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.",,Humanities,,,,"AS.132.612.
Advanced Akkadian.
3 Credits.
Students read texts in the original Akkadian cuneiform with attention to their philological, archaeological, historical, and literary features.  The seminar topic varies from semester to semester but usually consists either of texts of various genres from a single period (e.g., Neo-Assyrian) or texts of various period from a single genre (e.g., letters). In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.
Distribution Area: Humanities"
AS.132.630,Akkadian Literary & Religous Texts,3,"Students will read a variety of Akkadian texts commonly described as literary in the original cuneiform. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.",,,,,,"AS.132.630.
Akkadian Literary & Religous Texts.
3 Credits.
Students will read a variety of Akkadian texts commonly described as literary in the original cuneiform. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events."
AS.132.643,Ancient Magic and Ritual,3,"This course will introduce students to the vast body of rituals that were practiced and performed in antiquity, with a particular emphasis on rituals from Ancient Mesopotamia, Egypt, and the Hebrew Bible. In addition to examining rituals from a comparative perspective, anthropological and sociological studies of ritual will be read and discussed to shed light on the social, cultural, and political significance of ritual in the ancient world and beyond.",,Humanities,,,,"AS.132.643.
Ancient Magic and Ritual.
3 Credits.
This course will introduce students to the vast body of rituals that were practiced and performed in antiquity, with a particular emphasis on rituals from Ancient Mesopotamia, Egypt, and the Hebrew Bible.  In addition to examining rituals from a comparative perspective, anthropological and sociological studies of ritual will be read and discussed to shed light on the social, cultural, and political significance of ritual in the ancient world and beyond.
Distribution Area: Humanities"
AS.132.700,Elementary Sumerian,3,"An introduction to the paleography, grammar and lexicon of the Sumerian language, and the reading of simpler texts in that language.",,Humanities,,,,"AS.132.700.
Elementary Sumerian.
3 Credits.
An introduction to the paleography, grammar and lexicon of the Sumerian language, and the reading of simpler texts in that language.
Distribution Area: Humanities"
AS.132.701,Elementary Sumerian II,3,"In this course, students will continue to learn the fundamental aspects of Sumerian grammar and lexicography needed to read Sumerian texts. To review and develop the basics of the languages that were learned in the first semester of this course, intermediate texts like the Cylinders of Gudea and Inana's Descent to the Netherworld will be studied. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.",,Humanities,,,,"AS.132.701.
Elementary Sumerian II.
3 Credits.
In this course, students will continue to learn the fundamental aspects of Sumerian grammar and lexicography needed to read Sumerian texts. To review and develop the basics of the languages that were learned in the first semester of this course, intermediate texts like the Cylinders of Gudea and Inana's Descent to the Netherworld will be studied. In addition to seminar times, students are expected to complete online discussions, supplemental readings and assignments, and attend several guest lecture events.
Distribution Area: Humanities"
