code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.645.621,Engineering and Measuring Influence,3,"Systems engineering requires an understanding of how people interact with complex systems. Often times, human interaction makes up a substantial portion of system variance and controlling this variance is critical for system performance. Engineers must design interventions to influence people through all aspects of the system. Emerging technology can be used to understand, measure, and assess the effectiveness of interventions to influence human behavior and performance. This course will introduce students to theories of behavior change and provide hands on experience using technologies to measure human-system interaction and influence. Technologies will include biometric, psycho-physiological, and neuroimaging systems.",,,,,,"EN.645.621.
Engineering and Measuring Influence.
3 Credits.
Systems engineering requires an understanding of how people interact with complex systems. Often times, human interaction makes up a substantial portion of system variance and controlling this variance is critical for system performance. Engineers must design interventions to influence people through all aspects of the system. Emerging technology can be used to understand, measure, and assess the effectiveness of interventions to influence human behavior and performance. This course will introduce students to theories of behavior change and provide hands on experience using technologies to measure human-system interaction and influence. Technologies will include biometric, psycho-physiological, and neuroimaging systems."
EN.645.631,Introduction to Model Based Systems Engineering,3,"The Introduction to Model Based Systems Engineering course provides an overview of what Model Based Systems Engineering (MBSE) is and how MBSE techniques can be applied to the Systems Engineering process to manage complexity, reduce risk, and potentially streamline the engineering design and development effort. Students will utilize an industry-leading system modeling tool and develop artifacts applied to real-world case studies that reinforce the MBSE concepts of methodology, language, and tools.",,,"EN.645.662, EN.655.662, EN.675.600","EN.645.662
Introduction to Systems Engineering OR
EN.655.662
Introduction to Healthcare Systems Engineering OR
EN.675.600
Systems Engineering for Space",,"EN.645.631.
Introduction to Model Based Systems Engineering.
3 Credits.
The Introduction to Model Based Systems Engineering course provides an overview of what Model Based Systems Engineering (MBSE) is and how MBSE techniques can be applied to the Systems Engineering process to manage complexity, reduce risk, and potentially streamline the engineering design and development effort. Students will utilize an industry-leading system modeling tool and develop artifacts applied to real-world case studies that reinforce the MBSE concepts of methodology, language, and tools.
Prerequisite(s):
EN.645.662
Introduction to Systems Engineering OR
EN.655.662
Introduction to Healthcare Systems Engineering OR
EN.675.600
Systems Engineering for Space"
EN.645.632,Applied Analytics for Model Based Systems Engineering,3,"This course is a continuation of Introduction to Model Based Systems Engineering (MBSE), and provides in-depth exposure to building and using industry-leading system modeling tools to apply and analyze real-world case studies. This course will focus on the application of Model Based Systems Engineering through the use of a modeling language, a modeling method and a system modeling tool as part of the systems engineering process to support requirements, design, analysis, specification, and verification and validation activities of the system. Concepts that were developed from the previous course are now analyzed to assist the systems engineer to explore the solution space using MBSE.",,,EN.645.631,"EN.645.631
Introduction to Model Based Systems Engineering.",,"EN.645.632.
Applied Analytics for Model Based Systems Engineering.
3 Credits.
This course is a continuation of Introduction to Model Based Systems Engineering (MBSE), and provides in-depth exposure to building and using industry-leading system modeling tools to apply and analyze real-world case studies. This course will focus on the application of Model Based Systems Engineering through the use of a modeling language, a modeling method and a system modeling tool as part of the systems engineering process to support requirements, design, analysis, specification, and verification and validation activities of the system. Concepts that were developed from the previous course are now analyzed to assist the systems engineer to explore the solution space using MBSE.
Prerequisite(s):
EN.645.631
Introduction to Model Based Systems Engineering."
EN.645.650,Foundations of Human Systems Engineering,3,"Systems are designed, built, and used by humans. Their purpose is to help people meet their goals and perform their tasks. This course introduces the foundations of HSE from which system requirements and design elements are derived. The objective is to provide students with the knowledge of human capabilities and introduce human systems engineering concepts and design principles. Human capabilities include visual, auditory, and touch senses, motion, cognitive processing, and decision making. Human systems engineering concepts and design principles include human factors engineering; training; maintenance; environmental, safety, and health; survivability; habitability; manpower; and personnel.",,,,,,"EN.645.650.
Foundations of Human Systems Engineering.
3 Credits.
Systems are designed, built, and used by humans. Their purpose is to help people meet their goals and perform their tasks. This course introduces the foundations of HSE from which system requirements and design elements are derived. The objective is to provide students with the knowledge of human capabilities and introduce human systems engineering concepts and design principles. Human capabilities include visual, auditory, and touch senses, motion, cognitive processing, and decision making. Human systems engineering concepts and design principles include human factors engineering; training; maintenance; environmental, safety, and health; survivability; habitability; manpower; and personnel."
EN.645.651,Integrating Humans and Technology,3,"This class provides a hands-on introduction to human and cognitive systems engineering. Students will learn and apply user-centered research and innovation methods that are used to discover, document and integrate human capabilities, limitations and needs into the systems engineering process, improving the likelihood that the resulting systems are intuitive, efficient, effective and useful. Topics include needs elicitation, workflow analysis, functional allocation, decision making, prototyping, and performance measurement.",,,"EN.645.662, EN.655.662, EN.675.600","EN.645.662
Introduction to Systems Engineering OR
EN.655.662
Introduction to Healthcare Systems Engineering OR
EN.675.600
Systems Engineering for Space",,"EN.645.651.
Integrating Humans and Technology.
3 Credits.
This class provides a hands-on introduction to human and cognitive systems engineering. Students will learn and apply user-centered research and innovation methods that are used to discover, document and integrate human capabilities, limitations and needs into the systems engineering process, improving the likelihood that the resulting systems are intuitive, efficient, effective and useful. Topics include needs elicitation, workflow analysis, functional allocation, decision making, prototyping, and performance measurement.
Prerequisite(s):
EN.645.662
Introduction to Systems Engineering OR
EN.655.662
Introduction to Healthcare Systems Engineering OR
EN.675.600
Systems Engineering for Space"
EN.645.662,Introduction to Systems Engineering,3,"This course introduces students to the fundamental principles of systems engineering and their application to the development of complex systems. It describes how the systems engineering viewpoint can be brought to bear to address engineering challenges as well as the essential role of systems engineering in project management. Topics include defining systems, the system development life cycle, and the systems engineering method. These primary topics are decomposed into requirements analysis, functional design, physical design, design validation, concept development, engineering development, and post development. In addition, the tools and methods at the systems engineer's disposal are also covered. These include risk analysis, configuration management, design trade-offs, modeling and simulation, and interface management, as well as how these subjects are linked to systems program management activities. More advanced Systems Engineering topics such as Software Systems, System of Systems, Enterprise Systems, and Agile Systems Engineering are introduced. The course defines the breadth and depth of the knowledge that the systems engineer must acquire concerning the characteristics of the diverse components that constitute the total system. Students will work as a group to develop and present a conceptual system architecture chosen from a list of existing systems in order to gain familiarity with architecting, system modeling, and the relationship between requirements, activities, hardware/software, interfaces, and other system elements. Course Note: Students who successfully complete this course with a grade of 85% or higher are eligible to waive the examination requirement for INCOSE ASEP or CSEP certification through the INCOSE Academic Equivalency program.",,,,,,"EN.645.662.
Introduction to Systems Engineering.
3 Credits.
This course introduces students to the fundamental principles of systems engineering and their application to the development of complex systems. It describes how the systems engineering viewpoint can be brought to bear to address engineering challenges as well as the essential role of systems engineering in project management. Topics include defining systems, the system development life cycle, and the systems engineering method. These primary topics are decomposed into requirements analysis, functional design, physical design, design validation, concept development, engineering development, and post development. In addition, the tools and methods at the systems engineer's disposal are also covered. These include risk analysis, configuration management, design trade-offs, modeling and simulation, and interface management, as well as how these subjects are linked to systems program management activities. More advanced Systems Engineering topics such as Software Systems, System of Systems, Enterprise Systems, and Agile Systems Engineering are introduced. The course defines the breadth and depth of the knowledge that the systems engineer must acquire concerning the characteristics of the diverse components that constitute the total system. Students will work as a group to develop and present a conceptual system architecture chosen from a list of existing systems in order to gain familiarity with architecting, system modeling, and the relationship between requirements, activities, hardware/software, interfaces, and other system elements. Course Note: Students who successfully complete this course with a grade of 85% or higher are eligible to waive the examination requirement for INCOSE ASEP or CSEP certification through the INCOSE Academic Equivalency program."
EN.645.667,Management of Systems Projects,3,"The course addresses the management of a technical project from concept to operational use, with emphasis on the functions, roles, and responsibilities of the project manager. From the development of a proposal to the delivery of a product to a customer, the efforts to conceive, plan, budget, schedule, monitor, control/direct, and report the progress of the project are discussed. Throughout the project life cycle, the need for good communications, interface and configuration management, and conflict resolution is emphasized. Students assume the role of project managers who must use management tools such as WBS, EVM, and CPN and who must address typical problems that arise in the conduct of a high-technology systems project.",,,,,,"EN.645.667.
Management of Systems Projects.
3 Credits.
The course addresses the management of a technical project from concept to operational use, with emphasis on the functions, roles, and responsibilities of the project manager. From the development of a proposal to the delivery of a product to a customer, the efforts to conceive, plan, budget, schedule, monitor, control/direct, and report the progress of the project are discussed. Throughout the project life cycle, the need for good communications, interface and configuration management, and conflict resolution is emphasized. Students assume the role of project managers who must use management tools such as WBS, EVM, and CPN and who must address typical problems that arise in the conduct of a high-technology systems project."
EN.645.669,Systems Engineering of Deployed Systems,3,"Systems engineering theory typically focuses on the early design and development phases of a system’s life cycle, yet over the life of a system, the bulk of engineering effort and the associated costs are not realized until the operations and support (O&S) phase. This course will examine the importance of designing O&S considerations early in a system’s life cycle by identifying the appropriate logistic elements and measures, while introducing the necessary analytical processes and tools to support end-to-end life cycle engineering requirements. Manufacturing and production operations will be presented along with the elements that support a system once it is fielded (maintenance planning, reliability prediction, supply support, training, shipping, and system disposal). The course will also explore the requirements and processes associated with major upgrades to deployed systems and the logistics management techniques that must be implemented during initial fielding and deployment. A class project and real-world case studies will underscore the theory and techniques associated with deployed systems engineering.",,,"EN.645.662, EN.645.667","EN.645.662
Introduction to Systems Engineering or
EN.645.667
Management of Systems Projects. College-level Statistics (College-level Calculus preferred but not required).",,"EN.645.669.
Systems Engineering of Deployed Systems.
3 Credits.
Systems engineering theory typically focuses on the early design and development phases of a system’s life cycle, yet over the life of a system, the bulk of engineering effort and the associated costs are not realized until the operations and support (O&S) phase. This course will examine the importance of designing O&S considerations early in a system’s life cycle by identifying the appropriate logistic elements and measures, while introducing the necessary analytical processes and tools to support end-to-end life cycle engineering requirements. Manufacturing and production operations will be presented along with the elements that support a system once it is fielded (maintenance planning, reliability prediction, supply support, training, shipping, and system disposal). The course will also explore the requirements and processes associated with major upgrades to deployed systems and the logistics management techniques that must be implemented during initial fielding and deployment. A class project and real-world case studies will underscore the theory and techniques associated with deployed systems engineering.
Prerequisite(s):
EN.645.662
Introduction to Systems Engineering or
EN.645.667
Management of Systems Projects. College-level Statistics (College-level Calculus preferred but not required)."
EN.645.671,AI for Systems Engineering,3,"This course examines the integration of contemporary generative-AI techniques into systems engineering practice, emphasizing applications in aerospace, defense, and transportation. Students analyze the theoretical underpinnings of large language models and related transformer architectures; assess methods for requirements generation, design exploration, Retrieval-Augmented Generation (RAG) pipelines, and agent-based workflows; and evaluate governance, safety, and ethical considerations across the systems engineering lifecycle. Virtual laboratory sessions provide hands-on experience with frontier cloud models and locally hosted open-source counterparts, enabling participants to prototype requirement refactoring, code and model synthesis, simulation test generation, and multi-agent orchestration while maintaining rigorous verification, validation, and human-oversight mechanisms essential to high-consequence engineered systems.",,,,,,"EN.645.671.
AI for Systems Engineering.
3 Credits.
This course examines the integration of contemporary generative-AI techniques into systems engineering practice, emphasizing applications in aerospace, defense, and transportation. Students analyze the theoretical underpinnings of large language models and related transformer architectures; assess methods for requirements generation, design exploration, Retrieval-Augmented Generation (RAG) pipelines, and agent-based workflows; and evaluate governance, safety, and ethical considerations across the systems engineering lifecycle. Virtual laboratory sessions provide hands-on experience with frontier cloud models and locally hosted open-source counterparts, enabling participants to prototype requirement refactoring, code and model synthesis, simulation test generation, and multi-agent orchestration while maintaining rigorous verification, validation, and human-oversight mechanisms essential to high-consequence engineered systems."
EN.645.711,Systems Engineering of Radar and Missile Technologies,3,"This course emphasizes the key systems engineering processes involved in missile design.  Missile technologies including electro-optical and radio-frequency sensors used for target detection; aerodynamics; navigation, guidance, and control; propulsion; warheads; fuzes; and signal and image processing are discussed in conjunction with the critical tradeoffs and methods used to meet operational requirements.  The course objectives are demonstrated through a system cost-as-an-independent variable trade and design study that is based on trades of sensor type, guidance type, operational constraints and implementation, and how the system is segregated into different sub-system configurations.",,,,,,"EN.645.711.
Systems Engineering of Radar and Missile Technologies.
3 Credits.
This course emphasizes the key systems engineering processes involved in missile design.  Missile technologies including electro-optical and radio-frequency sensors used for target detection; aerodynamics; navigation, guidance, and control; propulsion; warheads; fuzes; and signal and image processing are discussed in conjunction with the critical tradeoffs and methods used to meet operational requirements.  The course objectives are demonstrated through a system cost-as-an-independent variable trade and design study that is based on trades of sensor type, guidance type, operational constraints and implementation, and how the system is segregated into different sub-system configurations."
