course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.300.102.01.SP24,Great Minds,"Marrati, Paola","Marrati, Paola",2024 Spring,Comparative Thought and Literature,2.44,3.69,3.63
AS.300.102.01.SP25,Great Minds,"Marrati, Paola","Marrati, Paola",2025 Spring,Comparative Thought and Literature,2.55,4.10,4.15
AS.300.209.01.FA25,Dilemmas: When fiction asks you to take sides,"Morin, Barthelemy","Morin, Barthelemy",2025 Fall,Comparative Thought and Literature,2.43,3.86,3.71
AS.300.227.01.SP25,Business Fictions,"Siraganian, Lisa","Siraganian, Lisa",2025 Spring,Comparative Thought and Literature,3.38,4.50,4.00
AS.300.229.01.FA25,"Lu Xun: Literary, Comparative, Philosophical","Hashimoto, Satoru","Hashimoto, Satoru",2025 Fall,Comparative Thought and Literature,3.75,4.38,4.38
AS.300.313.01.FA25,Myself Through the Years: Women and the Personal Essay,"Theodoropoulos, Eleni","Theodoropoulos, Eleni",2025 Fall,Comparative Thought and Literature,3.25,5.00,4.88
AS.300.316.01.SP25,Art and Thought of the Soviet and Post-Soviet Peripheries,"Schmelz, Peter","Schmelz, Peter",2025 Spring,Comparative Thought and Literature,3.17,4.33,4.00
AS.300.322.01.SP24,Lu Xun And His Times: China’s Long 20th Century And Beyond,"Hashimoto, Satoru","Hashimoto, Satoru",2024 Spring,Comparative Thought and Literature,3.36,4.93,4.73
AS.300.328.01.SP25,Contemporary Sinophone Literature and Film,"Hashimoto, Satoru","Hashimoto, Satoru",2025 Spring,Comparative Thought and Literature,3.30,4.90,4.80
AS.300.334.01.SP25,From Catharsis to Pathosformel: Forms of Affect in Art and Life,"Jerzak, Katarzyna","Jerzak, Katarzyna",2025 Spring,Comparative Thought and Literature,2.75,4.92,4.92
AS.300.337.01.SP24,The Tragic Tradition,"Lisi, Leonardo","Lisi, Leonardo",2024 Spring,Comparative Thought and Literature,2.67,5.00,4.83
AS.300.341.01.SP25,Transwar Japanese and Japanophone Literatures,"Hashimoto, Satoru","Hashimoto, Satoru",2025 Spring,Comparative Thought and Literature,3.20,5.00,5.00
AS.300.349.01.SP25,Capitalism and Tragedy: from the 18th Century to Climate Change,"Lisi, Leonardo","Lisi, Leonardo",2025 Spring,Comparative Thought and Literature,3.00,5.00,4.75
AS.300.372.01.SP25,Children’s Literature and the Self: From Fairy Tales to Science-Fiction,"Jerzak, Katarzyna","Jerzak, Katarzyna",2025 Spring,Comparative Thought and Literature,2.58,4.77,4.56
AS.300.399.01.FA24,Cinema and Philosophy,"Marrati, Paola","Marrati, Paola",2024 Fall,Comparative Thought and Literature,2.46,3.00,3.54
AS.300.400.01.SP24,Anti-nostalgia in Literature and Film,"Jerzak, Katarzyna","Jerzak, Katarzyna",2024 Spring,Comparative Thought and Literature,3.13,4.88,5.00
AS.300.401.01.SP24,"Comparative Late- and Post-Cold War Cultures in China, the USSR, and Beyond","Hashimoto, Satoru","Hashimoto, Satoru",2024 Spring,Comparative Thought and Literature,3.17,4.92,4.58
AS.300.401.01.SP24,"Comparative Late- and Post-Cold War Cultures in China, the USSR, and Beyond","Schmelz, Peter","Schmelz, Peter",2024 Spring,Comparative Thought and Literature,3.17,4.83,4.58
AS.300.402.01.FA25,"What is a Person? Humans, Corporations, Robots, Trees","Siraganian, Lisa","Siraganian, Lisa",2025 Fall,Comparative Thought and Literature,3.23,4.79,4.71
AS.300.405.01.FA25,Illness across Cultures: The Ethics of Pain in Literature and Film,"El Guabli, Brahim","El Guabli, Brahim",2025 Fall,Comparative Thought and Literature,3.08,4.75,4.67
AS.300.409.01.SP25,Modernist Animacies and the Politics of Wonder,"Taylor, Chris","Taylor, Chris",2025 Spring,Comparative Thought and Literature,3.40,4.40,4.60
AS.300.418.01.FA24,"The Modernist Novel: James, Woolf, and Joyce","Ong, Yi-Ping","Ong, Yi-Ping",2024 Fall,Comparative Thought and Literature,4.50,5.00,5.00
AS.300.429.01.SP25,Literature of the Everyday: The Nineteenth-Century Realist Novel,"Ong, Yi-Ping","Ong, Yi-Ping",2025 Spring,Comparative Thought and Literature,3.63,4.88,4.88
