code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.300.102,Great Minds,3,"This course offers an introductory survey of foundational authors of modern philosophy and moral and political thought whose ideas continue to influence contemporary problems and debates. The course is taught in lectures and seminar discussions. Authors studied include Plato, René Descartes, Immanuel Kant, Karl Marx, Virginia Woolf, Ludwig Wittgenstein, Iris Murdoch, James Baldwin, Cora Diamond, Judith Butler, Kwame A. Appiah and others.","FA1, FA4, FA5",Humanities,,,Writing Intensive,"AS.300.102.
Great Minds.
3 Credits.
This course offers an introductory survey of foundational authors of modern philosophy and moral and political thought whose ideas continue to influence contemporary problems and debates. The course is taught in lectures and seminar discussions. Authors studied include Plato, René Descartes, Immanuel Kant, Karl Marx, Virginia Woolf, Ludwig Wittgenstein, Iris Murdoch, James Baldwin, Cora Diamond, Judith Butler, Kwame A. Appiah and others.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.300.209,Dilemmas,3,"In Justine Triet’s Anatomy of a Fall (2023), a woman is tried for murdering her husband. In the myth of Antigone, a young woman is torn between the obligation to obey the law and the necessity to resist. Which way will she embrace? In Yorgos Lanthimos' The Killing of a Sacred Deer, a heart surgeon must sacrifice a member of his family to compensate for mishandling an operation as he was drunk. Is it just to demand a life for a life?Fiction constitutes an inexhaustible source of alternative worlds and experiences that theoretical reasoning fails to address. That is, fictions often present us with dilemmas for which there are no clear answers. And yet, we are asked to choose. In this class, we will explore and analyze a variety of extreme situations. What is so tantalizing about fictional dilemmas? Do they teach us something that can last? Together, we will experiment with a variety of critical reading practices that bring us to grapple with our own position as readers, judges, interpreters, and ethical agents who are forced to make impossible choices for which we are nevertheless accountable.","FA3, FA6",Humanities,,,,"AS.300.209.
Dilemmas.
3 Credits.
In Justine Triet’s Anatomy of a Fall (2023), a woman is tried for murdering her husband. In the myth of Antigone, a young woman is torn between the obligation to obey the law and the necessity to resist. Which way will she embrace? In Yorgos Lanthimos' The Killing of a Sacred Deer, a heart surgeon must sacrifice a member of his family to compensate for mishandling an operation as he was drunk. Is it just to demand a life for a life?Fiction constitutes an inexhaustible source of alternative worlds and experiences that theoretical reasoning fails to address. That is, fictions often present us with dilemmas for which there are no clear answers. And yet, we are asked to choose. In this class, we will explore and analyze a variety of extreme situations. What is so tantalizing about fictional dilemmas? Do they teach us something that can last? Together, we will experiment with a variety of critical reading practices that bring us to grapple with our own position as readers, judges, interpreters, and ethical agents who are forced to make impossible choices for which we are nevertheless accountable.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)"
AS.300.211,Collaboration across the arts: Modernism and beyond,3,"Using Daniel Albright’s Untwisting the Serpent: Modernism in Music, Literature, and Other Arts (2000) and Panaesthetics: On the Unity and Diversity of the Arts (2014) as guides, this class investigates the idea of collaboration and communication across and between the arts from the late nineteenth century to the present. Albright’s book includes the famous dictum: “The great Modernist collaborations all survive as fragments.” This class examines and, as possible, reassembles and reassesses these fragments. Among other artistic collaborations, topics will include dialogues between Eric Satie, Pablo Picasso, and Jean Cocteau; Virgil Thomson and Gertrude Stein; and John Cage and Merce Cunningham; as well as Richard Wagner’s Gesamtkunstwerk—“Total work of art”—and its implications for artistic interrelationships from his time to now, including its impact on Serge Diaghilev and the Ballets Russes, among many others.",FA3,Humanities,,,,"AS.300.211.
Collaboration across the arts: Modernism and beyond.
3 Credits.
Using Daniel Albright’s Untwisting the Serpent: Modernism in Music, Literature, and Other Arts (2000) and Panaesthetics: On the Unity and Diversity of the Arts (2014) as guides, this class investigates the idea of collaboration and communication across and between the arts from the late nineteenth century to the present. Albright’s book includes the famous dictum: “The great Modernist collaborations all survive as fragments.” This class examines and, as possible, reassembles and reassesses these fragments. Among other artistic collaborations, topics will include dialogues between Eric Satie, Pablo Picasso, and Jean Cocteau; Virgil Thomson and Gertrude Stein; and John Cage and Merce Cunningham; as well as Richard Wagner’s Gesamtkunstwerk—“Total work of art”—and its implications for artistic interrelationships from his time to now, including its impact on Serge Diaghilev and the Ballets Russes, among many others.
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.300.227,Business Fictions,3,"When you are working for a company, how do you distinguish your ideas, actions, and responsibilities from the firms’—if that is even possible? What is corporate culture or a corporate person, and how is it similar or different from any other kind of culture or person? These and related questions inspired and fascinated writers from the nineteenth century through the present. By reading and thinking about short stories, novels, film, a television series, and a play, we will explore these issues and potential resolutions to them. The course especially considers how problems of action, agency, and responsibility become an intriguing challenge for writers of a variety of modern and contemporary fictions of the business world. Texts will include short stories by Herman Melville, Alice Munro, Ann Petry, and John Cheever; novels by Willa Cather, F. Scott Fitzgerald, and Lydia Millet; films, plays, and television by Charlie Chaplin, David Mamet, and Dan Harmon (Community).","FA3, FA4",Humanities,,,,"AS.300.227.
Business Fictions.
3 Credits.
When you are working for a company, how do you distinguish your ideas, actions, and responsibilities from the firms’—if that is even possible? What is corporate culture or a corporate person, and how is it similar or different from any other kind of culture or person? These and related questions inspired and fascinated writers from the nineteenth century through the present. By reading and thinking about short stories, novels, film, a television series, and a play, we will explore these issues and potential resolutions to them. The course especially considers how problems of action, agency, and responsibility become an intriguing challenge for writers of a variety of modern and contemporary fictions of the business world. Texts will include short stories by Herman Melville, Alice Munro, Ann Petry, and John Cheever; novels by Willa Cather, F. Scott Fitzgerald, and Lydia Millet; films, plays, and television by Charlie Chaplin, David Mamet, and Dan Harmon (Community).
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.300.229,"Lu Xun: Literary, Comparative, Philosophical",3,"Modern China’s foremost writer and intellectual Lu Xun (1881–1936) wrote to think, to innovate, to fight, and, ultimately, to transform. What and how did he write as he confronted a radically changing world in early-twentieth-century China, and what can we learn from his works, as we once again face an uncertain world? This course introduces students to fundamental methods of textual analysis by exploring the contemporary significance of Lu Xun’s writings—short stories, poems, “miscellaneous essays”—through three distinct approaches: literary, comparative, and philosophical. Our investigation will revolve around questions such as: How did he expand what written language was capable of doing? How did he engage with world literature (from Europe, Russia, and beyond), and how have his works been read and adapted by writers in East Asia? How can his works be understood in a broader context of the global spread of Enlightenment thought and the discontents it caused? This course is open to any student interested in Lu Xun’s works and their transnational significance, and satisfies the “text-based” course requirement for the minor in Comparative Thought and Literature. All readings are in English.","FA1, FA3, FA4",Humanities,,,,"AS.300.229.
Lu Xun: Literary, Comparative, Philosophical.
3 Credits.
Modern China’s foremost writer and intellectual Lu Xun (1881–1936) wrote to think, to innovate, to fight, and, ultimately, to transform. What and how did he write as he confronted a radically changing world in early-twentieth-century China, and what can we learn from his works, as we once again face an uncertain world? This course introduces students to fundamental methods of textual analysis by exploring the contemporary significance of Lu Xun’s writings—short stories, poems, “miscellaneous essays”—through three distinct approaches: literary, comparative, and philosophical. Our investigation will revolve around questions such as: How did he expand what written language was capable of doing? How did he engage with world literature (from Europe, Russia, and beyond), and how have his works been read and adapted by writers in East Asia? How can his works be understood in a broader context of the global spread of Enlightenment thought and the discontents it caused? This course is open to any student interested in Lu Xun’s works and their transnational significance, and satisfies the “text-based” course requirement for the minor in Comparative Thought and Literature. All readings are in English.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.300.300,Honors Seminar,3,"The Honors Seminar is a mandatory component of the Honors Program in Humanities, which offers qualified undergraduates the possibility of pursuing an independent research project in their Junior and Senior years in any humanistic discipline or combination of disciplines: intellectual history, comparative literature, philosophy, critical theory, psychoanalysis, religion, film, etc., as well as points of intersection between the arts and the sciences. Sophomores who plan to study abroad in their Junior year should also consider applying to the Program. In the 2021-2022 academic year, the Seminar will focus on a close reading of Tolstoy’s The Death of Ivan Ilych and associated texts by Plato, Montaigne, Heidegger, Beauvoir, Levi, Gawande, and others on death and dying.","FA1, FA3, FA6",Humanities,,,Writing Intensive,"AS.300.300.
Honors Seminar.
3 Credits.
The Honors Seminar is a mandatory component of the Honors Program in Humanities, which offers qualified undergraduates the possibility of pursuing an independent research project in their Junior and Senior years in any humanistic discipline or combination of disciplines: intellectual history, comparative literature, philosophy, critical theory, psychoanalysis, religion, film, etc., as well as points of intersection between the arts and the sciences. Sophomores who plan to study abroad in their Junior year should also consider applying to the Program. In the 2021-2022 academic year, the Seminar will focus on a close reading of Tolstoy’s The Death of Ivan Ilych and associated texts by Plato, Montaigne, Heidegger, Beauvoir, Levi, Gawande, and others on death and dying.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Projects and Methods (FA6)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.300.307,The Theory of Everything,3,"Most physicists and cosmologists still dream of a final theory for the cosmos, the one-inch mathematical formula that will explain... everything. From atoms to galaxies, from morals to daydreams. Is this possible? Can a single theory account for everything we see? Some physicists, such as Don Lincoln and Steven Weinberg believe so. Others, such as Lisa Randall and Carlo Rovelli are skeptical.In this course we will examine arguments for and against the existence of an all-encompassing theory from the point of view of philosophy and cosmology. We will read from a wide variety of sources, including popular science books, scientific articles, and classical texts in the philosophy of science. We will also trace the intellectual history of the notion of an all-encompassing theory in Western philosophy and in physics.",,Humanities,,,,"AS.300.307.
The Theory of Everything.
3 Credits.
Most physicists and cosmologists still dream of a final theory for the cosmos, the one-inch mathematical formula that will explain... everything. From atoms to galaxies, from morals to daydreams. Is this possible? Can a single theory account for everything we see? Some physicists, such as Don Lincoln and Steven Weinberg believe so. Others, such as Lisa Randall and Carlo Rovelli are skeptical.In this course we will examine arguments for and against the existence of an all-encompassing theory from the point of view of philosophy and cosmology. We will read from a wide variety of sources, including popular science books, scientific articles, and classical texts in the philosophy of science. We will also trace the intellectual history of the notion of an all-encompassing theory in Western philosophy and in physics.
Distribution Area: Humanities"
AS.300.313,Myself Through the Years: Women and the Personal Essay,3,"Virginia Woolf famously called the lives of women “infinitely obscure” seeing as their everyday, domestic existence had long passed unnoticed, undervalued, and unrecorded. The personal essay, a form which inherently values the ordinariness and even triviality of subjective experience, has helped counteract the burdensome “accumulation of unrecorded life,” to use Woolf’s phrase, and fill in the gaps of women’s collective history. In this course we will read a diverse range of personal essays by Sei Shonagon, Virginia Woolf, Alice Walker, Anne Carson, Audre Lorde, Naomi Shihab Nye, Annie Dillard, Joan Didion, and more, tracing a tradition of women’s essayism. We will attend to the essay’s unique and flexible modalities for portraying subjectivity, exploring universal themes, and experimenting with form. This is a writing intensive course that will incorporate critical and essayistic modes of writing that will teach us first-hand about experimentation with voice, temporality, rhetorical argument, narrative, and the representation of consciousness on the page.",,Humanities,,,writing intensive | Writing Intensive,"AS.300.313.
Myself Through the Years: Women and the Personal Essay.
3 Credits.
Virginia Woolf famously called the lives of women “infinitely obscure” seeing as their everyday, domestic existence had long passed unnoticed, undervalued, and unrecorded. The personal essay, a form which inherently values the ordinariness and even triviality of subjective experience, has helped counteract the burdensome “accumulation of unrecorded life,” to use Woolf’s phrase, and fill in the gaps of women’s collective history. In this course we will read a diverse range of personal essays by Sei Shonagon, Virginia Woolf, Alice Walker, Anne Carson, Audre Lorde, Naomi Shihab Nye, Annie Dillard, Joan Didion, and more, tracing a tradition of women’s essayism. We will attend to the essay’s unique and flexible modalities for portraying subjectivity, exploring universal themes, and experimenting with form. This is a writing intensive course that will incorporate critical and essayistic modes of writing that will teach us first-hand about experimentation with voice, temporality, rhetorical argument, narrative, and the representation of consciousness on the page.
Distribution Area: Humanities
Writing Intensive"
AS.300.316,Art and Thought of the Soviet and Post-Soviet Peripheries,3,"his class explores the art, culture, and history of the Soviet and post-Soviet peripheries, meaning the non-Russian republics of the USSR, including, among others, the Baltic countries (Estonia, Latvia, Lithuania), Ukraine, Belarus, the Caucasus (Georgia, Armenia, Azerbaijan), and the diverse countries of Central Asia including Kyrgyzstan and Kazakhstan). We will focus on notable examples from different art forms, including literature (fiction and poetry), music (popular, traditional, and classical), film, and the visual arts, as we investigate questions about identity, power, cultural politics, and coloniality and decoloniality from the early twentieth century up to the present. Representative creators include Oksana Zabuzhko (The Museum of Abandoned Secrets), Dato Turashvili (Flight from the USSR), Chinghiz Aitmatov (The Day Lasts More than a Hundred Years), Rashid Nugmanov (The Needle), Sergei Parajanov (The Color of Pomegranates), Kira Muratova (The Piano Tuner), Valentyn Sylvestrov, Viktor Tsoi, the Ganelin Trio, and Sainkho Namchylak. We will consider how different Soviet and post-Soviet thinkers from representative traditions wrestled with local definitions of “Sovietness” as well as with varied interpretations of the “post-Soviet.” The discourse of socialist realism and its bureaucratic and aesthetic negotiations will be a central topic, but so too will divergences from Moscow-centered artistic and philosophical demands","FA3, FA4",Humanities,,,,"AS.300.316.
Art and Thought of the Soviet and Post-Soviet Peripheries.
3 Credits.
his class explores the art, culture, and history of the Soviet and post-Soviet peripheries, meaning the non-Russian republics of the USSR, including, among others, the Baltic countries (Estonia, Latvia, Lithuania), Ukraine, Belarus, the Caucasus (Georgia, Armenia, Azerbaijan), and the diverse countries of Central Asia including Kyrgyzstan and Kazakhstan). We will focus on notable examples from different art forms, including literature (fiction and poetry), music (popular, traditional, and classical), film, and the visual arts, as we investigate questions about identity, power, cultural politics, and coloniality and decoloniality from the early twentieth century up to the present. Representative creators include Oksana Zabuzhko (The Museum of Abandoned Secrets), Dato Turashvili (Flight from the USSR), Chinghiz Aitmatov (The Day Lasts More than a Hundred Years), Rashid Nugmanov (The Needle), Sergei Parajanov (The Color of Pomegranates), Kira Muratova (The Piano Tuner), Valentyn Sylvestrov, Viktor Tsoi, the Ganelin Trio, and Sainkho Namchylak. We will consider how different Soviet and post-Soviet thinkers from representative traditions wrestled with local definitions of “Sovietness” as well as with varied interpretations of the “post-Soviet.” The discourse of socialist realism and its bureaucratic and aesthetic negotiations will be a central topic, but so too will divergences from Moscow-centered artistic and philosophical demands
Distribution Area: Humanities
AS Foundational Abilities: Culture and Aesthetics (FA3),
Citizens and Society (FA4)
EN Foundational Abilities: Creative Expression (FA3),
Engagement with Society (FA4)"
AS.300.322,Lu Xun And His Times: China’s Long 20th Century And Beyond,3,"The “founding father of modern Chinese literature,” Lu Xun (1881-1936) saw himself as a contemporary of writers like Gogol, Ibsen, and Nietzsche in creating his seminal short stories and essays, and likewise, he has been seen by numerous Chinese and Sinophone writers as their contemporary since his lifetime until today. In this course, we will survey Lu Xun's canonical works and their legacies through a comparative approach. What echoes do Lu Xun's works have with the European and Russian texts he engaged with? Why did his works manage to mark a “new origin” of Chinese literature? How were his works repeated, adapted, and appropriated by Chinese and Sinophone writers from the Republican period through the Maoist era to the post-socialist present, even during the Covid-19 pandemic? Are his times obsolete now that China is on the rise? Or, have his times come yet? We will raise these questions to guide our comparative investigation into Lu Xun’s works and their legacies in China’s long twentieth century and beyond.","FA1, FA3, FA5",Humanities,,,Writing Intensive,"AS.300.322.
Lu Xun And His Times: China’s Long 20th Century And Beyond.
3 Credits.
The “founding father of modern Chinese literature,” Lu Xun (1881-1936) saw himself as a contemporary of writers like Gogol, Ibsen, and Nietzsche in creating his seminal short stories and essays, and likewise, he has been seen by numerous Chinese and Sinophone writers as their contemporary since his lifetime until today. In this course, we will survey Lu Xun's canonical works and their legacies through a comparative approach. What echoes do Lu Xun's works have with the European and Russian texts he engaged with? Why did his works manage to mark a “new origin” of Chinese literature? How were his works repeated, adapted, and appropriated by Chinese and Sinophone writers from the Republican period through the Maoist era to the post-socialist present, even during the Covid-19 pandemic? Are his times obsolete now that China is on the rise? Or, have his times come yet? We will raise these questions to guide our comparative investigation into Lu Xun’s works and their legacies in China’s long twentieth century and beyond.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
