course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.360.105.02.SP24,Intro to Hopkins Arrive & Thrive - Hopkins 360,"Sherman, Ruth","Sherman, Ruth",2024 Spring,Interdepartmental,1.33,5.00,4.40
AS.360.105.29.FA24,Intro to Hopkins: Arrive & Thrive,"Fisher, Hope","Fisher, Hope",2024 Fall,Interdepartmental,1.64,4.91,3.67
AS.360.105.32.FA24,Intro to Hopkins: Arrive & Thrive,"Mardock, Karen","Mardock, Karen",2024 Fall,Interdepartmental,1.50,4.29,3.43
AS.360.105.24.FA24,Intro to Hopkins: Arrive & Thrive,"De Guzman, Luisa","De Guzman, Luisa",2024 Fall,Interdepartmental,1.70,4.50,2.89
AS.360.105.23.FA24,Intro to Hopkins: Arrive & Thrive,"Jones, Chelsey","Jones, Chelsey",2024 Fall,Interdepartmental,1.13,5.00,4.50
AS.360.105.18.FA24,Intro to Hopkins: Arrive & Thrive,"Boyd, Natalie","Boyd, Natalie",2024 Fall,Interdepartmental,1.00,4.00,2.25
AS.360.105.27.FA24,Intro to Hopkins: Arrive & Thrive,"Coppolino, Jessica","Coppolino, Jessica",2024 Fall,Interdepartmental,1.23,4.36,2.25
AS.360.105.19.FA24,Intro to Hopkins: Arrive & Thrive,"Bennett, Zuri","Bennett, Zuri",2024 Fall,Interdepartmental,1.94,4.50,3.50
AS.360.105.26.FA24,Intro to Hopkins: Arrive & Thrive,"Hollingsworth, Juana(yah-na)","Hollingsworth, Juana(yah-na)",2024 Fall,Interdepartmental,1.80,4.40,3.20
AS.360.105.17.FA24,Intro to Hopkins: Arrive & Thrive,"Cham, Salifu","Cham, Salifu",2024 Fall,Interdepartmental,1.67,4.83,3.17
AS.360.105.15.FA24,Intro to Hopkins: Arrive & Thrive,"Fox, Abram","Fox, Abram",2024 Fall,Interdepartmental,1.25,4.50,3.17
AS.360.105.14.FA24,Intro to Hopkins: Arrive & Thrive,"Graham, Kimberly","Graham, Kimberly",2024 Fall,Interdepartmental,1.22,4.67,3.44
AS.360.105.16.FA24,Intro to Hopkins: Arrive & Thrive,"Leventhal, Allison","Leventhal, Allison",2024 Fall,Interdepartmental,2.00,4.36,3.23
AS.360.105.13.FA24,Intro to Hopkins: Arrive & Thrive,"Hanley, Sloane","Hanley, Sloane",2024 Fall,Interdepartmental,1.00,4.60,3.60
AS.360.105.10.FA24,Intro to Hopkins: Arrive & Thrive,"Melzer, Duane","Melzer, Duane",2024 Fall,Interdepartmental,1.64,4.50,3.75
AS.360.105.11.FA24,Intro to Hopkins: Arrive & Thrive,"Wasden Oudin, Liz","Wasden Oudin, Liz",2024 Fall,Interdepartmental,1.47,4.33,3.18
AS.360.105.08.FA24,Intro to Hopkins: Arrive & Thrive,"Davies, Amber","Davies, Amber",2024 Fall,Interdepartmental,1.60,4.40,3.20
AS.360.105.07.FA24,Intro to Hopkins: Arrive & Thrive,"Lewis, Tyree'","Lewis, Tyree'",2024 Fall,Interdepartmental,1.71,4.00,2.71
AS.360.105.12.FA24,Intro to Hopkins: Arrive & Thrive,"Mitchell, Stacey","Mitchell, Stacey",2024 Fall,Interdepartmental,1.50,4.70,2.80
AS.360.105.06.FA24,Intro to Hopkins: Arrive & Thrive,"Fujioka, Brent","Fujioka, Brent",2024 Fall,Interdepartmental,2.00,4.57,3.86
AS.360.105.05.FA24,Intro to Hopkins: Arrive & Thrive,"Cunningham, Joseph","Cunningham, Joseph",2024 Fall,Interdepartmental,1.36,4.42,3.50
AS.360.105.35.FA25,Intro to Hopkins: Arrive & Thrive,"Fisher, Hope","Fisher, Hope",2025 Fall,Interdepartmental,1.63,4.63,3.13
AS.360.105.29.FA25,Intro to Hopkins: Arrive & Thrive,"Byrne, Christine","Byrne, Christine",2025 Fall,Interdepartmental,1.80,4.50,3.86
AS.360.105.23.FA25,Intro to Hopkins: Arrive & Thrive,"Cucalón, Bélgica","Cucalón, Bélgica",2025 Fall,Interdepartmental,1.86,4.71,3.71
AS.360.105.26.FA25,Intro to Hopkins: Arrive & Thrive,"Deegan, Madison","Deegan, Madison",2025 Fall,Interdepartmental,1.60,4.80,3.50
AS.360.105.24.FA25,Intro to Hopkins: Arrive & Thrive,"Darkwa, Michelle","Darkwa, Michelle",2025 Fall,Interdepartmental,1.75,4.24,2.94
AS.360.105.24.FA25,Intro to Hopkins: Arrive & Thrive,"Campbell, Deidre","Campbell, Deidre",2025 Fall,Interdepartmental,1.75,4.17,2.94
AS.360.105.25.FA25,Intro to Hopkins: Arrive & Thrive,"Avent, Carlos","Avent, Carlos",2025 Fall,Interdepartmental,1.33,4.67,2.92
AS.360.105.27.FA25,Intro to Hopkins: Arrive & Thrive,"Turnbaugh, Brock","Turnbaugh, Brock",2025 Fall,Interdepartmental,2.12,4.71,3.56
AS.360.105.19.FA25,Intro to Hopkins: Arrive & Thrive,"Solan, Christine","Solan, Christine",2025 Fall,Interdepartmental,1.50,4.58,3.50
AS.360.105.16.FA25,Intro to Hopkins: Arrive & Thrive,"Walsh, Rebecca","Walsh, Rebecca",2025 Fall,Interdepartmental,1.00,4.71,3.40
AS.360.105.12.FA25,Intro to Hopkins: Arrive & Thrive,"Wasden Oudin, Liz","Wasden Oudin, Liz",2025 Fall,Interdepartmental,1.14,4.14,3.71
AS.360.105.09.FA25,Intro to Hopkins: Arrive & Thrive,"Morgan, Tarra","Morgan, Tarra",2025 Fall,Interdepartmental,1.00,4.17,3.00
AS.360.105.10.FA25,Intro to Hopkins: Arrive & Thrive,"Melzer, Duane","Melzer, Duane",2025 Fall,Interdepartmental,1.80,4.64,4.00
AS.360.105.04.FA25,Intro to Hopkins: Arrive & Thrive,"Vixamar, Bridgette","Vixamar, Bridgette",2025 Fall,Interdepartmental,3.00,4.40,3.80
AS.360.105.03.FA25,Intro to Hopkins: Arrive & Thrive,"Henlon, Kerica","Henlon, Kerica",2025 Fall,Interdepartmental,1.40,4.20,2.89
AS.360.105.06.FA25,Intro to Hopkins: Arrive & Thrive,"Visser, Veronica","Visser, Veronica",2025 Fall,Interdepartmental,1.54,4.69,4.08
AS.360.105.02.FA25,Intro to Hopkins: Arrive & Thrive,"Capers, Bryan","Capers, Bryan",2025 Fall,Interdepartmental,1.60,4.90,3.75
AS.360.105.05.FA25,Intro to Hopkins: Arrive & Thrive,"Bennett, Zuri","Bennett, Zuri",2025 Fall,Interdepartmental,1.33,5.00,4.17
AS.360.105.01.FA25,Intro to Hopkins: Arrive & Thrive,"Norris, Keith","Norris, Keith",2025 Fall,Interdepartmental,1.21,3.93,2.54
AS.360.111.14.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Ross, Sarah","Ross, Sarah",2024 Spring,Interdepartmental,2.00,4.44,4.33
AS.360.111.16.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Thyagarajan, Sunita","Thyagarajan, Sunita",2024 Spring,Interdepartmental,1.88,4.63,4.50
AS.360.111.11.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Hughes, Philippa","Hughes, Philippa",2024 Spring,Interdepartmental,2.25,4.75,4.25
AS.360.111.09.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Goulden, Brady","Goulden, Brady",2024 Spring,Interdepartmental,2.00,4.13,3.63
AS.360.111.06.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Croteau, Jessie","Croteau, Jessie",2024 Spring,Interdepartmental,2.20,4.36,3.91
AS.360.111.04.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Cheung, Kwan Yang Sunny","Cheung, Kwan Yang Sunny",2024 Spring,Interdepartmental,1.60,4.64,4.40
AS.360.111.02.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Beaudry, Patrick","Beaudry, Patrick",2024 Spring,Interdepartmental,1.60,4.17,4.40
AS.360.111.01.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Bakan, Ronay","Bakan, Ronay",2024 Spring,Interdepartmental,2.40,4.10,3.90
AS.360.111.07.SP24,Special Opportunities in Undergraduate Learning Tutorials,,,2024 Spring,Interdepartmental,3.00,4.60,4.60
AS.360.111.05.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Cooper, Stephanie","Cooper, Stephanie",2024 Spring,Interdepartmental,1.67,4.83,4.60
AS.360.111.15.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Shippelhoute, Karlene","Shippelhoute, Karlene",2024 Spring,Interdepartmental,2.50,4.40,4.00
AS.360.111.13.SP24,Special Opportunities in Undergraduate Learning Tutorials,Plakas + Pollard,"Plakas, Isabel + Pollard, Caitlin",2024 Spring,Interdepartmental,2.40,4.80,4.20
AS.360.111.03.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Chase, Ayla","Chase, Ayla",2024 Spring,Interdepartmental,2.40,4.60,4.40
AS.360.111.10.SP24,Special Opportunities in Undergraduate Learning Tutorials,"Herr, Heidi","Herr, Heidi",2024 Spring,Interdepartmental,2.18,4.91,4.64
AS.360.111.20.FA24,Special Opportunities in Undergraduate Learning Tutorials,"Griffin, Catrish","Griffin, Catrish",2024 Fall,Interdepartmental,1.50,4.75,3.67
AS.360.111.22.FA24,Special Opportunities in Undergraduate Learning Tutorials,"Moore Corona, Sharlen","Moore Corona, Sharlen",2024 Fall,Interdepartmental,2.29,4.57,4.14
AS.360.111.19.FA24,Special Opportunities in Undergraduate Learning Tutorials,"Taylor, Chris","Taylor, Chris",2024 Fall,Interdepartmental,2.60,4.33,4.00
AS.360.111.18.FA24,Special Opportunities in Undergraduate Learning Tutorials,"Yuan, Jess","Yuan, Jess",2024 Fall,Interdepartmental,1.90,4.60,4.40
AS.360.111.21.FA24,Special Opportunities in Undergraduate Learning Tutorials,"Masserini, Simone","Masserini, Simone",2024 Fall,Interdepartmental,2.25,5.00,5.00
AS.360.111.23.FA24,Special Opportunities in Undergraduate Learning Tutorials,"Barman, Rini","Barman, Rini",2024 Fall,Interdepartmental,2.33,4.40,4.20
AS.360.111.17.FA24,Special Opportunities in Undergraduate Learning Tutorials,"Sirin Ryan, Hale","Sirin Ryan, Hale",2024 Fall,Interdepartmental,2.40,4.60,4.40
