code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.360.105,Intro to Hopkins: Arrive & Thrive,1,"Explore the University. Engage with people. Empower yourself. Chart your expedition at Hopkins. In this course for new and those returning from an LOA, students will explore Hopkins’ academic resources and opportunities to integrate their academic, career, and personal goals for college and beyond. Students will be exposed to topics including learning strategies, academic planning, and campus culture. Students will develop a personalized plan for success and make some new friends.",,,,,,"AS.360.105.
Intro to Hopkins: Arrive & Thrive.
1 Credit.
Explore the University. Engage with people. Empower yourself. Chart your expedition at Hopkins. In this course for new and those returning from an LOA, students will explore Hopkins’ academic resources and opportunities to integrate their academic, career, and personal goals for college and beyond. Students will be exposed to topics including learning strategies, academic planning, and campus culture. Students will develop a personalized plan for success and make some new friends."
AS.360.111,Special Opportunities in Undergraduate Learning Tutorials,1,"Topics vary. Please see the specific semester and section for current offerings. Please see ""Special Notes"" under each section. Please refer to the section level information for applicable Foundational Abilities when registering.","FA1, FA2, FA3, FA4, FA5, FA6",,,,,"AS.360.111.
Special Opportunities in Undergraduate Learning Tutorials.
1 Credit.
Topics vary. Please see the specific semester and section for current offerings. Please see ""Special Notes"" under each section. Please refer to the section level information for applicable Foundational Abilities when registering.
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Culture and Aesthetics (FA3),
Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5),
Projects and Methods (FA6)"
AS.360.133,Freshman Seminar: Great Books at Hopkins,3,"Students attend lectures by an interdepartmental group of Hopkins faculty and meet for discussion in smaller seminar groups; each of these seminars is led by one of the course faculty. In lectures, panels, multimedia presentations, and curatorial sessions among the University's rare book holdings, we will explore some of the greatest works of the literary and philosophical traditions in Europe and the Americas. Close reading and intensive writing instruction are hallmarks of this course; authors for Fall 2020 include Homer, Plato, Dante, John Donne, George Herbert, Christina Rosetti, Mary Shelley, Friederick Nietzsche, Isaac Bashevis Singer, Frederick Douglass.","FA1, FA3, FA5",Humanities,,,Writing Intensive,"AS.360.133.
Freshman Seminar: Great Books at Hopkins.
3 Credits.
Students attend lectures by an interdepartmental group of Hopkins faculty and meet for discussion in smaller seminar groups; each of these seminars is led by one of the course faculty. In lectures, panels, multimedia presentations, and curatorial sessions among the University's rare book holdings, we will explore some of the greatest works of the literary and philosophical traditions in Europe and the Americas. Close reading and intensive writing instruction are hallmarks of this course; authors for Fall 2020 include Homer, Plato, Dante, John Donne, George Herbert, Christina Rosetti, Mary Shelley, Friederick Nietzsche, Isaac Bashevis Singer, Frederick Douglass.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3),
Creative Expression (FA3)
Writing Intensive"
AS.360.146,"Epidemics, Pandemics, & Outbreaks",1,"In the midst of a global pandemic that has shifted the ways in which we move, work, and interact with others around the world, it is more important than ever to have a deeper understanding of how outbreaks, epidemics, and pandemics have evolved. You’ll review select communicable (COVID-19, Ebola, Zika, and HIV) and non-communicable (diabetes, cancer, cardiovascular disease, injury, and mental health) diseases in public health around the world. Examine the global burden of these diseases and the various forms of prevention efforts undertaken by global and national organizations. This program will use a combination of lecture, discussion, and student presentation format to encourage broad participation.","FA2, FA4",,,,,"AS.360.146.
Epidemics, Pandemics, & Outbreaks.
1 Credit.
In the midst of a global pandemic that has shifted the ways in which we move, work, and interact with others around the world, it is more important than ever to have a deeper understanding of how outbreaks, epidemics, and pandemics have evolved. You’ll review select communicable (COVID-19, Ebola, Zika, and HIV) and non-communicable (diabetes, cancer, cardiovascular disease, injury, and mental health) diseases in public health around the world. Examine the global burden of these diseases and the various forms of prevention efforts undertaken by global and national organizations. This program will use a combination of lecture, discussion, and student presentation format to encourage broad participation.
AS Foundational Abilities: Science and Data (FA2),
Citizens and Society (FA4)
EN Foundational Abilities: Engagement with Society (FA4)"
AS.360.189,Next Gen Scholars: Pathways to Personal and College Success,1,"This course invites students to explore and express their personal stories through the creation of a compelling personal statement—an essential component of the college admissions process. Centered around the prompt, ""How has your life experience contributed to your personal story—your character, values, perspectives, or skills—and what do you hope to pursue at Hopkins?,"" students will learn how to craft a successful, authentic college admissions essay that reflects their unique voice and purpose. Blending introspective writing with collaborative exploration, the course is designed to help students become more self-aware of their values, strengths, and goals. Participants will engage in daily reflections, analyze meaningful texts, map formative experiences, and complete a strengths assessment to gain deeper insight into who they are and how to effectively tell their story. The course also features interactive sessions on wellness, the college application process, student life, and financial aid—each aimed at fostering self-discovery and preparing students for the transition to college. Panels with current Johns Hopkins University students will provide firsthand perspectives on aligning personal purpose with academic and career aspirations. With an emphasis on holistic wellness, students will be guided to set personal goals across emotional, physical, and social dimensions—promoting a balanced, intentional approach to both personal growth and college readiness. By the end of the course, students will have a draft of their personal statement, a clearer sense of self, and the confidence and tools to navigate their future with purpose.",FA1,Humanities,,,,"AS.360.189.
Next Gen Scholars: Pathways to Personal and College Success.
1 Credit.
This course invites students to explore and express their personal stories through the creation of a compelling personal statement—an essential component of the college admissions process. Centered around the prompt, ""How has your life experience contributed to your personal story—your character, values, perspectives, or skills—and what do you hope to pursue at Hopkins?,"" students will learn how to craft a successful, authentic college admissions essay that reflects their unique voice and purpose. Blending introspective writing with collaborative exploration, the course is designed to help students become more self-aware of their values, strengths, and goals. Participants will engage in daily reflections, analyze meaningful texts, map formative experiences, and complete a strengths assessment to gain deeper insight into who they are and how to effectively tell their story. The course also features interactive sessions on wellness, the college application process, student life, and financial aid—each aimed at fostering self-discovery and preparing students for the transition to college. Panels with current Johns Hopkins University students will provide firsthand perspectives on aligning personal purpose with academic and career aspirations. With an emphasis on holistic wellness, students will be guided to set personal goals across emotional, physical, and social dimensions—promoting a balanced, intentional approach to both personal growth and college readiness. By the end of the course, students will have a draft of their personal statement, a clearer sense of self, and the confidence and tools to navigate their future with purpose.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1)"
AS.360.202,"What Can Music Do? Brain, Body, Soul",3,"This class could help you become a rockstar neurosurgeon, using music to help dementia patients reconstruct the tunes to their lives. Or you could learn about Siren songs potent enough to lure back the aquatic life needed to revive our dying coral reef. Or maybe you’d just like to know how, in your dream café, to choose music to encourage diners (<$/customer) to depart and drinkers (>$/customer) to delay. Simply asking, “What Can Music Do?” students in this class pursue these sorts of possibilities by researching links between music and their other interests. Structured in three parts—Brain, Body, and Soul—the course begins by investigating groundbreaking uses of music in neuroscience. We then follow the music-laden neurons out to our limbs to see how they move us and others: emotionally, politically, and especially physically. At end, we consider the outer limits of our understanding – how music really only exists inside our heads (out there it’s just a bunch of longitudinal waves) and yet there seems to be no more powerful and transformative art than music, leaving little unaffected. So, to at least hint at some of these possibilities, at the beginning of each course sections and before students focus on their own research, we’ll investigate together model sources, have discussions, and examine paradigms for how to teach and to learn about music. Then students will flip the script, taking over leadership of the course to assign texts, direct discussions, and collaborate on “blue skies” projects where the dream is encouraged to be bigger than the reality.","FA2, FA3","Humanities, Social and Behavioral Sciences",,,,"AS.360.202.
What Can Music Do? Brain, Body, Soul.
3 Credits.
This class could help you become a rockstar neurosurgeon, using music to help dementia patients reconstruct the tunes to their lives. Or you could learn about Siren songs potent enough to lure back the aquatic life needed to revive our dying coral reef. Or maybe you’d just like to know how, in your dream café, to choose music to encourage diners (<$/customer) to depart and drinkers (>$/customer) to delay. Simply asking, “What Can Music Do?” students in this class pursue these sorts of possibilities by researching links between music and their other interests. Structured in three parts—Brain, Body, and Soul—the course begins by investigating groundbreaking uses of music in neuroscience. We then follow the music-laden neurons out to our limbs to see how they move us and others: emotionally, politically, and especially physically. At end, we consider the outer limits of our understanding – how music really only exists inside our heads (out there it’s just a bunch of longitudinal waves) and yet there seems to be no more powerful and transformative art than music, leaving little unaffected. So, to at least hint at some of these possibilities, at the beginning of each course sections and before students focus on their own research, we’ll investigate together model sources, have discussions, and examine paradigms for how to teach and to learn about music. Then students will flip the script, taking over leadership of the course to assign texts, direct discussions, and collaborate on “blue skies” projects where the dream is encouraged to be bigger than the reality.
Distribution Area: Humanities, Social and Behavioral Sciences
AS Foundational Abilities: Science and Data (FA2),
Culture and Aesthetics (FA3)"
AS.360.207,Great Books and Conversations,3,"Great Books and Conversations” engages students across all disciplines in critical reading of and writing on foundational texts of the Western tradition (and beyond), from Homer’s The Odyssey to Dante’s Inferno, Machiavelli’s The Prince, Douglass’ Narrative of the Life of Frederick Douglas, Virginia Wolf’s A Room of One’s Own, and others. The course encompasses lectures by JHU professors and guest speakers, group discussions, and an introduction to the library’s exceptional collection of rare books. Guided by a team of Humanities professors from different departments, students will learn how to read closely, analyze, and converse on great literature. This course fulfills three foundational abilities: (1) Writing and Communication; (3) Culture and Aesthetics; and (5) Ethics and Foundations.","FA1, FA3, FA5",Humanities,,,Writing Intensive,"AS.360.207.
Great Books and Conversations.
3 Credits.
Great Books and Conversations” engages students across all disciplines in critical reading of and writing on foundational texts of the Western tradition (and beyond), from Homer’s The Odyssey to Dante’s Inferno, Machiavelli’s The Prince, Douglass’ Narrative of the Life of Frederick Douglas, Virginia Wolf’s A Room of One’s Own, and others. The course encompasses lectures by JHU professors and guest speakers, group discussions, and an introduction to the library’s exceptional collection of rare books. Guided by a team of Humanities professors from different departments, students will learn how to read closely, analyze, and converse on great literature. This course fulfills three foundational abilities: (1) Writing and Communication; (3) Culture and Aesthetics; and (5) Ethics and Foundations.
Distribution Area: Humanities
AS Foundational Abilities: Writing and Communication (FA1),
Culture and Aesthetics (FA3),
Ethics and Foundations (FA5)
EN Foundational Abilities: Creative Expression (FA3)
Writing Intensive"
AS.360.247,Introduction to Social Policy and Inequality: Baltimore and Beyond,3,"This course will introduce students to basic concepts in economics, political science and sociology relevant to the study of social problems and the programs designed to remedy them. It will address the many inequalities in access to education and health care, unequal treatment in the criminal justice system, disparities in income and wealth, and differential access to political power. The focus will be on designing effective policies at the national and local level to address these pressing issues. This course is open to all students, but will be required for the new Social Policy Minor. The course is also recommended for students who are interested in law school, medical school, programs in public health, and graduate school in related social science fields. This course does not count as one of the required courses for the Economics major or minor, but it is required for the Social Policy Minor. Cross list with Sociology, Economics and Political Science. Freshman, Sophomore and Juniors only.","FA1, FA4, FA5",Social and Behavioral Sciences,,,"Freshman, Sophomore and Juniors only. | Writing Intensive","AS.360.247.
Introduction to Social Policy and Inequality: Baltimore and Beyond.
3 Credits.
This course will introduce students to basic concepts in economics, political science and sociology relevant to the study of social problems and the programs designed to remedy them. It will address the many inequalities in access to education and health care, unequal treatment in the criminal justice system, disparities in income and wealth, and differential access to political power. The focus will be on designing effective policies at the national and local level to address these pressing issues. This course is open to all students, but will be required for the new Social Policy Minor. The course is also recommended for students who are interested in law school, medical school, programs in public health, and graduate school in related social science fields. This course does not count as one of the required courses for the Economics major or minor, but it is required for the Social Policy Minor. Cross list with Sociology, Economics and Political Science. Freshman, Sophomore and Juniors only.
Distribution Area: Social and Behavioral Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Citizens and Society (FA4),
Democracy (FA4.1),
Ethics and Foundations (FA5)
EN Foundational Abilities: Engagement with Society (FA4)
Writing Intensive"
AS.360.304,Introduction to Computational Humanities,3,"This course introduces students and researchers from humanities disciplines to ideas and practices from the computational sciences. The course aims to provide the understanding needed for self-sufficient exploration and well-informed criticism of how computational methods relate to traditional scholarship.  The semester begins with a history of computational research, then covers three major aspects of computational inquiry for the humanities: 1) representing primary sources, domains, and scholarly knowledge, 2) interacting with such representations via basic computer programming, and 3) introducing data-driven machine learning (""AI"") to complement existing humanistic practices. Lectures and labs will also cover specific methods that immediately assist the scholar with practical tasks, such as regular expressions for pattern-based information retrieval and topic modeling for unsupervised primary source exploration.  No prior experience with computation or programming is needed, and the course is particularly suited for advanced undergraduate and graduate students pursuing applied research in the humanities.",FA2,,,,,"AS.360.304.
Introduction to Computational Humanities.
3 Credits.
This course introduces students and researchers from humanities disciplines to ideas and practices from the computational sciences. The course aims to provide the understanding needed for self-sufficient exploration and well-informed criticism of how computational methods relate to traditional scholarship.  The semester begins with a history of computational research, then covers three major aspects of computational inquiry for the humanities: 1) representing primary sources, domains, and scholarly knowledge, 2) interacting with such representations via basic computer programming, and 3) introducing data-driven machine learning (""AI"") to complement existing humanistic practices. Lectures and labs will also cover specific methods that immediately assist the scholar with practical tasks, such as regular expressions for pattern-based information retrieval and topic modeling for unsupervised primary source exploration.  No prior experience with computation or programming is needed, and the course is particularly suited for advanced undergraduate and graduate students pursuing applied research in the humanities.
AS Foundational Abilities: Science and Data (FA2)"
AS.360.305,Introduction to Computational Methods for the Humanities,3,"This course introduces basic computational techniques in the context of empirical humanistic scholarship. Topics covered include the command-line, basic Python programming, and experimental design. While illustrative examples are drawn from humanistic domains, the primary focus is on methods: those with specific domains in mind should be aware that such applied research is welcome and exciting, but will largely be their responsibility beyond the confines of the course. Students will come away with tangible understanding of how to cast simple humanistic questions as empirical hypotheses, ground and test these hypotheses computationally, and justify the choices made while doing so. No previous programming experience is required.","FA2, FA4, FA6",,,,,"AS.360.305.
Introduction to Computational Methods for the Humanities.
3 Credits.
This course introduces basic computational techniques in the context of empirical humanistic scholarship. Topics covered include the command-line, basic Python programming, and experimental design. While illustrative examples are drawn from humanistic domains, the primary focus is on methods: those with specific domains in mind should be aware that such applied research is welcome and exciting, but will largely be their responsibility beyond the confines of the course. Students will come away with tangible understanding of how to cast simple humanistic questions as empirical hypotheses, ground and test these hypotheses computationally, and justify the choices made while doing so. No previous programming experience is required.
AS Foundational Abilities: Science and Data (FA2),
Citizens and Society (FA4),
Projects and Methods (FA6)
EN Foundational Abilities: Engagement with Society (FA4)"
