course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
AS.173.111.05.SP24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.71,4.00,3.93
AS.173.111.01.SP24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.50,3.83,4.09
AS.173.111.04.SP24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.93,3.14,3.67
AS.173.111.03.SP24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.64,4.22,3.68
AS.173.111.06.SP24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.71,3.17,3.75
AS.173.111.02.SP24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.62,4.22,4.05
AS.173.111.18.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,3.14,3.92,3.73
AS.173.111.20.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.43,3.88,3.57
AS.173.111.16.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.65,3.53,3.83
AS.173.111.12.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.73,3.46,3.57
AS.173.111.14.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.27,4.28,3.73
AS.173.111.10.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,3.18,3.79,3.87
AS.173.111.08.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.77,4.07,3.83
AS.173.111.04.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,3.33,4.08,3.86
AS.173.111.11.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,3.00,4.10,4.09
AS.173.111.13.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,3.09,4.13,3.91
AS.173.111.23.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.76,4.27,4.05
AS.173.111.03.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.92,4.17,4.08
AS.173.111.09.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.48,4.07,3.84
AS.173.111.07.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,3.24,3.75,3.86
AS.173.111.19.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.95,4.17,3.90
AS.173.111.17.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.65,3.71,3.35
AS.173.111.15.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.88,3.74,3.87
AS.173.111.06.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,3.18,3.73,3.48
AS.173.111.22.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,2.89,4.00,4.10
AS.173.111.05.FA24,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2024 Fall,Physics and Astronomy,3.24,3.85,4.32
AS.173.111.06.SP25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Spring,Physics and Astronomy,3.00,3.76,3.79
AS.173.111.04.SP25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Spring,Physics and Astronomy,2.72,3.57,3.72
AS.173.111.03.SP25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Spring,Physics and Astronomy,2.61,3.88,4.04
AS.173.111.05.SP25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Spring,Physics and Astronomy,2.52,4.17,4.04
AS.173.111.02.SP25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Spring,Physics and Astronomy,2.67,3.64,3.62
AS.173.111.01.SP25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Spring,Physics and Astronomy,2.68,3.50,3.77
AS.173.111.23.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.76,4.00,3.86
AS.173.111.19.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.78,3.78,3.20
AS.173.111.21.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.64,4.08,3.91
AS.173.111.15.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.95,4.27,4.05
AS.173.111.11.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.55,4.07,3.57
AS.173.111.09.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.76,3.91,3.77
AS.173.111.07.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.43,3.21,3.57
AS.173.111.05.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.60,4.67,3.85
AS.173.111.01.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.70,4.07,3.85
AS.173.111.06.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.72,4.38,4.06
AS.173.111.18.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,3.11,4.47,3.95
AS.173.111.20.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.71,4.06,3.86
AS.173.111.14.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,3.12,4.33,4.06
AS.173.111.04.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.89,4.27,4.26
AS.173.111.10.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.96,4.00,4.04
AS.173.111.22.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,3.10,3.54,3.50
AS.173.111.08.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.74,3.84,3.96
AS.173.111.03.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,3.25,3.92,3.53
AS.173.111.17.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,2.41,4.08,4.22
AS.173.111.13.FA25,General Physics Laboratory I,"Mumford, Reid","Mumford, Reid",2025 Fall,Physics and Astronomy,3.05,4.18,4.10
AS.173.112.23.SP24,General Physics Laboratory II,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.63,4.18,4.20
AS.173.112.19.SP24,General Physics Laboratory II,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,3.23,4.17,4.09
AS.173.112.15.SP24,General Physics Laboratory II,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.90,4.12,3.70
AS.173.112.11.SP24,General Physics Laboratory II,"Mumford, Reid","Mumford, Reid",2024 Spring,Physics and Astronomy,2.95,4.05,4.18
