code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.705.601,Applied Machine Learning,3,"Machine Learning (ML) is the art of solving a computation problem using a computer without an explicit program. ML is now so pervasive that various ML applications such as image recognition, stock trading, email spam detection, product recommendation, medical diagnosis, predictive maintenance, cybersecurity, etc. are constantly used by organizations around us, sometimes without our awareness.In this course, we will rigorously apply machine learning techniques to real-world data to solve real-world problems. We will briefly study the underlying principles of diverse machine learning approaches such as anomaly detection, ensemble learning, deep learning with a neural network, etc. The main focus will be applying tool libraries from the Python-based Anaconda and Java-based Weka data science platforms to datasets from online resources such as Kaggle, UCI KDD, open source repositories, etc. We will also use Jupyter notebooks to present and demonstrate several machine learning pipelines.",,,"EN.705.621, EN.605.621, EN.685.621, EN.705.623","EN.705.621
Introduction to Algorithms OR
EN.605.621
Foundations of Algorithms OR
EN.685.621
Algorithms for Data Science OR
EN.705.623",,"EN.705.601.
Applied Machine Learning.
3 Credits.
Machine Learning (ML) is the art of solving a computation problem using a computer without an explicit program. ML is now so pervasive that various ML applications such as image recognition, stock trading, email spam detection, product recommendation, medical diagnosis, predictive maintenance, cybersecurity, etc. are constantly used by organizations around us, sometimes without our awareness.In this course, we will rigorously apply machine learning techniques to real-world data to solve real-world problems. We will briefly study the underlying principles of diverse machine learning approaches such as anomaly detection, ensemble learning, deep learning with a neural network, etc. The main focus will be applying tool libraries from the Python-based Anaconda and Java-based Weka data science platforms to datasets from online resources such as Kaggle, UCI KDD, open source repositories, etc. We will also use Jupyter notebooks to present and demonstrate several machine learning pipelines.
Prerequisite(s):
EN.705.621
Introduction to Algorithms OR
EN.605.621
Foundations of Algorithms OR
EN.685.621
Algorithms for Data Science OR
EN.705.623"
EN.705.603,Creating AI-Enabled Systems,3,"Achieving the full capability of AI requires a system perspective, extending beyond the models, to effectively leverage algorithms, data, and computing power. Creating AI-enabled systems includes thoughtful consideration of an operational decomposition for AI solutions, engineering data for algorithm development, and deployment strategies. The objective of this course is to bring a system perspective to creating AI-enabled systems. The course will explore the full-lifecycle of creating AI-enabled systems starting with problem decomposition and addressing data, development, design, diagnostic, and deployment phases. Each module will either introduce a domain in Machine Learning (Tabular, Computer Vision, Natural Language Processing, and Physical Systems) or delve into the end-to-end development of a specific AI system. Students will be exposed to the common technologies and resources practitioners use to develop these systems.",,,,,,"EN.705.603.
Creating AI-Enabled Systems.
3 Credits.
Achieving the full capability of AI requires a system perspective, extending beyond the models, to effectively leverage algorithms, data, and computing power. Creating AI-enabled systems includes thoughtful consideration of an operational decomposition for AI solutions, engineering data for algorithm development, and deployment strategies. The objective of this course is to bring a system perspective to creating AI-enabled systems. The course will explore the full-lifecycle of creating AI-enabled systems starting with problem decomposition and addressing data, development, design, diagnostic, and deployment phases. Each module will either introduce a domain in Machine Learning (Tabular, Computer Vision, Natural Language Processing, and Physical Systems) or delve into the end-to-end development of a specific AI system. Students will be exposed to the common technologies and resources practitioners use to develop these systems."
EN.705.604,Production AI – Engineered AI Solutions,3,"This course goes beyond theory, offering hands-on experience in building AI systems with the mindset and pace of a modern AI startup. Using a project-driven approach, students learn to architect, develop, and deploy real-world AI solutions entirely in the cloud, leveraging tools like Microsoft Azure, Terraform, and other cutting-edge technologies central to today’s AI ecosystems. Students will incrementally build a production-grade, cloud-deployed AI system—individually and in teams—mirroring the end-to-end process of launching an AI startup. The course emphasizes not just tools, but the engineering mindset needed for building scalable, adaptable, and reliable AI systems. Key focus areas include: 1.) Data and Model Optimization – Streamlining data pipelines, adapting existing models, and using ensembles for efficiency and performance. 2.) System Integration – Developing distributed systems with messaging, NoSQL persistence, and robust monitoring. 3.) Cloud Deployment – Live updating through containerization and orchestration in a 100% cloud-based environment. By the end of the course, students will have built a portfolio-ready AI product and gained a deep, practical foundation in modern AI engineering for production.",,,EN.705.603,"Working knowledge of Python, and Machine Learning Model development from course
EN.705.603
.",,"EN.705.604.
Production AI – Engineered AI Solutions.
3 Credits.
This course goes beyond theory, offering hands-on experience in building AI systems with the mindset and pace of a modern AI startup. Using a project-driven approach, students learn to architect, develop, and deploy real-world AI solutions entirely in the cloud, leveraging tools like Microsoft Azure, Terraform, and other cutting-edge technologies central to today’s AI ecosystems. Students will incrementally build a production-grade, cloud-deployed AI system—individually and in teams—mirroring the end-to-end process of launching an AI startup. The course emphasizes not just tools, but the engineering mindset needed for building scalable, adaptable, and reliable AI systems. Key focus areas include: 1.) Data and Model Optimization – Streamlining data pipelines, adapting existing models, and using ensembles for efficiency and performance. 2.) System Integration – Developing distributed systems with messaging, NoSQL persistence, and robust monitoring. 3.) Cloud Deployment – Live updating through containerization and orchestration in a 100% cloud-based environment. By the end of the course, students will have built a portfolio-ready AI product and gained a deep, practical foundation in modern AI engineering for production.
Prerequisite(s):
Working knowledge of Python, and Machine Learning Model development from course
EN.705.603
."
EN.705.605,Introduction to Generative AI,3,"This introductory course on generative artificial intelligence (AI) provides a comprehensive overview of the foundational principles and techniques that empower machines to produce complex outputs, including text, images, video, and music. Students will examine the history and evolution of generative AI, tracing key milestones and landmark models that have shaped the field. The course begins with classical approaches—such as expert systems, genetic algorithms, Markov models, and constraint satisfaction problems—before advancing to modern generative techniques, including neural networks, autoencoders, generative adversarial networks (GANs), diffusion models, and Transformers.  In addition to core models, students will be introduced to advanced topics such as prompt engineering, retrieval-augmented generation (RAG), and generative agents—autonomous AI systems capable of decision-making and goal-oriented behavior in dynamic environments. Ethical considerations and the societal impacts of generative AI, including concerns around bias, fairness, misinformation, and privacy, will be woven throughout the curriculum to foster responsible innovation. Assessment will include both research and project-based work, with students expected to design and implement a generative AI application from concept to deployment. By the end of the course, students will have a strong foundational understanding of generative AI and practical skills to creatively and ethically apply these technologies across diverse domains.",,,,,,"EN.705.605.
Introduction to Generative AI.
3 Credits.
This introductory course on generative artificial intelligence (AI) provides a comprehensive overview of the foundational principles and techniques that empower machines to produce complex outputs, including text, images, video, and music. Students will examine the history and evolution of generative AI, tracing key milestones and landmark models that have shaped the field. The course begins with classical approaches—such as expert systems, genetic algorithms, Markov models, and constraint satisfaction problems—before advancing to modern generative techniques, including neural networks, autoencoders, generative adversarial networks (GANs), diffusion models, and Transformers.  In addition to core models, students will be introduced to advanced topics such as prompt engineering, retrieval-augmented generation (RAG), and generative agents—autonomous AI systems capable of decision-making and goal-oriented behavior in dynamic environments. Ethical considerations and the societal impacts of generative AI, including concerns around bias, fairness, misinformation, and privacy, will be woven throughout the curriculum to foster responsible innovation. Assessment will include both research and project-based work, with students expected to design and implement a generative AI application from concept to deployment. By the end of the course, students will have a strong foundational understanding of generative AI and practical skills to creatively and ethically apply these technologies across diverse domains."
EN.705.606,Product Management for AI,3,"This course provides a comprehensive overview of the principles and best practices for successful AI product management in real-world scenarios. Students will explore the end-to-end lifecycle of AI models, from problem identification through deployment, monitoring, maintenance, and continuous improvement. We will examine applications and constraints in government, healthcare, finance, and other industries. Topics include scoping, scalability, data availability, ethical considerations, and compliance requirements. We will also discuss bias, fairness, and unintended consequences of AI systems. Through case studies and hands-on team projects, students will learn how to identify potential AI solutions, manage risks, and ensure the positive impact of their AI products. Students will prepare product documentation suitable for use in the industry. By the end of the course, students will have developed a product pitch, a minimum viable product definition, and a risk assessment, preparing them to lead AI-driven innovation in their organizations.Prerequisites: Basic knowledge of machine learning, software engineering, or cloud computing is recommended.",,,,,,"EN.705.606.
Product Management for AI.
3 Credits.
This course provides a comprehensive overview of the principles and best practices for successful AI product management in real-world scenarios. Students will explore the end-to-end lifecycle of AI models, from problem identification through deployment, monitoring, maintenance, and continuous improvement. We will examine applications and constraints in government, healthcare, finance, and other industries. Topics include scoping, scalability, data availability, ethical considerations, and compliance requirements. We will also discuss bias, fairness, and unintended consequences of AI systems. Through case studies and hands-on team projects, students will learn how to identify potential AI solutions, manage risks, and ensure the positive impact of their AI products. Students will prepare product documentation suitable for use in the industry. By the end of the course, students will have developed a product pitch, a minimum viable product definition, and a risk assessment, preparing them to lead AI-driven innovation in their organizations.Prerequisites: Basic knowledge of machine learning, software engineering, or cloud computing is recommended."
EN.705.608,Applied Generative AI,3,"This course provides a comprehensive exploration of generative artificial intelligence (AI) and its practical applications in solving complex business challenges. This course combines theoretical instruction with hands-on experience, equipping participants with the skills to design, develop, and deploy Generative AI-driven solutions. Topics include prompt engineering, natural language processing (NLP), generative AI workflows, fine-tuning large language models (LLMs), agentic AI development, secure AI practices, and the evaluation of AI solutions. Participants will also gain insight into ethical AI practices to ensure responsible and fair use of this technology. The curriculum includes two hands-on projects and analysis of real-world case studies.This program is designed for technology professionals, data analysts, engineers, consultants, technical managers, and STEM graduates seeking to enhance their expertise in generative AI. A foundational understanding of programming and data analysis is recommended. Participants will develop proficiency in using tools such as Python, VS Code, and various libraries. They will also learn techniques for retrieval-augmented generation (RAG), quick fine-tuning with vector databases, and use of open-source LLMs for proprietary applications. This course prepares graduates to apply generative AI to a wide range of applications, develop and train generative models, apply these techniques to create content, evaluate ethical implications, and analyze the impact of AI on various industries and society.",,,,,,"EN.705.608.
Applied Generative AI.
3 Credits.
This course provides a comprehensive exploration of generative artificial intelligence (AI) and its practical applications in solving complex business challenges. This course combines theoretical instruction with hands-on experience, equipping participants with the skills to design, develop, and deploy Generative AI-driven solutions. Topics include prompt engineering, natural language processing (NLP), generative AI workflows, fine-tuning large language models (LLMs), agentic AI development, secure AI practices, and the evaluation of AI solutions. Participants will also gain insight into ethical AI practices to ensure responsible and fair use of this technology. The curriculum includes two hands-on projects and analysis of real-world case studies.This program is designed for technology professionals, data analysts, engineers, consultants, technical managers, and STEM graduates seeking to enhance their expertise in generative AI. A foundational understanding of programming and data analysis is recommended. Participants will develop proficiency in using tools such as Python, VS Code, and various libraries. They will also learn techniques for retrieval-augmented generation (RAG), quick fine-tuning with vector databases, and use of open-source LLMs for proprietary applications. This course prepares graduates to apply generative AI to a wide range of applications, develop and train generative models, apply these techniques to create content, evaluate ethical implications, and analyze the impact of AI on various industries and society."
EN.705.612,Values and Ethics in Artificial Intelligence,3,"Modern artificial intelligence, and the related area of autonomous systems are becoming so powerful that they raise new ethical issues. This course will prepare professional engineers and developers to thoughtfully engage with the moral, ethical, and cultural aspect of these emerging technology. Topics include: safety considerations for autonomous vehicles, algorithm bias, AI explainability, data privacy, ethical considerations of 'deep fakes', ethics of artificial life, values advocacy within organizations, technological unemployment, and far-future considerations related to AI safety.",,,,,,"EN.705.612.
Values and Ethics in Artificial Intelligence.
3 Credits.
Modern artificial intelligence, and the related area of autonomous systems are becoming so powerful that they raise new ethical issues. This course will prepare professional engineers and developers to thoughtfully engage with the moral, ethical, and cultural aspect of these emerging technology. Topics include: safety considerations for autonomous vehicles, algorithm bias, AI explainability, data privacy, ethical considerations of 'deep fakes', ethics of artificial life, values advocacy within organizations, technological unemployment, and far-future considerations related to AI safety."
EN.705.613,Responsible AI,3,"This course explores the ethical, societal, and policy implications of artificial intelligence (AI) technologies, providing students with a comprehensive understanding of the responsibilities that come with their development and deployment. Through case studies, real-world examples, and critical discussions, students will examine issues related to fairness, transparency, privacy, accountability, and bias in AI systems. The course also delves into the regulatory landscape surrounding AI, exploring frameworks for responsible innovation and the governance structures needed to ensure AI aligns with human values. By the end of the course, students will be equipped with the tools to assess AI systems from an ethical standpoint, design responsible AI solutions, and contribute to the ongoing dialogue around the future of AI and its impact on society.",,,,,,"EN.705.613.
Responsible AI.
3 Credits.
This course explores the ethical, societal, and policy implications of artificial intelligence (AI) technologies, providing students with a comprehensive understanding of the responsibilities that come with their development and deployment. Through case studies, real-world examples, and critical discussions, students will examine issues related to fairness, transparency, privacy, accountability, and bias in AI systems. The course also delves into the regulatory landscape surrounding AI, exploring frameworks for responsible innovation and the governance structures needed to ensure AI aligns with human values. By the end of the course, students will be equipped with the tools to assess AI systems from an ethical standpoint, design responsible AI solutions, and contribute to the ongoing dialogue around the future of AI and its impact on society."
EN.705.615,Artificial Intelligence for Leaders,3,"This course is designed for leaders tasked with spearheading artificial intelligence (AI) efforts within their organizations. As AI technologies such as machine learning, deep learning, symbolic AI and generative AI reshape the landscape of industry and governance, understanding how to effectively integrate these tools into business strategies becomes paramount. This course offers an in-depth exploration of the critical components of AI, including data acquisition and analysis, algorithm development, the deployment of resources, labor considerations and the management of at-scale AI projects. Participants will gain a robust understanding of the foundational and advanced concepts of AI, including the workings of machine learning models, the revolutionary capabilities of transformers and large language models (LLMs), the innovative potential of generative AI, and risk mitigation with symbolic AI. The curriculum emphasizes not only the technical aspects but also the management and ethical considerations, such as bias mitigation and the development of responsible AI frameworks, ensuring leaders can make informed, ethical decisions in deploying AI technologies.",,,,,,"EN.705.615.
Artificial Intelligence for Leaders.
3 Credits.
This course is designed for leaders tasked with spearheading artificial intelligence (AI) efforts within their organizations. As AI technologies such as machine learning, deep learning, symbolic AI and generative AI reshape the landscape of industry and governance, understanding how to effectively integrate these tools into business strategies becomes paramount. This course offers an in-depth exploration of the critical components of AI, including data acquisition and analysis, algorithm development, the deployment of resources, labor considerations and the management of at-scale AI projects. Participants will gain a robust understanding of the foundational and advanced concepts of AI, including the workings of machine learning models, the revolutionary capabilities of transformers and large language models (LLMs), the innovative potential of generative AI, and risk mitigation with symbolic AI. The curriculum emphasizes not only the technical aspects but also the management and ethical considerations, such as bias mitigation and the development of responsible AI frameworks, ensuring leaders can make informed, ethical decisions in deploying AI technologies."
EN.705.617,Artificial Intelligence in Healthcare,3,"This course equips students with the applied knowledge and engineering mindset needed to design and deploy AI solutions in complex healthcare environments. Structured around real-world healthcare workflows, students will explore how artificial intelligence can be integrated to enhance clinical decision-making, improve operational efficiency, and support patient outcomes. Through hands-on projects, learners engage with tools and techniques used in modern healthcare AI systems, from predictive modeling and clinical decision support to robotic process automation and the responsible use of large language models. Students begin by developing a foundational understanding of AI technologies within the healthcare lifecycle, including regulatory and ethical frameworks. They then build and evaluate AI models that augment clinical reasoning, such as risk scoring and diagnostic support. The course also explores the application of generative AI to medical documentation and patient communication and culminates in the implementation of robotic and process automation tools to streamline healthcare workflows. Throughout the course, students will iteratively develop a portfolio-ready healthcare AI solution, working both individually and in teams. By the end, they will have a deep, practical understanding of how to translate AI capabilities into impactful, ethical, and integrated applications within the healthcare system.",,,,,,"EN.705.617.
Artificial Intelligence in Healthcare.
3 Credits.
This course equips students with the applied knowledge and engineering mindset needed to design and deploy AI solutions in complex healthcare environments. Structured around real-world healthcare workflows, students will explore how artificial intelligence can be integrated to enhance clinical decision-making, improve operational efficiency, and support patient outcomes. Through hands-on projects, learners engage with tools and techniques used in modern healthcare AI systems, from predictive modeling and clinical decision support to robotic process automation and the responsible use of large language models. Students begin by developing a foundational understanding of AI technologies within the healthcare lifecycle, including regulatory and ethical frameworks. They then build and evaluate AI models that augment clinical reasoning, such as risk scoring and diagnostic support. The course also explores the application of generative AI to medical documentation and patient communication and culminates in the implementation of robotic and process automation tools to streamline healthcare workflows. Throughout the course, students will iteratively develop a portfolio-ready healthcare AI solution, working both individually and in teams. By the end, they will have a deep, practical understanding of how to translate AI capabilities into impactful, ethical, and integrated applications within the healthcare system."
