code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
AS.250.105,Science and Film,2,"From the origins of cinema to the present, science and technology have remained the most reliably popular subjects for filmmakers and audiences alike. This course will address that enduring fascination, exploring the meanings and uses of science and technology in film through guest lectures and discussion of cinematic examples both recent and historic. Lectures and discussion will focus on a range of questions: How does film both reflect and shape our understanding of scientific concepts and technologies, from artificial intelligence to genetic engineering? How does science fiction reveal contemporary cultural anxieties and address ethical questions? How “fictional” is the science in science fiction film, and how have science fiction films inspired science and technology? What can we learn about “real” science from the movies? In addition to exploring science through film, students will learn the tools of film analysis through lecture, close viewing, and completion of a series of short written responses. In lieu of a short written response, student may choose to work in a team to create a short (1-3 minute) video response. Possible scientific topics: Genetics and Bioethics, Psychological and Brain Sciences, Artificial Intelligence and Robotics, Climate Change and Public Health and Astrophysical and Planetary Sciences. Possible films to be discussed: 2001: A Space Odyssey, Eternal Sunshine of the Spotless Mind, Blade Runner, GATTACA, The Martian, Interstellar, WALL-E, Children of Men and more. Attendance at weekly screenings at the Parkway Theater is required.","FA2, FA3",,,,,"AS.250.105.
Science and Film.
2 Credits.
From the origins of cinema to the present, science and technology have remained the most reliably popular subjects for filmmakers and audiences alike. This course will address that enduring fascination, exploring the meanings and uses of science and technology in film through guest lectures and discussion of cinematic examples both recent and historic. Lectures and discussion will focus on a range of questions: How does film both reflect and shape our understanding of scientific concepts and technologies, from artificial intelligence to genetic engineering? How does science fiction reveal contemporary cultural anxieties and address ethical questions? How “fictional” is the science in science fiction film, and how have science fiction films inspired science and technology? What can we learn about “real” science from the movies? In addition to exploring science through film, students will learn the tools of film analysis through lecture, close viewing, and completion of a series of short written responses.  In lieu of a short written response, student may choose to work in a team to create a short (1-3 minute) video response. Possible scientific topics: Genetics and Bioethics, Psychological and Brain Sciences, Artificial Intelligence and Robotics, Climate Change and Public Health and Astrophysical and Planetary Sciences. Possible films to be discussed: 2001: A Space Odyssey, Eternal Sunshine of the Spotless Mind, Blade Runner, GATTACA, The Martian, Interstellar, WALL-E, Children of Men and more. Attendance at weekly screenings at the Parkway Theater is required.
AS Foundational Abilities: Science and Data (FA2),
Culture and Aesthetics (FA3)
EN Foundational Abilities: Creative Expression (FA3)"
AS.250.205,Introduction to Computing,3,"This course is helpful for many disciplines, not only the life sciences. It will introduce students to basic computing concepts and tools useful in many applications. Students will learn to work in the Unix environment and write bash shell scripts. They will learn to program using Python and explore graphing, numerical analysis, and statistical computing libraries, such as NumPy, SciPy, pandas, and Matplotlib. The course will also include an introduction to Machine Learning and will conclude with a Python project focused on data analysis. No previous programming knowledge is required. This course is designed for beginners. Prerequisite(s): You cannot take AS.250.205 if you have already taken AS.250.206.","FA2, FA5, FA6","Natural Sciences, Quantitative and Mathematical Sciences","AS.250.205, AS.250.206","You cannot take
AS.250.205
if you have already taken AS.250.206.",,"AS.250.205.
Introduction to Computing.
3 Credits.
This course is helpful for many disciplines, not only the life sciences. It will introduce students to basic computing concepts and tools useful in many applications. Students will learn to work in the Unix environment and write bash shell scripts. They will learn to program using Python and explore graphing, numerical analysis, and statistical computing libraries, such as NumPy, SciPy, pandas, and Matplotlib. The course will also include an introduction to Machine Learning and will conclude with a Python project focused on data analysis. No previous programming knowledge is required. This course is designed for beginners.
Prerequisite(s):
You cannot take
AS.250.205
if you have already taken AS.250.206.
Distribution Area: Natural Sciences, Quantitative and Mathematical Sciences
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5),
Projects and Methods (FA6)"
AS.250.253,Protein Engineering and Biochemistry Lab,3,"This laboratory examines the relationship between genes and proteins in the context of disease and evolution. It is a research project lab in which the structural and functional consequences of mutations are determined for a model protein. Students will learn basic protein science and standard biochemical techniques and methods in protein engineering. They will perform experiments in site-directed mutagenesis, protein purification, and structural, functional and physical characterization of proteins. No prerequisites. Courses offered in Fall and Spring semesters. Prerequisite(s): You cannot take AS.250.253 if you have already taken AS.250.254.;Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter Laboratory Safety Introductory Course in the Search Box to access the proper course. Click here to access the Laboratory Safety Introductory Course","FA1, FA5, FA6",Natural Sciences,"AS.250.253, AS.250.254","You cannot take
AS.250.253
if you have already taken AS.250.254.;Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter Laboratory Safety Introductory Course in the Search Box to access the proper course.
Click here to access the Laboratory Safety Introductory Course",Writing Intensive,"AS.250.253.
Protein Engineering and Biochemistry Lab.
3 Credits.
This laboratory examines the relationship between genes and proteins in the context of disease and evolution. It is a research project lab in which the structural and functional consequences of mutations are determined for a model protein. Students will learn basic protein science and standard biochemical techniques and methods in protein engineering. They will perform experiments in site-directed mutagenesis, protein purification, and structural, functional and physical characterization of proteins. No prerequisites. Courses offered in Fall and Spring semesters.
Prerequisite(s):
You cannot take
AS.250.253
if you have already taken AS.250.254.;Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter Laboratory Safety Introductory Course in the Search Box to access the proper course.
Click here to access the Laboratory Safety Introductory Course
Distribution Area: Natural Sciences
AS Foundational Abilities: Writing and Communication (FA1),
Ethics and Foundations (FA5),
Projects and Methods (FA6)
Writing Intensive"
AS.250.302,Modeling the Living Cell,4,"Previously titled ""Models and Algorithms in Biophysics."" Introduction to physical and mathematical models used to represent biophysical systems and phenomena. Students will learnalgorithms for implementing models computationally and perform basic implementations. We will discuss the types of approximations made to develop useful models of complex biological systems, and the comparison of model predictions with experiment. Prerequisite(s): Click here to access the Laboratory Safety Introductory Course","FA2, FA6","Engineering, Natural Sciences",,Click here to access the Laboratory Safety Introductory Course,,"AS.250.302.
Modeling the Living Cell.
4 Credits.
Previously titled ""Models and Algorithms in Biophysics."" Introduction to physical and mathematical models used to represent biophysical systems and phenomena. Students will learnalgorithms for implementing models computationally and perform basic implementations. We will discuss the types of approximations made to develop useful models of complex biological systems, and the comparison of model predictions with experiment.
Prerequisite(s):
Click here to access the Laboratory Safety Introductory Course
Distribution Area: Engineering, Natural Sciences
AS Foundational Abilities: Science and Data (FA2),
Projects and Methods (FA6)"
AS.250.310,Exploring Protein Biophysics using Nuclear Magnetic Resonance (NMR) Spectroscopy,3,"NMR is a spectroscopic technique which provides unique, atomic level insights into the inner workings of biomolecules in aqueous solution and solid state. A wide variety of biophysical properties can be studied by solution state NMR, such as the three dimensional structures of biological macromolecules, their dynamical properties in solution, interactions with other molecules and their physical and chemical properties which modulate structure-function relationships (such electrostatics and redox chemistry). NMR exploits the exquisite sensitivity of magnetic properties of atomic nuclei to their local electronic (and therefore, chemical) environment. As a result, biophysical properties can be studied at atomic resolution, and the global properties of a molecule can be deconstructed in terms of detailed, atomic level information. In addition, interactions between nuclei can be exploited to enhance the information content of NMR spectra via multidimensional (2D and 3D) spectroscopy. Since these properties can be studied in solution, NMR methods serve as an effective complement to X-Ray crystallography and electron microscopy. In this course, we will learn about the basics of NMR spectroscopy, acquire 1D and 2D NMR spectra and use various NMR experiments to characterize and probe biophysical properties of proteins at an atomic level. Prerequisite(s): Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter ASEN in the Search Box to access the proper course. Click here to access the Laboratory Safety Introductory Course ;(( AS.030.101 AND AS.030.105 ) OR ( AS.030.103 OR AS.030.204)) AND (AS.030.370 OR AS.250.372 ) AND ( AS.020.305 OR AS.030.315 OR AS.250.315 ) AND AS.030.205 or permission of the instructor.",FA2,,"AS.030.101, AS.030.105, AS.030.103, AS.030.204, AS.030.370, AS.250.372, AS.020.305, AS.030.315, AS.250.315, AS.030.205","Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter ASEN in the Search Box to access the proper course.
Click here to access the Laboratory Safety Introductory Course
;((
AS.030.101
AND
AS.030.105
) OR (
AS.030.103
OR AS.030.204)) AND (AS.030.370 OR
AS.250.372
) AND (
AS.020.305
OR AS.030.315 OR
AS.250.315
) AND
AS.030.205
or permission of the instructor.",,"AS.250.310.
Exploring Protein Biophysics using Nuclear Magnetic Resonance (NMR) Spectroscopy.
3 Credits.
NMR is a spectroscopic technique which provides unique, atomic level insights into the inner workings of biomolecules in aqueous solution and solid state. A wide variety of biophysical properties can be studied by solution state NMR, such as the three dimensional structures of biological macromolecules, their dynamical properties in solution, interactions with other molecules and their physical and chemical properties which modulate structure-function relationships (such electrostatics and redox chemistry). NMR exploits the exquisite sensitivity of magnetic properties of atomic nuclei to their local electronic (and therefore, chemical) environment. As a result, biophysical properties can be studied at atomic resolution, and the global properties of a molecule can be deconstructed in terms of detailed, atomic level information. In addition, interactions between nuclei can be exploited to enhance the information content of NMR spectra via multidimensional (2D and 3D) spectroscopy. Since these properties can be studied in solution, NMR methods serve as an effective complement to X-Ray crystallography and electron microscopy. In this course, we will learn about the basics of NMR spectroscopy, acquire 1D and 2D NMR spectra and use various NMR experiments to characterize and probe biophysical properties of proteins at an atomic level.
Prerequisite(s):
Students must have completed Lab Safety training prior to registering for this class. To access the tutorial, login to myLearning and enter ASEN in the Search Box to access the proper course.
Click here to access the Laboratory Safety Introductory Course
;((
AS.030.101
AND
AS.030.105
) OR (
AS.030.103
OR AS.030.204)) AND (AS.030.370 OR
AS.250.372
) AND (
AS.020.305
OR AS.030.315 OR
AS.250.315
) AND
AS.030.205
or permission of the instructor.
AS Foundational Abilities: Science and Data (FA2)"
AS.250.315,Biochemistry I,3,Foundation for advanced classes in Biophysics and other quantitative biological disciplines. This class is the first semester of a two semester course in biochemistry. Topics in Biochemistry I include chemical and physical properties of biomolecules and energetic principles of catabolic pathways. Prerequisite(s): If you have completed AS.250.307 you may not register for AS.250.315 .;Students must have completed the following courses to enroll in AS.250.315 : AS.030.206 OR AS.030.212,FA2,Natural Sciences,"AS.250.307, AS.250.315, AS.030.206, AS.030.212","If you have completed AS.250.307 you may not register for
AS.250.315
.;Students must have completed the following courses to enroll in
AS.250.315
:
AS.030.206
OR
AS.030.212",,"AS.250.315.
Biochemistry I.
3 Credits.
Foundation for advanced classes in Biophysics and other quantitative biological disciplines. This class is the first semester of a two semester course in biochemistry. Topics in Biochemistry I include chemical and physical properties of biomolecules and energetic principles of catabolic pathways.
Prerequisite(s):
If you have completed AS.250.307 you may not register for
AS.250.315
.;Students must have completed the following courses to enroll in
AS.250.315
:
AS.030.206
OR
AS.030.212
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2)"
AS.250.316,Biochemistry II,3,"Biochemical anabolism, nucleic acid structure, molecular basis of transcription, translation and regulation, signal transduction with an emphasis on physical concepts and chemical mechanisms. Format will include lectures and class discussion of readings from the literature. Prerequisite(s): Students who have taken AS.030.316 are not eligible to take AS.250.316 .;( AS.250.315 OR AS.030.315 OR AS.020.305 ) AND ( AS.030.206 OR AS.030.212 ) or permission of the instructor.","FA1, FA2, FA5",,"AS.250.315, AS.030.315, AS.020.305, AS.030.206, AS.030.212","Students who have taken AS.030.316 are not eligible to take
AS.250.316
.;(
AS.250.315
OR AS.030.315 OR
AS.020.305
) AND (
AS.030.206
OR
AS.030.212
) or permission of the instructor.",,"AS.250.316.
Biochemistry II.
3 Credits.
Biochemical anabolism, nucleic acid structure, molecular basis of transcription, translation and regulation, signal transduction with an emphasis on physical concepts and chemical mechanisms. Format will include lectures and class discussion of readings from the literature.
Prerequisite(s):
Students who have taken AS.030.316 are not eligible to take
AS.250.316
.;(
AS.250.315
OR AS.030.315 OR
AS.020.305
) AND (
AS.030.206
OR
AS.030.212
) or permission of the instructor.
AS Foundational Abilities: Writing and Communication (FA1),
Science and Data (FA2),
Ethics and Foundations (FA5)"
AS.250.335,Single Molecule & Cell Biophysics,3,"This (elective) course offers an introduction to the field of single molecule and single cell biophysics to second and third year undergraduate students in biophysics. We will examine technologies such as single molecule fluorescence, force measurements and single cell fluorescence detections that enable high precision molecular visualizations in vitro and in cells. In addition, we will cover topics of genome engineering, cell mechanics and optogenetics toward the end of the semester. Each student is expected to read two articles assigned for each week and submit a written summary. All students will take turns presenting the assigned articles to class.",,,,,,"AS.250.335.
Single Molecule & Cell Biophysics.
3 Credits.
This (elective) course offers an introduction to the field of single molecule and single cell biophysics to second and third year undergraduate students in biophysics. We will examine technologies such as single molecule fluorescence, force measurements and single cell fluorescence detections that enable high precision molecular visualizations in vitro and in cells. In addition, we will cover topics of genome engineering, cell mechanics and optogenetics toward the end of the semester. Each student is expected to read two articles assigned for each week and submit a written summary. All students will take turns presenting the assigned articles to class."
AS.250.351,Reproductive Physiology,2,"Focuses on reproductive physiology and biochemical and molecular regulation of the female and male reproductive tracts. Topics include the hypothalamus and pituitary, peptide and steroid hormone action, epididymis and male accessory sex organs, female reproductive tract, menstrual cycle, ovulation and gamete transport, fertilization and fertility enhancement, sexually transmitted diseases, and male and female contraceptive methods. Introductory lectures on each topic followed by research-oriented lectures and readings from current literature.","FA2, FA6",Natural Sciences,,,,"AS.250.351.
Reproductive Physiology.
2 Credits.
Focuses on reproductive physiology and biochemical and molecular regulation of the female and male reproductive tracts. Topics include the hypothalamus and pituitary, peptide and steroid hormone action, epididymis and male accessory sex organs, female reproductive tract, menstrual cycle, ovulation and gamete transport, fertilization and fertility enhancement, sexually transmitted diseases, and male and female contraceptive methods. Introductory lectures on each topic followed by research-oriented lectures and readings from current literature.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2),
Projects and Methods (FA6)"
AS.250.372,Biophysical Chemistry,4,"Course covers classical and statistical thermodynamics, spanning from simple to complex systems. Major topics include the first and second law, gases, liquids, chemical mixtures and reactions, partition functions, conformational transitions in peptides and proteins, ligand binding, and allostery. Methods for thermodynamic analysis will be discussed, including calorimetry and spectroscopy. Students will develop and apply different thermodynamic potentials, learn about different types of ensembles and partition functions. Students will learn to use Pythonand will use it for data fitting and for statistical and mathematical analysis. Background: Calculus and Introductory Physics.","FA2, FA5",Natural Sciences,,,,"AS.250.372.
Biophysical Chemistry.
4 Credits.
Course covers classical and statistical thermodynamics, spanning from simple to complex systems. Major topics include the first and second law, gases, liquids, chemical mixtures and reactions, partition functions, conformational transitions in peptides and proteins, ligand binding, and allostery. Methods for thermodynamic analysis will be discussed, including calorimetry and spectroscopy. Students will develop and apply different thermodynamic potentials, learn about different types of ensembles and partition functions. Students will learn to use Pythonand will use it for data fitting and for statistical and mathematical analysis. Background: Calculus and Introductory Physics.
Distribution Area: Natural Sciences
AS Foundational Abilities: Science and Data (FA2),
Ethics and Foundations (FA5)"
