code,title,credits,description,fa_tags,distribution,prereq_codes,prereq_text,restrictions,raw_description
EN.515.601,Structure and Properties of Materials,3,"Topics include types of materials, bonding in solids, basic crystallography, crystal structures, tensor properties of materials, diffraction methods, crystal defects, and amorphous materials.",,,,,,"EN.515.601.
Structure and Properties of Materials.
3 Credits.
Topics include types of materials, bonding in solids, basic crystallography, crystal structures, tensor properties of materials, diffraction methods, crystal defects, and amorphous materials."
EN.515.602,Thermodynamics and Kinetics of Materials,3,"Topics include laws of thermodynamics, equilibrium of single and multiphase systems, chemical thermodynamics, statistical thermodynamics of solid solutions, equilibrium phase diagrams, chemical kinetics, diffusion in solids, nucleation and growth processes, coarsening, and glass transition.",,,,,,"EN.515.602.
Thermodynamics and Kinetics of Materials.
3 Credits.
Topics include laws of thermodynamics, equilibrium of single and multiphase systems, chemical thermodynamics, statistical thermodynamics of solid solutions, equilibrium phase diagrams, chemical kinetics, diffusion in solids, nucleation and growth processes, coarsening, and glass transition."
EN.515.603,Materials Characterization,3,"This course will describe a variety of techniques used to characterize the structure and composition of engineering materials, including metals, ceramics, polymers, composites, and semiconductors. The emphasis will be on microstructural characterization techniques, including optical and electron microscopy, x-ray diffraction, and acoustic microscopy. Surface analytical techniques, including Auger electron spectroscopy, secondary ion mass spectroscopy, x-ray photoelectron spectroscopy, and Rutherford backscattering spectroscopy. Real-world examples of materials characterization will be presented throughout the course, including characterization of thin films, surfaces, interfaces, and single crystals.",,,,,,"EN.515.603.
Materials Characterization.
3 Credits.
This course will describe a variety of techniques used to characterize the structure and composition of engineering materials, including metals, ceramics, polymers, composites, and semiconductors. The emphasis will be on microstructural characterization techniques, including optical and electron microscopy, x-ray diffraction, and acoustic microscopy. Surface analytical techniques, including Auger electron spectroscopy, secondary ion mass spectroscopy, x-ray photoelectron spectroscopy, and Rutherford backscattering spectroscopy. Real-world examples of materials characterization will be presented throughout the course, including characterization of thin films, surfaces, interfaces, and single crystals."
EN.515.605,"Electrical, Optical and Magnetic Properties",3,"An overview of electrical, optical and magnetic properties arising from the fundamental electronic and atomic structure of materials. Continuum materials properties are developed through examination of microscopic processes. Emphasis will be placed on both fundamental principles and applications in contemporary materials technologies.Course Note(s): Please note that this 515 course is also listed as a 510 course in the full-time program. It is the same course. Part-time students should register for the 515 course.",,,EN.515.601,"EN.515.601
or equivalent.",,"EN.515.605.
Electrical, Optical and Magnetic Properties.
3 Credits.
An overview of electrical, optical and magnetic properties arising from the fundamental electronic and atomic structure of materials. Continuum materials properties are developed through examination of microscopic processes. Emphasis will be placed on both fundamental principles and applications in contemporary materials technologies.Course Note(s): Please note that this 515 course is also listed as a 510 course in the full-time program. It is the same course. Part-time students should register for the 515 course.
Prerequisite(s):
EN.515.601
or equivalent."
EN.515.607,Introductory Biomaterials,3,"This course offers an overview of the structure-property relationship for metal, ceramic, and polymeric materials commonly used in biomedical applications. Differences in material properties between these synthetic materials and native biologic materials and the biological consequences of these differences will also be identified.",,,,,,"EN.515.607.
Introductory Biomaterials.
3 Credits.
This course offers an overview of the structure-property relationship for metal, ceramic, and polymeric materials commonly used in biomedical applications. Differences in material properties between these synthetic materials and native biologic materials and the biological consequences of these differences will also be identified."
EN.515.615,Physical Properties of Materials,3,"A detailed survey of the relationship between materials properties and underlying microstructure. Structure/property/ processing relationships will be examined across a wide spectrum of materials including metals, ceramics, polymers and biomaterials, and properties including electrical, magnetic, optical, thermal, mechanical, chemical and biocompatibility. Course Note(s): Please note that this 515 course is also listed as a 510 course in the full-time program. It is the same course. Part-time students should register for the 515 course.",,,,,,"EN.515.615.
Physical Properties of Materials.
3 Credits.
A detailed survey of the relationship between materials properties and underlying microstructure. Structure/property/ processing relationships will be examined across a wide spectrum of materials including metals, ceramics, polymers and biomaterials, and properties including electrical, magnetic, optical, thermal, mechanical, chemical and biocompatibility. Course Note(s): Please note that this 515 course is also listed as a 510 course in the full-time program. It is the same course. Part-time students should register for the 515 course."
EN.515.616,Introduction To Nanotechnology,3,"Nanoscale science and nanotechnology are broad, interdisciplinary areas, encompassing not just materials science but everything from biochemistry to electrical engineering and more. This will be a survey course introducing some of the fundamental principles behind nanotechnology and nanomaterials, as well as applications of nanotechnology. The role of solid-state physics and chemistry in nanotech will be emphasized. Nanoscale tools such as surface probe and atomic force microscopy, nanolithography, and special topics such as molecular electronics will also be covered.",,,,,,"EN.515.616.
Introduction To Nanotechnology.
3 Credits.
Nanoscale science and nanotechnology are broad, interdisciplinary areas, encompassing not just materials science but everything from biochemistry to electrical engineering and more. This will be a survey course introducing some of the fundamental principles behind nanotechnology and nanomaterials, as well as applications of nanotechnology. The role of solid-state physics and chemistry in nanotech will be emphasized. Nanoscale tools such as surface probe and atomic force microscopy, nanolithography, and special topics such as molecular electronics will also be covered."
EN.515.617,Nanomaterials,3,"Nanomaterials is a survey course that covers concepts and the associated relevant physics and materials science of what makes nanoscale materials so unique. We’ll learn about nanoscale characterization (electron and probe microscopy), fabrication at the nanoscale (self-assembly and top-down fabrication), and many current applications of nanomaterials across broad areas from medicine to defense. This course will take an in-depth look at nanomaterials discussed in Introduction to Nanotechnology; however, it stands alone with no prerequisite.",,,,,,"EN.515.617.
Nanomaterials.
3 Credits.
Nanomaterials is a survey course that covers concepts and the associated relevant physics and materials science of what makes nanoscale materials so unique. We’ll learn about nanoscale characterization (electron and probe microscopy), fabrication at the nanoscale (self-assembly and top-down fabrication), and many current applications of nanomaterials across broad areas from medicine to defense. This course will take an in-depth look at nanomaterials discussed in Introduction to Nanotechnology; however, it stands alone with no prerequisite."
EN.515.622,Micro and Nano Structured Materials & Devices,3,"Almost every material’s property changes with scale. We will examine ways to make micro- and nano-structured materials and discuss their mechanical, electrical, and chemical properties. Topics include the physics and chemistry of physical vapor deposition, thin film patterning, and microstructural characterization. Particular attention will be paid to current technologies including computer chips and memory, thin film sensors, diffusion barriers, protective coatings, and microelectromechanical (MEMS) devices Course Note(s): Part-time students should register for the 515 course.",,,,,,"EN.515.622.
Micro and Nano Structured Materials & Devices.
3 Credits.
Almost every material’s property changes with scale. We will examine ways to make micro- and nano-structured materials and discuss their mechanical, electrical, and chemical properties. Topics include the physics and chemistry of physical vapor deposition, thin film patterning, and microstructural characterization. Particular attention will be paid to current technologies including computer chips and memory, thin film sensors, diffusion barriers, protective coatings, and microelectromechanical (MEMS) devices Course Note(s): Part-time students should register for the 515 course."
EN.515.623,Biocompatibility Considerations of Biomaterials,3,,,,,,,"EN.515.623.
Biocompatibility Considerations of Biomaterials.
3 Credits."
EN.515.624,Applications of Biomaterials,3,"This course focuses on the utilization of biomaterials for a wide range of applications (e.g., from biomedical to environmental and beyond). Moreover, this course introduces the use of a systematic approach to elucidate synthesis – structure – properties relationships of biomaterial solutions. Additionally, this course provides a multidisciplinary perspective exploiting material science, chemistry and biology principles for the synthesis, fabrication, and processing of biomaterials. Lastly, this course highlights the utilization of biomimicry as an optimal approach for the development of new material science.",,,,,,"EN.515.624.
Applications of Biomaterials.
3 Credits.
This course focuses on the utilization of biomaterials for a wide range of applications (e.g., from biomedical to environmental and beyond). Moreover, this course introduces the use of a systematic approach to elucidate synthesis – structure – properties relationships of biomaterial solutions. Additionally, this course provides a multidisciplinary perspective exploiting material science, chemistry and biology principles for the synthesis, fabrication, and processing of biomaterials. Lastly, this course highlights the utilization of biomimicry as an optimal approach for the development of new material science."
EN.515.627,Chemistry of Nanomaterials,3,"This course introduces the fundamental principles necessary to understand the behavior of materials at length scales larger than atoms or molecules with applications in chemistry and materials science. This course will explore topics such as nanoparticle synthesis and self assembly, ordered porous materials, catalysis, nanostructured thin films, and solar energy conversion. Size dependent properties of nanomaterials will be discussed.",,,,,,"EN.515.627.
Chemistry of Nanomaterials.
3 Credits.
This course introduces the fundamental principles necessary to understand the behavior of materials at length scales larger than atoms or molecules with applications in chemistry and materials science. This course will explore topics such as nanoparticle synthesis and self assembly, ordered porous materials, catalysis, nanostructured thin films, and solar energy conversion. Size dependent properties of nanomaterials will be discussed."
EN.515.628,Introduction to Solid State Chemistry,3,"This course focuses on understanding materials properties and their impact on engineering systems. Students in this course will explore the interrelationships among the atomic structure, bonding, and defects, and their influence on the electrical, magnetic, and optical properties of materials. This course will cover topics related to: atomic arrangement; synthesis and processing of materials; characterization using x-ray, thermal and electrochemical methods; specialized topics involving real-world examples drawn from industry including semiconductor processing, energy conversion and storage, and emerging materials-specific technologies.",,,,,,"EN.515.628.
Introduction to Solid State Chemistry.
3 Credits.
This course focuses on understanding materials properties and their impact on engineering systems. Students in this course will explore the interrelationships among the atomic structure, bonding, and defects, and their influence on the electrical, magnetic, and optical properties of materials. This course will cover topics related to: atomic arrangement; synthesis and processing of materials; characterization using x-ray, thermal and electrochemical methods; specialized topics involving real-world examples drawn from industry including semiconductor processing, energy conversion and storage, and emerging materials-specific technologies."
EN.515.634,Fundamentals of Metamaterials,3,"This course introduces the student to the field of metamaterials. The course will begin with a review of basic electromagnetic wave propagation and interaction with matter. The remainder of the course will discuss how metamaterials can be utilized to manipulate electromagnetic fields. Topics will include negative refractive index, perfect lensing, metasurfaces, artificial magnetic conductors, and absorbers.",,,,,,"EN.515.634.
Fundamentals of Metamaterials.
3 Credits.
This course introduces the student to the field of metamaterials. The course will begin with a review of basic electromagnetic wave propagation and interaction with matter. The remainder of the course will discuss how metamaterials can be utilized to manipulate electromagnetic fields. Topics will include negative refractive index, perfect lensing, metasurfaces, artificial magnetic conductors, and absorbers."
EN.515.635,Mechanical Properties of Materials,3,"This course will consist of a detailed study of the mechanical properties of materials. Topics covered will include stress-strain behavior, elastic and plastic deformation mechanisms, failure mechanisms in quasi-static and dynamic loading conditions, and microstructure-properties relationships. These topics will be discussed as applied to metallic, ceramic, polymeric, and composite materials at bulk and nano scales. The course will also introduce destructive and non-destructive mechanical testing methods. Course Note(s): Please note that this 515 course is also listed as a 510 course in the full-time program. It is the same course. Part-time students should register for the 515 course.",,,,,,"EN.515.635.
Mechanical Properties of Materials.
3 Credits.
This course will consist of a detailed study of the mechanical properties of materials. Topics covered will include stress-strain behavior, elastic and plastic deformation mechanisms, failure mechanisms in quasi-static and dynamic loading conditions, and microstructure-properties relationships. These topics will be discussed as applied to metallic, ceramic, polymeric, and composite materials at bulk and nano scales. The course will also introduce destructive and non-destructive mechanical testing methods. Course Note(s): Please note that this 515 course is also listed as a 510 course in the full-time program. It is the same course. Part-time students should register for the 515 course."
EN.515.636,Chemical Synthesis and Processing of Advanced Materials,3,"This is a treatise course on chemical processing of materials. The primary objective of this course is to provide an introduction to various chemical synthesis and formulation techniques for the study of advanced materials including metals, alloys, semiconductors, ceramics, carbons, polymers, coatings, thin films, nanoparticles, and nanostructured materials. The course will discuss both established chemical processing methods and recent advances in materials synthesis and fabrication. Other topics to be covered include thermodynamics and kinetics in chemistry, structure-property relations, and materials characterization techniques.",,,,,,"EN.515.636.
Chemical Synthesis and Processing of Advanced Materials.
3 Credits.
This is a treatise course on chemical processing of materials. The primary objective of this course is to provide an introduction to various chemical synthesis and formulation techniques for the study of advanced materials including metals, alloys, semiconductors, ceramics, carbons, polymers, coatings, thin films, nanoparticles, and nanostructured materials. The course will discuss both established chemical processing methods and recent advances in materials synthesis and fabrication. Other topics to be covered include thermodynamics and kinetics in chemistry, structure-property relations, and materials characterization techniques."
EN.515.640,Stealth Science and Engineering,3,"The goal of stealth engineering is the creation of objects that are not easily detected using remote sensing techniques.  To achieve this end, engineered systems of materials are arrayed to alter the signature of objects by reducing energy returned to remote observers.  This course will provide an introduction to the general principles behind signature reduction by examining the mathematics and science behind basic electromagnetic and acoustic transport processes.  Specific topics will include energy absorbing materials, anti-reflection coatings, wave guiding and scattering, metamaterials and adaptive screens.",,,,,,"EN.515.640.
Stealth Science and Engineering.
3 Credits.
The goal of stealth engineering is the creation of objects that are not easily detected using remote sensing techniques.  To achieve this end, engineered systems of materials are arrayed to alter the signature of objects by reducing energy returned to remote observers.  This course will provide an introduction to the general principles behind signature reduction by examining the mathematics and science behind basic electromagnetic and acoustic transport processes.  Specific topics will include energy absorbing materials, anti-reflection coatings, wave guiding and scattering, metamaterials and adaptive screens."
EN.515.646,Artificial Intelligence Methods for Materials Science,3,"This course will introduce the principles of machine learning and data science, with a focus on applications in materials science. The fundamentals of machine learning will be emphasized along with state-of-the-art techniques. Topics include data visualization, train/test splits, cross-validation, boosting models and convolutional neural networks. Real-world materials science datasets will be used throughout, and different data formats will be considered (e.g., descriptors vs. images). Students will demonstrate their knowledge in a final project that uses data derived from actual applications.",,,,,,"EN.515.646.
Artificial Intelligence Methods for Materials Science.
3 Credits.
This course will introduce the principles of machine learning and data science, with a focus on applications in materials science. The fundamentals of machine learning will be emphasized along with state-of-the-art techniques. Topics include data visualization, train/test splits, cross-validation, boosting models and convolutional neural networks. Real-world materials science datasets will be used throughout, and different data formats will be considered (e.g., descriptors vs. images). Students will demonstrate their knowledge in a final project that uses data derived from actual applications."
EN.515.651,Manufacturing Materials and Processes,3,"Manufacturing Materials and Processes is a comprehensive survey course that presents materials behaviors as constraints that direct manufacturing processes. Mechanical, physical, and phase change properties of metallics, polymers, and ceramics constrain the methods of forming these materials into engineering commodities. Phase diagrams, work hardening of metallics, thermal treatments of solids, powder metallurgy, and composite material designs are explored. The major methods of shaping and treating engineering materials to optimize their uses are presented. Metal casting, glass working, polymer processing, composite materials assembly, powder metallurgy forming, bulk deformation shaping, sheet metal forming, machining operations, and additive manufacturing are examined. The origins, avoidance, and consequences of manufacturing discontinuities and defects are examined. Techniques for nondestructive evaluation of latent defects are detailed. Competitive global manufacture and economic impacts of local manufacturing are highlighted.",,,,,,"EN.515.651.
Manufacturing Materials and Processes.
3 Credits.
Manufacturing Materials and Processes is a comprehensive survey course that presents materials behaviors as constraints that direct manufacturing processes. Mechanical, physical, and phase change properties of metallics, polymers, and ceramics constrain the methods of forming these materials into engineering commodities. Phase diagrams, work hardening of metallics, thermal treatments of solids, powder metallurgy, and composite material designs are explored. The major methods of shaping and treating engineering materials to optimize their uses are presented. Metal casting, glass working, polymer processing, composite materials assembly, powder metallurgy forming, bulk deformation shaping, sheet metal forming, machining operations, and additive manufacturing are examined. The origins, avoidance, and consequences of manufacturing discontinuities and defects are examined. Techniques for nondestructive evaluation of latent defects are detailed. Competitive global manufacture and economic impacts of local manufacturing are highlighted."
EN.515.652,Nondestructive Testing for In Situ Determination of Material Properties,3,"Nondestructive testing (NDT) can be used to determine material properties for applications ranging from assessing the integrity of vintage infrastructure to establishing compliance of raw materials with specifications. However, proper interpretation of NDT results requires an understanding of tool uncertainty and sources of measurement error, along with proper validation of the tool performance. This course will provide a practical overview of current NDT methods for measuring composition, strength, microstructure, and toughness. Topics covered will include: operating principles, strengths, and weaknesses of the different methods; practical approaches to validation of tool performance versus destructive testing; and statistics-based methods to account for measurement uncertainties. Illustrative examples will be drawn from real-world applications including fitness for service assessment of steel infrastructure and material selection for additive repairs.",,,,,,"EN.515.652.
Nondestructive Testing for In Situ Determination of Material Properties.
3 Credits.
Nondestructive testing (NDT) can be used to determine material properties for applications ranging from assessing the integrity of vintage infrastructure to establishing compliance of raw materials with specifications. However, proper interpretation of NDT results requires an understanding of tool uncertainty and sources of measurement error, along with proper validation of the tool performance. This course will provide a practical overview of current NDT methods for measuring composition, strength, microstructure, and toughness. Topics covered will include: operating principles, strengths, and weaknesses of the different methods; practical approaches to validation of tool performance versus destructive testing; and statistics-based methods to account for measurement uncertainties. Illustrative examples will be drawn from real-world applications including fitness for service assessment of steel infrastructure and material selection for additive repairs."
EN.515.654,Introduction to Micro- and Nano-fabrication,3,"This course covers the principles of micro(nano)-fabrication processes for creation of electronic/optical/mechanical devices. The course exposes students to clean room etiquette and safety, film deposition, lithography, etching (dry/wet), vacuum systems, oxide growth, etc. and will familiarize students with use of various techniques, systems and equipment commonly encountered in microfabrication facilities. This course also introduces students to various characterization techniques by introducing concepts such as crystallography/semiconductor physics and electromagnetism/optics/microscopy at an introductory level. The course includes the necessary background for students so they can specify fabrication processes for particular device designs.",,,,,,"EN.515.654.
Introduction to Micro- and Nano-fabrication.
3 Credits.
This course covers the principles of micro(nano)-fabrication processes for creation of electronic/optical/mechanical devices. The course exposes students to clean room etiquette and safety, film deposition, lithography, etching (dry/wet), vacuum systems, oxide growth, etc. and will familiarize students with use of various techniques, systems and equipment commonly encountered in microfabrication facilities. This course also introduces students to various characterization techniques by introducing concepts such as crystallography/semiconductor physics and electromagnetism/optics/microscopy at an introductory level. The course includes the necessary background for students so they can specify fabrication processes for particular device designs."
